,H1171TS003_1,H1171TS003_2,H1171TS003_3,H1171TS003_4,H1171TS003_5,H1171TS011_1,H1171TS011_2,H1171TS011_3,H1171TS011_4,H1171TS011_5,H1171TS035_1,H1171TS035_2,H1171TS035_3,H1171TS035_4,H1171TS035_5,H1171TS046_1,H1171TS046_2,H1171TS046_3,H1171TS046_4,H1171TS046_5,H1171TS054_1,H1171TS054_2,H1171TS054_3,H1171TS054_4,H1171TS054_5,H1171TS067_1,H1171TS067_2,H1171TS071_1,H1171TS071_2,H1171TS071_3,H1171TS071_4,H1171TS071_5,H1171TS073_1,H1171TS073_2,H1171TS073_3,H1171TS073_4,H1171TS073_5,H1171TS086_1,H1171TS086_2,H1171TS086_3,H1171TS086_4,H1171TS086_5,H1171TS092_1,H1171TS097_1,H1171TS097_2,H1171TS097_3,H1171TS097_4,H1171TS097_5,H1171TS098_1,H1171TS098_2,H1171TS098_3,H1171TS098_4,H1171TS098_5,H1171TS119_1,H1171TS119_2,H1171TS119_3,H1171TS119_4,H1171TS119_5,H1171TS122_1,H1171TS122_2,H1171TS122_3,H1171TS122_4,H1171TS122_5,H1171TS125_1,H1171TS125_2,H1171TS125_3,H1171TS125_4,H1171TS125_5,H1171TS131_1,H1171TS131_2,H1171TS131_3,H1171TS131_4,H1171TS131_5,H1171TS133_1,H1171TS133_2,H1171TS133_3,H1171TS133_4,H1171TS133_5,H1171TS147_1,H1171TS147_2,H1171TS147_3,H1171TS147_4,H1171TS147_5,H1171TS158_1,H1171TS158_2,H1171TS158_3,H1171TS158_4,H1171TS158_5,H1171TS165_1,H1171TS165_2,H1171TS165_3,H1171TS165_4,H1171TS165_5,H1171TS169_1,H1171TS169_2,H1171TS169_3,H1171TS169_4,H1171TS169_5,H1171TS180_1,H1171TS180_2,H1171TS180_3,H1171TS180_4,H1171TS180_5,H1171TS185_1,H1171TS185_2,H1171TS185_3,H1171TS185_4,H1171TS185_5,H1171TS188_1,H1171TS188_2,H1171TS188_3,H1171TS188_4,H1171TS188_5,H1171TS199_1,H1171TS205_1,H1171TS205_2,H1171TS205_3,H1171TS205_4,H1171TS205_5,H1171TS227_1,H1171TS227_2,H1171TS227_3,H1171TS227_4,H1171TS227_5,H1171TS229_1,H1171TS229_2,H1171TS229_3,H1171TS229_4,H1171TS229_5,H1171TS236_1,H1171TS245_1,H1171TS248_1,H1171TS248_2,H1171TS248_3,H1171TS248_4,H1171TS248_5,H1171TS257_1,H1171TS257_2,H1171TS257_3,H1171TS257_4,H1171TS257_5,H1171TS288_1,H1171TS288_2,H1171TS288_3,H1171TS288_4,H1171TS288_5,H1171TS291_1,H1171TS291_2,H1171TS291_3,H1171TS291_4,H1171TS291_5,H1171TS298_1,H1171TS298_2,H1171TS298_3,H1171TS298_4,H1171TS298_5,H1171TS304_1,H1171TS304_2,H1171TS304_3,H1171TS304_4,H1171TS304_5,H1171TS312_1,H1171TS312_2,H1171TS312_3,H1171TS312_4,H1171TS312_5,H1171TS314_1,H1171TS314_2,H1171TS314_3,H1171TS314_4,H1171TS314_5,H1171TS320_1,H1171TS320_2,H1171TS320_3,H1171TS320_4,H1171TS320_5,H1171TS325_1,H1171TS325_2,H1171TS325_3,H1171TS325_4,H1171TS333_1,H1171TS333_2,H1171TS333_3,H1171TS333_4,H1171TS333_5,H1171TS347_1,H1171TS347_2,H1171TS347_3,H1171TS347_4,H1171TS348_1,H1171TS348_2,H1171TS348_3,H1171TS348_4,H1171TS348_5,H1171TS350_1,H1171TS350_2,H1171TS350_3,H1171TS350_4,H1171TS350_5,H1171TS360_1,H1171TS360_2,H1171TS360_3,H1171TS360_4,H1171TS360_5,H1171TS367_1,H1171TS367_2,H1171TS367_3,H1171TS367_4,H1171TS367_5,H1171TS368_1,H1171TS368_2,H1171TS368_3,H1171TS368_4,H1171TS368_5,H1171TS374_1,H1171TS374_2,H1171TS374_3,H1171TS374_4,H1171TS374_5,H1171TS385_1,H1171TS390_1,H1171TS390_2,H1171TS390_3,H1171TS390_4,H1171TS390_5,H1171TS398_1,H1171TS398_2,H1171TS398_3,H1171TS399_1,H1171TS399_2,H1171TS399_3,H1171TS399_4,H1171TS399_5,H1171TS434_1,H1171TS434_2,H1171TS434_3,H1171TS434_4,H1171TS434_5,H1171TS439_1,H1171TS439_2,H1171TS439_3,H1171TS439_4,H1171TS439_5,H1171TS444_1,H1171TS444_2,H1171TS444_3,H1171TS444_4,H1171TS444_5,H1171TS446_1,H1171TS446_2,H1171TS446_3,H1171TS446_4,H1171TS446_5,H1171TS447_1,H1171TS447_2,H1171TS447_3,H1171TS447_4,H1171TS447_5,H1171TS456_1,H1171TS456_2,H1171TS456_3,H1171TS456_4,H1171TS461_1,H1171TS461_2,H1171TS461_3,H1171TS461_4,H1171TS461_5,H1171TS462_1,H1171TS462_2,H1171TS462_3,H1171TS462_4,H1171TS462_5,H1171TS493_1,H1171TS493_2,H1171TS493_3,H1171TS493_4,H1171TS493_5,H1171TS494_1,H1171TS494_2,H1171TS494_3,H1171TS494_4,H1171TS494_5
0,2,2,2,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,1,1,1,2,2,1,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0,0,0,0,0,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,2,2,2,2,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,1,1,1,1,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2
1,2,2,2,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,1,1,1,2,2,1,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0,0,0,0,0,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,2,2,2,2,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,1,1,1,1,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2
2,2,2,2,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,1,1,1,2,2,1,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0,0,0,0,0,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,2,2,2,2,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,1,1,1,1,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2
3,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1
6,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1
7,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1
8,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1
9,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1
