,T1174TS003_1o,T1174TS003_2o,T1174TS003_3o,T1174TS003_4o,T1174TS003_5o,T1174TS011_1o,T1174TS011_2o,T1174TS011_3o,T1174TS011_4o,T1174TS011_5o,T1174TS035_1o,T1174TS035_2o,T1174TS035_3o,T1174TS035_4o,T1174TS035_5o,T1174TS037_1o,T1174TS037_2o,T1174TS037_3o,T1174TS037_4o,T1174TS037_5o,T1174TS054_1o,T1174TS054_2o,T1174TS054_3o,T1174TS054_4o,T1174TS054_5o,T1174TS071_1o,T1174TS071_2o,T1174TS071_3o,T1174TS071_4o,T1174TS071_5o,T1174TS073_1o,T1174TS073_2o,T1174TS073_3o,T1174TS073_4o,T1174TS073_5o,T1174TS074_1o,T1174TS074_2o,T1174TS074_3o,T1174TS074_4o,T1174TS074_5o,T1174TS086_1o,T1174TS086_2o,T1174TS086_3o,T1174TS086_4o,T1174TS086_5o,T1174TS091_1o,T1174TS091_2o,T1174TS091_3o,T1174TS091_4o,T1174TS091_5o,T1174TS098_1o,T1174TS098_2o,T1174TS098_3o,T1174TS098_4o,T1174TS098_5o,T1174TS119_1o,T1174TS119_2o,T1174TS119_3o,T1174TS119_4o,T1174TS119_5o,T1174TS125_1o,T1174TS125_2o,T1174TS125_3o,T1174TS125_4o,T1174TS125_5o,T1174TS131_1o,T1174TS131_2o,T1174TS131_3o,T1174TS131_4o,T1174TS131_5o,T1174TS133_1o,T1174TS133_2o,T1174TS133_3o,T1174TS133_4o,T1174TS133_5o,T1174TS147_1o,T1174TS147_2o,T1174TS147_3o,T1174TS147_4o,T1174TS147_5o,T1174TS150_1o,T1174TS150_2o,T1174TS150_3o,T1174TS150_4o,T1174TS150_5o,T1174TS158_1o,T1174TS158_2o,T1174TS158_3o,T1174TS158_4o,T1174TS158_5o,T1174TS165_1o,T1174TS165_2o,T1174TS165_3o,T1174TS165_4o,T1174TS165_5o,T1174TS169_1o,T1174TS169_2o,T1174TS169_3o,T1174TS169_4o,T1174TS169_5o,T1174TS180_1o,T1174TS180_2o,T1174TS180_3o,T1174TS180_4o,T1174TS180_5o,T1174TS185_1o,T1174TS185_2o,T1174TS185_3o,T1174TS185_4o,T1174TS185_5o,T1174TS187_1o,T1174TS187_2o,T1174TS187_3o,T1174TS187_4o,T1174TS187_5o,T1174TS188_1o,T1174TS188_2o,T1174TS188_3o,T1174TS188_4o,T1174TS188_5o,T1174TS205_1o,T1174TS205_2o,T1174TS205_3o,T1174TS205_4o,T1174TS205_5o,T1174TS225_1o,T1174TS225_2o,T1174TS225_4o,T1174TS225_5o,T1174TS227_1o,T1174TS227_2o,T1174TS227_3o,T1174TS227_4o,T1174TS227_5o,T1174TS229_1o,T1174TS229_2o,T1174TS229_3o,T1174TS229_4o,T1174TS229_5o,T1174TS239_1o,T1174TS239_2o,T1174TS239_3o,T1174TS239_4o,T1174TS239_5o,T1174TS245_1o,T1174TS248_1o,T1174TS248_2o,T1174TS248_3o,T1174TS248_4o,T1174TS248_5o,T1174TS278_1o,T1174TS278_2o,T1174TS278_3o,T1174TS278_4o,T1174TS278_5o,T1174TS288_1o,T1174TS288_2o,T1174TS288_3o,T1174TS288_4o,T1174TS288_5o,T1174TS291_1o,T1174TS291_2o,T1174TS291_3o,T1174TS291_4o,T1174TS291_5o,T1174TS298_1o,T1174TS298_2o,T1174TS298_3o,T1174TS298_4o,T1174TS298_5o,T1174TS312_1o,T1174TS312_2o,T1174TS312_3o,T1174TS312_4o,T1174TS312_5o,T1174TS320_1o,T1174TS320_2o,T1174TS320_3o,T1174TS320_5o,T1174TS348_1o,T1174TS348_2o,T1174TS348_3o,T1174TS348_4o,T1174TS348_5o,T1174TS350_1o,T1174TS350_2o,T1174TS350_3o,T1174TS350_4o,T1174TS350_5o,T1174TS360_1o,T1174TS360_2o,T1174TS360_3o,T1174TS360_4o,T1174TS360_5o,T1174TS367_1o,T1174TS367_2o,T1174TS367_3o,T1174TS367_4o,T1174TS367_5o,T1174TS374_1o,T1174TS374_2o,T1174TS374_3o,T1174TS374_4o,T1174TS374_5o,T1174TS385_1o,T1174TS390_1o,T1174TS390_2o,T1174TS390_3o,T1174TS390_4o,T1174TS390_5o,T1174TS398_1o,T1174TS398_2o,T1174TS398_3o,T1174TS398_4o,T1174TS398_5o,T1174TS399_1o,T1174TS399_2o,T1174TS399_3o,T1174TS399_4o,T1174TS399_5o,T1174TS423_1o,T1174TS423_2o,T1174TS423_3o,T1174TS423_4o,T1174TS423_5o,T1174TS433_1o,T1174TS433_2o,T1174TS433_3o,T1174TS433_4o,T1174TS433_5o,T1174TS434_1o,T1174TS434_2o,T1174TS434_3o,T1174TS434_4o,T1174TS434_5o,T1174TS439_1o,T1174TS439_2o,T1174TS439_3o,T1174TS439_4o,T1174TS439_5o,T1174TS441_1o,T1174TS441_2o,T1174TS441_3o,T1174TS441_4o,T1174TS441_5o,T1174TS444_1o,T1174TS444_2o,T1174TS444_3o,T1174TS444_4o,T1174TS444_5o,T1174TS446_1o,T1174TS446_2o,T1174TS446_3o,T1174TS446_4o,T1174TS446_5o,T1174TS447_1o,T1174TS447_2o,T1174TS447_3o,T1174TS447_4o,T1174TS447_5o,T1174TS461_1o,T1174TS461_2o,T1174TS461_3o,T1174TS461_4o,T1174TS461_5o,T1174TS462_1o,T1174TS462_2o,T1174TS462_3o,T1174TS462_4o,T1174TS462_5o,T1174TS477_1o,T1174TS493_1o,T1174TS493_2o,T1174TS493_3o,T1174TS493_4o,T1174TS493_5o,T1174TS494_1o,T1174TS494_2o,T1174TS494_3o,T1174TS494_4o,T1174TS494_5o
0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
