,model,tmscore
0,H1168TS169_1,0.67884
1,H1168TS493_4,0.80713
2,H1168TS011_3,0.93185
3,H1168TS461_5,0.72551
4,H1168TS234_3,0.4227
5,H1168TS187_4,0.8435
6,H1168TS368_1,0.20736
7,H1168TS158_5,0.93355
8,H1168TS037_1,0.83467
9,H1168TS444_3,0.92497
10,H1168TS333_3,0.17067
11,H1168TS368_3,0.17067
12,H1168TS367_3,0.91743
13,H1168TS494_3,0.75993
14,H1168TS091_4,0.90162
15,H1168TS399_1,0.81724
16,H1168TS298_3,0.93749
17,H1168TS054_4,0.91717
18,H1168TS439_3,0.97644
19,H1168TS133_1,0.9326
20,H1168TS215_3,0.70983
21,H1168TS257_1,0.92868
22,H1168TS374_1,0.93066
23,H1168TS067_1,0.81406
24,H1168TS187_2,0.93246
25,H1168TS185_3,0.82127
26,H1168TS398_2,0.80752
27,H1168TS462_5,0.89956
28,H1168TS462_2,0.88961
29,H1168TS423_5,0.8435
30,H1168TS073_5,0.78922
31,H1168TS119_4,0.81695
32,H1168TS037_2,0.80018
33,H1168TS447_2,0.77362
34,H1168TS035_5,0.79232
35,H1168TS133_5,0.93495
36,H1168TS067_2,0.82592
37,H1168TS398_1,0.78232
38,H1168TS278_5,0.78078
39,H1168TS091_5,0.94238
40,H1168TS312_5,0.92045
41,H1168TS086_5,0.92239
42,H1168TS098_5,0.67884
43,H1168TS333_4,0.31564
44,H1168TS461_1,0.89296
45,H1168TS225_2,0.88495
46,H1168TS225_3,0.85585
47,H1168TS169_4,0.71874
48,H1168TS399_2,0.93212
49,H1168TS035_3,0.88827
50,H1168TS011_2,0.9349
51,H1168TS169_5,0.72131
52,H1168TS291_4,0.7598
53,H1168TS188_1,0.72131
54,H1168TS291_5,0.81148
55,H1168TS071_3,0.9513
56,H1168TS446_2,0.90222
57,H1168TS441_1,0.75504
58,H1168TS333_1,0.20736
59,H1168TS150_3,0.81981
60,H1168TS205_2,0.80195
61,H1168TS423_3,0.92933
62,H1168TS398_5,0.79757
63,H1168TS073_3,0.75873
64,H1168TS185_1,0.77521
65,H1168TS119_1,0.95822
66,H1168TS147_5,0.76313
67,H1168TS227_2,0.9308
68,H1168TS350_3,0.79502
69,H1168TS367_4,0.92239
70,H1168TS234_4,0.40046
71,H1168TS257_4,0.96523
72,H1168TS125_5,0.8409
73,H1168TS360_1,0.92931
74,H1168TS011_4,0.89684
75,H1168TS119_5,0.98007
76,H1168TS350_5,0.81148
77,H1168TS225_1,0.93275
78,H1168TS441_5,0.75417
79,H1168TS348_5,0.92596
80,H1168TS446_4,0.88301
81,H1168TS434_3,0.93185
82,H1168TS360_4,0.93004
83,H1168TS390_5,0.94394
84,H1168TS234_5,0.42576
85,H1168TS248_1,0.95229
86,H1168TS312_1,0.93225
87,H1168TS180_1,0.88738
88,H1168TS320_4,0.9376
89,H1168TS215_2,0.68272
90,H1168TS125_2,0.93212
91,H1168TS444_2,0.94586
92,H1168TS288_2,0.92388
93,H1168TS227_4,0.9332
94,H1168TS086_3,0.9294
95,H1168TS133_3,0.9305
96,H1168TS227_3,0.9305
97,H1168TS493_5,0.75416
98,H1168TS291_1,0.92445
99,H1168TS447_1,0.82126
100,H1168TS205_1,0.89913
101,H1168TS333_5,0.30482
102,H1168TS444_4,0.77713
103,H1168TS185_4,0.81096
104,H1168TS288_5,0.8101
105,H1168TS165_4,0.78327
106,H1168TS131_4,0.96632
107,H1168TS169_3,0.72092
108,H1168TS158_3,0.9294
109,H1168TS494_2,0.90214
110,H1168TS227_5,0.93495
111,H1168TS423_4,0.9597
112,H1168TS169_2,0.67884
113,H1168TS298_5,0.94214
114,H1168TS035_2,0.87038
115,H1168TS462_1,0.90387
116,H1168TS187_5,0.8113
117,H1168TS278_4,0.73036
118,H1168TS350_1,0.92445
119,H1168TS441_4,0.75254
120,H1168TS433_2,0.77128
121,H1168TS298_1,0.94674
122,H1168TS073_2,0.94378
123,H1168TS390_4,0.9376
124,H1168TS494_5,0.76538
