,model,tmscore
0,T1160TS239_3,0.33302
1,T1160TS494_1,0.32601
2,T1160TS315_2,0.33313
3,T1160TS125_2,0.33771
4,T1160TS188_2,0.33053
5,T1160TS312_5,0.32765
6,T1160TS125_4,0.32923
7,T1160TS229_3,0.33302
8,T1160TS461_4,0.32781
9,T1160TS493_4,0.30793
10,T1160TS439_1,0.32977
11,T1160TS073_1,0.32983
12,T1160TS398_1,0.32833
13,T1160TS398_3,0.31539
14,T1160TS390_5,0.33061
15,T1160TS003_4,0.32469
16,T1160TS444_5,0.32557
17,T1160TS037_5,0.23457
18,T1160TS147_2,0.3133
19,T1160TS248_5,0.32973
20,T1160TS291_5,0.32423
21,T1160TS462_5,0.33042
22,T1160TS291_4,0.32788
23,T1160TS180_5,0.32432
24,T1160TS390_3,0.32659
25,T1160TS444_4,0.32995
26,T1160TS185_1,0.27857
27,T1160TS158_5,0.32822
28,T1160TS374_4,0.32506
29,T1160TS446_4,0.32781
30,T1160TS131_2,0.32804
31,T1160TS423_3,0.3326
32,T1160TS320_1,0.32943
33,T1160TS423_4,0.32811
34,T1160TS187_5,0.32671
35,T1160TS180_3,0.32436
36,T1160TS071_3,0.33705
37,T1160TS447_5,0.32099
38,T1160TS291_1,0.32746
39,T1160TS037_2,0.40273
40,T1160TS314_5,0.33945
41,T1160TS367_5,0.32469
42,T1160TS248_4,0.3316
43,T1160TS165_5,0.26055
44,T1160TS315_5,0.31828
45,T1160TS348_1,0.31525
46,T1160TS054_2,0.33771
47,T1160TS119_4,0.32781
48,T1160TS360_3,0.32346
49,T1160TS446_3,0.33164
50,T1160TS350_1,0.32746
51,T1160TS086_5,0.33091
52,T1160TS147_4,0.31004
53,T1160TS288_5,0.32886
54,T1160TS147_1,0.30708
55,T1160TS131_4,0.3268
56,T1160TS444_3,0.32915
57,T1160TS052_1,0.33025
58,T1160TS169_1,0.3306
59,T1160TS003_5,0.32845
60,T1160TS165_3,0.31824
61,T1160TS320_4,0.32958
62,T1160TS125_3,0.33156
63,T1160TS446_5,0.32239
64,T1160TS390_1,0.32943
65,T1160TS119_5,0.33048
66,T1160TS035_4,0.3316
67,T1160TS073_2,0.33379
68,T1160TS348_5,0.32455
69,T1160TS098_1,0.32943
70,T1160TS399_4,0.32923
71,T1160TS091_4,0.3152
72,T1160TS054_4,0.32923
73,T1160TS073_3,0.32744
74,T1160TS054_1,0.33468
75,T1160TS035_1,0.32766
76,T1160TS205_5,0.33003
77,T1160TS052_5,0.31828
78,T1160TS180_4,0.32536
79,T1160TS494_3,0.27892
80,T1160TS398_4,0.33076
81,T1160TS494_5,0.41205
82,T1160TS360_4,0.3229
83,T1160TS288_2,0.33418
84,T1160TS147_5,0.3194
85,T1160TS131_5,0.3313
86,T1160TS288_3,0.32817
87,T1160TS360_1,0.3267
88,T1160TS494_2,0.27122
89,T1160TS158_3,0.3301
90,T1160TS188_1,0.32943
91,T1160TS169_3,0.32943
92,T1160TS399_2,0.33771
93,T1160TS314_2,0.33052
94,T1160TS071_1,0.33555
95,T1160TS398_5,0.31914
96,T1160TS239_1,0.30558
97,T1160TS071_5,0.38249
98,T1160TS131_1,0.32695
99,T1160TS158_4,0.33025
100,T1160TS298_3,0.32668
101,T1160TS439_2,0.33058
102,T1160TS447_2,0.31341
103,T1160TS185_2,0.28255
104,T1160TS150_5,0.33097
105,T1160TS003_3,0.33
106,T1160TS229_2,0.32977
107,T1160TS074_5,0.32886
108,T1160TS320_2,0.33052
109,T1160TS188_4,0.32958
110,T1160TS423_1,0.33183
111,T1160TS037_3,0.23024
112,T1160TS398_2,0.32179
113,T1160TS399_5,0.33196
114,T1160TS320_3,0.32659
115,T1160TS074_2,0.33418
116,T1160TS147_3,0.3096
117,T1160TS091_5,0.32204
118,T1160TS399_3,0.33156
119,T1160TS315_4,0.28522
120,T1160TS188_3,0.32659
121,T1160TS291_2,0.32573
122,T1160TS360_5,0.32384
123,T1160TS374_5,0.32541
124,T1160TS239_5,0.33234
125,T1160TS312_4,0.25419
126,T1160TS439_3,0.33302
127,T1160TS086_3,0.3301
128,T1160TS119_3,0.3268
129,T1160TS367_3,0.33121
130,T1160TS444_2,0.33628
131,T1160TS423_5,0.32671
132,T1160TS074_1,0.33153
133,T1160TS298_1,0.32829
134,T1160TS477_1,0.33106
135,T1160TS360_2,0.3244
136,T1160TS312_2,0.28607
137,T1160TS298_4,0.33228
138,T1160TS071_4,0.33674
139,T1160TS493_1,0.28937
140,T1160TS054_3,0.33156
141,T1160TS348_4,0.33077
142,T1160TS298_2,0.3244
143,T1160TS348_3,0.32659
144,T1160TS071_2,0.33619
145,T1160TS367_2,0.32822
146,T1160TS158_2,0.32983
147,T1160TS158_1,0.33065
148,T1160TS091_3,0.31552
149,T1160TS278_3,0.32137
150,T1160TS493_5,0.30439
151,T1160TS205_4,0.31891
152,T1160TS390_4,0.32958
153,T1160TS278_5,0.32523
154,T1160TS278_4,0.32896
155,T1160TS187_3,0.3326
156,T1160TS098_2,0.33053
157,T1160TS461_5,0.32239
158,T1160TS444_1,0.3313
159,T1160TS494_4,0.27648
160,T1160TS187_4,0.32811
161,T1160TS278_2,0.79804
162,T1160TS150_3,0.32968
163,T1160TS462_1,0.33055
164,T1160TS125_5,0.33196
165,T1160TS314_1,0.32943
166,T1160TS298_5,0.32803
167,T1160TS315_1,0.33025
168,T1160TS350_2,0.32573
169,T1160TS367_4,0.3277
170,T1160TS439_5,0.33333
171,T1160TS003_1,0.33065
172,T1160TS150_1,0.32921
173,T1160TS187_1,0.33183
174,T1160TS180_2,0.3253
175,T1160TS086_2,0.33025
176,T1160TS098_4,0.32958
177,T1160TS185_4,0.27708
178,T1160TS054_5,0.33196
179,T1160TS205_2,0.31757
180,T1160TS312_1,0.33587
181,T1160TS180_1,0.32708
182,T1160TS461_1,0.32533
183,T1160TS288_4,0.32781
184,T1160TS169_4,0.32958
185,T1160TS493_2,0.28961
186,T1160TS239_4,0.32968
187,T1160TS399_1,0.33468
188,T1160TS052_4,0.28522
189,T1160TS052_2,0.33313
190,T1160TS074_3,0.32817
191,T1160TS278_1,0.32552
192,T1160TS052_3,0.24903
193,T1160TS205_3,0.3281
194,T1160TS462_2,0.32965
195,T1160TS374_3,0.33345
196,T1160TS150_4,0.33042
197,T1160TS462_3,0.32907
198,T1160TS165_4,0.31365
199,T1160TS291_3,0.32794
200,T1160TS169_2,0.32659
201,T1160TS165_2,0.31017
202,T1160TS348_2,0.32078
203,T1160TS119_1,0.32695
204,T1160TS037_4,0.33031
205,T1160TS073_5,0.32863
206,T1160TS003_2,0.3301
207,T1160TS248_2,0.33117
208,T1160TS350_4,0.32788
209,T1160TS462_4,0.3307
210,T1160TS350_3,0.32794
211,T1160TS091_1,0.31821
212,T1160TS131_3,0.33048
213,T1160TS493_3,0.28201
214,T1160TS086_4,0.32983
215,T1160TS037_1,0.33083
216,T1160TS461_2,0.32716
217,T1160TS098_5,0.3306
218,T1160TS439_4,0.33212
219,T1160TS314_3,0.34576
220,T1160TS312_3,0.35183
221,T1160TS187_2,0.32915
222,T1160TS447_1,0.30545
223,T1160TS374_2,0.32443
224,T1160TS074_4,0.32781
225,T1160TS185_3,0.27648
226,T1160TS229_1,0.30558
227,T1160TS169_5,0.33053
228,T1160TS248_1,0.32766
229,T1160TS374_1,0.33483
230,T1160TS461_3,0.33164
231,T1160TS229_4,0.32968
232,T1160TS119_2,0.32804
233,T1160TS185_5,0.22846
234,T1160TS446_2,0.32716
235,T1160TS423_2,0.32915
236,T1160TS165_1,0.33167
237,T1160TS205_1,0.33062
238,T1160TS446_1,0.32533
239,T1160TS125_1,0.33468
240,T1160TS390_2,0.33052
241,T1160TS229_5,0.33234
242,T1160TS320_5,0.33061
243,T1160TS447_4,0.33363
244,T1160TS150_2,0.32684
245,T1160TS086_1,0.33065
246,T1160TS035_3,0.32676
247,T1160TS315_3,0.24903
248,T1160TS239_2,0.32977
249,T1160TS188_5,0.3306
250,T1160TS035_2,0.33117
251,T1160TS098_3,0.32659
252,T1160TS367_1,0.33123
253,T1160TS091_2,0.32326
254,T1160TS248_3,0.32676
255,T1160TS035_5,0.32973
256,T1160TS447_3,0.33363
257,T1160TS314_4,0.47597
