,model,tmscore
0,T1123TS494_4,0.84231
1,T1123TS169_4,0.38214
2,T1123TS003_5,0.8885
3,T1123TS131_2,0.66651
4,T1123TS091_1,0.63855
5,T1123TS446_3,0.37089
6,T1123TS086_3,0.8885
7,T1123TS446_1,0.4002
8,T1123TS180_3,0.83121
9,T1123TS248_4,0.67095
10,T1123TS035_1,0.85102
11,T1123TS477_1,0.32382
12,T1123TS131_3,0.51959
13,T1123TS367_3,0.8993
14,T1123TS494_1,0.82333
15,T1123TS288_1,0.90832
16,T1123TS086_1,0.87812
17,T1123TS446_5,0.22766
18,T1123TS398_4,0.56215
19,T1123TS098_2,0.41512
20,T1123TS447_1,0.64267
21,T1123TS444_2,0.67409
22,T1123TS180_1,0.79595
23,T1123TS439_3,0.89231
24,T1123TS348_4,0.47445
25,T1123TS278_2,0.53988
26,T1123TS180_5,0.81782
27,T1123TS035_2,0.6557
28,T1123TS374_5,0.88875
29,T1123TS239_4,0.44116
30,T1123TS320_3,0.50711
31,T1123TS398_1,0.66672
32,T1123TS320_4,0.35878
33,T1123TS073_4,0.87371
34,T1123TS158_3,0.8885
35,T1123TS360_4,0.51904
36,T1123TS003_4,0.8884
37,T1123TS360_5,0.55871
38,T1123TS205_4,0.41535
39,T1123TS131_5,0.46397
40,T1123TS248_2,0.86125
41,T1123TS098_3,0.39478
42,T1123TS239_5,0.3704
43,T1123TS037_5,0.82845
44,T1123TS367_4,0.91051
45,T1123TS086_4,0.8818
46,T1123TS493_4,0.5205
47,T1123TS248_1,0.70947
48,T1123TS073_2,0.88266
49,T1123TS447_5,0.64
50,T1123TS314_5,0.5627
51,T1123TS399_3,0.56705
52,T1123TS278_3,0.53861
53,T1123TS312_5,0.60039
54,T1123TS091_4,0.70484
55,T1123TS398_5,0.60255
56,T1123TS035_5,0.67095
57,T1123TS239_3,0.82928
58,T1123TS054_4,0.90023
59,T1123TS150_3,0.55647
60,T1123TS054_2,0.47555
61,T1123TS462_3,0.21527
62,T1123TS348_5,0.50853
63,T1123TS320_2,0.44109
64,T1123TS188_2,0.38382
65,T1123TS439_5,0.92577
66,T1123TS447_3,0.63843
67,T1123TS150_1,0.81633
68,T1123TS169_5,0.36064
69,T1123TS205_1,0.42824
70,T1123TS071_3,0.88063
71,T1123TS444_1,0.7742
72,T1123TS462_4,0.23418
73,T1123TS091_2,0.69979
74,T1123TS054_1,0.92301
75,T1123TS169_3,0.39276
76,T1123TS071_2,0.87546
77,T1123TS165_3,0.5451
78,T1123TS158_1,0.87812
79,T1123TS288_2,0.88239
80,T1123TS312_1,0.57226
81,T1123TS461_1,0.4002
82,T1123TS187_1,0.3607
83,T1123TS071_5,0.88671
84,T1123TS493_5,0.31407
85,T1123TS367_5,0.90195
86,T1123TS125_5,0.88257
87,T1123TS091_5,0.53744
88,T1123TS390_1,0.61604
89,T1123TS298_3,0.38205
90,T1123TS291_3,0.40946
91,T1123TS158_4,0.89425
92,T1123TS125_3,0.56705
93,T1123TS098_4,0.39424
94,T1123TS098_5,0.46623
95,T1123TS348_1,0.49813
96,T1123TS348_2,0.5028
97,T1123TS385_1,0.51956
98,T1123TS447_4,0.63827
99,T1123TS054_5,0.88257
100,T1123TS131_1,0.83816
101,T1123TS350_4,0.45373
102,T1123TS119_5,0.6558
103,T1123TS188_4,0.43265
104,T1123TS205_2,0.35971
105,T1123TS461_2,0.41961
106,T1123TS035_4,0.53291
107,T1123TS119_3,0.83816
108,T1123TS494_3,0.90841
109,T1123TS147_5,0.58866
110,T1123TS185_4,0.87656
111,T1123TS291_5,0.44103
112,T1123TS298_2,0.41405
113,T1123TS493_2,0.81424
114,T1123TS494_2,0.85594
115,T1123TS119_4,0.66808
116,T1123TS071_4,0.89259
117,T1123TS278_5,0.51984
118,T1123TS185_3,0.77221
119,T1123TS150_5,0.51608
120,T1123TS119_2,0.76065
121,T1123TS125_4,0.90023
122,T1123TS119_1,0.82671
123,T1123TS188_1,0.38524
124,T1123TS037_1,0.90989
125,T1123TS439_1,0.85877
126,T1123TS180_2,0.82722
127,T1123TS462_5,0.22135
128,T1123TS086_5,0.89425
129,T1123TS350_3,0.40946
130,T1123TS447_2,0.64251
131,T1123TS147_2,0.68316
132,T1123TS165_2,0.58387
133,T1123TS390_4,0.56989
134,T1123TS185_2,0.89402
135,T1123TS288_5,0.87725
136,T1123TS314_1,0.70231
137,T1123TS073_1,0.90865
138,T1123TS205_5,0.3566
139,T1123TS423_2,0.90724
140,T1123TS037_2,0.55658
141,T1123TS187_4,0.91489
142,T1123TS360_2,0.44112
143,T1123TS248_5,0.83666
144,T1123TS374_1,0.88516
145,T1123TS461_4,0.24991
146,T1123TS423_5,0.90555
147,T1123TS320_5,0.30402
148,T1123TS091_3,0.70083
149,T1123TS374_3,0.88751
150,T1123TS350_5,0.44103
151,T1123TS073_3,0.87427
152,T1123TS312_2,0.57208
153,T1123TS278_1,0.88054
154,T1123TS288_3,0.87418
155,T1123TS367_2,0.89228
156,T1123TS071_1,0.89054
157,T1123TS360_3,0.42023
158,T1123TS037_4,0.86304
159,T1123TS180_4,0.82543
160,T1123TS398_3,0.6957
161,T1123TS314_3,0.54044
162,T1123TS278_4,0.83532
163,T1123TS165_1,0.81923
164,T1123TS399_4,0.90023
165,T1123TS125_1,0.92301
166,T1123TS239_1,0.87918
167,T1123TS098_1,0.38382
168,T1123TS073_5,0.87688
169,T1123TS248_3,0.90295
170,T1123TS298_4,0.4466
171,T1123TS390_2,0.81884
172,T1123TS035_3,0.70947
173,T1123TS086_2,0.87361
174,T1123TS314_2,0.52841
175,T1123TS125_2,0.47555
176,T1123TS158_5,0.90475
177,T1123TS444_4,0.67412
178,T1123TS350_1,0.2708
179,T1123TS298_1,0.46852
180,T1123TS298_5,0.44112
181,T1123TS003_1,0.8863
182,T1123TS291_2,0.391
183,T1123TS205_3,0.39954
184,T1123TS444_3,0.77133
185,T1123TS390_5,0.55871
186,T1123TS147_4,0.68711
187,T1123TS291_4,0.45373
188,T1123TS461_5,0.22766
189,T1123TS399_1,0.92301
190,T1123TS360_1,0.4466
191,T1123TS147_1,0.57752
192,T1123TS288_4,0.87382
193,T1123TS054_3,0.56705
194,T1123TS462_1,0.24403
195,T1123TS169_1,0.41512
196,T1123TS169_2,0.38382
197,T1123TS003_3,0.87886
198,T1123TS399_5,0.88257
199,T1123TS348_3,0.2494
200,T1123TS188_5,0.36023
201,T1123TS423_4,0.91489
202,T1123TS367_1,0.9065
203,T1123TS147_3,0.54727
204,T1123TS131_4,0.42328
205,T1123TS390_3,0.51904
206,T1123TS350_2,0.391
207,T1123TS312_4,0.51989
208,T1123TS314_4,0.56511
209,T1123TS494_5,0.65455
210,T1123TS165_5,0.70994
211,T1123TS423_3,0.8147
212,T1123TS185_1,0.90857
213,T1123TS423_1,0.3607
214,T1123TS374_2,0.87952
215,T1123TS439_2,0.89059
216,T1123TS291_1,0.2708
217,T1123TS439_4,0.90063
218,T1123TS187_2,0.90724
219,T1123TS150_2,0.51344
220,T1123TS320_1,0.61604
221,T1123TS037_3,0.82795
222,T1123TS374_4,0.88291
223,T1123TS187_5,0.90555
224,T1123TS185_5,0.83549
225,T1123TS188_3,0.41512
226,T1123TS187_3,0.8147
227,T1123TS446_2,0.41961
228,T1123TS444_5,0.77464
229,T1123TS446_4,0.24991
230,T1123TS461_3,0.37089
231,T1123TS150_4,0.50994
232,T1123TS398_2,0.59921
233,T1123TS399_2,0.47555
234,T1123TS462_2,0.20244
235,T1123TS493_3,0.51108
236,T1123TS312_3,0.57417
237,T1123TS493_1,0.61258
238,T1123TS158_2,0.87361
239,T1123TS003_2,0.9063
240,T1123TS165_4,0.51178
241,T1123TS239_2,0.79087
