,model,tmscore
0,T1124TS122_3,0.92221
1,T1124TS350_4,0.93734
2,T1124TS367_1,0.93953
3,T1124TS298_4,0.95448
4,T1124TS360_5,0.95334
5,T1124TS188_4,0.95576
6,T1124TS444_5,0.82231
7,T1124TS439_5,0.91822
8,T1124TS338_4,0.92428
9,T1124TS073_5,0.93771
10,T1124TS398_4,0.92069
11,T1124TS248_3,0.93421
12,T1124TS003_4,0.95492
13,T1124TS122_4,0.92221
14,T1124TS054_4,0.94655
15,T1124TS037_5,0.94772
16,T1124TS462_3,0.94886
17,T1124TS188_5,0.951
18,T1124TS461_2,0.94405
19,T1124TS350_1,0.93734
20,T1124TS054_2,0.91181
21,T1124TS461_1,0.92221
22,T1124TS248_2,0.89801
23,T1124TS071_5,0.94294
24,T1124TS390_1,0.94093
25,T1124TS239_4,0.95377
26,T1124TS125_2,0.91181
27,T1124TS444_2,0.83138
28,T1124TS180_2,0.94941
29,T1124TS460_4,0.95757
30,T1124TS423_2,0.95882
31,T1124TS073_1,0.90309
32,T1124TS229_3,0.92221
33,T1124TS304_3,0.93421
34,T1124TS320_4,0.92438
35,T1124TS446_3,0.91551
36,T1124TS325_4,0.93889
37,T1124TS399_4,0.94655
38,T1124TS125_3,0.95497
39,T1124TS320_1,0.94093
40,T1124TS338_2,0.95559
41,T1124TS320_2,0.95776
42,T1124TS347_2,0.93889
43,T1124TS374_2,0.89874
44,T1124TS298_3,0.96211
45,T1124TS347_3,0.93889
46,T1124TS131_4,0.88779
47,T1124TS035_3,0.93445
48,T1124TS444_3,0.73862
49,T1124TS447_1,0.91856
50,T1124TS046_3,0.93445
51,T1124TS003_3,0.95491
52,T1124TS229_2,0.92327
53,T1124TS374_1,0.92522
54,T1124TS180_1,0.95018
55,T1124TS423_3,0.94468
56,T1124TS304_4,0.90739
57,T1124TS288_2,0.89674
58,T1124TS165_1,0.93204
59,T1124TS338_3,0.95757
60,T1124TS298_1,0.96305
61,T1124TS462_2,0.94941
62,T1124TS278_3,0.58657
63,T1124TS071_1,0.94487
64,T1124TS035_1,0.90813
65,T1124TS352_2,0.9407
66,T1124TS477_1,0.96733
67,T1124TS456_5,0.93889
68,T1124TS035_2,0.81646
69,T1124TS338_1,0.9407
70,T1124TS494_1,0.95664
71,T1124TS444_4,0.82301
72,T1124TS037_1,0.90713
73,T1124TS278_2,0.83826
74,T1124TS352_1,0.95559
75,T1124TS447_3,0.91985
76,T1124TS180_4,0.95096
77,T1124TS398_3,0.55231
78,T1124TS360_2,0.93709
79,T1124TS350_5,0.9359
80,T1124TS239_5,0.90772
81,T1124TS288_3,0.96114
82,T1124TS325_2,0.93889
83,T1124TS229_5,0.90772
84,T1124TS046_4,0.8576
85,T1124TS086_3,0.95503
86,T1124TS367_3,0.95959
87,T1124TS169_5,0.92853
88,T1124TS150_2,0.95757
89,T1124TS352_4,0.95757
90,T1124TS348_1,0.94735
91,T1124TS131_5,0.89992
92,T1124TS073_3,0.96096
93,T1124TS185_4,0.93804
94,T1124TS158_1,0.95491
95,T1124TS248_4,0.90739
96,T1124TS205_1,0.73835
97,T1124TS304_2,0.89801
98,T1124TS338_5,0.93553
99,T1124TS239_3,0.92221
100,T1124TS165_4,0.90235
101,T1124TS169_3,0.95547
102,T1124TS098_3,0.95576
103,T1124TS390_2,0.95776
104,T1124TS165_3,0.8837
105,T1124TS439_2,0.9275
106,T1124TS298_2,0.94574
107,T1124TS447_4,0.86444
108,T1124TS073_2,0.89677
109,T1124TS348_3,0.9416
110,T1124TS494_2,0.86832
111,T1124TS091_3,0.95667
112,T1124TS446_2,0.94405
113,T1124TS205_4,0.73845
114,T1124TS347_1,0.93889
115,T1124TS185_2,0.93811
116,T1124TS054_3,0.95497
117,T1124TS086_5,0.95455
118,T1124TS352_3,0.92428
119,T1124TS360_3,0.95459
120,T1124TS169_2,0.9515
121,T1124TS461_4,0.9115
122,T1124TS150_1,0.9407
123,T1124TS456_1,0.93889
124,T1124TS325_3,0.93889
125,T1124TS385_1,0.95604
126,T1124TS460_5,0.93553
127,T1124TS461_5,0.9234
128,T1124TS037_4,0.96054
129,T1124TS325_5,0.93889
130,T1124TS086_4,0.95494
131,T1124TS165_5,0.9474
132,T1124TS398_5,0.93337
133,T1124TS165_2,0.94351
134,T1124TS054_5,0.94393
135,T1124TS229_4,0.95377
136,T1124TS187_1,0.93845
137,T1124TS125_4,0.94655
138,T1124TS456_3,0.93889
139,T1124TS122_5,0.92221
140,T1124TS278_4,0.8207
141,T1124TS360_1,0.94693
142,T1124TS423_5,0.95411
143,T1124TS374_5,0.9161
144,T1124TS098_4,0.52923
145,T1124TS444_1,0.82231
146,T1124TS447_5,0.86092
147,T1124TS037_2,0.9503
148,T1124TS304_1,0.90677
149,T1124TS122_1,0.92221
150,T1124TS205_2,0.73824
151,T1124TS071_2,0.94368
152,T1124TS398_2,0.90209
153,T1124TS350_3,0.93626
154,T1124TS229_1,0.95003
155,T1124TS125_1,0.9411
156,T1124TS037_3,0.94442
157,T1124TS147_1,0.9126
158,T1124TS446_1,0.92221
159,T1124TS131_2,0.90318
160,T1124TS248_1,0.90677
161,T1124TS390_3,0.93526
162,T1124TS278_1,0.9333
163,T1124TS073_4,0.9245
164,T1124TS352_5,0.93553
165,T1124TS325_1,0.93889
166,T1124TS187_3,0.94468
167,T1124TS086_2,0.95492
168,T1124TS374_4,0.94322
169,T1124TS399_1,0.9411
170,T1124TS462_5,0.94913
171,T1124TS185_3,0.93557
172,T1124TS071_3,0.91905
173,T1124TS046_5,0.90543
174,T1124TS071_4,0.92804
175,T1124TS003_5,0.95503
176,T1124TS046_2,0.90813
177,T1124TS003_2,0.93544
178,T1124TS360_4,0.95251
179,T1124TS205_5,0.73849
180,T1124TS188_2,0.95547
181,T1124TS119_2,0.90219
182,T1124TS158_5,0.95451
183,T1124TS169_4,0.95547
184,T1124TS119_4,0.90219
185,T1124TS205_3,0.7384
186,T1124TS347_5,0.93889
187,T1124TS462_1,0.95018
188,T1124TS423_4,0.93434
189,T1124TS147_2,0.9177
190,T1124TS298_5,0.96339
191,T1124TS119_3,0.92605
192,T1124TS119_1,0.92561
193,T1124TS098_2,0.95713
194,T1124TS054_1,0.9411
195,T1124TS131_3,0.92609
196,T1124TS180_5,0.94913
197,T1124TS439_3,0.97876
198,T1124TS003_1,0.95959
199,T1124TS348_4,0.94764
200,T1124TS147_3,0.95505
201,T1124TS131_1,0.90216
202,T1124TS288_4,0.92486
203,T1124TS399_2,0.91181
204,T1124TS439_1,0.97152
205,T1124TS035_4,0.8576
206,T1124TS460_1,0.95559
207,T1124TS150_4,0.92428
208,T1124TS150_3,0.93553
209,T1124TS398_1,0.93204
210,T1124TS304_5,0.85367
211,T1124TS367_5,0.93578
212,T1124TS460_2,0.92428
213,T1124TS125_5,0.94393
214,T1124TS098_5,0.53022
215,T1124TS091_1,0.95778
216,T1124TS187_2,0.95882
217,T1124TS119_5,0.90229
218,T1124TS439_4,0.98232
219,T1124TS460_3,0.9407
220,T1124TS390_5,0.94693
221,T1124TS150_5,0.95559
222,T1124TS320_5,0.94693
223,T1124TS350_2,0.9359
224,T1124TS367_2,0.96379
225,T1124TS456_2,0.93889
226,T1124TS239_1,0.95003
227,T1124TS447_2,0.91741
228,T1124TS158_4,0.95494
229,T1124TS046_1,0.81646
230,T1124TS122_2,0.92221
231,T1124TS158_3,0.95503
232,T1124TS399_3,0.95497
233,T1124TS367_4,0.95465
234,T1124TS188_3,0.95713
235,T1124TS348_2,0.95466
236,T1124TS035_5,0.90543
237,T1124TS185_1,0.93556
238,T1124TS188_1,0.95782
239,T1124TS158_2,0.95492
240,T1124TS320_3,0.93526
241,T1124TS086_1,0.95491
242,T1124TS494_3,0.70624
243,T1124TS461_3,0.91551
244,T1124TS348_5,0.92438
245,T1124TS091_5,0.95871
246,T1124TS446_5,0.9234
247,T1124TS278_5,0.90796
248,T1124TS098_1,0.95547
249,T1124TS187_4,0.93434
250,T1124TS374_3,0.94147
251,T1124TS180_3,0.94886
252,T1124TS288_5,0.92446
253,T1124TS091_4,0.95844
254,T1124TS446_4,0.9115
255,T1124TS239_2,0.92327
