,model,tmscore
0,H1111TS397_2,0.97702
1,H1111TS439_4,0.98249
2,H1111TS037_1,0.95222
3,H1111TS385_2,0.94552
4,H1111TS298_2,0.23837
5,H1111TS037_2,0.95971
6,H1111TS385_3,0.94814
7,H1111TS037_3,0.9576
8,H1111TS385_4,0.94333
9,H1111TS037_4,0.94959
10,H1111TS385_5,0.94041
11,H1111TS245_5,0.94041
12,H1111TS037_5,0.94602
13,H1111TS390_1,0.95758
14,H1111TS333_1,0.94479
15,H1111TS092_1,0.65103
16,H1111TS390_2,0.94127
17,H1111TS097_2,0.95899
18,H1111TS390_3,0.94007
19,H1111TS097_3,0.95811
20,H1111TS390_4,0.94708
21,H1111TS097_4,0.96255
22,H1111TS390_5,0.9436
23,H1111TS098_5,0.23325
24,H1111TS433_1,0.6487
25,H1111TS433_2,0.6527
26,H1111TS433_3,0.66684
27,H1111TS433_4,0.65089
28,H1111TS433_5,0.63072
29,H1111TS441_1,0.6487
30,H1111TS441_2,0.6527
31,H1111TS441_3,0.66684
32,H1111TS441_4,0.65089
33,H1111TS441_5,0.63072
34,H1111TS462_1,0.94211
35,H1111TS462_2,0.93937
36,H1111TS462_3,0.94104
37,H1111TS462_4,0.94255
38,H1111TS462_5,0.9434
39,H1111TS446_1,0.93462
40,H1111TS446_2,0.93581
41,H1111TS446_3,0.9414
42,H1111TS446_4,0.95221
43,H1111TS446_5,0.93572
44,H1111TS035_4,0.86862
45,H1111TS461_2,0.93581
46,H1111TS461_3,0.9414
47,H1111TS461_4,0.95221
48,H1111TS374_3,0.95175
49,H1111TS461_5,0.93572
50,H1111TS169_1,0.25787
51,H1111TS169_2,0.24096
52,H1111TS169_3,0.25414
53,H1111TS169_4,0.22634
54,H1111TS169_5,0.23492
55,H1111TS215_1,0.67385
56,H1111TS215_5,0.67385
57,H1111TS423_1,0.17871
58,H1111TS086_1,0.9373
59,H1111TS423_2,0.1474
60,H1111TS188_4,0.24497
61,H1111TS098_2,0.23325
62,H1111TS423_3,0.20015
63,H1111TS003_3,0.93592
64,H1111TS185_5,0.82243
65,H1111TS119_2,0.97023
66,H1111TS423_4,0.56361
67,H1111TS097_5,0.96092
68,H1111TS180_2,0.93937
69,H1111TS180_3,0.94104
70,H1111TS180_4,0.94255
71,H1111TS180_5,0.9434
72,H1111TS187_1,0.6543
73,H1111TS187_2,0.95631
74,H1111TS187_3,0.63943
75,H1111TS187_4,0.94279
76,H1111TS187_5,0.94042
77,H1111TS227_1,0.9403
78,H1111TS227_2,0.94142
79,H1111TS158_2,0.70548
80,H1111TS227_3,0.95421
81,H1111TS248_4,0.86774
82,H1111TS227_4,0.938
83,H1111TS227_5,0.93584
84,H1111TS245_1,0.95209
85,H1111TS225_1,0.98231
86,H1111TS091_1,0.96823
87,H1111TS360_2,0.23837
88,H1111TS150_2,0.20388
89,H1111TS298_3,0.17158
90,H1111TS119_3,0.97004
91,H1111TS147_2,0.8498
92,H1111TS091_2,0.96888
93,H1111TS239_1,0.98301
94,H1111TS035_5,0.80816
95,H1111TS239_4,0.98362
96,H1111TS288_4,0.98052
97,H1111TS278_3,0.96191
98,H1111TS158_1,0.69945
99,H1111TS434_2,0.9823
100,H1111TS158_3,0.71098
101,H1111TS298_1,0.2304
102,H1111TS278_4,0.96191
103,H1111TS125_4,0.15165
104,H1111TS397_4,0.97693
105,H1111TS320_2,0.48449
106,H1111TS494_3,0.93037
107,H1111TS234_4,0.70124
108,H1111TS374_5,0.94661
109,H1111TS399_4,0.15165
110,H1111TS119_1,0.97014
111,H1111TS091_5,0.96883
112,H1111TS399_2,0.35901
113,H1111TS248_3,0.77688
114,H1111TS150_4,0.12926
115,H1111TS125_3,0.18756
116,H1111TS098_4,0.24094
117,H1111TS098_1,0.24094
118,H1111TS360_3,0.17158
119,H1111TS434_1,0.98241
120,H1111TS374_4,0.95746
121,H1111TS444_3,0.98023
122,H1111TS035_2,0.80815
123,H1111TS188_3,0.24497
124,H1111TS439_5,0.98249
125,H1111TS248_1,0.80745
126,H1111TS367_4,0.94024
127,H1111TS147_1,0.85663
128,H1111TS278_2,0.95228
129,H1111TS494_1,0.97629
130,H1111TS054_2,0.35901
131,H1111TS367_3,0.93667
132,H1111TS288_2,0.97943
133,H1111TS320_5,0.48476
134,H1111TS054_3,0.18756
135,H1111TS348_5,0.98013
136,H1111TS188_5,0.2304
137,H1111TS086_5,0.92866
138,H1111TS288_5,0.97993
139,H1111TS125_2,0.35901
140,H1111TS399_1,0.1481
141,H1111TS288_1,0.97892
142,H1111TS225_2,0.98242
143,H1111TS320_1,0.4882
144,H1111TS461_1,0.94676
145,H1111TS158_4,0.69239
146,H1111TS360_1,0.2304
147,H1111TS003_5,0.93813
148,H1111TS245_2,0.94552
149,H1111TS245_3,0.94814
150,H1111TS245_4,0.94333
151,H1111TS165_1,0.97691
152,H1111TS054_1,0.1481
153,H1111TS054_5,0.17606
154,H1111TS125_1,0.1481
155,H1111TS444_2,0.98087
156,H1111TS374_1,0.96074
157,H1111TS234_1,0.73437
158,H1111TS239_5,0.98317
159,H1111TS098_3,0.24497
160,H1111TS185_2,0.36944
161,H1111TS003_4,0.93363
162,H1111TS003_1,0.93223
163,H1111TS399_3,0.18756
164,H1111TS348_3,0.97943
165,H1111TS234_5,0.73584
166,H1111TS439_1,0.98039
167,H1111TS494_4,0.93044
168,H1111TS234_2,0.71378
169,H1111TS248_2,0.86247
170,H1111TS234_3,0.69606
171,H1111TS035_1,0.86294
172,H1111TS320_4,0.48478
173,H1111TS119_4,0.96999
174,H1111TS439_2,0.98039
175,H1111TS239_3,0.98429
176,H1111TS278_5,0.96191
177,H1111TS150_3,0.27333
178,H1111TS147_3,0.85051
179,H1111TS185_1,0.6547
180,H1111TS494_2,0.97631
181,H1111TS125_5,0.17606
182,H1111TS320_3,0.4854
183,H1111TS091_4,0.96855
184,H1111TS397_1,0.97693
185,H1111TS397_3,0.97693
186,H1111TS119_5,0.9699
187,H1111TS185_4,0.66342
188,H1111TS444_1,0.9792
189,H1111TS180_1,0.97846
190,H1111TS035_3,0.98156
191,H1111TS298_4,0.11577
192,H1111TS239_2,0.98511
193,H1111TS360_4,0.11577
194,H1111TS091_3,0.96871
195,H1111TS298_5,0.50672
196,H1111TS439_3,0.98039
197,H1111TS360_5,0.50672
198,H1111TS248_5,0.8073
199,H1111TS158_5,0.70041
200,H1111TS348_1,0.96129
201,H1111TS086_4,0.93667
202,H1111TS288_3,0.97798
203,H1111TS444_4,0.98118
204,H1111TS374_2,0.9476
205,H1111TS367_5,0.93808
206,H1111TS188_1,0.23325
207,H1111TS278_1,0.94152
208,H1111TS397_5,0.97693
209,H1111TS150_5,0.20803
210,H1111TS185_3,0.74237
211,H1111TS399_5,0.17606
212,H1111TS444_5,0.98073
213,H1111TS003_2,0.93071
214,H1111TS086_2,0.93668
215,H1111TS150_1,0.28383
216,H1111TS257_1,0.96908
217,H1111TS333_2,0.95874
218,H1111TS188_2,0.24094
219,H1111TS333_3,0.94593
220,H1111TS333_4,0.94868
221,H1111TS333_5,0.94681
222,H1111TS368_1,0.94479
223,H1111TS368_2,0.95874
224,H1111TS368_3,0.94593
225,H1111TS368_4,0.94868
226,H1111TS368_5,0.94681
227,H1111TS385_1,0.95209
228,H1111TS054_4,0.15165
229,H1111TS367_2,0.93184
230,H1111TS086_3,0.93868
231,H1111TS367_1,0.92866
