,model,plddt,percentile,plddt_norm,percentile_norm
0,default_pdb70_v2_0,0.7928614,0.4103448275862069,0.7928614020347595,0.4103448275862069
1,default_pdb70_v2_1,0.79248947,0.4,0.7924894690513611,0.4
2,default_pdb70_v2_2,0.8040788,0.9086206896551724,0.8040788173675537,0.9086206896551724
3,default_pdb70_v2_3,0.8003517,0.7913793103448276,0.8003516793251038,0.7913793103448276
4,default_pdb70_v2_4,0.7966051,0.6396551724137931,0.796605110168457,0.6396551724137931
5,default_pdb70_v2_5,0.8023288,0.8603448275862069,0.8023288249969482,0.8603448275862069
6,default_pdb70_v2_6,0.7941263,0.506896551724138,0.7941262722015381,0.506896551724138
7,default_pdb70_v2_7,0.79408216,0.5017241379310344,0.7940821647644043,0.5017241379310344
8,default_pdb70_v2_8,0.78608304,0.10862068965517241,0.7860830426216125,0.10862068965517241
9,default_pdb70_v2_9,0.7829034,0.015517241379310345,0.7829033732414246,0.015517241379310345
10,default_uniclust30_v2_0,0.7918275,0.3620689655172414,0.7918274998664856,0.3620689655172414
11,default_uniclust30_v2_1,0.7906492,0.30344827586206896,0.7906491756439209,0.30344827586206896
12,default_uniclust30_v2_2,0.7918318,0.36379310344827587,0.7918317914009094,0.36379310344827587
13,default_uniclust30_v2_3,0.7880479,0.2,0.7880479097366333,0.2
14,default_uniclust30_v2_4,0.7985098,0.7189655172413794,0.7985097765922546,0.7189655172413794
15,default_uniclust30_v2_5,0.79889405,0.7396551724137931,0.7988940477371216,0.7396551724137931
16,default_uniclust30_v2_6,0.7870958,0.16034482758620688,0.7870957851409912,0.16034482758620688
17,default_uniclust30_v2_7,0.78465515,0.06379310344827586,0.7846551537513733,0.06379310344827586
18,default_uniclust30_v2_8,0.78213346,0.008620689655172414,0.7821334600448608,0.008620689655172414
19,default_uniclust30_v2_9,0.78052884,0.0017241379310344827,0.7805288434028625,0.0017241379310344827
20,spec_colab_iter_v2_0,0.7905805,0.2982758620689655,0.7905805110931396,0.2982758620689655
21,spec_colab_iter_v2_1,0.7867814,0.15172413793103448,0.786781370639801,0.15172413793103448
22,spec_colab_iter_v2_2,0.8038326,0.9,0.8038325905799866,0.9
23,spec_colab_iter_v2_3,0.8001635,0.7862068965517242,0.8001635074615479,0.7862068965517242
24,spec_colab_iter_v2_4,0.7917093,0.35172413793103446,0.791709303855896,0.35172413793103446
25,spec_colab_iter_v2_5,0.79117286,0.3293103448275862,0.7911728620529175,0.3293103448275862
26,spec_colab_iter_v2_6,0.7947144,0.5396551724137931,0.7947143912315369,0.5396551724137931
27,spec_colab_iter_v2_7,0.79007035,0.2810344827586207,0.7900703549385071,0.2810344827586207
28,spec_colab_iter_v2_8,0.7889394,0.23448275862068965,0.7889394164085388,0.23448275862068965
29,spec_colab_iter_v2_9,0.78539324,0.08620689655172414,0.785393238067627,0.08620689655172414
30,spec_iter_uniprot_sto_v2_0,0.7945254,0.5344827586206896,0.7945253849029541,0.5344827586206896
31,spec_iter_uniprot_sto_v2_1,0.7920394,0.3810344827586207,0.7920393943786621,0.3810344827586207
32,spec_iter_uniprot_sto_v2_2,0.8055356,0.9344827586206896,0.805535614490509,0.9344827586206896
33,spec_iter_uniprot_sto_v2_3,0.8021318,0.85,0.8021317720413208,0.85
34,spec_iter_uniprot_sto_v2_4,0.80824876,0.9706896551724138,0.80824875831604,0.9706896551724138
35,spec_iter_uniprot_sto_v2_5,0.80733216,0.9672413793103448,0.8073321580886841,0.9672413793103448
36,spec_iter_uniprot_sto_v2_6,0.79452413,0.5327586206896552,0.7945241332054138,0.5327586206896552
