,model,interface_size_norm,model_size_norm
0,Elo_0,0.17293233082706766,1.0
1,Elo_1,0.24060150375939848,1.0
2,Elo_2,0.14661654135338345,1.0
3,Elo_3,0.18796992481203006,1.0
4,Elo_4,0.36466165413533835,1.0
5,avg_refine_0,0.40977443609022557,1.0
6,avg_refine_1,0.40225563909774437,1.0
7,avg_refine_2,0.43609022556390975,1.0
8,avg_refine_3,0.33458646616541354,1.0
9,avg_refine_4,0.2631578947368421,1.0
10,default_af_v1_0,0.15413533834586465,1.0
11,default_af_v1_1,0.05263157894736842,1.0
12,default_af_v1_2,0.045112781954887216,1.0
13,default_af_v1_3,0.05263157894736842,1.0
14,default_af_v1_4,0.10902255639097744,1.0
15,default_af_v1_5,0.09022556390977443,1.0
16,default_af_v1_6,0.13157894736842105,1.0
17,default_af_v1_7,0.12030075187969924,1.0
18,default_af_v1_8,0.0,1.0
19,default_af_v1_9,0.10526315789473684,1.0
20,default_comp_v1_0,0.4323308270676692,1.0
21,default_comp_v1_1,0.2932330827067669,1.0
22,default_comp_v1_2,0.2744360902255639,1.0
23,default_comp_v1_3,0.2744360902255639,1.0
24,default_comp_v1_4,0.21804511278195488,1.0
25,default_comp_v1_5,0.2556390977443609,1.0
26,default_comp_v1_6,0.15037593984962405,1.0
27,default_comp_v1_7,0.18421052631578946,1.0
28,default_comp_v1_8,0.041353383458646614,1.0
29,default_comp_v1_9,0.0,1.0
30,default_comp_v2_0,0.2556390977443609,1.0
31,default_comp_v2_1,0.3383458646616541,1.0
32,default_comp_v2_2,0.34962406015037595,1.0
33,default_comp_v2_3,0.40601503759398494,1.0
34,default_comp_v2_4,0.24060150375939848,1.0
35,default_comp_v2_5,0.2631578947368421,1.0
36,default_comp_v2_6,0.19172932330827067,1.0
37,default_comp_v2_7,0.18796992481203006,1.0
38,default_comp_v2_8,0.23684210526315788,1.0
39,default_comp_v2_9,0.14661654135338345,1.0
40,default_img_v2_0,0.3233082706766917,1.0
41,default_img_v2_1,0.3007518796992481,1.0
42,default_img_v2_2,0.30451127819548873,1.0
43,default_img_v2_3,0.2781954887218045,1.0
44,default_img_v2_4,0.20676691729323307,1.0
45,default_img_v2_5,0.2631578947368421,1.0
46,default_img_v2_6,0.20676691729323307,1.0
47,default_img_v2_7,0.15037593984962405,1.0
48,default_img_v2_8,0.2556390977443609,1.0
49,default_img_v2_9,0.03383458646616541,1.0
50,default_multimer_v1_0,0.42105263157894735,1.0
51,default_multimer_v1_1,0.29699248120300753,1.0
52,default_multimer_v1_2,0.3157894736842105,1.0
53,default_multimer_v1_3,0.19172932330827067,1.0
54,default_multimer_v1_4,0.022556390977443608,1.0
55,default_multimer_v1_5,0.5300751879699248,1.0
56,default_multimer_v1_6,0.007518796992481203,1.0
57,default_multimer_v1_7,0.19172932330827067,1.0
58,default_multimer_v1_8,0.03383458646616541,1.0
59,default_multimer_v1_9,0.21804511278195488,1.0
60,default_multimer_v2_0,0.21052631578947367,1.0
61,default_multimer_v2_1,0.2593984962406015,1.0
62,default_multimer_v2_2,0.42857142857142855,1.0
63,default_multimer_v2_3,0.22932330827067668,1.0
64,default_multimer_v2_4,0.16165413533834586,1.0
65,default_multimer_v2_5,0.22556390977443608,1.0
66,default_multimer_v2_6,0.07518796992481203,1.0
67,default_multimer_v2_7,0.08646616541353383,1.0
68,default_multimer_v2_8,0.21428571428571427,1.0
69,default_multimer_v2_9,0.09398496240601503,1.0
70,default_pdb70_v1_0,0.31954887218045114,1.0
71,default_pdb70_v1_1,0.29699248120300753,1.0
72,default_pdb70_v1_2,0.37218045112781956,1.0
73,default_pdb70_v1_3,0.11654135338345864,1.0
74,default_pdb70_v1_4,0.15789473684210525,1.0
75,default_pdb70_v1_5,0.08270676691729323,1.0
76,default_pdb70_v1_6,0.3684210526315789,1.0
77,default_pdb70_v1_7,0.045112781954887216,1.0
78,default_pdb70_v1_8,0.12406015037593984,1.0
79,default_pdb70_v1_9,0.19924812030075187,1.0
80,default_pdb70_v2_0,0.2631578947368421,1.0
81,default_pdb70_v2_1,0.2857142857142857,1.0
82,default_pdb70_v2_2,0.2932330827067669,1.0
83,default_pdb70_v2_3,0.21052631578947367,1.0
84,default_pdb70_v2_4,0.32706766917293234,1.0
85,default_pdb70_v2_5,0.24060150375939848,1.0
86,default_pdb70_v2_6,0.13909774436090225,1.0
87,default_pdb70_v2_7,0.17669172932330826,1.0
88,default_pdb70_v2_8,0.12781954887218044,1.0
89,default_pdb70_v2_9,0.3007518796992481,1.0
90,default_pdb_v1_0,0.3082706766917293,1.0
91,default_pdb_v1_1,0.32706766917293234,1.0
92,default_pdb_v1_2,0.2669172932330827,1.0
93,default_pdb_v1_3,0.24060150375939848,1.0
94,default_pdb_v1_4,0.2857142857142857,1.0
95,default_pdb_v1_5,0.16541353383458646,1.0
96,default_pdb_v1_6,0.2518796992481203,1.0
97,default_pdb_v1_7,0.19172932330827067,1.0
98,default_pdb_v1_8,0.19548872180451127,1.0
99,default_pdb_v1_9,0.15789473684210525,1.0
100,default_pdb_v2_0,0.33458646616541354,1.0
101,default_pdb_v2_1,0.37969924812030076,1.0
102,default_pdb_v2_2,0.3684210526315789,1.0
103,default_pdb_v2_3,0.41729323308270677,1.0
104,default_pdb_v2_4,0.3082706766917293,1.0
105,default_pdb_v2_5,0.22556390977443608,1.0
106,default_pdb_v2_6,0.3533834586466165,1.0
107,default_pdb_v2_7,0.2669172932330827,1.0
108,default_pdb_v2_8,0.16165413533834586,1.0
109,default_pdb_v2_9,0.10902255639097744,1.0
110,default_struct_v1_0,0.35714285714285715,1.0
111,default_struct_v1_1,0.31203007518796994,1.0
112,default_struct_v1_2,0.3308270676691729,1.0
113,default_struct_v1_3,0.35714285714285715,1.0
114,default_struct_v1_4,0.22932330827067668,1.0
115,default_struct_v1_5,0.31203007518796994,1.0
116,default_struct_v1_6,0.19924812030075187,1.0
