,model,interface_size_norm,model_size_norm
0,Elo_0,1.7777777777777777,1.0
1,Elo_1,2.310457516339869,1.0
2,Elo_2,1.2549019607843137,1.0
3,Elo_3,1.5032679738562091,1.0
4,Elo_4,1.1111111111111112,1.0
5,avg_refine_0,1.3823529411764706,1.0
6,avg_refine_1,1.3529411764705883,1.0
7,avg_refine_2,1.3823529411764706,1.0
8,avg_refine_3,1.3529411764705883,1.0
9,avg_refine_4,1.3169934640522876,1.0
10,default_af_0,1.4019607843137254,1.0
11,default_af_1,1.2973856209150327,1.0
12,default_af_2,1.803921568627451,1.0
13,default_af_3,1.2712418300653594,1.0
14,default_af_4,1.1862745098039216,1.0
15,default_af_5,1.2777777777777777,1.0
16,default_af_6,1.5718954248366013,1.0
17,default_af_7,2.2026143790849675,1.0
18,default_af_8,1.4019607843137254,1.0
19,default_af_9,1.5163398692810457,1.0
20,default_comp_0,1.6339869281045751,1.0
21,default_comp_1,1.5588235294117647,1.0
22,default_comp_2,1.5947712418300655,1.0
23,default_comp_3,1.1895424836601307,1.0
24,default_comp_4,0.9967320261437909,1.0
25,default_comp_5,1.2777777777777777,1.0
26,default_comp_6,1.2679738562091503,1.0
27,default_comp_7,1.0098039215686274,1.0
28,default_comp_8,1.3594771241830066,1.0
29,default_comp_9,1.130718954248366,1.0
30,default_img_0,1.5784313725490196,1.0
31,default_img_1,1.908496732026144,1.0
32,default_img_2,1.3562091503267975,1.0
33,default_img_3,0.9640522875816994,1.0
34,default_img_4,1.3333333333333333,1.0
35,default_img_5,0.9934640522875817,1.0
36,default_img_6,1.6797385620915033,1.0
37,default_img_7,0.9673202614379085,1.0
38,default_img_8,1.2745098039215685,1.0
39,default_img_9,1.2124183006535947,1.0
40,default_mul_newest_0,1.2941176470588236,1.0
41,default_mul_newest_1,1.3431372549019607,1.0
42,default_mul_newest_10,1.977124183006536,1.0
43,default_mul_newest_11,1.261437908496732,1.0
44,default_mul_newest_12,1.6862745098039216,1.0
45,default_mul_newest_13,0.9444444444444444,1.0
46,default_mul_newest_14,0.9607843137254902,1.0
47,default_mul_newest_15,1.4052287581699345,1.0
48,default_mul_newest_16,0.9705882352941176,1.0
49,default_mul_newest_17,1.5816993464052287,1.0
50,default_mul_newest_18,1.7418300653594772,1.0
51,default_mul_newest_19,0.9673202614379085,1.0
52,default_mul_newest_2,1.4967320261437909,1.0
53,default_mul_newest_20,0.9379084967320261,1.0
54,default_mul_newest_21,0.9477124183006536,1.0
55,default_mul_newest_22,1.3333333333333333,1.0
56,default_mul_newest_23,0.9673202614379085,1.0
57,default_mul_newest_24,0.6339869281045751,1.0
58,default_mul_newest_3,1.2973856209150327,1.0
59,default_mul_newest_4,1.9183006535947713,1.0
60,default_mul_newest_5,1.4150326797385622,1.0
61,default_mul_newest_6,1.2581699346405228,1.0
62,default_mul_newest_7,2.823529411764706,1.0
63,default_mul_newest_8,0.934640522875817,1.0
64,default_mul_newest_9,1.8398692810457515,1.0
65,default_multimer_0,1.5686274509803921,1.0
66,default_multimer_1,1.522875816993464,1.0
67,default_multimer_2,1.1601307189542485,1.0
68,default_multimer_3,1.8169934640522876,1.0
69,default_multimer_4,1.065359477124183,1.0
70,default_multimer_5,1.0588235294117647,1.0
71,default_multimer_6,1.6764705882352942,1.0
72,default_multimer_7,0.954248366013072,1.0
73,default_multimer_8,1.1013071895424837,1.0
74,default_multimer_9,1.3562091503267975,1.0
75,default_pdb70_0,1.7124183006535947,1.0
76,default_pdb70_1,1.4248366013071896,1.0
77,default_pdb70_2,1.238562091503268,1.0
78,default_pdb70_3,1.1437908496732025,1.0
79,default_pdb70_4,1.4901960784313726,1.0
80,default_pdb70_5,1.2745098039215685,1.0
81,default_pdb70_6,1.3431372549019607,1.0
82,default_pdb70_7,1.9150326797385622,1.0
83,default_pdb70_8,1.0326797385620916,1.0
84,default_pdb70_9,1.4967320261437909,1.0
85,default_pdb_0,1.4967320261437909,1.0
86,default_pdb_1,1.4869281045751634,1.0
87,default_pdb_2,1.2254901960784315,1.0
88,default_pdb_3,1.3496732026143792,1.0
89,default_pdb_4,1.3790849673202614,1.0
90,default_pdb_5,1.2026143790849673,1.0
91,default_pdb_6,1.15359477124183,1.0
92,default_pdb_7,1.0620915032679739,1.0
93,default_pdb_8,1.0294117647058822,1.0
94,default_pdb_9,1.0326797385620916,1.0
95,default_struct_0,1.3071895424836601,1.0
96,default_struct_1,1.607843137254902,1.0
97,default_struct_2,1.3235294117647058,1.0
98,default_struct_3,1.3856209150326797,1.0
99,default_struct_4,1.5555555555555556,1.0
100,default_struct_5,1.5065359477124183,1.0
101,default_struct_6,1.4215686274509804,1.0
102,default_struct_7,1.3333333333333333,1.0
103,default_struct_8,1.3431372549019607,1.0
104,default_struct_9,0.934640522875817,1.0
105,default_uniclust30_0,1.3594771241830066,1.0
106,default_uniclust30_1,1.3333333333333333,1.0
107,default_uniclust30_2,1.3986928104575163,1.0
108,default_uniclust30_3,1.4281045751633987,1.0
109,default_uniclust30_4,1.1176470588235294,1.0
110,default_uniclust30_5,1.2026143790849673,1.0
111,default_uniclust30_6,1.2320261437908497,1.0
112,default_uniclust30_7,1.2287581699346406,1.0
113,default_uniclust30_8,1.1437908496732025,1.0
114,default_uniclust30_9,1.3823529411764706,1.0
115,default_uniref30_22_0,1.3398692810457515,1.0
116,default_uniref30_22_1,1.3823529411764706,1.0
117,default_uniref30_22_10,1.0032679738562091,1.0
118,default_uniref30_22_11,1.3529411764705883,1.0
119,default_uniref30_22_12,1.2058823529411764,1.0
120,default_uniref30_22_13,1.1928104575163399,1.0
121,default_uniref30_22_14,1.1764705882352942,1.0
122,default_uniref30_22_15,1.408496732026144,1.0
123,default_uniref30_22_16,1.1372549019607843,1.0
124,default_uniref30_22_17,0.9477124183006536,1.0
125,default_uniref30_22_18,1.1797385620915033,1.0
126,default_uniref30_22_19,1.1111111111111112,1.0
127,default_uniref30_22_2,1.4150326797385622,1.0
128,default_uniref30_22_20,0.9869281045751634,1.0
129,default_uniref30_22_21,0.9869281045751634,1.0
130,default_uniref30_22_22,1.2222222222222223,1.0
131,default_uniref30_22_23,1.2222222222222223,1.0
132,default_uniref30_22_24,1.1797385620915033,1.0
133,default_uniref30_22_3,1.042483660130719,1.0
134,default_uniref30_22_4,1.4019607843137254,1.0
135,default_uniref30_22_5,1.4934640522875817,1.0
136,default_uniref30_22_6,1.238562091503268,1.0
137,default_uniref30_22_7,0.9705882352941176,1.0
138,default_uniref30_22_8,1.3529411764705883,1.0
139,default_uniref30_22_9,1.2156862745098038,1.0
140,img_multimer_0,1.3431372549019607,1.0
141,img_multimer_1,1.3562091503267975,1.0
142,img_multimer_2,1.3006535947712419,1.0
143,img_multimer_3,1.34640522875817,1.0
144,img_multimer_4,1.3071895424836601,1.0
145,img_multimer_5,1.2058823529411764,1.0
146,img_multimer_6,1.3006535947712419,1.0
147,img_multimer_7,1.1437908496732025,1.0
148,img_multimer_8,1.3235294117647058,1.0
149,img_multimer_9,1.803921568627451,1.0
150,iter_1_0,1.3300653594771241,1.0
151,iter_1_1,1.392156862745098,1.0
152,iter_1_2,1.411764705882353,1.0
153,iter_1_3,1.3856209150326797,1.0
154,iter_1_4,1.2843137254901962,1.0
155,iter_1_5,1.4313725490196079,1.0
156,iter_1_6,1.5294117647058822,1.0
157,iter_1_7,1.4542483660130718,1.0
158,iter_1_8,1.7058823529411764,1.0
159,iter_1_9,1.8856209150326797,1.0
160,iter_1_old_0,1.3758169934640523,1.0
161,iter_1_old_1,1.3660130718954249,1.0
162,iter_1_old_2,1.411764705882353,1.0
163,iter_1_old_3,1.3856209150326797,1.0
164,iter_1_old_4,1.607843137254902,1.0
165,iter_1_old_5,1.2941176470588236,1.0
166,iter_1_old_6,1.2222222222222223,1.0
167,iter_1_old_7,1.3888888888888888,1.0
168,iter_1_old_8,1.542483660130719,1.0
169,iter_1_old_9,1.5098039215686274,1.0
170,iter_2_old_0,1.6176470588235294,1.0
171,iter_2_old_1,1.7875816993464053,1.0
172,iter_2_old_2,1.4052287581699345,1.0
173,iter_2_old_3,1.5326797385620916,1.0
174,iter_2_old_4,1.7516339869281046,1.0
175,iter_2_old_5,1.5,1.0
176,iter_2_old_6,1.4477124183006536,1.0
177,iter_2_old_7,1.3006535947712419,1.0
178,iter_2_old_8,1.2581699346405228,1.0
179,iter_2_old_9,1.0784313725490196,1.0
180,lewis_0,1.2254901960784315,1.0
181,lewis_1,1.5490196078431373,1.0
182,lewis_2,1.3398692810457515,1.0
183,lewis_3,1.2483660130718954,1.0
184,lewis_4,1.2091503267973855,1.0
185,spec_af_0,1.457516339869281,1.0
186,spec_af_1,1.3888888888888888,1.0
187,spec_af_2,1.411764705882353,1.0
188,spec_af_3,1.5294117647058822,1.0
189,spec_af_4,1.5196078431372548,1.0
190,spec_af_5,1.3856209150326797,1.0
191,spec_af_6,1.6568627450980393,1.0
192,spec_af_7,1.7026143790849673,1.0
193,spec_af_8,1.4052287581699345,1.0
194,spec_af_9,1.3496732026143792,1.0
195,spec_comp_0,1.2843137254901962,1.0
196,spec_comp_1,1.0947712418300655,1.0
197,spec_comp_2,1.0620915032679739,1.0
198,spec_comp_3,1.091503267973856,1.0
199,spec_comp_4,1.0686274509803921,1.0
200,spec_comp_5,1.042483660130719,1.0
201,spec_comp_6,0.9771241830065359,1.0
202,spec_comp_7,1.4640522875816993,1.0
203,spec_comp_8,1.0620915032679739,1.0
204,spec_comp_9,1.3006535947712419,1.0
205,spec_iter_uniprot_sto_0,2.0751633986928106,1.0
206,spec_iter_uniprot_sto_1,1.7091503267973855,1.0
207,spec_iter_uniprot_sto_2,2.019607843137255,1.0
208,spec_iter_uniprot_sto_3,1.3627450980392157,1.0
209,spec_iter_uniprot_sto_4,1.3594771241830066,1.0
