,model,interface_size_norm,model_size_norm
0,Elo_0,0.6614583333333334,1.0
1,Elo_1,0.6458333333333334,1.0
2,Elo_2,0.6666666666666666,1.0
3,Elo_3,0.6380208333333334,1.0
4,Elo_4,0.6744791666666666,1.0
5,default_af_0,0.671875,1.0
6,default_af_1,0.6692708333333334,1.0
7,default_af_2,0.6432291666666666,1.0
8,default_af_3,0.6484375,1.0
9,default_af_4,0.6380208333333334,1.0
10,default_af_5,0.640625,1.0
11,default_af_6,0.6588541666666666,1.0
12,default_af_7,0.6484375,1.0
13,default_af_8,0.6536458333333334,1.0
14,default_af_9,0.6614583333333334,1.0
15,default_comp_0,0.6510416666666666,1.0
16,default_comp_1,0.6458333333333334,1.0
17,default_comp_2,0.6666666666666666,1.0
18,default_comp_3,0.6796875,1.0
19,default_comp_4,0.65625,1.0
20,default_comp_5,0.6614583333333334,1.0
21,default_comp_6,0.7135416666666666,1.0
22,default_comp_7,0.6536458333333334,1.0
23,default_comp_8,0.6692708333333334,1.0
24,default_comp_9,0.6640625,1.0
25,default_multimer_0,0.6614583333333334,1.0
26,default_multimer_1,0.6510416666666666,1.0
27,default_multimer_2,0.6510416666666666,1.0
28,default_multimer_3,0.6640625,1.0
29,default_multimer_4,0.6901041666666666,1.0
30,default_multimer_5,0.6796875,1.0
31,default_multimer_6,0.7213541666666666,1.0
32,default_multimer_7,0.6901041666666666,1.0
33,default_multimer_8,0.7083333333333334,1.0
34,default_multimer_9,0.7057291666666666,1.0
35,default_pdb70_0,0.6510416666666666,1.0
36,default_pdb70_1,0.6692708333333334,1.0
37,default_pdb70_2,0.6796875,1.0
38,default_pdb70_3,0.6744791666666666,1.0
39,default_pdb70_4,0.6640625,1.0
40,default_pdb70_5,0.6614583333333334,1.0
41,default_pdb70_6,0.6484375,1.0
42,default_pdb70_7,0.6536458333333334,1.0
43,default_pdb70_8,0.6484375,1.0
44,default_pdb70_9,0.6770833333333334,1.0
45,default_pdb_0,0.6510416666666666,1.0
46,default_pdb_1,0.6666666666666666,1.0
47,default_pdb_2,0.6692708333333334,1.0
48,default_pdb_3,0.671875,1.0
49,default_pdb_4,0.6432291666666666,1.0
50,default_pdb_5,0.71875,1.0
51,default_pdb_6,0.6692708333333334,1.0
52,default_pdb_7,0.6692708333333334,1.0
53,default_pdb_8,0.6614583333333334,1.0
54,default_pdb_9,0.671875,1.0
55,default_struct_0,0.6822916666666666,1.0
56,default_struct_1,0.6432291666666666,1.0
57,default_struct_2,0.6953125,1.0
