,model,interface_size_norm,model_size_norm
0,Elo_0,0.17008797653958943,1.0
1,Elo_1,0.2991202346041056,1.0
2,Elo_2,0.1466275659824047,1.0
3,Elo_3,0.25806451612903225,1.0
4,Elo_4,0.12903225806451613,1.0
5,avg_refine_0,0.26392961876832843,1.0
6,avg_refine_1,0.2756598240469208,1.0
7,avg_refine_2,0.15249266862170088,1.0
8,avg_refine_3,0.21114369501466276,1.0
9,avg_refine_4,0.11143695014662756,1.0
10,default_af_0,0.23460410557184752,1.0
11,default_af_1,0.15835777126099707,1.0
12,default_af_2,0.3343108504398827,1.0
13,default_af_3,0.21114369501466276,1.0
14,default_af_4,0.20527859237536658,1.0
15,default_af_5,0.17595307917888564,1.0
16,default_af_6,0.3812316715542522,1.0
17,default_af_7,0.15835777126099707,1.0
18,default_af_8,0.21700879765395895,1.0
19,default_af_9,0.35777126099706746,1.0
20,default_comp_0,0.17595307917888564,1.0
21,default_comp_1,0.1348973607038123,1.0
22,default_comp_2,0.15249266862170088,1.0
23,default_comp_3,0.1466275659824047,1.0
24,default_comp_4,0.1348973607038123,1.0
25,default_comp_5,0.15249266862170088,1.0
26,default_comp_6,0.187683284457478,1.0
27,default_comp_7,0.15249266862170088,1.0
28,default_comp_8,0.1466275659824047,1.0
29,default_comp_9,0.15835777126099707,1.0
30,default_mul_newest_0,0.16422287390029325,1.0
31,default_mul_newest_1,0.14076246334310852,1.0
32,default_mul_newest_10,0.20527859237536658,1.0
33,default_mul_newest_11,0.2873900293255132,1.0
34,default_mul_newest_12,0.25806451612903225,1.0
35,default_mul_newest_13,0.3460410557184751,1.0
36,default_mul_newest_14,0.17595307917888564,1.0
37,default_mul_newest_15,0.11730205278592376,1.0
38,default_mul_newest_16,0.15249266862170088,1.0
39,default_mul_newest_17,0.35777126099706746,1.0
40,default_mul_newest_18,0.15249266862170088,1.0
41,default_mul_newest_19,0.05278592375366569,1.0
42,default_mul_newest_2,0.14076246334310852,1.0
43,default_mul_newest_20,0.25219941348973607,1.0
44,default_mul_newest_21,0.25219941348973607,1.0
45,default_mul_newest_22,0.31085043988269795,1.0
46,default_mul_newest_23,0.2991202346041056,1.0
47,default_mul_newest_24,0.2873900293255132,1.0
48,default_mul_newest_3,0.28152492668621704,1.0
49,default_mul_newest_4,0.15249266862170088,1.0
50,default_mul_newest_5,0.12903225806451613,1.0
51,default_mul_newest_6,0.11143695014662756,1.0
52,default_mul_newest_7,0.1348973607038123,1.0
53,default_mul_newest_8,0.12316715542521994,1.0
54,default_mul_newest_9,0.24633431085043989,1.0
55,default_multimer_0,0.1466275659824047,1.0
56,default_multimer_1,0.19941348973607037,1.0
57,default_multimer_2,0.11143695014662756,1.0
58,default_multimer_3,0.3519061583577713,1.0
59,default_multimer_4,0.4574780058651026,1.0
60,default_multimer_5,0.17008797653958943,1.0
61,default_multimer_6,0.1348973607038123,1.0
62,default_multimer_7,0.1466275659824047,1.0
63,default_multimer_8,0.24633431085043989,1.0
64,default_multimer_9,0.19941348973607037,1.0
65,default_pdb70_0,0.31085043988269795,1.0
66,default_pdb70_1,0.16422287390029325,1.0
67,default_pdb70_2,0.3284457478005865,1.0
68,default_pdb70_3,0.20527859237536658,1.0
69,default_pdb70_4,0.15249266862170088,1.0
70,default_pdb70_5,0.17595307917888564,1.0
71,default_pdb70_6,0.17008797653958943,1.0
72,default_pdb70_7,0.26392961876832843,1.0
73,default_pdb70_8,0.2697947214076246,1.0
74,default_pdb70_9,0.15835777126099707,1.0
75,default_pdb_0,0.14076246334310852,1.0
76,default_pdb_1,0.14076246334310852,1.0
