,model,interface_size_norm,model_size_norm
0,Elo_0,0.43327556325823224,1.0
1,Elo_1,0.42980935875216636,1.0
2,Elo_2,0.41594454072790293,1.0
3,Elo_3,0.3778162911611785,1.0
4,Elo_4,0.4194107452339688,1.0
5,avg_refine_0,0.35701906412478335,1.0
6,avg_refine_1,0.3362218370883882,1.0
7,avg_refine_2,0.36048526863084923,1.0
8,avg_refine_3,0.2807625649913345,1.0
9,avg_refine_4,0.3396880415944541,1.0
10,default_af_0,0.3362218370883882,1.0
11,default_af_1,0.32582322357019067,1.0
12,default_af_2,0.3119584055459272,1.0
13,default_af_3,0.3292894280762565,1.0
14,default_af_4,0.3223570190641248,1.0
15,default_af_5,0.3292894280762565,1.0
16,default_af_6,0.3223570190641248,1.0
17,default_af_7,0.30849220103986136,1.0
18,default_af_8,0.3292894280762565,1.0
19,default_af_9,0.3292894280762565,1.0
20,default_comp_0,0.42287694974003465,1.0
21,default_comp_1,0.3951473136915078,1.0
22,default_comp_2,0.3327556325823224,1.0
23,default_comp_3,0.3050259965337955,1.0
24,default_comp_4,0.3119584055459272,1.0
25,default_comp_5,0.31542461005199307,1.0
26,default_comp_6,0.3050259965337955,1.0
27,default_comp_7,0.31542461005199307,1.0
28,default_comp_8,0.2703639514731369,1.0
29,default_comp_9,0.2634315424610052,1.0
30,default_mul_newest_0,0.41594454072790293,1.0
31,default_mul_newest_1,0.35008665511265163,1.0
32,default_mul_newest_10,0.3535528596187175,1.0
33,default_mul_newest_11,0.31542461005199307,1.0
34,default_mul_newest_12,0.36048526863084923,1.0
35,default_mul_newest_13,0.3327556325823224,1.0
36,default_mul_newest_14,0.3708838821490468,1.0
37,default_mul_newest_15,0.36741767764298094,1.0
38,default_mul_newest_16,0.3708838821490468,1.0
39,default_mul_newest_17,0.3778162911611785,1.0
40,default_mul_newest_18,0.3708838821490468,1.0
41,default_mul_newest_19,0.3223570190641248,1.0
42,default_mul_newest_2,0.4090121317157712,1.0
43,default_mul_newest_20,0.3223570190641248,1.0
44,default_mul_newest_21,0.3362218370883882,1.0
45,default_mul_newest_22,0.3119584055459272,1.0
46,default_mul_newest_23,0.3362218370883882,1.0
47,default_mul_newest_24,0.3466204506065858,1.0
48,default_mul_newest_3,0.3708838821490468,1.0
49,default_mul_newest_4,0.36048526863084923,1.0
50,default_mul_newest_5,0.39168110918544197,1.0
51,default_mul_newest_6,0.3396880415944541,1.0
52,default_mul_newest_7,0.30849220103986136,1.0
53,default_mul_newest_8,0.30849220103986136,1.0
54,default_mul_newest_9,0.30849220103986136,1.0
55,default_multimer_0,0.3951473136915078,1.0
56,default_multimer_1,0.3431542461005199,1.0
57,default_multimer_2,0.35008665511265163,1.0
58,default_multimer_3,0.3396880415944541,1.0
59,default_multimer_4,0.30849220103986136,1.0
60,default_multimer_5,0.36395147313691506,1.0
61,default_multimer_6,0.3292894280762565,1.0
62,default_multimer_7,0.3188908145580589,1.0
63,default_multimer_8,0.35008665511265163,1.0
64,default_multimer_9,0.3327556325823224,1.0
65,default_pdb70_0,0.32582322357019067,1.0
66,default_pdb70_1,0.3327556325823224,1.0
67,default_pdb70_2,0.42287694974003465,1.0
68,default_pdb70_3,0.39168110918544197,1.0
69,default_pdb70_4,0.3292894280762565,1.0
70,default_pdb70_5,0.3188908145580589,1.0
