,model,interface_size_norm,model_size_norm
0,Elo_0,0.42290748898678415,1.0
1,Elo_1,0.4185022026431718,1.0
2,Elo_2,0.42731277533039647,1.0
3,Elo_3,0.4052863436123348,1.0
4,Elo_4,0.4185022026431718,1.0
5,default_af_0,0.4581497797356828,1.0
6,default_af_1,0.45374449339207046,1.0
7,default_af_2,0.45374449339207046,1.0
8,default_af_3,0.45374449339207046,1.0
9,default_af_4,0.44933920704845814,1.0
10,default_af_5,0.4581497797356828,1.0
11,default_af_6,0.4669603524229075,1.0
12,default_af_7,0.46255506607929514,1.0
13,default_af_8,0.4801762114537445,1.0
14,default_af_9,0.4801762114537445,1.0
15,default_comp_0,0.44493392070484583,1.0
16,default_comp_1,0.44933920704845814,1.0
17,default_comp_2,0.44052863436123346,1.0
18,default_comp_3,0.41409691629955947,1.0
19,default_comp_4,0.4581497797356828,1.0
20,default_comp_5,0.4669603524229075,1.0
21,default_comp_6,0.43612334801762115,1.0
22,default_comp_7,0.42290748898678415,1.0
23,default_comp_8,0.4052863436123348,1.0
24,default_comp_9,0.41409691629955947,1.0
25,default_multimer_0,0.43171806167400884,1.0
26,default_multimer_1,0.42290748898678415,1.0
27,default_multimer_2,0.42731277533039647,1.0
28,default_multimer_3,0.42290748898678415,1.0
29,default_multimer_4,0.41409691629955947,1.0
30,default_multimer_5,0.41409691629955947,1.0
31,default_multimer_6,0.42290748898678415,1.0
32,default_multimer_7,0.42290748898678415,1.0
33,default_multimer_8,0.42731277533039647,1.0
34,default_multimer_9,0.42290748898678415,1.0
35,default_pdb70_0,0.41409691629955947,1.0
36,default_pdb70_1,0.3876651982378855,1.0
37,default_pdb70_2,0.4052863436123348,1.0
38,default_pdb70_3,0.3964757709251101,1.0
39,default_pdb70_4,0.44493392070484583,1.0
40,default_pdb70_5,0.3876651982378855,1.0
41,default_pdb70_6,0.43612334801762115,1.0
42,default_pdb70_7,0.43612334801762115,1.0
43,default_pdb70_8,0.42290748898678415,1.0
44,default_pdb70_9,0.42290748898678415,1.0
45,default_pdb_0,0.44933920704845814,1.0
46,default_pdb_1,0.44493392070484583,1.0
47,default_pdb_2,0.40969162995594716,1.0
48,default_pdb_3,0.4669603524229075,1.0
49,default_pdb_4,0.44933920704845814,1.0
50,default_pdb_5,0.41409691629955947,1.0
51,default_pdb_6,0.44933920704845814,1.0
52,default_pdb_7,0.4581497797356828,1.0
53,default_pdb_8,0.41409691629955947,1.0
54,default_pdb_9,0.42290748898678415,1.0
55,default_struct_0,0.4052863436123348,1.0
56,default_struct_1,0.4052863436123348,1.0
57,default_struct_2,0.4008810572687225,1.0
58,default_struct_3,0.3876651982378855,1.0
59,default_struct_4,0.40969162995594716,1.0
60,default_struct_5,0.40969162995594716,1.0
61,default_struct_6,0.40969162995594716,1.0
62,default_struct_7,0.4052863436123348,1.0
63,default_struct_8,0.40969162995594716,1.0
64,default_struct_9,0.41409691629955947,1.0
65,default_uniref30_0,0.42290748898678415,1.0
66,default_uniref30_1,0.4185022026431718,1.0
67,default_uniref30_2,0.43612334801762115,1.0
68,default_uniref30_3,0.41409691629955947,1.0
69,default_uniref30_4,0.43171806167400884,1.0
70,default_uniref30_5,0.40969162995594716,1.0
71,default_uniref30_6,0.43171806167400884,1.0
72,default_uniref30_7,0.41409691629955947,1.0
73,default_uniref30_8,0.42290748898678415,1.0
74,default_uniref30_9,0.42290748898678415,1.0
75,iter_1_0,0.4669603524229075,1.0
76,iter_1_1,0.43171806167400884,1.0
77,iter_1_2,0.43612334801762115,1.0
78,iter_1_3,0.4581497797356828,1.0
79,iter_1_4,0.44493392070484583,1.0
80,iter_1_5,0.46255506607929514,1.0
81,iter_1_6,0.47577092511013214,1.0
82,iter_1_7,0.44052863436123346,1.0
83,iter_1_8,0.43612334801762115,1.0
84,iter_1_9,0.4669603524229075,1.0
85,iter_2_0,0.3920704845814978,1.0
86,iter_2_1,0.3744493392070485,1.0
87,iter_2_2,0.4889867841409692,1.0
88,iter_2_3,0.4977973568281938,1.0
89,iter_2_4,0.4933920704845815,1.0
90,iter_2_5,0.46255506607929514,1.0
91,iter_2_6,0.41409691629955947,1.0
92,iter_2_7,0.5110132158590308,1.0
93,iter_2_8,0.3744493392070485,1.0
94,iter_2_9,0.4052863436123348,1.0
95,iter_3_0,0.41409691629955947,1.0
96,iter_3_1,0.3964757709251101,1.0
