,model,interface_size_norm,model_size_norm
0,Elo_0,0.3594961240310077,1.0
1,Elo_1,0.23255813953488372,1.0
2,Elo_2,0.22674418604651161,1.0
3,Elo_3,0.187984496124031,1.0
4,Elo_4,0.09593023255813954,1.0
5,default_af_0,0.8691860465116279,1.0
6,default_af_1,0.8478682170542635,1.0
7,default_af_2,0.8691860465116279,1.0
8,default_af_3,0.8905038759689923,1.0
9,default_af_4,1.2073643410852712,1.0
10,default_af_5,1.1075581395348837,1.0
11,default_af_6,1.2063953488372092,1.0
12,default_af_7,1.12015503875969,1.0
13,default_af_8,1.251937984496124,1.0
14,default_af_9,1.125,1.0
15,default_comp_0,0.18895348837209303,1.0
16,default_comp_1,0.26356589147286824,1.0
17,default_comp_2,0.26356589147286824,1.0
18,default_comp_3,0.28391472868217055,1.0
19,default_comp_4,0.25290697674418605,1.0
20,default_comp_5,0.375968992248062,1.0
21,default_comp_6,0.29554263565891475,1.0
22,default_comp_7,0.187984496124031,1.0
23,default_comp_8,0.1753875968992248,1.0
24,default_comp_9,0.22868217054263565,1.0
25,default_mul_newest_0,0.3003875968992248,1.0
26,default_mul_newest_1,0.3023255813953488,1.0
27,default_mul_newest_10,0.24903100775193798,1.0
28,default_mul_newest_11,0.32558139534883723,1.0
29,default_mul_newest_12,0.30910852713178294,1.0
30,default_mul_newest_13,0.2703488372093023,1.0
31,default_mul_newest_14,0.29844961240310075,1.0
32,default_mul_newest_15,0.3313953488372093,1.0
33,default_mul_newest_16,0.3478682170542636,1.0
34,default_mul_newest_17,0.29844961240310075,1.0
35,default_mul_newest_18,0.23255813953488372,1.0
36,default_mul_newest_19,0.25775193798449614,1.0
37,default_mul_newest_2,0.2315891472868217,1.0
38,default_mul_newest_20,0.22189922480620156,1.0
39,default_mul_newest_21,0.3488372093023256,1.0
40,default_mul_newest_22,0.20736434108527133,1.0
41,default_mul_newest_23,0.22286821705426357,1.0
42,default_mul_newest_24,0.3333333333333333,1.0
43,default_mul_newest_3,0.22189922480620156,1.0
44,default_mul_newest_4,0.25872093023255816,1.0
45,default_mul_newest_5,0.2180232558139535,1.0
46,default_mul_newest_6,0.19767441860465115,1.0
47,default_mul_newest_7,0.3798449612403101,1.0
48,default_mul_newest_8,0.35174418604651164,1.0
49,default_mul_newest_9,0.19864341085271317,1.0
50,default_multimer_0,0.2364341085271318,1.0
51,default_multimer_1,0.2703488372093023,1.0
52,default_multimer_2,0.17054263565891473,1.0
53,default_multimer_3,0.2315891472868217,1.0
54,default_multimer_4,0.15406976744186046,1.0
55,default_multimer_5,0.06976744186046512,1.0
56,default_multimer_6,0.17829457364341086,1.0
57,default_multimer_7,0.2567829457364341,1.0
58,default_multimer_8,0.21511627906976744,1.0
59,default_multimer_9,0.044573643410852716,1.0
60,default_pdb70_0,0.3168604651162791,1.0
61,default_pdb70_1,0.2558139534883721,1.0
62,default_pdb70_2,0.22093023255813954,1.0
63,default_pdb70_3,0.19186046511627908,1.0
64,default_pdb70_4,0.3430232558139535,1.0
65,default_pdb70_5,0.12790697674418605,1.0
66,default_pdb70_6,0.2451550387596899,1.0
67,default_pdb70_7,0.07848837209302326,1.0
68,default_pdb70_8,0.3081395348837209,1.0
69,default_pdb70_9,0.24321705426356588,1.0
70,default_pdb_0,0.43023255813953487,1.0
71,default_pdb_1,0.32751937984496127,1.0
72,default_pdb_2,0.2606589147286822,1.0
73,default_pdb_3,0.2858527131782946,1.0
74,default_pdb_4,0.3333333333333333,1.0
75,default_pdb_5,0.2877906976744186,1.0
76,default_pdb_6,0.17829457364341086,1.0
77,default_pdb_7,0.1686046511627907,1.0
78,default_pdb_8,0.16279069767441862,1.0
79,default_pdb_9,0.34011627906976744,1.0
80,default_struct_0,0.29457364341085274,1.0
81,default_struct_1,0.2819767441860465,1.0
82,default_struct_2,0.312984496124031,1.0
83,default_struct_3,0.17151162790697674,1.0
84,default_struct_4,0.36724806201550386,1.0
85,default_struct_5,0.2180232558139535,1.0
86,default_struct_6,0.24903100775193798,1.0
87,default_struct_7,0.12306201550387597,1.0
88,default_struct_8,0.30523255813953487,1.0
89,default_struct_9,0.07267441860465117,1.0
90,default_uniclust30_0,0.13662790697674418,1.0
