,model,interface_size_norm,model_size_norm
0,Elo_0,0.17714285714285713,1.0
1,Elo_1,0.18285714285714286,1.0
2,Elo_2,0.18857142857142858,1.0
3,Elo_3,0.18285714285714286,1.0
4,Elo_4,0.18285714285714286,1.0
5,default_af_0,0.1657142857142857,1.0
6,default_af_1,0.1657142857142857,1.0
7,default_af_2,0.15428571428571428,1.0
8,default_af_3,0.1657142857142857,1.0
9,default_af_4,0.15428571428571428,1.0
10,default_af_5,0.17142857142857143,1.0
11,default_af_6,0.13714285714285715,1.0
12,default_af_7,0.4342857142857143,1.0
13,default_af_8,0.14285714285714285,1.0
14,default_af_9,0.13142857142857142,1.0
15,default_comp_0,0.18285714285714286,1.0
16,default_comp_1,0.18857142857142858,1.0
17,default_comp_2,0.18285714285714286,1.0
18,default_comp_3,0.18285714285714286,1.0
19,default_comp_4,0.18285714285714286,1.0
20,default_comp_5,0.18285714285714286,1.0
21,default_comp_6,0.21714285714285714,1.0
22,default_comp_7,0.2057142857142857,1.0
23,default_comp_8,0.13142857142857142,1.0
24,default_comp_9,0.14857142857142858,1.0
25,default_multimer_0,0.18857142857142858,1.0
26,default_multimer_1,0.18285714285714286,1.0
27,default_multimer_2,0.18857142857142858,1.0
28,default_multimer_3,0.2057142857142857,1.0
29,default_multimer_4,0.2057142857142857,1.0
30,default_multimer_5,0.19428571428571428,1.0
31,default_multimer_6,0.17142857142857143,1.0
32,default_multimer_7,0.17142857142857143,1.0
33,default_multimer_8,0.18857142857142858,1.0
34,default_multimer_9,0.17142857142857143,1.0
35,default_pdb70_0,0.17714285714285713,1.0
36,default_pdb70_1,0.18857142857142858,1.0
37,default_pdb70_2,0.17714285714285713,1.0
38,default_pdb70_3,0.14857142857142858,1.0
39,default_pdb70_4,0.17142857142857143,1.0
40,default_pdb70_5,0.2057142857142857,1.0
41,default_pdb70_6,0.16,1.0
42,default_pdb70_7,0.2057142857142857,1.0
43,default_pdb70_8,0.14857142857142858,1.0
44,default_pdb70_9,0.15428571428571428,1.0
45,default_pdb_0,0.18857142857142858,1.0
46,default_pdb_1,0.18285714285714286,1.0
47,default_pdb_2,0.18285714285714286,1.0
48,default_pdb_3,0.10285714285714286,1.0
49,default_pdb_4,0.25142857142857145,1.0
50,default_pdb_5,0.2057142857142857,1.0
51,default_pdb_6,0.28,1.0
52,default_pdb_7,0.56,1.0
53,default_pdb_8,0.14285714285714285,1.0
54,default_pdb_9,0.13142857142857142,1.0
55,default_struct_0,0.18857142857142858,1.0
56,default_struct_1,0.18285714285714286,1.0
57,default_struct_2,0.17714285714285713,1.0
58,default_struct_3,0.1657142857142857,1.0
59,default_struct_4,0.13714285714285715,1.0
60,default_struct_5,0.13714285714285715,1.0
61,default_struct_6,0.17714285714285713,1.0
62,default_struct_7,0.1657142857142857,1.0
63,default_struct_8,0.15428571428571428,1.0
64,default_struct_9,0.09714285714285714,1.0
65,default_uniclust30_0,0.17714285714285713,1.0
66,default_uniclust30_1,0.17714285714285713,1.0
67,default_uniclust30_2,0.17714285714285713,1.0
68,default_uniclust30_3,0.18285714285714286,1.0
69,default_uniclust30_4,0.17142857142857143,1.0
70,default_uniclust30_5,0.1657142857142857,1.0
71,default_uniclust30_6,0.29714285714285715,1.0
72,default_uniclust30_7,0.16,1.0
73,default_uniclust30_8,0.14857142857142858,1.0
74,default_uniclust30_9,0.24571428571428572,1.0
75,default_uniref30_22_0,0.17714285714285713,1.0
76,default_uniref30_22_1,0.18285714285714286,1.0
77,default_uniref30_22_10,0.18285714285714286,1.0
78,default_uniref30_22_11,0.16,1.0
79,default_uniref30_22_12,0.15428571428571428,1.0
80,default_uniref30_22_13,0.12571428571428572,1.0
81,default_uniref30_22_14,0.18285714285714286,1.0
82,default_uniref30_22_15,0.14857142857142858,1.0
83,default_uniref30_22_16,0.18285714285714286,1.0
84,default_uniref30_22_17,0.17142857142857143,1.0
85,default_uniref30_22_18,0.18857142857142858,1.0
86,default_uniref30_22_19,0.17142857142857143,1.0
87,default_uniref30_22_2,0.18857142857142858,1.0
88,default_uniref30_22_20,0.14857142857142858,1.0
89,default_uniref30_22_21,0.24,1.0
90,default_uniref30_22_22,0.2342857142857143,1.0
91,default_uniref30_22_23,0.1657142857142857,1.0
92,default_uniref30_22_24,0.14857142857142858,1.0
93,default_uniref30_22_3,0.18285714285714286,1.0
94,default_uniref30_22_4,0.18285714285714286,1.0
95,default_uniref30_22_5,0.18857142857142858,1.0
96,default_uniref30_22_6,0.18285714285714286,1.0
97,default_uniref30_22_7,0.18857142857142858,1.0
98,default_uniref30_22_8,0.2,1.0
99,default_uniref30_22_9,0.2,1.0
100,iter_1_0,0.17714285714285713,1.0
101,iter_1_1,0.18857142857142858,1.0
102,iter_1_2,0.18285714285714286,1.0
103,iter_1_3,0.14857142857142858,1.0
104,iter_1_4,0.10857142857142857,1.0
105,iter_1_5,0.1657142857142857,1.0
106,iter_1_6,0.18857142857142858,1.0
107,iter_1_7,0.18285714285714286,1.0
108,iter_1_8,0.17714285714285713,1.0
