,model,interface_size_norm,model_size_norm
0,Elo_0,0.02883922134102379,1.0
1,Elo_1,0.03893294881038212,1.0
2,Elo_2,0.017303532804614274,1.0
3,Elo_3,0.03460706560922855,1.0
4,Elo_4,0.024513338139870222,1.0
5,default_af_0,0.018745493871665464,1.0
6,default_af_1,0.018745493871665464,1.0
7,default_af_2,0.0,1.0
8,default_af_3,0.0,1.0
9,default_af_4,0.03172314347512617,1.0
10,default_af_5,0.008651766402307137,1.0
11,default_af_6,0.021629416005767843,1.0
12,default_af_7,0.010093727469358327,1.0
13,default_af_8,0.03604902667627974,1.0
14,default_af_9,0.03172314347512617,1.0
15,default_comp_v2_0,0.0273972602739726,1.0
16,default_comp_v2_1,0.024513338139870222,1.0
17,default_comp_v2_2,0.09516943042537851,1.0
18,default_comp_v2_3,0.04037490987743331,1.0
19,default_comp_v2_4,0.06344628695025234,1.0
20,default_comp_v2_5,0.05335255948089401,1.0
21,default_comp_v2_6,0.021629416005767843,1.0
22,default_comp_v2_7,0.03460706560922855,1.0
23,default_comp_v2_8,0.043258832011535686,1.0
24,default_comp_v2_9,0.03172314347512617,1.0
25,default_img_0,0.0273972602739726,1.0
26,default_img_1,0.0273972602739726,1.0
27,default_img_2,0.0273972602739726,1.0
28,default_img_3,0.008651766402307137,1.0
29,default_img_4,0.0547945205479452,1.0
30,default_img_5,0.06056236481614996,1.0
31,default_img_6,0.04037490987743331,1.0
32,default_img_7,0.04037490987743331,1.0
33,default_img_8,0.05335255948089401,1.0
34,default_img_9,0.03749098774333093,1.0
35,default_multimer_0,0.021629416005767843,1.0
36,default_multimer_1,0.03172314347512617,1.0
37,default_multimer_2,0.03604902667627974,1.0
38,default_multimer_3,0.0273972602739726,1.0
39,default_multimer_4,0.07354001441961067,1.0
40,default_multimer_5,0.1110310021629416,1.0
41,default_multimer_6,0.0547945205479452,1.0
42,default_multimer_7,0.03893294881038212,1.0
43,default_multimer_8,0.07786589762076424,1.0
44,default_multimer_9,0.07786589762076424,1.0
