,model,interface_size_norm,model_size_norm
0,Elo_multimer_0,0.16206261510128914,1.0
1,Elo_multimer_1,0.27255985267034993,1.0
2,Elo_multimer_2,0.287292817679558,1.0
3,Elo_multimer_3,0.16206261510128914,1.0
4,Elo_multimer_4,0.14732965009208104,1.0
5,avg_refine_0,0.16206261510128914,1.0
6,avg_refine_1,0.15837937384898712,1.0
7,avg_refine_2,0.15837937384898712,1.0
8,avg_refine_3,0.15469613259668508,1.0
9,avg_refine_4,0.15469613259668508,1.0
10,def_uniclust30_0,0.1731123388581952,1.0
11,def_uniclust30_1,0.16206261510128914,1.0
12,def_uniclust30_2,0.14732965009208104,1.0
13,def_uniclust30_3,0.143646408839779,1.0
14,def_uniclust30_4,0.1252302025782689,1.0
15,def_uniclust30_5,0.13627992633517497,1.0
16,def_uniclust30_6,0.143646408839779,1.0
17,def_uniclust30_7,0.11786372007366483,1.0
18,def_uniclust30_8,0.09576427255985268,1.0
19,def_uniclust30_9,0.08103130755064457,1.0
20,def_uniref30_0,0.16206261510128914,1.0
21,def_uniref30_1,0.16574585635359115,1.0
22,def_uniref30_2,0.15469613259668508,1.0
23,def_uniref30_3,0.26519337016574585,1.0
24,def_uniref30_4,0.15101289134438306,1.0
25,def_uniref30_5,0.10681399631675875,1.0
26,def_uniref30_6,0.11049723756906077,1.0
27,def_uniref30_7,0.09576427255985268,1.0
28,def_uniref30_8,0.0847145488029466,1.0
29,def_uniref30_9,0.06998158379373849,1.0
30,default_af_0,0.07366482504604052,1.0
31,default_af_1,0.07734806629834254,1.0
32,default_af_2,0.058931860036832415,1.0
33,default_af_3,0.05156537753222836,1.0
34,default_af_4,0.05156537753222836,1.0
35,default_af_5,0.03314917127071823,1.0
36,default_af_6,0.0,1.0
37,default_af_7,0.029465930018416207,1.0
38,default_af_8,0.007366482504604052,1.0
39,default_af_9,0.0,1.0
40,default_comp_0,0.15837937384898712,1.0
41,default_comp_1,0.16574585635359115,1.0
42,default_comp_2,0.13627992633517497,1.0
43,default_comp_3,0.13259668508287292,1.0
44,default_comp_4,0.15101289134438306,1.0
45,default_comp_5,0.14732965009208104,1.0
46,default_comp_6,0.11049723756906077,1.0
47,default_comp_7,0.10681399631675875,1.0
48,default_comp_8,0.07734806629834254,1.0
49,default_comp_9,0.08103130755064457,1.0
50,default_multimer_0,0.2578268876611418,1.0
51,default_multimer_1,0.16574585635359115,1.0
52,default_multimer_2,0.13627992633517497,1.0
53,default_multimer_3,0.12154696132596685,1.0
54,default_multimer_4,0.15101289134438306,1.0
55,default_multimer_5,0.12154696132596685,1.0
56,default_multimer_6,0.10681399631675875,1.0
57,default_multimer_7,0.09576427255985268,1.0
58,default_multimer_8,0.08103130755064457,1.0
59,default_multimer_9,0.08103130755064457,1.0
60,default_pdb70_0,0.15837937384898712,1.0
61,default_pdb70_1,0.16574585635359115,1.0
62,default_pdb70_2,0.16206261510128914,1.0
63,default_pdb70_3,0.13996316758747698,1.0
64,default_pdb70_4,0.14732965009208104,1.0
65,default_pdb70_5,0.2504604051565378,1.0
66,default_pdb70_6,0.11786372007366483,1.0
67,default_pdb70_7,0.14732965009208104,1.0
68,default_pdb70_8,0.1289134438305709,1.0
69,default_pdb70_9,0.07366482504604052,1.0
70,default_pdb_0,0.16574585635359115,1.0
71,default_pdb_1,0.14732965009208104,1.0
72,default_pdb_2,0.15837937384898712,1.0
73,default_pdb_3,0.143646408839779,1.0
74,default_pdb_4,0.15469613259668508,1.0
75,default_pdb_5,0.12154696132596685,1.0
76,default_pdb_6,0.27255985267034993,1.0
77,default_pdb_7,0.24677716390423574,1.0
78,default_pdb_8,0.08839779005524862,1.0
79,default_pdb_9,0.07734806629834254,1.0
80,default_struct_0,0.15837937384898712,1.0
81,default_struct_1,0.15837937384898712,1.0
82,default_struct_2,0.15101289134438306,1.0
83,default_struct_3,0.13996316758747698,1.0
84,default_struct_4,0.15837937384898712,1.0
85,default_struct_5,0.1289134438305709,1.0
86,default_struct_6,0.1141804788213628,1.0
87,default_struct_7,0.11786372007366483,1.0
88,default_struct_8,0.08103130755064457,1.0
89,default_struct_9,0.07734806629834254,1.0
90,iter_1_0,0.16574585635359115,1.0
91,iter_1_1,0.14732965009208104,1.0
92,iter_1_2,0.15101289134438306,1.0
93,iter_1_3,0.15837937384898712,1.0
94,iter_1_4,0.16206261510128914,1.0
95,iter_1_5,0.16574585635359115,1.0
96,iter_1_6,0.15837937384898712,1.0
97,iter_1_7,0.16206261510128914,1.0
98,iter_1_8,0.04788213627992634,1.0
99,iter_1_9,0.055248618784530384,1.0
100,iter_2_0,0.16206261510128914,1.0
101,iter_2_1,0.16206261510128914,1.0
102,iter_2_2,0.1731123388581952,1.0
103,iter_2_3,0.1731123388581952,1.0
104,iter_2_4,0.16206261510128914,1.0
105,iter_2_5,0.15837937384898712,1.0
106,iter_2_6,0.1694290976058932,1.0
107,iter_2_7,0.1694290976058932,1.0
108,iter_2_8,0.15837937384898712,1.0
109,iter_2_9,0.0847145488029466,1.0
110,lewis_0,0.15469613259668508,1.0
111,lewis_1,0.15101289134438306,1.0
112,lewis_2,0.15101289134438306,1.0
113,lewis_3,0.15101289134438306,1.0
114,lewis_4,0.15101289134438306,1.0
115,oxmatch_a3m_0,0.16574585635359115,1.0
116,oxmatch_a3m_1,0.16206261510128914,1.0
117,oxmatch_a3m_2,0.15101289134438306,1.0
118,oxmatch_a3m_3,0.15469613259668508,1.0
119,oxmatch_a3m_4,0.1694290976058932,1.0
120,oxmatch_a3m_5,0.15101289134438306,1.0
121,oxmatch_a3m_6,0.15101289134438306,1.0
122,oxmatch_a3m_7,0.11786372007366483,1.0
123,oxmatch_a3m_8,0.12154696132596685,1.0
124,oxmatch_a3m_9,0.09576427255985268,1.0
125,spec_af_0,0.05156537753222836,1.0
126,spec_af_1,0.0847145488029466,1.0
127,spec_af_2,0.058931860036832415,1.0
128,spec_af_3,0.1731123388581952,1.0
129,spec_af_4,0.02578268876611418,1.0
130,spec_af_5,0.029465930018416207,1.0
131,spec_af_6,0.01841620626151013,1.0
132,spec_af_7,0.058931860036832415,1.0
133,spec_af_8,0.058931860036832415,1.0
