,model,score,score_norm
0,T1170TS003_1o,0.812,0.81201171875
1,T1170TS003_2o,0.8193,0.8193359375
2,T1170TS003_3o,0.802,0.8017578125
3,T1170TS003_4o,0.8003,0.80029296875
4,T1170TS003_5o,0.8086,0.80859375
5,T1170TS035_1o,0.8794,0.87939453125
6,T1170TS035_2o,0.885,0.884765625
7,T1170TS035_3o,0.8784,0.87841796875
8,T1170TS035_4o,0.8794,0.87939453125
9,T1170TS035_5o,0.8794,0.87939453125
10,T1170TS037_1o,0.8193,0.8193359375
11,T1170TS037_2o,0.738,0.73779296875
12,T1170TS037_3o,0.7515,0.75146484375
13,T1170TS037_4o,0.737,0.73681640625
14,T1170TS037_5o,0.7505,0.75048828125
15,T1170TS046_1o,0.8794,0.87939453125
16,T1170TS046_2o,0.885,0.884765625
17,T1170TS046_3o,0.8784,0.87841796875
18,T1170TS046_4o,0.8794,0.87939453125
19,T1170TS046_5o,0.8794,0.87939453125
20,T1170TS054_1o,0.802,0.8017578125
21,T1170TS054_2o,0.801,0.80078125
22,T1170TS054_3o,0.795,0.794921875
23,T1170TS054_4o,0.8003,0.80029296875
24,T1170TS054_5o,0.8003,0.80029296875
25,T1170TS071_1o,0.7974,0.79736328125
26,T1170TS071_2o,0.7803,0.7802734375
27,T1170TS071_3o,0.776,0.77587890625
28,T1170TS071_4o,0.7773,0.77734375
29,T1170TS071_5o,0.778,0.77783203125
30,T1170TS073_1o,0.7915,0.79150390625
31,T1170TS073_2o,0.805,0.80517578125
32,T1170TS073_3o,0.806,0.80615234375
33,T1170TS073_4o,0.735,0.73486328125
34,T1170TS073_5o,0.8003,0.80029296875
35,T1170TS086_1o,0.8086,0.80859375
36,T1170TS086_2o,0.809,0.80908203125
37,T1170TS086_3o,0.8027,0.802734375
38,T1170TS086_4o,0.8086,0.80859375
39,T1170TS086_5o,0.81,0.81005859375
40,T1170TS091_1o,0.635,0.634765625
41,T1170TS091_2o,0.5815,0.58154296875
42,T1170TS091_3o,0.7764,0.7763671875
43,T1170TS091_4o,0.6226,0.62255859375
44,T1170TS091_5o,0.599,0.59912109375
45,T1170TS098_1o,0.8994,0.8994140625
46,T1170TS098_2o,0.902,0.90185546875
