,model,score,score_norm
0,T1160TS003_1o,0.816,0.81591796875
1,T1160TS003_2o,0.8164,0.81640625
2,T1160TS003_3o,0.818,0.81787109375
3,T1160TS003_4o,0.838,0.837890625
4,T1160TS003_5o,0.8286,0.82861328125
5,T1160TS035_1o,0.8257,0.82568359375
6,T1160TS035_2o,0.833,0.8330078125
7,T1160TS035_3o,0.823,0.8232421875
8,T1160TS035_4o,0.792,0.7919921875
9,T1160TS035_5o,0.8125,0.8125
10,T1160TS037_1o,0.853,0.85302734375
11,T1160TS037_2o,0.712,0.7119140625
12,T1160TS037_3o,0.6523,0.65234375
13,T1160TS037_4o,0.6475,0.6474609375
14,T1160TS037_5o,0.5625,0.5625
15,T1160TS052_1o,0.661,0.6611328125
16,T1160TS052_2o,0.661,0.6611328125
17,T1160TS052_3o,0.6724,0.67236328125
18,T1160TS052_4o,0.6787,0.6787109375
19,T1160TS052_5o,0.687,0.68701171875
20,T1160TS054_1o,0.8457,0.845703125
21,T1160TS054_2o,0.844,0.84423828125
22,T1160TS054_3o,0.824,0.82421875
23,T1160TS054_4o,0.841,0.8408203125
24,T1160TS054_5o,0.8154,0.8154296875
25,T1160TS071_1o,0.8315,0.83154296875
26,T1160TS071_2o,0.8267,0.82666015625
27,T1160TS071_3o,0.8086,0.80859375
28,T1160TS071_4o,0.7993,0.79931640625
29,T1160TS071_5o,0.7153,0.71533203125
30,T1160TS073_1o,0.797,0.796875
31,T1160TS073_2o,0.8022,0.80224609375
32,T1160TS073_3o,0.792,0.7919921875
33,T1160TS073_4o,0.799,0.798828125
34,T1160TS073_5o,0.791,0.791015625
35,T1160TS074_1o,0.8037,0.8037109375
36,T1160TS074_2o,0.8086,0.80859375
37,T1160TS074_3o,0.7925,0.79248046875
38,T1160TS074_4o,0.8003,0.80029296875
39,T1160TS074_5o,0.792,0.7919921875
40,T1160TS086_1o,0.816,0.81591796875
41,T1160TS086_2o,0.816,0.81591796875
42,T1160TS086_3o,0.8164,0.81640625
43,T1160TS086_4o,0.8164,0.81640625
44,T1160TS086_5o,0.816,0.81591796875
45,T1160TS091_1o,0.5474,0.54736328125
46,T1160TS091_2o,0.5464,0.54638671875
47,T1160TS091_3o,0.5503,0.55029296875
48,T1160TS091_4o,0.5493,0.54931640625
49,T1160TS091_5o,0.5425,0.54248046875
50,T1160TS098_1o,0.8135,0.8134765625
51,T1160TS098_2o,0.816,0.81591796875
52,T1160TS098_3o,0.8257,0.82568359375
53,T1160TS098_4o,0.811,0.81103515625
54,T1160TS098_5o,0.821,0.82080078125
55,T1160TS119_1o,0.8403,0.84033203125
56,T1160TS119_2o,0.839,0.8388671875
57,T1160TS119_3o,0.8374,0.83740234375
58,T1160TS119_4o,0.839,0.8388671875
59,T1160TS119_5o,0.824,0.82421875
60,T1160TS125_1o,0.8457,0.845703125
61,T1160TS125_2o,0.844,0.84423828125
62,T1160TS125_3o,0.824,0.82421875
63,T1160TS125_4o,0.841,0.8408203125
64,T1160TS125_5o,0.8154,0.8154296875
65,T1160TS131_1o,0.8403,0.84033203125
66,T1160TS131_2o,0.839,0.8388671875
67,T1160TS131_3o,0.824,0.82421875
68,T1160TS131_4o,0.8374,0.83740234375
69,T1160TS131_5o,0.8257,0.82568359375
70,T1160TS147_1o,0.678,0.67822265625
71,T1160TS147_2o,0.6797,0.6796875
72,T1160TS147_3o,0.6777,0.677734375
73,T1160TS147_4o,0.675,0.6748046875
74,T1160TS147_5o,0.681,0.68115234375
