,model,score,score_norm
0,H1172TS003_1,0.807,0.80712890625
1,H1172TS003_2,0.807,0.80712890625
2,H1172TS003_3,0.8066,0.806640625
3,H1172TS003_4,0.8037,0.8037109375
4,H1172TS003_5,0.805,0.80517578125
5,H1172TS011_1,0.8804,0.16078633748128737
6,H1172TS011_2,0.88,0.16069716036676643
7,H1172TS011_3,0.8784,0.16042962902320354
8,H1172TS011_4,0.878,0.1603404519086826
9,H1172TS011_5,0.8804,0.16078633748128737
10,H1172TS035_1,0.839,0.8388671875
11,H1172TS035_2,0.837,0.8369140625
12,H1172TS035_3,0.839,0.8388671875
13,H1172TS035_4,0.8403,0.84033203125
14,H1172TS035_5,0.84,0.83984375
15,H1172TS046_1,0.839,0.8388671875
16,H1172TS046_2,0.837,0.8369140625
17,H1172TS046_3,0.839,0.8388671875
18,H1172TS046_4,0.8403,0.84033203125
19,H1172TS046_5,0.84,0.83984375
20,H1172TS054_1,0.8,0.7998046875
21,H1172TS054_2,0.788,0.7880859375
22,H1172TS054_3,0.728,0.72802734375
23,H1172TS054_4,0.761,0.76123046875
24,H1172TS054_5,0.7446,0.74462890625
25,H1172TS067_1,0.674,0.673828125
26,H1172TS067_2,0.6704,0.67041015625
27,H1172TS071_1,0.749,0.7490234375
28,H1172TS071_2,0.751,0.7509765625
29,H1172TS071_3,0.7344,0.734375
30,H1172TS071_4,0.7363,0.736328125
31,H1172TS071_5,0.7485,0.74853515625
32,H1172TS073_1,0.749,0.7490234375
33,H1172TS073_2,0.746,0.74609375
34,H1172TS073_3,0.745,0.7451171875
35,H1172TS073_4,0.7524,0.75244140625
36,H1172TS073_5,0.749,0.7490234375
37,H1172TS086_1,0.807,0.80712890625
38,H1172TS086_2,0.807,0.80712890625
39,H1172TS086_3,0.8066,0.806640625
40,H1172TS086_4,0.805,0.80517578125
41,H1172TS086_5,0.803,0.80322265625
42,H1172TS092_1,0.7305,0.73046875
43,H1172TS097_1,0.8984,0.16408589071856283
44,H1172TS097_2,0.883,0.16123222305389218
45,H1172TS097_3,0.8896,0.1624807026571856
46,H1172TS097_4,0.9067,0.1656019016654191
47,H1172TS097_5,0.9,0.1643534220621257
48,H1172TS098_1,0.9,0.89990234375
49,H1172TS098_2,0.901,0.90087890625
50,H1172TS098_3,0.9,0.89990234375
51,H1172TS098_4,0.9004,0.900390625
52,H1172TS098_5,0.9,0.89990234375
53,H1172TS119_1,0.7764,0.7763671875
54,H1172TS119_2,0.7666,0.7666015625
55,H1172TS119_3,0.753,0.7529296875
56,H1172TS119_4,0.757,0.7568359375
57,H1172TS119_5,0.747,0.7470703125
58,H1172TS122_1,0.72,0.72021484375
59,H1172TS122_2,0.72,0.72021484375
60,H1172TS122_3,0.72,0.72021484375
61,H1172TS122_4,0.72,0.72021484375
62,H1172TS122_5,0.72,0.72021484375
63,H1172TS125_1,0.8,0.7998046875
64,H1172TS125_2,0.788,0.7880859375
65,H1172TS125_3,0.728,0.72802734375
66,H1172TS125_4,0.761,0.76123046875
67,H1172TS125_5,0.7446,0.74462890625
68,H1172TS131_1,0.729,0.72900390625
69,H1172TS131_2,0.7373,0.7373046875
70,H1172TS131_3,0.7266,0.7265625
71,H1172TS131_4,0.7246,0.724609375
72,H1172TS131_5,0.703,0.703125
73,H1172TS133_1,0.8804,0.16078633748128737
