,model,score,score_norm
0,T1123TS003_1o,0.57,0.56982421875
1,T1123TS003_2o,0.564,0.56396484375
2,T1123TS003_3o,0.5576,0.5576171875
3,T1123TS003_4o,0.5737,0.57373046875
4,T1123TS003_5o,0.5293,0.529296875
5,T1123TS035_1o,0.6147,0.61474609375
6,T1123TS035_2o,0.6055,0.60546875
7,T1123TS035_3o,0.5483,0.54833984375
8,T1123TS035_4o,0.5645,0.564453125
9,T1123TS035_5o,0.5444,0.54443359375
10,T1123TS037_1o,0.53,0.52978515625
11,T1123TS037_2o,0.5454,0.54541015625
12,T1123TS037_3o,0.567,0.56689453125
13,T1123TS037_4o,0.495,0.4951171875
14,T1123TS037_5o,0.468,0.468017578125
15,T1123TS054_1o,0.4783,0.478271484375
16,T1123TS054_2o,0.4846,0.484619140625
17,T1123TS054_3o,0.462,0.4619140625
18,T1123TS054_4o,0.4897,0.48974609375
19,T1123TS054_5o,0.5073,0.50732421875
20,T1123TS071_1o,0.5234,0.5234375
21,T1123TS071_2o,0.5107,0.5107421875
22,T1123TS071_3o,0.502,0.501953125
23,T1123TS071_4o,0.4805,0.48046875
24,T1123TS071_5o,0.4756,0.4755859375
25,T1123TS073_1o,0.591,0.5908203125
26,T1123TS073_2o,0.6157,0.61572265625
27,T1123TS073_3o,0.5503,0.55029296875
28,T1123TS073_4o,0.559,0.55908203125
29,T1123TS073_5o,0.5405,0.54052734375
30,T1123TS086_1o,0.54,0.5400390625
31,T1123TS086_2o,0.541,0.541015625
32,T1123TS086_3o,0.5293,0.529296875
33,T1123TS086_4o,0.5283,0.5283203125
34,T1123TS086_5o,0.522,0.52197265625
35,T1123TS091_1o,0.814,0.81396484375
36,T1123TS091_2o,0.8174,0.8173828125
37,T1123TS091_3o,0.779,0.77880859375
38,T1123TS091_4o,0.7314,0.7314453125
39,T1123TS091_5o,0.8403,0.84033203125
40,T1123TS098_1o,0.5312,0.53125
41,T1123TS098_2o,0.4941,0.494140625
42,T1123TS098_3o,0.4355,0.435546875
43,T1123TS098_4o,0.4077,0.40771484375
44,T1123TS098_5o,0.4172,0.417236328125
45,T1123TS119_1o,0.4905,0.490478515625
46,T1123TS119_2o,0.4897,0.48974609375
47,T1123TS119_3o,0.484,0.48388671875
48,T1123TS119_4o,0.4863,0.486328125
49,T1123TS119_5o,0.491,0.490966796875
50,T1123TS125_1o,0.4783,0.478271484375
51,T1123TS125_2o,0.4846,0.484619140625
52,T1123TS125_3o,0.462,0.4619140625
53,T1123TS125_4o,0.4897,0.48974609375
54,T1123TS125_5o,0.5073,0.50732421875
55,T1123TS131_1o,0.484,0.48388671875
56,T1123TS131_2o,0.4072,0.4072265625
57,T1123TS131_3o,0.409,0.408935546875
58,T1123TS131_4o,0.398,0.39794921875
59,T1123TS131_5o,0.3923,0.392333984375
60,T1123TS147_1o,0.4907,0.49072265625
61,T1123TS147_2o,0.452,0.451904296875
62,T1123TS147_3o,0.4897,0.48974609375
63,T1123TS147_4o,0.4482,0.4482421875
64,T1123TS147_5o,0.4915,0.491455078125
65,T1123TS150_1o,0.4475,0.447509765625
66,T1123TS150_2o,0.4648,0.46484375
67,T1123TS150_3o,0.464,0.464111328125
68,T1123TS150_4o,0.4482,0.4482421875
69,T1123TS150_5o,0.4478,0.44775390625
70,T1123TS158_1o,0.54,0.5400390625
71,T1123TS158_2o,0.541,0.541015625
72,T1123TS158_3o,0.5293,0.529296875
73,T1123TS158_4o,0.522,0.52197265625
74,T1123TS158_5o,0.5244,0.5244140625
75,T1123TS165_1o,0.453,0.452880859375
76,T1123TS165_2o,0.559,0.55908203125
77,T1123TS165_3o,0.538,0.5380859375
78,T1123TS165_4o,0.5386,0.53857421875
79,T1123TS165_5o,0.542,0.5419921875
80,T1123TS169_1o,0.6924,0.6923828125
81,T1123TS169_2o,0.687,0.68701171875
82,T1123TS169_3o,0.4285,0.428466796875
83,T1123TS169_4o,0.403,0.403076171875
84,T1123TS169_5o,0.4011,0.401123046875
85,T1123TS180_1o,0.5503,0.55029296875
86,T1123TS180_2o,0.548,0.5478515625
87,T1123TS180_3o,0.5073,0.50732421875
88,T1123TS180_4o,0.511,0.51123046875
89,T1123TS180_5o,0.5024,0.50244140625
90,T1123TS185_1o,0.6313,0.605239294525376
91,T1123TS185_2o,0.6274,0.6014945811795113
92,T1123TS185_3o,0.649,0.622090504581767
93,T1123TS185_4o,0.673,0.645026873825188
94,T1123TS185_5o,0.6562,0.6291118421052632
95,T1123TS187_1o,0.5303,0.5302734375
96,T1123TS187_2o,0.613,0.61279296875
97,T1123TS187_3o,0.447,0.447021484375
98,T1123TS187_4o,0.5127,0.5126953125
99,T1123TS187_5o,0.511,0.51123046875
100,T1123TS188_1o,0.4395,0.439453125
101,T1123TS188_2o,0.5312,0.53125
102,T1123TS188_3o,0.4941,0.494140625
103,T1123TS188_4o,0.394,0.39404296875
104,T1123TS188_5o,0.412,0.412109375
105,T1123TS205_1o,0.4075,0.407470703125
106,T1123TS205_2o,0.4087,0.40869140625
107,T1123TS205_3o,0.4092,0.4091796875
108,T1123TS205_4o,0.3994,0.3994140625
109,T1123TS205_5o,0.4104,0.410400390625
110,T1123TS239_1o,0.576,0.4830313087406015
111,T1123TS239_2o,0.5215,0.43718426926691734
112,T1123TS239_3o,0.4866,0.4079158467457707
113,T1123TS239_4o,0.4294,0.36002206443843987
114,T1123TS239_5o,0.4182,0.418212890625
115,T1123TS248_1o,0.5483,0.54833984375
116,T1123TS248_2o,0.559,0.55908203125
117,T1123TS248_3o,0.5356,0.53564453125
118,T1123TS248_4o,0.5444,0.54443359375
119,T1123TS248_5o,0.526,0.52587890625
120,T1123TS278_1o,0.513,0.51318359375
121,T1123TS278_2o,0.5527,0.552734375
122,T1123TS278_3o,0.539,0.5167704417293233
123,T1123TS278_4o,0.539,0.5390625
124,T1123TS278_5o,0.5103,0.48915318080357145
125,T1123TS288_1o,0.5947,0.5947265625
126,T1123TS288_2o,0.6187,0.61865234375
127,T1123TS288_3o,0.553,0.55322265625
128,T1123TS288_4o,0.5547,0.5546875
129,T1123TS288_5o,0.5396,0.53955078125
130,T1123TS291_1o,0.6777,0.677734375
131,T1123TS291_2o,0.6865,0.6865234375
132,T1123TS291_3o,0.689,0.68896484375
133,T1123TS291_4o,0.689,0.68896484375
134,T1123TS291_5o,0.693,0.69287109375
135,T1123TS298_1o,0.418,0.41796875
136,T1123TS298_2o,0.404,0.404052734375
137,T1123TS298_3o,0.4045,0.404541015625
138,T1123TS298_4o,0.398,0.39794921875
139,T1123TS298_5o,0.4067,0.40673828125
140,T1123TS312_1o,0.697,0.69677734375
141,T1123TS312_2o,0.696,0.69580078125
142,T1123TS312_3o,0.696,0.69580078125
143,T1123TS312_4o,0.698,0.6982421875
144,T1123TS312_5o,0.6973,0.697265625
145,T1123TS314_1o,0.696,0.69580078125
146,T1123TS314_2o,0.6953,0.6953125
147,T1123TS314_3o,0.6943,0.6943359375
148,T1123TS314_4o,0.6934,0.693359375
149,T1123TS314_5o,0.6943,0.6943359375
150,T1123TS320_1o,0.4658,0.4658203125
151,T1123TS320_2o,0.4187,0.418701171875
152,T1123TS320_3o,0.4329,0.432861328125
153,T1123TS320_4o,0.449,0.448974609375
154,T1123TS320_5o,0.5225,0.5224609375
155,T1123TS348_1o,0.446,0.446044921875
156,T1123TS348_2o,0.418,0.41796875
157,T1123TS348_3o,0.4731,0.47314453125
158,T1123TS348_4o,0.4543,0.454345703125
159,T1123TS348_5o,0.4185,0.41845703125
160,T1123TS350_1o,0.6777,0.677734375
161,T1123TS350_2o,0.6865,0.6865234375
162,T1123TS350_3o,0.689,0.68896484375
163,T1123TS350_4o,0.689,0.68896484375
164,T1123TS350_5o,0.693,0.69287109375
165,T1123TS360_1o,0.398,0.39794921875
166,T1123TS360_2o,0.4067,0.40673828125
167,T1123TS360_3o,0.4019,0.40185546875
168,T1123TS360_4o,0.4597,0.459716796875
169,T1123TS360_5o,0.4658,0.4658203125
170,T1123TS367_1o,0.4885,0.488525390625
171,T1123TS367_2o,0.5366,0.53662109375
172,T1123TS367_3o,0.5166,0.5166015625
173,T1123TS367_4o,0.513,0.51318359375
174,T1123TS367_5o,0.475,0.47509765625
175,T1123TS374_1o,0.547,0.546875
176,T1123TS374_2o,0.5166,0.5166015625
177,T1123TS374_3o,0.5435,0.54345703125
178,T1123TS374_4o,0.4966,0.49658203125
179,T1123TS374_5o,0.475,0.47509765625
180,T1123TS385_1o,0.4595,0.45947265625
181,T1123TS390_1o,0.4656,0.465576171875
182,T1123TS390_2o,0.4485,0.448486328125
183,T1123TS390_3o,0.4597,0.459716796875
184,T1123TS390_4o,0.4563,0.456298828125
185,T1123TS390_5o,0.4656,0.465576171875
186,T1123TS398_1o,0.4624,0.46240234375
187,T1123TS398_2o,0.4553,0.455322265625
188,T1123TS398_3o,0.459,0.458984375
189,T1123TS398_4o,0.4478,0.44775390625
190,T1123TS398_5o,0.4705,0.470458984375
191,T1123TS399_1o,0.4783,0.478271484375
192,T1123TS399_2o,0.4846,0.484619140625
193,T1123TS399_3o,0.462,0.4619140625
194,T1123TS399_4o,0.4897,0.48974609375
195,T1123TS399_5o,0.5073,0.50732421875
196,T1123TS423_1o,0.5303,0.5302734375
197,T1123TS423_2o,0.613,0.61279296875
198,T1123TS423_3o,0.447,0.447021484375
199,T1123TS423_4o,0.5127,0.5126953125
200,T1123TS423_5o,0.511,0.51123046875
201,T1123TS439_1o,0.649,0.5245076803336466
202,T1123TS439_2o,0.6484,0.5241130169172933
203,T1123TS439_3o,0.6655,0.5379262364896616
204,T1123TS439_4o,0.604,0.4881986460291354
205,T1123TS439_5o,0.6475,0.5233236900845865
206,T1123TS444_1o,0.624,0.6240234375
207,T1123TS444_2o,0.624,0.6240234375
208,T1123TS444_3o,0.627,0.626953125
209,T1123TS444_4o,0.6255,0.62548828125
210,T1123TS444_5o,0.621,0.62109375
211,T1123TS446_1o,0.4053,0.4052734375
212,T1123TS446_2o,0.4011,0.401123046875
213,T1123TS446_3o,0.4314,0.431396484375
214,T1123TS446_4o,0.4631,0.463134765625
215,T1123TS446_5o,0.4922,0.4921875
216,T1123TS447_1o,0.7104,0.71044921875
217,T1123TS447_2o,0.71,0.7099609375
218,T1123TS447_3o,0.71,0.7099609375
219,T1123TS447_4o,0.71,0.7099609375
220,T1123TS447_5o,0.71,0.7099609375
221,T1123TS461_1o,0.4053,0.4052734375
222,T1123TS461_2o,0.4011,0.401123046875
223,T1123TS461_3o,0.4314,0.431396484375
224,T1123TS461_4o,0.4631,0.463134765625
225,T1123TS461_5o,0.4922,0.4921875
226,T1123TS462_1o,0.6465,0.646484375
227,T1123TS462_2o,0.6035,0.603515625
228,T1123TS462_3o,0.5986,0.5986328125
229,T1123TS462_4o,0.576,0.576171875
230,T1123TS462_5o,0.5684,0.568359375
231,T1123TS477_1o,0.4387,0.438720703125
232,T1123TS493_1o,0.4639,0.4638671875
233,T1123TS493_2o,0.4453,0.4453125
234,T1123TS493_3o,0.4583,0.458251953125
235,T1123TS493_4o,0.447,0.447021484375
236,T1123TS493_5o,0.5273,0.52734375
237,T1123TS494_1o,0.69,0.6614099947133459
238,T1123TS494_2o,0.686,0.6576652813674813
239,T1123TS494_3o,0.7124,0.6829420964520677
240,T1123TS494_4o,0.679,0.67919921875
241,T1123TS494_5o,0.6123,0.5133231026785714
