,model,score,score_norm
0,H1140TS003_1,0.7344,0.734375
1,H1140TS003_2,0.7275,0.7275390625
2,H1140TS003_3,0.7437,0.74365234375
3,H1140TS003_4,0.745,0.7451171875
4,H1140TS003_5,0.7456,0.74560546875
5,H1140TS011_1,0.72,0.72021484375
6,H1140TS011_2,0.7373,0.7373046875
7,H1140TS011_3,0.733,0.73291015625
8,H1140TS011_4,0.7314,0.7314453125
9,H1140TS011_5,0.7324,0.732421875
10,H1140TS035_1,0.7573,0.75732421875
11,H1140TS035_2,0.7227,0.72265625
12,H1140TS035_3,0.7207,0.720703125
13,H1140TS035_4,0.7217,0.7216796875
14,H1140TS035_5,0.7173,0.71728515625
15,H1140TS037_1,0.8945,0.89453125
16,H1140TS037_2,0.8486,0.8486328125
17,H1140TS037_3,0.856,0.85595703125
18,H1140TS037_4,0.808,0.80810546875
19,H1140TS037_5,0.8076,0.8076171875
20,H1140TS052_1,0.8726,0.87255859375
21,H1140TS054_1,0.7217,0.7216796875
22,H1140TS054_2,0.7275,0.7275390625
23,H1140TS054_3,0.7173,0.71728515625
24,H1140TS054_4,0.725,0.72509765625
25,H1140TS054_5,0.7163,0.71630859375
26,H1140TS067_1,0.6963,0.6962890625
27,H1140TS071_1,0.6865,0.6865234375
28,H1140TS071_2,0.6846,0.6845703125
29,H1140TS071_3,0.682,0.68212890625
30,H1140TS071_4,0.679,0.67919921875
31,H1140TS071_5,0.6865,0.6865234375
32,H1140TS073_1,0.681,0.68115234375
33,H1140TS073_2,0.714,0.7138671875
34,H1140TS073_3,0.7173,0.71728515625
35,H1140TS073_4,0.7217,0.7216796875
36,H1140TS073_5,0.7256,0.7255859375
37,H1140TS086_1,0.7456,0.74560546875
38,H1140TS086_2,0.771,0.77099609375
39,H1140TS086_3,0.7324,0.732421875
40,H1140TS086_4,0.7407,0.74072265625
41,H1140TS086_5,0.7476,0.74755859375
42,H1140TS091_1,0.6094,0.609375
43,H1140TS091_2,0.6177,0.61767578125
44,H1140TS091_3,0.591,0.5908203125
45,H1140TS091_4,0.565,0.56494140625
46,H1140TS091_5,0.5723,0.572265625
47,H1140TS092_1,0.8145,0.814453125
48,H1140TS097_1,0.7856,0.78564453125
49,H1140TS097_2,0.809,0.80908203125
50,H1140TS097_3,0.8105,0.810546875
51,H1140TS097_4,0.769,0.76904296875
52,H1140TS097_5,0.8486,0.8486328125
53,H1140TS098_1,0.8335,0.83349609375
54,H1140TS098_2,0.8374,0.83740234375
55,H1140TS098_3,0.7744,0.7744140625
56,H1140TS098_4,0.784,0.7841796875
57,H1140TS098_5,0.815,0.81494140625
58,H1140TS119_1,0.732,0.73193359375
59,H1140TS119_2,0.735,0.73486328125
60,H1140TS119_3,0.712,0.7119140625
61,H1140TS119_4,0.7354,0.7353515625
62,H1140TS119_5,0.7397,0.73974609375
63,H1140TS125_1,0.7217,0.7216796875
64,H1140TS125_2,0.7275,0.7275390625
65,H1140TS125_3,0.7173,0.71728515625
66,H1140TS125_4,0.725,0.72509765625
67,H1140TS125_5,0.7163,0.71630859375
68,H1140TS131_1,0.732,0.73193359375
69,H1140TS131_2,0.7197,0.7197265625
70,H1140TS131_3,0.731,0.73095703125
71,H1140TS131_4,0.687,0.68701171875
72,H1140TS131_5,0.712,0.7119140625
73,H1140TS133_1,0.7314,0.7314453125
74,H1140TS133_2,0.7383,0.73828125
75,H1140TS133_3,0.732,0.73193359375
76,H1140TS133_4,0.727,0.72705078125
77,H1140TS133_5,0.721,0.72119140625
78,H1140TS147_1,0.739,0.73876953125
79,H1140TS147_2,0.736,0.73583984375
80,H1140TS147_3,0.461,0.4609375
81,H1140TS147_4,0.601,0.60107421875
82,H1140TS147_5,0.4653,0.46533203125
83,H1140TS150_1,0.7466,0.74658203125
84,H1140TS150_2,0.7466,0.74658203125
85,H1140TS150_3,0.746,0.74609375
86,H1140TS150_4,0.7446,0.74462890625
87,H1140TS150_5,0.745,0.7451171875
88,H1140TS158_1,0.7344,0.734375
89,H1140TS158_2,0.7456,0.74560546875
90,H1140TS158_3,0.7314,0.7314453125
91,H1140TS158_4,0.6953,0.6953125
92,H1140TS158_5,0.739,0.73876953125
93,H1140TS165_1,0.564,0.56396484375
94,H1140TS165_2,0.4346,0.4345703125
95,H1140TS165_3,0.712,0.7119140625
96,H1140TS165_4,0.5503,0.55029296875
97,H1140TS165_5,0.5454,0.54541015625
98,H1140TS169_1,0.7295,0.7294921875
99,H1140TS169_2,0.7275,0.7275390625
100,H1140TS169_3,0.7305,0.73046875
101,H1140TS169_4,0.7324,0.732421875
102,H1140TS169_5,0.742,0.7421875
