,model,score,score_norm
0,T1121TS003_1o,0.88,0.8798828125
1,T1121TS003_2o,0.883,0.8828125
2,T1121TS003_3o,0.8823,0.88232421875
3,T1121TS003_4o,0.8843,0.88427734375
4,T1121TS003_5o,0.879,0.87890625
5,T1121TS035_1o,0.9062,0.90625
6,T1121TS035_2o,0.8843,0.88427734375
7,T1121TS035_3o,0.881,0.880859375
8,T1121TS035_4o,0.8677,0.86767578125
9,T1121TS035_5o,0.8574,0.857421875
10,T1121TS037_1o,0.9,0.89990234375
11,T1121TS037_2o,0.8823,0.88232421875
12,T1121TS037_3o,0.8613,0.861328125
13,T1121TS037_4o,0.844,0.84423828125
14,T1121TS037_5o,0.86,0.85986328125
15,T1121TS054_1o,0.869,0.869140625
16,T1121TS054_2o,0.864,0.86376953125
17,T1121TS054_3o,0.8145,0.814453125
18,T1121TS054_4o,0.8413,0.84130859375
19,T1121TS054_5o,0.8276,0.82763671875
20,T1121TS071_1o,0.8506,0.8505859375
21,T1121TS071_2o,0.8506,0.8505859375
22,T1121TS071_3o,0.845,0.84521484375
23,T1121TS071_4o,0.8374,0.83740234375
24,T1121TS071_5o,0.836,0.8359375
25,T1121TS086_1o,0.8843,0.88427734375
26,T1121TS086_2o,0.885,0.884765625
27,T1121TS086_3o,0.8833,0.88330078125
28,T1121TS086_4o,0.8804,0.88037109375
29,T1121TS086_5o,0.8765,0.87646484375
30,T1121TS091_1o,0.511,0.51123046875
31,T1121TS091_2o,0.4714,0.471435546875
32,T1121TS091_3o,0.4653,0.46533203125
33,T1121TS091_4o,0.4797,0.479736328125
34,T1121TS091_5o,0.4758,0.475830078125
35,T1121TS098_1o,0.919,0.9189453125
36,T1121TS098_2o,0.9194,0.91943359375
37,T1121TS098_3o,0.919,0.9189453125
38,T1121TS098_4o,0.9087,0.90869140625
39,T1121TS098_5o,0.9067,0.90673828125
40,T1121TS119_1o,0.8813,0.88134765625
41,T1121TS119_2o,0.867,0.8671875
42,T1121TS119_3o,0.868,0.8681640625
43,T1121TS119_4o,0.839,0.8388671875
44,T1121TS119_5o,0.824,0.82421875
45,T1121TS125_1o,0.869,0.869140625
46,T1121TS125_2o,0.864,0.86376953125
47,T1121TS125_3o,0.8145,0.814453125
48,T1121TS125_4o,0.8413,0.84130859375
49,T1121TS125_5o,0.8276,0.82763671875
50,T1121TS131_1o,0.8813,0.88134765625
51,T1121TS131_2o,0.8545,0.8544921875
52,T1121TS131_3o,0.8384,0.83837890625
53,T1121TS131_4o,0.81,0.81005859375
54,T1121TS131_5o,0.8394,0.83935546875
55,T1121TS147_1o,0.831,0.8310546875
56,T1121TS147_2o,0.8843,0.88427734375
57,T1121TS147_3o,0.857,0.85693359375
58,T1121TS147_4o,0.8545,0.8544921875
59,T1121TS147_5o,0.8506,0.8505859375
60,T1121TS150_1o,0.868,0.8681640625
61,T1121TS150_2o,0.8335,0.83349609375
62,T1121TS150_3o,0.835,0.8349609375
63,T1121TS150_4o,0.841,0.8408203125
64,T1121TS150_5o,0.808,0.80810546875
65,T1121TS158_1o,0.8843,0.88427734375
66,T1121TS158_2o,0.885,0.884765625
67,T1121TS158_3o,0.8804,0.88037109375
68,T1121TS158_4o,0.8833,0.88330078125
69,T1121TS158_5o,0.8765,0.87646484375
70,T1121TS165_1o,0.867,0.8671875
71,T1121TS165_2o,0.865,0.865234375
72,T1121TS165_3o,0.847,0.84716796875
73,T1121TS165_4o,0.5957,0.595703125
74,T1121TS169_1o,0.882,0.8818359375
75,T1121TS169_2o,0.8257,0.82568359375
76,T1121TS169_3o,0.816,0.81591796875
77,T1121TS169_4o,0.882,0.8818359375
78,T1121TS169_5o,0.828,0.828125
79,T1121TS180_1o,0.9023,0.90234375
80,T1121TS180_2o,0.893,0.89306640625
81,T1121TS180_3o,0.889,0.88916015625
82,T1121TS180_4o,0.8813,0.88134765625
83,T1121TS180_5o,0.873,0.873046875
84,T1121TS185_1o,0.8477,0.84765625
85,T1121TS185_2o,0.8257,0.82568359375
86,T1121TS185_3o,0.816,0.81591796875
87,T1121TS185_4o,0.8037,0.8037109375
88,T1121TS185_5o,0.8,0.7998046875
89,T1121TS187_1o,0.881,0.880859375
90,T1121TS187_2o,0.8203,0.8203125
91,T1121TS187_3o,0.8813,0.88134765625
92,T1121TS187_4o,0.8066,0.806640625
93,T1121TS187_5o,0.7847,0.78466796875
94,T1121TS188_1o,0.7085,0.70849609375
95,T1121TS188_2o,0.708,0.7080078125
96,T1121TS188_3o,0.708,0.7080078125
97,T1121TS188_4o,0.8735,0.87353515625
98,T1121TS188_5o,0.806,0.80615234375
99,T1121TS205_1o,0.8076,0.8076171875
100,T1121TS205_2o,0.7085,0.70849609375
101,T1121TS205_3o,0.882,0.8818359375
102,T1121TS205_4o,0.7085,0.70849609375
103,T1121TS205_5o,0.8335,0.83349609375
104,T1121TS234_1o,0.586,0.5859375
105,T1121TS239_1o,0.8813,0.88134765625
106,T1121TS239_2o,0.8213,0.8212890625
107,T1121TS239_3o,0.819,0.81884765625
108,T1121TS239_4o,0.9043,0.904296875
109,T1121TS239_5o,0.858,0.85791015625
110,T1121TS248_1o,0.9062,0.90625
111,T1121TS248_2o,0.8843,0.88427734375
112,T1121TS248_3o,0.881,0.880859375
113,T1121TS248_4o,0.8677,0.86767578125
114,T1121TS248_5o,0.8574,0.857421875
115,T1121TS278_1o,0.7983,0.79833984375
116,T1121TS278_2o,0.8774,0.87744140625
117,T1121TS278_3o,0.8594,0.859375
118,T1121TS278_4o,0.8438,0.84375
119,T1121TS278_5o,0.8486,0.8486328125
120,T1121TS288_1o,0.826,0.826171875
121,T1121TS288_2o,0.792,0.7919921875
122,T1121TS288_3o,0.8335,0.83349609375
123,T1121TS288_4o,0.8,0.7998046875
124,T1121TS288_5o,0.803,0.80322265625
125,T1121TS298_1o,0.8813,0.88134765625
126,T1121TS298_2o,0.881,0.880859375
127,T1121TS298_3o,0.8784,0.87841796875
128,T1121TS298_4o,0.877,0.876953125
129,T1121TS298_5o,0.8647,0.86474609375
130,T1121TS312_1o,0.7095,0.7048173238599081
131,T1121TS312_2o,0.709,0.7043322465551182
132,T1121TS312_3o,0.709,0.7043322465551182
133,T1121TS312_4o,0.7095,0.7057483903379265
134,T1121TS312_5o,0.7095,0.7038862573818897
135,T1121TS314_1o,0.7095,0.70947265625
136,T1121TS314_2o,0.868,0.8681640625
137,T1121TS314_3o,0.7085,0.70849609375
138,T1121TS314_4o,0.709,0.708984375
139,T1121TS314_5o,0.7085,0.70849609375
140,T1121TS320_1o,0.868,0.8681640625
141,T1121TS320_2o,0.868,0.8681640625
142,T1121TS320_3o,0.867,0.8671875
143,T1121TS320_4o,0.8667,0.86669921875
144,T1121TS320_5o,0.845,0.84521484375
145,T1121TS348_1o,0.868,0.8681640625
146,T1121TS348_2o,0.8096,0.8095703125
147,T1121TS348_3o,0.8066,0.806640625
148,T1121TS348_4o,0.828,0.828125
149,T1121TS348_5o,0.7305,0.73046875
150,T1121TS350_1o,0.71,0.7099609375
151,T1121TS350_2o,0.7095,0.70947265625
152,T1121TS350_3o,0.7095,0.70947265625
153,T1121TS350_4o,0.71,0.7099609375
154,T1121TS350_5o,0.7104,0.71044921875
155,T1121TS360_1o,0.7925,0.79248046875
156,T1121TS360_2o,0.8325,0.83251953125
157,T1121TS360_3o,0.8296,0.82958984375
158,T1121TS360_4o,0.868,0.8681640625
159,T1121TS360_5o,0.8325,0.83251953125
160,T1121TS367_1o,0.8735,0.87353515625
161,T1121TS367_2o,0.8516,0.8515625
162,T1121TS367_3o,0.878,0.8779296875
163,T1121TS367_4o,0.8755,0.87548828125
164,T1121TS367_5o,0.8706,0.87060546875
165,T1121TS374_1o,0.893,0.89306640625
166,T1121TS374_2o,0.887,0.88720703125
167,T1121TS374_3o,0.8867,0.88671875
168,T1121TS374_4o,0.869,0.869140625
169,T1121TS374_5o,0.8647,0.86474609375
170,T1121TS385_1o,0.906,0.90576171875
171,T1121TS390_1o,0.868,0.8681640625
172,T1121TS390_2o,0.8677,0.86767578125
173,T1121TS390_3o,0.867,0.8671875
174,T1121TS390_4o,0.866,0.8662109375
175,T1121TS390_5o,0.845,0.84521484375
176,T1121TS398_1o,0.866,0.8662109375
177,T1121TS398_2o,0.869,0.869140625
178,T1121TS398_3o,0.866,0.8662109375
179,T1121TS398_4o,0.866,0.8662109375
180,T1121TS398_5o,0.868,0.8681640625
181,T1121TS399_1o,0.869,0.869140625
182,T1121TS399_2o,0.864,0.86376953125
183,T1121TS399_3o,0.8145,0.814453125
184,T1121TS399_4o,0.8413,0.84130859375
185,T1121TS399_5o,0.8276,0.82763671875
186,T1121TS423_1o,0.881,0.880859375
187,T1121TS423_2o,0.8203,0.8203125
188,T1121TS423_3o,0.8813,0.88134765625
189,T1121TS423_4o,0.7847,0.78466796875
190,T1121TS423_5o,0.8765,0.87646484375
191,T1121TS439_1o,0.9043,0.904296875
192,T1121TS439_2o,0.8936,0.8935546875
193,T1121TS439_3o,0.844,0.84423828125
194,T1121TS439_4o,0.836,0.8359375
195,T1121TS439_5o,0.824,0.82421875
196,T1121TS444_1o,0.846,0.84619140625
197,T1121TS444_2o,0.849,0.84912109375
198,T1121TS444_3o,0.867,0.8671875
199,T1121TS444_4o,0.846,0.84619140625
200,T1121TS444_5o,0.8438,0.84375
201,T1121TS446_1o,0.855,0.85498046875
202,T1121TS446_2o,0.804,0.80419921875
203,T1121TS446_3o,0.834,0.833984375
204,T1121TS446_4o,0.827,0.8271484375
205,T1121TS446_5o,0.824,0.82421875
206,T1121TS447_1o,0.71,0.7099609375
207,T1121TS447_2o,0.71,0.7099609375
208,T1121TS447_3o,0.71,0.7099609375
209,T1121TS447_4o,0.71,0.7099609375
210,T1121TS447_5o,0.7104,0.71044921875
