,model,score,score_norm
0,T1115TS003_1o,0.0,0.0
1,T1115TS003_2o,0.0,0.0
2,T1115TS003_3o,0.0,0.0
3,T1115TS003_4o,0.0,0.0
4,T1115TS003_5o,0.0,0.0
5,T1115TS035_1o,0.0,0.0
6,T1115TS035_2o,0.0,0.0
7,T1115TS035_3o,0.0,0.0
8,T1115TS035_4o,0.0,0.0
9,T1115TS035_5o,0.0,0.0
10,T1115TS054_1o,0.0,0.0
11,T1115TS054_2o,0.0,0.0
12,T1115TS054_3o,0.0,0.0
13,T1115TS054_4o,0.0,0.0
14,T1115TS054_5o,0.0,0.0
15,T1115TS071_1o,0.0,0.0
16,T1115TS071_2o,0.0,0.0
17,T1115TS071_3o,0.0,0.0
18,T1115TS071_4o,0.0,0.0
19,T1115TS071_5o,0.0,0.0
20,T1115TS086_1o,0.0,0.0
21,T1115TS086_2o,0.0,0.0
22,T1115TS086_3o,0.0,0.0
23,T1115TS086_4o,0.0,0.0
24,T1115TS086_5o,0.0,0.0
25,T1115TS091_1o,0.0,0.0
26,T1115TS091_2o,0.0,0.0
27,T1115TS091_3o,0.0,0.0
28,T1115TS091_4o,0.0,0.0
29,T1115TS091_5o,0.0,0.0
30,T1115TS098_1o,0.0,0.0
31,T1115TS098_2o,0.0,0.0
32,T1115TS098_3o,0.0,0.0
33,T1115TS098_4o,0.0,0.0
34,T1115TS098_5o,0.0,0.0
35,T1115TS119_1o,0.0,0.0
36,T1115TS119_2o,0.0,0.0
37,T1115TS119_3o,0.0,0.0
38,T1115TS119_4o,0.0,0.0
39,T1115TS119_5o,0.0,0.0
40,T1115TS125_1o,0.0,0.0
41,T1115TS125_2o,0.0,0.0
42,T1115TS125_3o,0.0,0.0
43,T1115TS125_4o,0.0,0.0
44,T1115TS125_5o,0.0,0.0
45,T1115TS131_1o,0.0,0.0
46,T1115TS131_2o,0.0,0.0
47,T1115TS131_3o,0.0,0.0
48,T1115TS131_4o,0.0,0.0
49,T1115TS131_5o,0.0,0.0
50,T1115TS147_1o,0.0,0.0
51,T1115TS147_2o,0.0,0.0
52,T1115TS147_3o,0.0,0.0
53,T1115TS147_4o,0.0,0.0
54,T1115TS147_5o,0.0,0.0
55,T1115TS150_1o,0.0,0.0
56,T1115TS150_2o,0.0,0.0
57,T1115TS150_3o,0.0,0.0
58,T1115TS150_4o,0.0,0.0
59,T1115TS150_5o,0.0,0.0
60,T1115TS158_1o,0.0,0.0
61,T1115TS158_2o,0.0,0.0
62,T1115TS158_3o,0.0,0.0
63,T1115TS158_4o,0.0,0.0
