,model,score,score_norm
0,T1124TS003_1o,0.784,0.7841796875
1,T1124TS003_2o,0.7847,0.78466796875
2,T1124TS003_3o,0.9067,0.90673828125
3,T1124TS003_4o,0.9067,0.90673828125
4,T1124TS003_5o,0.892,0.89208984375
5,T1124TS035_1o,0.803,0.80322265625
6,T1124TS035_2o,0.8086,0.80859375
7,T1124TS035_3o,0.801,0.80078125
8,T1124TS035_4o,0.799,0.798828125
9,T1124TS035_5o,0.798,0.7978515625
10,T1124TS037_1o,0.8438,0.84375
11,T1124TS037_2o,0.81,0.81005859375
12,T1124TS037_3o,0.839,0.8388671875
13,T1124TS037_4o,0.81,0.81005859375
14,T1124TS037_5o,0.806,0.80615234375
15,T1124TS046_1o,0.8086,0.80859375
16,T1124TS046_2o,0.803,0.80322265625
17,T1124TS046_3o,0.801,0.80078125
18,T1124TS046_4o,0.799,0.798828125
19,T1124TS046_5o,0.798,0.7978515625
20,T1124TS054_1o,0.783,0.783203125
21,T1124TS054_2o,0.7915,0.79150390625
22,T1124TS054_3o,0.7827,0.78271484375
23,T1124TS054_4o,0.7744,0.7744140625
24,T1124TS054_5o,0.786,0.7861328125
25,T1124TS071_1o,0.783,0.783203125
26,T1124TS071_2o,0.781,0.78076171875
27,T1124TS071_3o,0.7803,0.7802734375
28,T1124TS071_4o,0.7783,0.7783203125
29,T1124TS071_5o,0.7827,0.78271484375
30,T1124TS073_1o,0.7837,0.78369140625
31,T1124TS073_2o,0.782,0.7822265625
32,T1124TS073_3o,0.785,0.78515625
33,T1124TS073_4o,0.7734,0.7734375
34,T1124TS073_5o,0.768,0.76806640625
35,T1124TS086_1o,0.9067,0.90673828125
36,T1124TS086_2o,0.9067,0.90673828125
37,T1124TS086_3o,0.892,0.89208984375
38,T1124TS086_4o,0.89,0.89013671875
39,T1124TS086_5o,0.906,0.90576171875
40,T1124TS091_1o,0.883,0.8828125
41,T1124TS091_2o,0.498,0.498046875
42,T1124TS091_3o,0.5063,0.50634765625
43,T1124TS091_4o,0.8955,0.8955078125
44,T1124TS091_5o,0.8896,0.8896484375
45,T1124TS098_1o,0.8857,0.8857421875
46,T1124TS098_2o,0.8843,0.88427734375
47,T1124TS098_3o,0.8716,0.87158203125
48,T1124TS098_4o,0.6753,0.67529296875
49,T1124TS098_5o,0.689,0.68896484375
50,T1124TS119_1o,0.776,0.77587890625
51,T1124TS119_2o,0.782,0.7822265625
52,T1124TS119_3o,0.7705,0.7705078125
53,T1124TS119_4o,0.782,0.7822265625
54,T1124TS119_5o,0.7812,0.78125
55,T1124TS122_1o,0.7095,0.70947265625
56,T1124TS122_2o,0.7095,0.70947265625
57,T1124TS122_3o,0.7095,0.70947265625
58,T1124TS122_4o,0.7095,0.70947265625
59,T1124TS122_5o,0.7095,0.70947265625
60,T1124TS125_1o,0.783,0.783203125
61,T1124TS125_2o,0.7915,0.79150390625
62,T1124TS125_3o,0.7827,0.78271484375
63,T1124TS125_4o,0.7744,0.7744140625
