,model,score,score_norm
0,H1167TS003_1,0.828,0.828125
1,H1167TS003_2,0.831,0.8310546875
2,H1167TS003_3,0.834,0.833984375
3,H1167TS003_4,0.8276,0.82763671875
4,H1167TS003_5,0.8345,0.83447265625
5,H1167TS011_1,0.8164,0.81640625
6,H1167TS011_2,0.816,0.81591796875
7,H1167TS011_3,0.8203,0.8203125
8,H1167TS011_4,0.818,0.81787109375
9,H1167TS011_5,0.83,0.830078125
10,H1167TS035_1,0.6655,0.66552734375
11,H1167TS035_2,0.799,0.798828125
12,H1167TS035_3,0.8013,0.80126953125
13,H1167TS035_4,0.851,0.85107421875
14,H1167TS035_5,0.826,0.826171875
15,H1167TS037_1,0.853,0.85302734375
16,H1167TS037_2,0.8394,0.83935546875
17,H1167TS037_3,0.833,0.8330078125
18,H1167TS037_4,0.8687,0.86865234375
19,H1167TS037_5,0.8433,0.84326171875
20,H1167TS054_1,0.856,0.85595703125
21,H1167TS054_2,0.822,0.82177734375
22,H1167TS054_3,0.862,0.86181640625
23,H1167TS054_4,0.8623,0.8623046875
24,H1167TS054_5,0.826,0.826171875
25,H1167TS067_1,0.6934,0.6314522879464285
26,H1167TS067_2,0.692,0.6301182338169642
27,H1167TS071_1,0.78,0.77978515625
28,H1167TS071_2,0.805,0.80517578125
29,H1167TS071_3,0.7827,0.78271484375
30,H1167TS071_4,0.794,0.7939453125
31,H1167TS071_5,0.768,0.76806640625
32,H1167TS073_1,0.8086,0.80859375
33,H1167TS073_2,0.803,0.80322265625
34,H1167TS073_3,0.8267,0.82666015625
35,H1167TS073_4,0.788,0.7880859375
36,H1167TS073_5,0.8184,0.818359375
37,H1167TS086_1,0.828,0.828125
38,H1167TS086_2,0.834,0.833984375
39,H1167TS086_3,0.8345,0.83447265625
40,H1167TS086_4,0.827,0.8271484375
41,H1167TS086_5,0.8306,0.83056640625
42,H1167TS091_1,0.7646,0.7646484375
43,H1167TS091_2,0.649,0.64892578125
44,H1167TS091_3,0.766,0.76611328125
45,H1167TS091_4,0.8306,0.83056640625
46,H1167TS091_5,0.8604,0.8603515625
47,H1167TS092_1,0.8047,0.8046875
48,H1167TS098_1,0.88,0.8798828125
49,H1167TS098_2,0.88,0.8798828125
50,H1167TS098_3,0.88,0.8798828125
51,H1167TS098_4,0.88,0.8798828125
52,H1167TS098_5,0.88,0.8798828125
53,H1167TS119_1,0.826,0.826171875
54,H1167TS119_2,0.8066,0.806640625
55,H1167TS119_3,0.8286,0.82861328125
56,H1167TS119_4,0.803,0.80322265625
57,H1167TS119_5,0.8203,0.8203125
58,H1167TS125_1,0.856,0.85595703125
59,H1167TS125_2,0.822,0.82177734375
60,H1167TS125_3,0.862,0.86181640625
61,H1167TS125_4,0.8623,0.8623046875
62,H1167TS125_5,0.826,0.826171875
63,H1167TS131_1,0.826,0.826171875
64,H1167TS131_2,0.8286,0.82861328125
65,H1167TS131_3,0.8203,0.8203125
66,H1167TS131_4,0.8174,0.8173828125
67,H1167TS131_5,0.8164,0.81640625
68,H1167TS133_1,0.828,0.828125
69,H1167TS133_2,0.826,0.826171875
70,H1167TS133_3,0.815,0.81494140625
71,H1167TS133_4,0.822,0.82177734375
72,H1167TS133_5,0.8213,0.8212890625
