,model,score,score_norm
0,T1181TS003_1o,0.728,0.72802734375
1,T1181TS003_2o,0.684,0.68408203125
2,T1181TS003_3o,0.73,0.72998046875
3,T1181TS003_4o,0.7324,0.732421875
4,T1181TS003_5o,0.7188,0.71875
5,T1181TS035_1o,0.6113,0.611328125
6,T1181TS035_2o,0.602,0.60205078125
7,T1181TS035_3o,0.6084,0.6083984375
8,T1181TS035_4o,0.6006,0.6005859375
9,T1181TS035_5o,0.6123,0.6123046875
10,T1181TS037_1o,0.6807,0.6806640625
11,T1181TS037_2o,0.6943,0.6943359375
12,T1181TS037_3o,0.599,0.59912109375
13,T1181TS037_4o,0.634,0.6337890625
14,T1181TS037_5o,0.581,0.5810546875
15,T1181TS046_1o,0.6113,0.611328125
16,T1181TS046_2o,0.602,0.60205078125
17,T1181TS046_3o,0.6084,0.6083984375
18,T1181TS046_4o,0.6006,0.6005859375
19,T1181TS046_5o,0.6123,0.6123046875
20,T1181TS054_1o,0.6187,0.61865234375
21,T1181TS054_2o,0.5835,0.58349609375
22,T1181TS054_3o,0.6235,0.62353515625
23,T1181TS054_4o,0.526,0.52587890625
24,T1181TS054_5o,0.545,0.544921875
25,T1181TS071_1o,0.713,0.712890625
26,T1181TS071_2o,0.716,0.7158203125
27,T1181TS071_3o,0.702,0.7021484375
28,T1181TS071_4o,0.7036,0.70361328125
29,T1181TS071_5o,0.6777,0.677734375
30,T1181TS073_1o,0.6714,0.67138671875
31,T1181TS073_2o,0.5693,0.5693359375
32,T1181TS073_3o,0.7075,0.70751953125
33,T1181TS073_4o,0.615,0.615234375
34,T1181TS073_5o,0.644,0.64404296875
35,T1181TS074_4o,0.6743,0.67431640625
36,T1181TS074_5o,0.57,0.56982421875
37,T1181TS086_1o,0.684,0.68408203125
38,T1181TS086_2o,0.73,0.72998046875
39,T1181TS086_3o,0.7188,0.71875
40,T1181TS086_4o,0.728,0.72802734375
41,T1181TS086_5o,0.7188,0.71875
42,T1181TS091_1o,0.6763,0.67626953125
43,T1181TS091_2o,0.796,0.7958984375
44,T1181TS091_3o,0.767,0.76708984375
45,T1181TS091_4o,0.805,0.80517578125
46,T1181TS091_5o,0.6694,0.66943359375
47,T1181TS098_1o,0.6074,0.607421875
48,T1181TS098_2o,0.754,0.75390625
49,T1181TS098_3o,0.606,0.60595703125
50,T1181TS098_4o,0.5635,0.5634765625
51,T1181TS098_5o,0.589,0.5888671875
52,T1181TS119_1o,0.6865,0.6865234375
53,T1181TS119_2o,0.6836,0.68359375
54,T1181TS119_3o,0.7046,0.70458984375
55,T1181TS119_4o,0.6943,0.6943359375
56,T1181TS119_5o,0.6816,0.681640625
57,T1181TS122_1o,0.7207,0.720703125
58,T1181TS122_2o,0.7207,0.720703125
59,T1181TS122_3o,0.7207,0.720703125
60,T1181TS122_4o,0.7207,0.720703125
61,T1181TS122_5o,0.7207,0.720703125
62,T1181TS125_1o,0.6187,0.61865234375
63,T1181TS125_2o,0.5835,0.58349609375
64,T1181TS125_3o,0.6235,0.62353515625
65,T1181TS125_4o,0.526,0.52587890625
66,T1181TS125_5o,0.545,0.544921875
67,T1181TS131_1o,0.661,0.6611328125
68,T1181TS131_2o,0.674,0.673828125
69,T1181TS131_3o,0.619,0.619140625
70,T1181TS131_4o,0.636,0.63623046875
71,T1181TS131_5o,0.5967,0.5966796875
72,T1181TS147_1o,0.652,0.65185546875
73,T1181TS147_2o,0.579,0.5791015625
74,T1181TS147_3o,0.677,0.6767578125
75,T1181TS147_4o,0.5474,0.54736328125
76,T1181TS147_5o,0.561,0.56103515625
77,T1181TS150_1o,0.5767,0.57666015625
78,T1181TS150_2o,0.574,0.57421875
79,T1181TS150_3o,0.5654,0.5654296875
80,T1181TS150_4o,0.5693,0.5693359375
81,T1181TS150_5o,0.56,0.56005859375
82,T1181TS158_1o,0.728,0.72802734375
83,T1181TS158_2o,0.684,0.68408203125
84,T1181TS158_3o,0.73,0.72998046875
85,T1181TS158_4o,0.7188,0.71875
86,T1181TS158_5o,0.682,0.68212890625
87,T1181TS165_1o,0.67,0.669921875
88,T1181TS165_2o,0.6187,0.61865234375
89,T1181TS165_3o,0.6494,0.6494140625
90,T1181TS165_4o,0.603,0.60302734375
91,T1181TS165_5o,0.6304,0.63037109375
92,T1181TS180_1o,0.831,0.8310546875
93,T1181TS180_2o,0.8203,0.8203125
