,model,score,score_norm
0,T1153TS003_1o,0.886,0.88623046875
1,T1153TS003_2o,0.886,0.88623046875
2,T1153TS003_3o,0.867,0.8671875
3,T1153TS003_4o,0.7397,0.73974609375
4,T1153TS003_5o,0.713,0.712890625
5,T1153TS035_1o,0.7207,0.720703125
6,T1153TS035_2o,0.719,0.71923828125
7,T1153TS035_3o,0.722,0.72216796875
8,T1153TS035_4o,0.722,0.72216796875
9,T1153TS035_5o,0.704,0.7041015625
10,T1153TS037_2o,0.793,0.79296875
11,T1153TS037_3o,0.7285,0.728515625
12,T1153TS037_4o,0.7715,0.771484375
13,T1153TS037_5o,0.7437,0.74365234375
14,T1153TS054_1o,0.773,0.77294921875
15,T1153TS054_2o,0.732,0.73193359375
16,T1153TS054_3o,0.804,0.80419921875
17,T1153TS054_4o,0.7275,0.7275390625
18,T1153TS054_5o,0.7295,0.7294921875
19,T1153TS071_1o,0.727,0.72705078125
20,T1153TS071_2o,0.7256,0.7255859375
21,T1153TS071_3o,0.73,0.72998046875
22,T1153TS071_4o,0.73,0.72998046875
23,T1153TS071_5o,0.7275,0.7275390625
24,T1153TS073_1o,0.714,0.7138671875
25,T1153TS073_2o,0.592,0.591796875
26,T1153TS073_3o,0.599,0.59912109375
27,T1153TS073_4o,0.5933,0.59326171875
28,T1153TS073_5o,0.5864,0.58642578125
29,T1153TS074_1o,0.72,0.72021484375
30,T1153TS074_2o,0.5874,0.58740234375
31,T1153TS074_3o,0.601,0.60107421875
32,T1153TS074_4o,0.6006,0.6005859375
33,T1153TS074_5o,0.59,0.58984375
34,T1153TS086_1o,0.886,0.88623046875
35,T1153TS086_2o,0.886,0.88623046875
36,T1153TS086_3o,0.8545,0.8544921875
37,T1153TS086_4o,0.713,0.712890625
38,T1153TS086_5o,0.7227,0.72265625
39,T1153TS091_1o,0.485,0.485107421875
40,T1153TS091_2o,0.489,0.489013671875
41,T1153TS091_3o,0.4902,0.490234375
42,T1153TS091_4o,0.484,0.48388671875
43,T1153TS091_5o,0.4983,0.498291015625
44,T1153TS098_1o,0.7285,0.728515625
45,T1153TS098_2o,0.725,0.72509765625
46,T1153TS098_3o,0.712,0.7119140625
47,T1153TS098_4o,0.7217,0.7216796875
48,T1153TS098_5o,0.727,0.72705078125
49,T1153TS119_1o,0.7188,0.71875
50,T1153TS119_2o,0.716,0.7158203125
51,T1153TS119_3o,0.72,0.72021484375
52,T1153TS119_4o,0.7334,0.7333984375
53,T1153TS119_5o,0.6543,0.654296875
54,T1153TS125_1o,0.773,0.77294921875
55,T1153TS125_2o,0.732,0.73193359375
56,T1153TS125_3o,0.804,0.80419921875
57,T1153TS125_4o,0.7275,0.7275390625
58,T1153TS125_5o,0.7295,0.7294921875
59,T1153TS131_1o,0.7188,0.71875
60,T1153TS131_2o,0.716,0.7158203125
61,T1153TS131_3o,0.715,0.71484375
62,T1153TS131_4o,0.7104,0.71044921875
63,T1153TS131_5o,0.6543,0.654296875
64,T1153TS147_1o,0.747,0.7470703125
65,T1153TS147_2o,0.741,0.7412109375
66,T1153TS147_3o,0.7524,0.75244140625
67,T1153TS147_4o,0.7485,0.74853515625
68,T1153TS147_5o,0.7354,0.7353515625
69,T1153TS150_1o,0.7075,0.70751953125
70,T1153TS150_2o,0.704,0.7041015625
71,T1153TS150_3o,0.7065,0.70654296875
72,T1153TS150_4o,0.708,0.7080078125
73,T1153TS150_5o,0.7065,0.70654296875
74,T1153TS158_1o,0.886,0.88623046875
75,T1153TS158_2o,0.886,0.88623046875
76,T1153TS158_3o,0.8545,0.8544921875
77,T1153TS158_4o,0.713,0.712890625
78,T1153TS158_5o,0.729,0.72900390625
79,T1153TS165_1o,0.5996,0.599609375
80,T1153TS165_2o,0.7456,0.74560546875
81,T1153TS165_3o,0.59,0.58984375
82,T1153TS165_4o,0.7324,0.732421875
83,T1153TS165_5o,0.7188,0.71875
84,T1153TS180_1o,0.8433,0.84326171875
85,T1153TS180_2o,0.841,0.8408203125
86,T1153TS180_3o,0.8496,0.849609375
87,T1153TS180_4o,0.824,0.82421875
88,T1153TS180_5o,0.8223,0.822265625
89,T1153TS185_1o,0.7495,0.74951171875
90,T1153TS185_2o,0.7305,0.73046875
91,T1153TS185_3o,0.742,0.7421875
92,T1153TS185_4o,0.726,0.72607421875
93,T1153TS185_5o,0.678,0.67822265625
94,T1153TS188_1o,0.7285,0.728515625
95,T1153TS188_2o,0.725,0.72509765625
96,T1153TS188_3o,0.712,0.7119140625
97,T1153TS188_4o,0.7217,0.7216796875
98,T1153TS188_5o,0.727,0.72705078125
99,T1153TS205_1o,0.7314,0.7314453125
100,T1153TS205_2o,0.706,0.7060546875
101,T1153TS205_3o,0.7246,0.724609375
102,T1153TS205_4o,0.649,0.64892578125
103,T1153TS205_5o,0.706,0.7060546875
104,T1153TS239_1o,0.731,0.73095703125
105,T1153TS239_2o,0.7144,0.71435546875
106,T1153TS239_3o,0.729,0.72900390625
107,T1153TS239_4o,0.709,0.708984375
108,T1153TS239_5o,0.724,0.72412109375
109,T1153TS248_1o,0.7197,0.7197265625
110,T1153TS248_2o,0.7188,0.71875
111,T1153TS248_3o,0.7188,0.71875
112,T1153TS248_4o,0.7246,0.724609375
113,T1153TS248_5o,0.7065,0.70654296875
114,T1153TS278_1o,0.726,0.72607421875
115,T1153TS278_2o,0.7295,0.7294921875
116,T1153TS278_3o,0.6924,0.6923828125
117,T1153TS278_4o,0.6255,0.62548828125
118,T1153TS278_5o,0.697,0.69677734375
119,T1153TS288_1o,0.718,0.7177734375
120,T1153TS288_2o,0.5967,0.5966796875
121,T1153TS288_3o,0.601,0.60107421875
122,T1153TS288_4o,0.6006,0.6005859375
123,T1153TS288_5o,0.59,0.58984375
124,T1153TS298_1o,0.7236,0.7236328125
125,T1153TS298_2o,0.7295,0.7294921875
126,T1153TS298_3o,0.733,0.73291015625
127,T1153TS298_4o,0.7285,0.728515625
128,T1153TS298_5o,0.728,0.72802734375
129,T1153TS312_1o,0.708,0.6346023202341137
130,T1153TS312_2o,0.7085,0.6350399770066889
131,T1153TS312_3o,0.7095,0.6371016996760033
132,T1153TS312_4o,0.7085,0.6350399770066889
133,T1153TS312_5o,0.708,0.6346023202341137
134,T1153TS314_2o,0.7056,0.70556640625
135,T1153TS314_3o,0.7065,0.70654296875
136,T1153TS314_4o,0.707,0.70703125
137,T1153TS314_5o,0.7285,0.728515625
138,T1153TS320_1o,0.7285,0.728515625
139,T1153TS320_2o,0.7334,0.7333984375
140,T1153TS320_3o,0.732,0.73193359375
141,T1153TS320_4o,0.718,0.7177734375
142,T1153TS320_5o,0.715,0.71484375
143,T1153TS348_1o,0.716,0.7158203125
144,T1153TS348_2o,0.7256,0.7255859375
145,T1153TS348_3o,0.717,0.716796875
146,T1153TS348_4o,0.7227,0.72265625
147,T1153TS348_5o,0.728,0.72802734375
148,T1153TS350_1o,0.7075,0.70751953125
149,T1153TS350_2o,0.7075,0.70751953125
150,T1153TS350_3o,0.708,0.7080078125
151,T1153TS350_4o,0.7075,0.70751953125
152,T1153TS350_5o,0.7075,0.70751953125
153,T1153TS360_1o,0.7207,0.720703125
154,T1153TS360_2o,0.7236,0.7236328125
155,T1153TS360_3o,0.721,0.72119140625
156,T1153TS360_4o,0.7207,0.720703125
157,T1153TS360_5o,0.7217,0.7216796875
158,T1153TS367_1o,0.7246,0.724609375
159,T1153TS367_2o,0.732,0.73193359375
160,T1153TS367_3o,0.7324,0.732421875
161,T1153TS367_4o,0.7354,0.7353515625
162,T1153TS367_5o,0.7275,0.7275390625
163,T1153TS374_1o,0.735,0.73486328125
164,T1153TS374_2o,0.725,0.72509765625
165,T1153TS374_3o,0.765,0.76513671875
166,T1153TS374_4o,0.7607,0.7607421875
167,T1153TS374_5o,0.734,0.73388671875
168,T1153TS390_1o,0.7285,0.728515625
169,T1153TS390_2o,0.7334,0.7333984375
170,T1153TS390_3o,0.732,0.73193359375
171,T1153TS390_4o,0.718,0.7177734375
172,T1153TS390_5o,0.715,0.71484375
173,T1153TS398_1o,0.729,0.72900390625
174,T1153TS398_2o,0.746,0.74609375
175,T1153TS398_3o,0.7427,0.74267578125
176,T1153TS398_4o,0.7314,0.7314453125
177,T1153TS398_5o,0.751,0.7509765625
178,T1153TS399_1o,0.773,0.77294921875
179,T1153TS399_2o,0.732,0.73193359375
180,T1153TS399_3o,0.804,0.80419921875
181,T1153TS399_4o,0.7275,0.7275390625
182,T1153TS399_5o,0.7295,0.7294921875
183,T1153TS439_1o,0.7124,0.71240234375
184,T1153TS439_2o,0.7095,0.70947265625
185,T1153TS439_3o,0.711,0.7109375
186,T1153TS439_4o,0.7246,0.724609375
187,T1153TS439_5o,0.731,0.73095703125
188,T1153TS444_1o,0.7837,0.78369140625
189,T1153TS444_2o,0.7827,0.78271484375
190,T1153TS444_3o,0.783,0.783203125
191,T1153TS444_4o,0.749,0.7490234375
192,T1153TS444_5o,0.7383,0.73828125
193,T1153TS446_1o,0.7334,0.7333984375
194,T1153TS446_2o,0.734,0.73388671875
195,T1153TS446_3o,0.7236,0.7236328125
196,T1153TS446_4o,0.7295,0.7294921875
197,T1153TS446_5o,0.7285,0.728515625
198,T1153TS447_1o,0.7007,0.70068359375
199,T1153TS447_2o,0.6934,0.693359375
200,T1153TS447_3o,0.696,0.69580078125
201,T1153TS447_4o,0.6934,0.693359375
202,T1153TS447_5o,0.696,0.69580078125
203,T1153TS461_1o,0.7334,0.7333984375
204,T1153TS461_2o,0.734,0.73388671875
205,T1153TS461_3o,0.7236,0.7236328125
206,T1153TS461_4o,0.7295,0.7294921875
207,T1153TS461_5o,0.7285,0.728515625
208,T1153TS462_1o,0.8433,0.84326171875
209,T1153TS462_2o,0.841,0.8408203125
210,T1153TS462_3o,0.8496,0.849609375
211,T1153TS462_4o,0.824,0.82421875
212,T1153TS462_5o,0.8223,0.822265625
213,T1153TS477_1o,0.7056,0.70556640625
214,T1153TS481_1o,0.7285,0.728515625
215,T1153TS481_2o,0.731,0.73095703125
216,T1153TS481_3o,0.712,0.7119140625
217,T1153TS481_4o,0.7217,0.7216796875
218,T1153TS481_5o,0.727,0.72705078125
219,T1153TS493_1o,0.7393,0.7392578125
220,T1153TS493_2o,0.7456,0.74560546875
221,T1153TS493_3o,0.7393,0.7392578125
222,T1153TS493_4o,0.705,0.705078125
223,T1153TS493_5o,0.728,0.72802734375
224,T1153TS494_1o,0.7666,0.7666015625
225,T1153TS494_2o,0.757,0.7568359375
226,T1153TS494_3o,0.6323,0.63232421875
227,T1153TS494_4o,0.724,0.69748118729097
228,T1153TS494_5o,0.7676,0.767578125
