,model,score,score_norm
0,T1173TS003_1o,0.9165,0.91650390625
1,T1173TS003_2o,0.874,0.8740234375
2,T1173TS003_3o,0.5225,0.5224609375
3,T1173TS003_4o,0.6353,0.63525390625
4,T1173TS003_5o,0.5938,0.59375
5,T1173TS011_1o,0.725,0.72509765625
6,T1173TS011_2o,0.5386,0.53857421875
7,T1173TS011_3o,0.5386,0.53857421875
8,T1173TS011_4o,0.5645,0.564453125
9,T1173TS011_5o,0.5444,0.54443359375
10,T1173TS035_1o,0.888,0.88818359375
11,T1173TS035_2o,0.6045,0.6044921875
12,T1173TS035_3o,0.5938,0.59375
13,T1173TS035_4o,0.5664,0.56640625
14,T1173TS035_5o,0.541,0.541015625
15,T1173TS037_1o,0.937,0.93701171875
16,T1173TS037_2o,0.864,0.86376953125
17,T1173TS037_3o,0.814,0.81396484375
18,T1173TS037_4o,0.7075,0.70751953125
19,T1173TS037_5o,0.596,0.59619140625
20,T1173TS054_1o,0.5913,0.59130859375
21,T1173TS054_2o,0.5415,0.54150390625
22,T1173TS054_3o,0.5435,0.54345703125
23,T1173TS054_4o,0.548,0.5478515625
24,T1173TS054_5o,0.5586,0.55859375
25,T1173TS071_1o,0.6704,0.67041015625
26,T1173TS071_2o,0.5576,0.5576171875
27,T1173TS071_3o,0.5654,0.5654296875
28,T1173TS071_4o,0.564,0.56396484375
29,T1173TS071_5o,0.566,0.56591796875
30,T1173TS073_1o,0.5044,0.50439453125
31,T1173TS073_2o,0.532,0.5322265625
32,T1173TS073_3o,0.5415,0.54150390625
33,T1173TS073_4o,0.4377,0.437744140625
34,T1173TS073_5o,0.4788,0.478759765625
35,T1173TS074_1o,0.5044,0.50439453125
36,T1173TS074_2o,0.532,0.5322265625
37,T1173TS074_3o,0.5415,0.54150390625
38,T1173TS074_4o,0.4377,0.437744140625
39,T1173TS074_5o,0.4788,0.478759765625
40,T1173TS086_1o,0.8647,0.86474609375
41,T1173TS086_2o,0.574,0.57421875
42,T1173TS086_3o,0.5938,0.59375
43,T1173TS086_4o,0.541,0.541015625
44,T1173TS086_5o,0.6353,0.63525390625
45,T1173TS091_1o,0.5107,0.5107421875
46,T1173TS091_2o,0.618,0.6181640625
47,T1173TS091_3o,0.6035,0.603515625
48,T1173TS091_4o,0.552,0.5517578125
49,T1173TS091_5o,0.5884,0.58837890625
50,T1173TS098_1o,0.6953,0.6953125
51,T1173TS098_2o,0.562,0.56201171875
52,T1173TS098_3o,0.532,0.5322265625
53,T1173TS098_4o,0.713,0.712890625
54,T1173TS098_5o,0.6943,0.6943359375
55,T1173TS119_1o,0.5586,0.55859375
56,T1173TS119_2o,0.5034,0.50341796875
57,T1173TS119_3o,0.49,0.489990234375
58,T1173TS119_4o,0.5312,0.53125
59,T1173TS119_5o,0.526,0.52587890625
60,T1173TS125_1o,0.5913,0.59130859375
61,T1173TS125_2o,0.5415,0.54150390625
62,T1173TS125_3o,0.5435,0.54345703125
63,T1173TS125_4o,0.548,0.5478515625
64,T1173TS125_5o,0.5586,0.55859375
65,T1173TS131_1o,0.4124,0.412353515625
66,T1173TS131_2o,0.401,0.40087890625
67,T1173TS131_3o,0.3875,0.387451171875
68,T1173TS131_4o,0.411,0.410888671875
69,T1173TS131_5o,0.3862,0.38623046875
70,T1173TS133_1o,0.64,0.64013671875
71,T1173TS133_2o,0.553,0.55322265625
72,T1173TS133_3o,0.678,0.67822265625
73,T1173TS133_4o,0.5586,0.55859375
74,T1173TS133_5o,0.5557,0.5556640625
75,T1173TS147_1o,0.707,0.7058759701797386
76,T1173TS147_2o,0.705,0.7039260365604575
77,T1173TS147_3o,0.71,0.7099609375
78,T1173TS147_4o,0.7104,0.7034840303308824
79,T1173TS147_5o,0.704,0.702951069750817
80,T1173TS150_1o,0.5034,0.50341796875
81,T1173TS150_2o,0.507,0.5068359375
82,T1173TS150_3o,0.444,0.444091796875
83,T1173TS150_4o,0.5522,0.55224609375
84,T1173TS150_5o,0.4084,0.408447265625
85,T1173TS158_1o,0.5938,0.59375
86,T1173TS158_2o,0.874,0.8740234375
87,T1173TS158_3o,0.541,0.541015625
88,T1173TS158_4o,0.6353,0.63525390625
89,T1173TS158_5o,0.574,0.57421875
90,T1173TS165_1o,0.5005,0.50048828125
91,T1173TS165_2o,0.5767,0.57666015625
92,T1173TS165_3o,0.4915,0.491455078125
93,T1173TS165_4o,0.5034,0.50341796875
94,T1173TS165_5o,0.4854,0.4853515625
95,T1173TS169_1o,0.489,0.489013671875
96,T1173TS169_2o,0.562,0.56201171875
97,T1173TS169_3o,0.562,0.56201171875
98,T1173TS169_4o,0.5127,0.5126953125
99,T1173TS169_5o,0.489,0.489013671875
100,T1173TS180_1o,0.646,0.64599609375
101,T1173TS180_2o,0.601,0.60107421875
102,T1173TS180_3o,0.586,0.5859375
103,T1173TS180_4o,0.5293,0.529296875
104,T1173TS180_5o,0.535,0.53515625
105,T1173TS185_1o,0.642,0.64208984375
106,T1173TS185_2o,0.803,0.80322265625
107,T1173TS185_3o,0.647,0.64697265625
108,T1173TS185_4o,0.7554,0.75537109375
109,T1173TS185_5o,0.685,0.68505859375
110,T1173TS187_1o,0.635,0.634765625
111,T1173TS187_2o,0.5464,0.54638671875
112,T1173TS187_3o,0.4937,0.49365234375
113,T1173TS187_4o,0.4932,0.4931640625
114,T1173TS187_5o,0.449,0.448974609375
115,T1173TS188_1o,0.562,0.56201171875
116,T1173TS188_2o,0.489,0.489013671875
117,T1173TS188_3o,0.4517,0.45166015625
118,T1173TS188_4o,0.4688,0.46875
119,T1173TS188_5o,0.5127,0.5126953125
120,T1173TS205_1o,0.711,0.7109375
121,T1173TS205_2o,0.6777,0.677734375
122,T1173TS205_3o,0.4675,0.467529296875
123,T1173TS205_4o,0.7114,0.71142578125
124,T1173TS205_5o,0.5684,0.568359375
125,T1173TS227_1o,0.64,0.64013671875
126,T1173TS227_2o,0.553,0.55322265625
127,T1173TS227_3o,0.678,0.67822265625
128,T1173TS227_4o,0.5586,0.55859375
129,T1173TS227_5o,0.5557,0.5556640625
