,model,score,score_norm
0,H1157TS003_1,0.7256,0.7255859375
1,H1157TS003_2,0.73,0.72998046875
2,H1157TS003_3,0.732,0.73193359375
3,H1157TS003_4,0.7324,0.732421875
4,H1157TS003_5,0.7256,0.7255859375
5,H1157TS011_1,0.719,0.71923828125
6,H1157TS011_2,0.7197,0.7197265625
7,H1157TS011_3,0.726,0.72607421875
8,H1157TS011_4,0.723,0.72314453125
9,H1157TS011_5,0.71,0.7099609375
10,H1157TS035_1,0.7427,0.74267578125
11,H1157TS035_2,0.7437,0.74365234375
12,H1157TS035_3,0.7456,0.74560546875
13,H1157TS035_4,0.7437,0.74365234375
14,H1157TS035_5,0.7373,0.7373046875
15,H1157TS054_1,0.7256,0.7255859375
16,H1157TS054_2,0.7275,0.7275390625
17,H1157TS054_3,0.725,0.72509765625
18,H1157TS054_4,0.7256,0.7255859375
19,H1157TS054_5,0.7734,0.7734375
20,H1157TS071_1,0.722,0.72216796875
21,H1157TS071_2,0.7207,0.720703125
22,H1157TS071_3,0.717,0.716796875
23,H1157TS071_4,0.719,0.71923828125
24,H1157TS071_5,0.7163,0.71630859375
25,H1157TS073_1,0.714,0.7138671875
26,H1157TS073_2,0.7188,0.71875
27,H1157TS073_3,0.717,0.716796875
28,H1157TS073_4,0.71,0.7099609375
29,H1157TS073_5,0.7246,0.724609375
30,H1157TS074_1,0.722,0.72216796875
31,H1157TS074_2,0.724,0.72412109375
32,H1157TS074_3,0.7236,0.7236328125
33,H1157TS074_4,0.7153,0.71533203125
34,H1157TS074_5,0.7285,0.728515625
35,H1157TS086_1,0.732,0.73193359375
36,H1157TS086_2,0.7314,0.7314453125
37,H1157TS086_3,0.732,0.73193359375
38,H1157TS086_4,0.73,0.72998046875
39,H1157TS086_5,0.7295,0.7294921875
40,H1157TS091_1,0.7974,0.7811439494135498
41,H1157TS091_2,0.8174,0.8007562592273622
42,H1157TS091_3,0.7744,0.758661545480643
43,H1157TS091_4,0.7744,0.758661545480643
44,H1157TS091_5,0.8477,0.8304138984580052
45,H1157TS092_1,0.7354,0.7353515625
46,H1157TS097_1,0.733,0.73291015625
