,model,score,score_norm
0,H1143TS003_1,0.883,0.8828125
1,H1143TS003_2,0.8833,0.88330078125
2,H1143TS003_3,0.877,0.876953125
3,H1143TS003_4,0.88,0.8798828125
4,H1143TS003_5,0.879,0.87890625
5,H1143TS011_1,0.877,0.876953125
6,H1143TS011_2,0.881,0.880859375
7,H1143TS011_3,0.88,0.8798828125
8,H1143TS011_4,0.8745,0.87451171875
9,H1143TS011_5,0.7983,0.79833984375
10,H1143TS035_1,0.879,0.87890625
11,H1143TS035_2,0.77,0.77001953125
12,H1143TS035_3,0.781,0.78076171875
13,H1143TS035_4,0.784,0.7841796875
14,H1143TS035_5,0.8213,0.8212890625
15,H1143TS037_1,0.885,0.884765625
16,H1143TS037_2,0.875,0.875
17,H1143TS037_3,0.8687,0.86865234375
18,H1143TS037_4,0.8613,0.861328125
19,H1143TS037_5,0.826,0.826171875
20,H1143TS052_1,0.888,0.88818359375
21,H1143TS054_1,0.798,0.7978515625
22,H1143TS054_2,0.7764,0.7763671875
23,H1143TS054_3,0.7603,0.76025390625
24,H1143TS054_4,0.788,0.7880859375
25,H1143TS054_5,0.8667,0.86669921875
26,H1143TS067_1,0.7656,0.765625
27,H1143TS067_2,0.674,0.673828125
28,H1143TS071_1,0.8037,0.8037109375
29,H1143TS071_2,0.795,0.794921875
30,H1143TS071_3,0.784,0.7841796875
31,H1143TS071_4,0.784,0.7841796875
32,H1143TS071_5,0.7793,0.779296875
33,H1143TS073_1,0.8647,0.86474609375
34,H1143TS073_2,0.794,0.7939453125
35,H1143TS073_3,0.7905,0.79052734375
36,H1143TS073_4,0.768,0.76806640625
37,H1143TS073_5,0.775,0.77490234375
38,H1143TS086_1,0.88,0.8798828125
39,H1143TS086_2,0.877,0.876953125
40,H1143TS086_3,0.879,0.87890625
41,H1143TS086_4,0.8774,0.87744140625
42,H1143TS086_5,0.8774,0.87744140625
43,H1143TS091_1,0.8027,0.802734375
44,H1143TS091_2,0.7095,0.70947265625
45,H1143TS091_3,0.655,0.65478515625
46,H1143TS091_4,0.759,0.7587890625
47,H1143TS091_5,0.557,0.55712890625
48,H1143TS092_1,0.859,0.85888671875
49,H1143TS097_1,0.8086,0.80859375
50,H1143TS097_2,0.834,0.833984375
51,H1143TS097_3,0.852,0.85205078125
52,H1143TS097_4,0.827,0.8271484375
53,H1143TS097_5,0.8667,0.86669921875
54,H1143TS098_1,0.8735,0.87353515625
55,H1143TS098_2,0.8735,0.87353515625
56,H1143TS098_3,0.871,0.87109375
57,H1143TS098_4,0.861,0.86083984375
58,H1143TS098_5,0.864,0.86376953125
59,H1143TS119_1,0.7964,0.79638671875
60,H1143TS119_2,0.8022,0.80224609375
61,H1143TS119_3,0.7915,0.79150390625
62,H1143TS119_4,0.8027,0.802734375
63,H1143TS119_5,0.7905,0.79052734375
64,H1143TS125_1,0.798,0.7978515625
65,H1143TS125_2,0.7764,0.7763671875
66,H1143TS125_3,0.7603,0.76025390625
67,H1143TS125_4,0.788,0.7880859375
68,H1143TS125_5,0.8667,0.86669921875
69,H1143TS131_1,0.7964,0.79638671875
70,H1143TS131_2,0.7915,0.79150390625
71,H1143TS131_3,0.7905,0.79052734375
72,H1143TS131_4,0.792,0.7919921875
73,H1143TS131_5,0.788,0.7880859375
74,H1143TS133_1,0.854,0.85400390625
75,H1143TS133_2,0.807,0.80712890625
76,H1143TS133_3,0.794,0.7939453125
77,H1143TS133_4,0.867,0.8671875
78,H1143TS133_5,0.781,0.78076171875
79,H1143TS147_1,0.377,0.376953125
80,H1143TS147_2,0.3743,0.374267578125
81,H1143TS147_3,0.6997,0.69970703125
82,H1143TS147_4,0.391,0.39111328125
83,H1143TS147_5,0.7017,0.70166015625
84,H1143TS150_1,0.78,0.77978515625
85,H1143TS150_2,0.785,0.78515625
86,H1143TS150_3,0.7837,0.78369140625
87,H1143TS150_4,0.7856,0.78564453125
88,H1143TS150_5,0.777,0.77685546875
89,H1143TS158_1,0.877,0.876953125
90,H1143TS158_2,0.88,0.8798828125
91,H1143TS158_3,0.879,0.87890625
92,H1143TS158_4,0.8774,0.87744140625
93,H1143TS158_5,0.8774,0.87744140625
94,H1143TS165_1,0.555,0.55517578125
95,H1143TS165_2,0.5723,0.572265625
96,H1143TS165_3,0.4949,0.494873046875
97,H1143TS165_4,0.566,0.56591796875
98,H1143TS165_5,0.556,0.55615234375
99,H1143TS169_1,0.861,0.86083984375
100,H1143TS169_2,0.8735,0.87353515625
101,H1143TS169_3,0.8735,0.87353515625
102,H1143TS169_4,0.871,0.87109375
103,H1143TS169_5,0.8384,0.83837890625
104,H1143TS180_1,0.9165,0.91650390625
105,H1143TS180_2,0.9175,0.91748046875
106,H1143TS180_3,0.914,0.9140625
107,H1143TS180_4,0.915,0.9150390625
108,H1143TS180_5,0.9146,0.91455078125
109,H1143TS185_1,0.8027,0.802734375
110,H1143TS185_2,0.8677,0.86767578125
111,H1143TS185_3,0.83,0.830078125
112,H1143TS185_4,0.8057,0.8056640625
113,H1143TS185_5,0.7812,0.78125
114,H1143TS187_1,0.863,0.86279296875
