,model,tmscore
0,default_comp_0,0.9814
1,default_pdb_5,0.98026
2,default_uniref30_0,0.98148
3,default_pdb_6,0.98152
4,default_comp_1,0.98193
5,iter_2_5,0.97926
6,spec_comp_0,0.97751
7,spec_iter_uniref_a3m_5,0.97771
8,spec_pdb70_0,0.98055
9,uniclust_oxmatch_a3m_5,0.97823
10,default_uniref30_1,0.98137
11,default_pdb_7,0.98215
12,default_comp_2,0.97921
13,iter_2_6,0.98334
14,uniclust_oxmatch_a3m_6,0.97845
15,spec_comp_1,0.98005
16,spec_pdb70_1,0.97989
17,spec_iter_uniref_a3m_6,0.9777
18,default_uniref30_2,0.98129
19,iter_2_7,0.98393
20,default_comp_3,0.97906
21,spec_comp_2,0.97842
22,default_pdb_8,0.97958
23,spec_iter_uniref_a3m_7,0.97776
24,iter_2_8,0.97757
25,uniclust_oxmatch_a3m_7,0.97867
26,spec_comp_3,0.97747
27,default_comp_4,0.97938
28,spec_pdb70_2,0.9794
29,default_uniref30_3,0.98198
30,default_pdb_9,0.97978
31,iter_2_9,0.97778
32,spec_iter_uniref_a3m_8,0.9779
33,spec_comp_4,0.9797
34,default_comp_5,0.98032
35,spec_pdb70_3,0.97946
36,uniclust_oxmatch_a3m_8,0.97741
37,Elo_0,0.98222
38,default_uniref30_4,0.98229
39,default_pdb70_0,0.98169
40,pdb_iter_uniref_a3m_0,0.97933
41,spec_comp_5,0.97976
42,default_comp_6,0.98198
43,spec_iter_uniref_a3m_9,0.97806
44,uniclust_oxmatch_a3m_9,0.97722
45,spec_pdb70_4,0.97818
46,default_pdb70_1,0.98205
47,spec_comp_6,0.97636
48,spec_iter_uniref_sto_0,0.98093
49,Elo_1,0.98141
50,default_uniref30_5,0.98203
51,pdb_iter_uniref_a3m_1,0.97934
52,default_comp_7,0.97937
53,spec_pdb70_5,0.97813
54,spec_iter_uniref_sto_1,0.98092
55,default_pdb70_2,0.98167
56,Elo_2,0.98192
57,spec_comp_7,0.97759
58,default_uniref30_6,0.98076
59,spec_pdb70_6,0.97812
60,pdb_iter_uniref_a3m_2,0.97993
61,default_pdb70_3,0.98238
62,default_comp_8,0.98118
63,spec_iter_uniref_sto_2,0.9903
64,default_uniref30_7,0.98081
65,Elo_3,0.9815
66,default_comp_9,0.97992
67,spec_pdb70_7,0.97841
68,spec_comp_8,0.98066
69,default_pdb70_4,0.98193
70,spec_iter_uniref_sto_3,0.98181
71,pdb_iter_uniref_a3m_3,0.98009
72,default_multimer_0,0.98138
73,spec_pdb70_8,0.97846
74,spec_comp_9,0.97869
75,Elo_4,0.98191
76,default_uniref30_8,0.98147
77,spec_iter_uniref_sto_4,0.98265
78,pdb_iter_uniref_a3m_4,0.97795
79,default_pdb70_5,0.98202
80,spec_pdb70_9,0.9782
81,default_multimer_1,0.98143
82,lewis_0,0.98154
83,spec_iter_uniref_sto_5,0.98355
84,spec_iter_uniprot_sto_0,0.98293
85,pdb_iter_uniref_a3m_5,0.9782
86,default_uniref30_9,0.98126
87,spec_iter_uniref_sto_6,0.99068
88,default_pdb70_6,0.98061
89,spec_struct_0,0.98261
90,lewis_1,0.98145
91,spec_iter_uniprot_sto_1,0.98302
92,default_multimer_2,0.98239
93,pdb_iter_uniref_a3m_6,0.97845
94,iter_1_0,0.98161
95,spec_iter_uniprot_sto_2,0.99367
96,default_pdb70_7,0.98077
97,spec_iter_uniref_sto_7,0.98372
98,lewis_2,0.98115
99,default_multimer_3,0.98196
100,spec_struct_1,0.98065
101,iter_1_1,0.98173
102,pdb_iter_uniref_a3m_7,0.9785
103,spec_iter_uniref_sto_8,0.98363
104,spec_iter_uniprot_sto_3,0.99035
105,default_pdb70_8,0.98201
106,default_multimer_4,0.98212
107,lewis_3,0.98149
108,iter_1_2,0.97573
109,spec_struct_2,0.97982
110,spec_iter_uniref_sto_9,0.98394
111,spec_iter_uniprot_sto_4,0.98393
112,pdb_iter_uniref_a3m_8,0.97784
113,default_multimer_5,0.98202
114,spec_pdb_0,0.97846
115,iter_1_3,0.97853
116,default_pdb70_9,0.98227
117,pdb_iter_uniref_a3m_9,0.9779
118,lewis_4,0.98151
119,default_multimer_6,0.98072
120,spec_struct_3,0.97992
121,spec_iter_uniprot_sto_5,0.98329
122,iter_1_4,0.97565
123,spec_pdb_1,0.97815
124,default_struct_0,0.98144
125,spec_af_0,0.97982
126,default_af_0,0.98003
127,default_multimer_7,0.9809
128,spec_struct_4,0.98191
129,spec_iter_uniprot_sto_6,0.98345
130,spec_pdb_2,0.97826
131,iter_1_5,0.97885
132,default_struct_1,0.98162
133,default_af_1,0.98003
134,default_multimer_8,0.98152
135,spec_af_1,0.97974
136,default_af_2,0.98007
137,spec_iter_uniprot_sto_7,0.99304
138,iter_1_6,0.97928
139,spec_struct_5,0.97901
140,default_multimer_9,0.98149
141,spec_af_2,0.97824
142,spec_pdb_3,0.98041
143,default_struct_2,0.98159
144,spec_iter_uniprot_sto_8,0.99225
145,default_af_3,0.98003
146,iter_1_7,0.9781
147,default_pdb_0,0.98126
148,spec_af_3,0.97844
149,spec_struct_6,0.97867
150,default_af_4,0.97935
151,spec_pdb_4,0.97984
152,default_struct_3,0.98167
153,spec_iter_uniprot_sto_9,0.98276
154,spec_af_4,0.97996
155,spec_struct_7,0.97845
156,default_af_5,0.97925
157,iter_1_8,0.97911
158,default_pdb_1,0.98146
159,spec_iter_uniref_a3m_0,0.98015
160,default_struct_4,0.98141
161,spec_pdb_5,0.98015
162,spec_af_5,0.97992
163,iter_1_9,0.97804
164,spec_struct_8,0.97851
165,default_pdb_2,0.9797
166,default_af_6,0.98007
167,default_struct_5,0.98182
168,spec_pdb_6,0.97566
169,spec_af_6,0.97902
170,spec_iter_uniref_a3m_1,0.97947
171,default_pdb_3,0.97919
172,spec_struct_9,0.97837
173,iter_2_0,0.98688
174,default_struct_6,0.98172
175,spec_af_7,0.97897
176,spec_iter_uniref_a3m_2,0.98054
177,default_af_7,0.97995
178,iter_2_1,0.97761
179,spec_pdb_7,0.90434
180,default_pdb_4,0.97999
181,uniclust_oxmatch_a3m_0,0.97924
182,spec_af_8,0.97942
183,spec_iter_uniref_a3m_3,0.97937
184,iter_2_2,0.98702
185,default_struct_7,0.9818
186,default_af_8,0.97946
187,spec_pdb_8,0.97878
188,spec_iter_uniref_a3m_4,0.97784
189,uniclust_oxmatch_a3m_1,0.97908
190,iter_2_3,0.97734
191,spec_af_9,0.97923
192,default_struct_8,0.98134
193,default_af_9,0.97944
194,spec_pdb_9,0.97937
195,iter_2_4,0.9793
196,uniclust_oxmatch_a3m_2,0.98057
197,default_struct_9,0.98133
198,uniclust_oxmatch_a3m_3,0.98053
199,uniclust_oxmatch_a3m_4,0.97843
