,model,tmscore
0,default_af_0,0.5672
1,default_mul_newest_5,0.59205
2,default_multimer_5,0.75847
3,default_struct_0,0.73617
4,default_uniref30_22_5,0.58873
5,iter_1_5,0.75502
6,unidist_uniprot_sto_0,0.73732
7,default_multimer_6,0.74597
8,default_struct_1,0.74054
9,iter_1_6,0.63578
10,default_af_1,0.55012
11,unidist_uniprot_sto_1,0.57962
12,default_struct_2,0.72555
13,default_uniref30_22_6,0.58499
14,default_multimer_7,0.61454
15,default_mul_newest_6,0.59046
16,iter_1_7,0.68818
17,default_struct_3,0.68853
18,unidist_uniprot_sto_2,0.57836
19,default_af_2,0.55188
20,default_multimer_8,0.61604
21,default_mul_newest_7,0.75722
22,default_uniref30_22_7,0.59316
23,iter_1_8,0.64247
24,default_struct_4,0.68301
25,default_mul_newest_8,0.7672
26,unidist_uniprot_sto_3,0.705
27,default_af_3,0.5571
28,default_struct_5,0.74627
29,default_multimer_9,0.66791
30,unidist_uniprot_sto_4,0.69881
31,default_mul_newest_9,0.76299
32,default_uniref30_22_8,0.75411
33,iter_1_9,0.69027
34,default_struct_6,0.74545
35,unidist_uniprot_sto_5,0.76286
36,default_uniref30_22_9,0.74659
37,default_pdb_0,0.74664
38,default_af_4,0.5613
39,default_mul_newest_10,0.72712
40,iter_2_0,0.58524
41,unidist_uniprot_sto_6,0.62213
42,default_pdb_1,0.77264
43,default_struct_7,0.73589
44,default_uniref30_22_10,0.73193
45,default_af_5,0.56297
46,default_struct_8,0.70818
47,default_uniref30_22_11,0.73488
48,default_pdb_2,0.76275
49,default_mul_newest_11,0.76219
50,iter_2_1,0.57219
51,default_mul_newest_12,0.72919
52,default_af_6,0.56158
53,unidist_uniprot_sto_7,0.62973
54,default_struct_9,0.70437
55,default_uniref30_22_12,0.72793
56,default_pdb_3,0.76489
57,default_uniref30_22_13,0.76773
58,default_pdb_4,0.71247
59,default_uniclust30_0,0.58477
60,default_mul_newest_13,0.7484
61,default_af_7,0.77343
62,unidist_uniprot_sto_8,0.64094
