,model,tmscore
0,default_multimer_0,0.77699
1,default_pdb_v2_5,0.78106
2,default_img_5,0.79443
3,default_uniref30_22_0,0.68725
4,unidist_uniprot_img_0,0.64518
5,default_af_0,0.63349
6,unidist_uniprot_img_1,0.69396
7,default_uniref30_22_1,0.68168
8,default_af_1,0.63477
9,default_pdb_v2_6,0.80146
10,default_multimer_1,0.74046
11,default_img_6,0.75692
12,default_af_2,0.6527
13,default_uniref30_22_2,0.68973
14,unidist_uniprot_img_2,0.79057
15,default_pdb_v2_7,0.77507
16,default_af_3,0.6542
17,default_multimer_2,0.66951
18,default_img_7,0.64304
19,default_af_4,0.7133
20,default_uniref30_22_3,0.72534
21,unidist_uniprot_img_3,0.68378
22,default_multimer_3,0.65857
23,default_img_8,0.65116
24,default_pdb_v2_8,0.7699
25,default_af_5,0.68421
26,unidist_uniprot_img_4,0.69981
27,default_multimer_4,0.71519
28,default_img_9,0.69756
29,default_uniref30_22_4,0.7375
30,unidist_uniprot_img_5,0.72889
31,default_af_6,0.71876
32,default_pdb_v2_9,0.67521
33,default_pdb70_0,0.73984
34,default_multimer_5,0.73914
35,default_uniref30_22_5,0.72267
36,default_af_7,0.64186
37,unidist_uniprot_img_6,0.65031
38,default_struct_v2_0,0.79419
39,default_pdb70_1,0.64456
40,default_multimer_6,0.75455
41,unidist_uniprot_img_7,0.69847
42,default_uniref30_22_6,0.66937
43,default_af_8,0.67913
44,default_pdb70_2,0.65467
45,default_struct_v2_1,0.64705
46,unidist_uniprot_img_8,0.70474
47,default_uniref30_22_7,0.71339
48,default_af_9,0.67916
49,default_multimer_7,0.80802
50,default_pdb70_3,0.78456
51,default_struct_v2_2,0.82971
52,unidist_uniprot_img_9,0.69715
53,default_comp_v2_0,0.69318
54,default_uniref30_22_8,0.74789
55,default_multimer_8,0.77344
56,default_struct_v2_3,0.81853
57,default_pdb70_4,0.71949
58,default_comp_v2_1,0.7104
59,unidist_uniprot_sto_0,0.81488
60,default_uniref30_22_9,0.65076
61,default_struct_v2_4,0.82424
62,default_pdb70_5,0.82724
63,default_multimer_9,0.79856
64,default_comp_v2_2,0.8063
65,unidist_uniprot_sto_1,0.66704
66,default_uniref30_22_10,0.68036
67,default_struct_v2_5,0.81368
68,default_pdb70_6,0.79183
69,default_pdb70_v2_0,0.71541
70,default_comp_v2_3,0.77892
71,default_uniref30_22_11,0.64869
72,unidist_uniprot_sto_2,0.65451
73,default_struct_v2_6,0.64822
74,default_uniref30_22_12,0.64633
75,unidist_uniprot_sto_3,0.6872
76,default_pdb70_v2_1,0.73819
77,default_comp_v2_4,0.86347
78,default_pdb70_7,0.78236
79,default_struct_v2_7,0.84699
80,default_uniref30_22_13,0.73104
81,unidist_uniprot_sto_4,0.6418
82,default_comp_v2_5,0.69376
83,default_pdb70_v2_2,0.83434
84,default_struct_v2_8,0.81131
85,default_pdb70_8,0.68904
86,unidist_uniprot_sto_5,0.67102
87,default_comp_v2_6,0.7733
88,default_uniref30_22_14,0.7021
89,default_pdb70_v2_3,0.8448
90,default_pdb70_9,0.81338
91,unidist_uniprot_sto_6,0.79123
92,default_struct_v2_9,0.77823
93,default_uniref30_22_15,0.72178
94,default_comp_v2_7,0.7902
95,default_pdb70_v2_4,0.65703
96,Elo_0,0.73015
97,unidist_uniprot_sto_7,0.78174
98,default_uniref30_22_16,0.69681
99,default_uniclust30_0,0.65782
100,default_pdb70_v2_5,0.74413
101,default_comp_v2_8,0.80907
102,Elo_1,0.75944
103,default_uniref30_22_17,0.71629
104,default_uniclust30_1,0.64766
105,unidist_uniprot_sto_8,0.73226
106,default_pdb70_v2_6,0.65474
107,default_comp_v2_9,0.75364
108,default_uniclust30_2,0.64911
109,Elo_2,0.714
110,default_uniref30_22_18,0.65787
111,unidist_uniprot_sto_9,0.78887
112,default_pdb70_v2_7,0.67851
113,default_uniclust30_3,0.79252
114,default_uniref30_22_19,0.68416
115,Elo_3,0.69112
116,default_pdb70_v2_8,0.79085
117,default_img_0,0.72379
118,default_uniref30_22_20,0.7075
119,default_uniclust30_4,0.70753
120,Elo_4,0.66911
121,default_img_1,0.81151
122,default_pdb70_v2_9,0.79461
123,default_uniref30_22_21,0.71653
124,lewis_0,0.70385
125,default_uniclust30_5,0.64767
126,lewis_1,0.69935
127,default_img_2,0.81316
128,default_pdb_v2_0,0.75868
129,default_uniref30_22_22,0.6455
130,default_uniclust30_6,0.78503
131,lewis_2,0.55455
132,default_uniref30_22_23,0.71401
133,lewis_3,0.57
134,default_pdb_v2_1,0.75131
135,default_img_3,0.74076
136,default_uniclust30_7,0.82876
137,lewis_4,0.53723
138,default_uniref30_22_24,0.70504
139,default_uniclust30_8,0.80927
140,default_img_4,0.80513
141,default_pdb_v2_2,0.76207
142,default_uniclust30_9,0.77028
143,default_pdb_v2_3,0.81676
144,default_pdb_v2_4,0.71171
