,model,tmscore
0,default_af_5,0.50367
1,str_iter_uniref_sto_0,0.79576
2,default_comp_5,0.7921
3,default_uniref30_22_20,0.79162
4,default_mul_newest_0,0.79439
5,default_mul_newest_24,0.79091
6,str_af_5,0.50405
7,str_iter_uniref_a3m_0,0.7973
8,str_comp_0,0.79432
9,default_pdb70_5,0.79957
10,unidist_uniref_a3m_9,0.51665
11,str_pdb70_1,0.79712
12,default_mul_newest_1,0.79399
13,default_comp_6,0.7946
14,str_iter_uniref_sto_1,0.7955
15,default_uniref30_22_21,0.7906
16,str_comp_1,0.7974
17,default_pdb70_6,0.79691
18,str_af_6,0.50363
19,str_iter_uniref_a3m_1,0.79217
20,iter_2_1,0.50118
21,default_af_6,0.148
22,default_mul_newest_2,0.79846
23,default_af_7,0.14845
24,str_iter_uniref_sto_2,0.79393
25,str_iter_uniref_a3m_2,0.79695
26,str_pdb70_2,0.79203
27,default_comp_7,0.7951
28,default_pdb70_7,0.79588
29,str_comp_2,0.79172
30,default_uniref30_22_22,0.79116
31,str_af_7,0.50211
32,iter_2_2,0.50067
33,str_iter_uniref_sto_3,0.79453
34,str_iter_uniref_a3m_3,0.79769
35,default_af_8,0.50264
36,default_mul_newest_3,0.79454
37,default_comp_8,0.79837
38,default_uniref30_22_23,0.79202
39,str_pdb70_3,0.79223
40,default_pdb70_8,0.7963
41,str_comp_3,0.79294
42,str_af_8,0.50042
43,iter_2_3,0.5005
44,str_iter_uniref_a3m_4,0.79757
45,str_iter_uniref_sto_4,0.79135
46,default_mul_newest_4,0.79505
47,default_af_9,0.10662
48,default_uniref30_22_24,0.79821
49,default_comp_9,0.79788
50,str_comp_4,0.79415
51,str_pdb70_4,0.79194
52,str_af_9,0.5075
53,default_pdb70_9,0.79816
54,iter_2_4,0.12584
55,str_iter_uniref_sto_5,0.79784
56,str_iter_uniref_a3m_5,0.74675
57,unidist_uniref_sto_0,0.79193
58,default_mul_newest_5,0.79155
59,default_uniref30_22_0,0.79524
60,str_comp_5,0.79932
61,str_struct_v2_0,0.79447
