,model,tmscore
0,default_af_v1_5,0.4748
1,default_pdb_v1_0,0.89681
2,default_struct_v1_5,0.87911
3,default_af_v1_6,0.49359
4,default_pdb_v1_1,0.89246
5,default_uniclust_v1_0,0.76181
6,default_comp_v2_5,0.89457
7,default_pdb_v2_0,0.86644
8,default_uniclust_v2_5,0.4494
9,default_struct_v1_6,0.89145
10,iter_1_old_v2_0,0.89463
11,Elo_0,0.54712
12,default_af_v1_7,0.4875
13,default_pdb_v2_1,0.87402
14,default_comp_v2_6,0.77844
15,default_pdb_v1_2,0.88436
16,iter_1_old_v2_1,0.86699
17,default_af_v1_8,0.44983
18,default_uniclust_v2_6,0.45007
19,default_uniclust_v1_1,0.49233
20,default_struct_v1_7,0.88509
21,default_pdb_v2_2,0.8849
22,iter_1_old_v2_2,0.86644
23,Elo_1,0.82501
24,default_uniclust_v2_7,0.4655
25,default_af_v1_9,0.4708
26,default_pdb_v1_3,0.75916
27,default_comp_v2_7,0.49734
28,default_struct_v1_8,0.87116
29,default_uniclust_v1_2,0.54077
30,default_pdb_v2_3,0.87959
31,iter_1_old_v2_3,0.87789
32,default_uniclust_v2_8,0.37402
33,default_comp_v1_0,0.87642
34,Elo_2,0.47289
35,default_comp_v2_8,0.46357
36,default_pdb_v2_4,0.90244
37,default_struct_v1_9,0.86151
38,iter_1_old_v2_4,0.89007
39,default_uniclust_v1_3,0.49538
40,default_uniclust_v2_9,0.40761
41,default_pdb_v1_4,0.85036
42,default_comp_v2_9,0.40807
43,default_comp_v1_1,0.8755
44,default_pdb_v2_5,0.89764
45,iter_1_v1_0,0.8491
46,Elo_3,0.50249
47,iter_1_old_v2_5,0.88388
48,img_multimer_v2_0,0.83871
49,default_uniclust_v1_4,0.47803
50,default_pdb_v2_6,0.9049
51,default_img_v2_0,0.88257
52,default_comp_v1_2,0.89219
53,default_pdb_v1_5,0.87825
54,iter_1_v1_1,0.87982
55,Elo_4,0.49595
56,default_pdb_v2_7,0.88355
57,iter_1_old_v2_6,0.88442
58,default_img_v2_1,0.87723
59,img_multimer_v2_1,0.79693
60,default_pdb_v1_6,0.8824
61,default_comp_v1_3,0.88565
62,default_uniclust_v1_5,0.51575
63,lewis_0,0.8872
64,default_pdb_v2_8,0.8815
65,iter_1_v1_2,0.87567
66,default_pdb_v1_7,0.49545
67,img_multimer_v2_2,0.8098
68,default_img_v2_2,0.87781
69,iter_1_old_v2_7,0.8781
70,default_pdb_v2_9,0.49844
71,default_comp_v1_4,0.48799
72,lewis_1,0.84095
73,default_img_v2_3,0.88944
74,iter_1_v1_3,0.8779
75,iter_1_old_v2_8,0.87863
76,default_uniclust_v1_6,0.49877
77,default_comp_v1_5,0.88454
78,default_pdb_v1_8,0.49685
79,lewis_2,0.88822
80,img_multimer_v2_3,0.47815
81,default_pdb70_v2_0,0.89644
82,iter_1_v1_4,0.85132
83,default_img_v2_4,0.90116
84,default_comp_v1_6,0.89443
85,default_uniclust_v1_7,0.43788
86,iter_1_old_v2_9,0.73056
87,default_pdb70_v2_1,0.89729
88,default_pdb_v1_9,0.50053
89,lewis_3,0.86479
90,default_img_v2_5,0.90005
91,default_comp_v1_7,0.49567
92,iter_1_v1_5,0.86324
93,img_multimer_v2_4,0.46444
94,default_pdb70_v1_0,0.87433
95,default_pdb70_v2_2,0.79763
96,default_uniclust_v1_8,0.4453
97,lewis_4,0.84748
98,default_pdb70_v1_1,0.88044
99,default_comp_v1_8,0.53794
100,default_img_v2_6,0.87258
101,iter_2_old_v2_0,0.87843
102,iter_1_v1_6,0.87695
103,default_pdb70_v2_3,0.89295
104,img_multimer_v2_5,0.46162
105,default_img_v2_7,0.88823
106,default_uniclust_v1_9,0.46964
107,default_comp_v1_9,0.40951
108,iter_1_v1_7,0.84798
109,default_pdb70_v1_2,0.9032
110,iter_2_old_v2_1,0.86647
111,default_pdb70_v2_4,0.88673
112,default_uniref30_22_0,0.78092
113,default_img_v2_8,0.67392
114,iter_2_old_v2_2,0.87809
115,iter_1_v1_8,0.8746
116,img_multimer_v2_6,0.4122
117,default_pdb70_v2_5,0.5014
118,default_pdb70_v1_3,0.49003
119,default_multimer_v1_0,0.85263
120,iter_1_v1_9,0.87335
121,default_uniref30_22_1,0.74652
122,default_pdb70_v2_6,0.49268
123,default_pdb70_v1_4,0.47146
124,iter_2_old_v2_3,0.88411
125,img_multimer_v2_7,0.45731
126,default_img_v2_9,0.54641
127,default_multimer_v1_1,0.82874
128,iter_1_old_v1_0,0.87317
129,default_pdb70_v2_7,0.72689
130,default_pdb70_v1_5,0.60568
131,img_multimer_v2_8,0.40705
132,default_uniref30_22_2,0.75272
133,iter_2_old_v2_4,0.87401
134,default_multimer_v2_0,0.86734
135,default_multimer_v1_2,0.66347
136,iter_1_old_v1_1,0.87303
137,default_pdb70_v2_8,0.50647
138,default_uniref30_22_3,0.45511
139,iter_2_old_v2_5,0.88364
140,img_multimer_v2_9,0.42789
141,default_pdb70_v1_6,0.44256
142,iter_1_old_v1_2,0.87728
143,default_multimer_v2_1,0.86055
144,default_pdb70_v2_9,0.39976
145,default_multimer_v1_3,0.59004
146,default_uniref30_22_4,0.48887
147,iter_2_old_v2_6,0.88517
148,default_multimer_v2_2,0.51795
149,default_uniclust_v2_0,0.75936
150,default_pdb70_v1_7,0.83581
151,iter_1_old_v1_3,0.89306
152,iter_1_v2_0,0.87395
153,default_uniref30_22_5,0.49383
154,default_multimer_v2_3,0.53859
155,default_pdb70_v1_8,0.50769
156,iter_2_old_v2_7,0.88357
157,iter_1_v2_1,0.87622
158,iter_1_old_v1_4,0.88134
159,default_uniclust_v2_1,0.65635
160,default_uniref30_22_6,0.4628
161,default_pdb70_v1_9,0.49123
162,default_multimer_v2_4,0.49764
163,iter_2_old_v2_8,0.88998
164,iter_1_v2_2,0.8669
165,iter_1_old_v1_5,0.89134
166,default_multimer_v1_4,0.38656
167,default_multimer_v2_5,0.48506
168,default_uniclust_v2_2,0.58406
169,iter_2_old_v2_9,0.80464
170,default_uniref30_22_7,0.47878
171,default_struct_v1_0,0.88648
172,iter_1_v2_3,0.8981
173,iter_1_old_v1_6,0.88056
174,default_multimer_v1_5,0.5072
175,avg_refine_0,0.87701
176,default_uniclust_v2_3,0.48792
177,default_multimer_v2_6,0.51029
178,default_struct_v1_1,0.89847
179,iter_1_v2_4,0.88528
180,iter_1_old_v1_7,0.88279
181,default_uniref30_22_8,0.47441
182,avg_refine_1,0.89333
183,default_uniclust_v2_4,0.46983
184,default_multimer_v1_6,0.36072
185,iter_1_old_v1_8,0.88288
186,default_multimer_v2_7,0.54352
187,default_struct_v1_2,0.88916
188,default_uniref30_22_9,0.50539
189,avg_refine_2,0.87911
190,iter_1_v2_5,0.89198
191,iter_1_old_v1_9,0.8719
192,default_multimer_v1_7,0.41559
193,avg_refine_3,0.89924
194,default_multimer_v2_8,0.45732
195,default_comp_v2_0,0.87814
196,iter_1_v2_6,0.90651
197,default_struct_v1_3,0.87274
198,avg_refine_4,0.86961
199,default_comp_v2_1,0.89056
200,iter_1_v2_7,0.90603
201,default_multimer_v2_9,0.3855
202,default_comp_v2_2,0.87116
203,default_struct_v1_4,0.89925
204,iter_1_v2_8,0.8963
205,default_multimer_v1_8,0.30036
206,iter_1_v2_9,0.8758
207,default_multimer_v1_9,0.42453
208,default_comp_v2_3,0.90266
209,default_comp_v2_4,0.89081
210,default_af_v1_0,0.69905
211,default_af_v1_1,0.67005
212,default_af_v1_2,0.6671
213,default_af_v1_3,0.51751
214,default_af_v1_4,0.47477
