,model,tmscore
0,default_af_5,0.45084
1,default_mul_newest_0,0.45442
2,default_multimer_0,0.45484
3,default_af_6,0.45146
4,Elo_0,0.45418
5,default_mul_newest_1,0.4517
6,default_af_7,0.45139
7,Elo_1,0.45422
8,default_multimer_1,0.45315
9,default_mul_newest_2,0.45251
10,default_multimer_2,0.45306
11,default_af_8,0.45016
12,Elo_2,0.45248
13,default_mul_newest_3,0.45125
14,default_multimer_3,0.45205
15,default_af_9,0.45072
16,Elo_3,0.45167
17,default_mul_newest_4,0.45248
18,default_multimer_4,0.42766
19,default_comp_0,0.44766
20,default_pdb70_5,0.44199
21,Elo_4,0.45376
22,default_mul_newest_5,0.45205
23,default_multimer_5,0.44304
24,default_comp_1,0.44977
25,lewis_0,0.45148
26,default_pdb70_6,0.45423
27,default_mul_newest_6,0.44594
28,default_multimer_6,0.44525
29,default_comp_2,0.44795
30,lewis_1,0.45128
31,default_pdb70_7,0.45245
32,default_mul_newest_7,0.42544
33,default_multimer_7,0.43509
34,default_comp_3,0.44872
35,lewis_2,0.45092
36,default_mul_newest_8,0.45307
37,default_pdb70_8,0.43801
38,default_comp_4,0.42383
39,default_multimer_8,0.4371
40,default_mul_newest_9,0.42526
41,default_pdb70_9,0.44032
42,lewis_3,0.45049
43,default_comp_5,0.42305
44,default_mul_newest_10,0.42779
45,default_multimer_9,0.43997
46,default_struct_0,0.45106
47,lewis_4,0.45125
48,default_mul_newest_11,0.45387
49,default_comp_6,0.44444
50,default_struct_1,0.44729
51,default_af_0,0.45235
52,default_pdb_0,0.44068
53,default_uniref30_22_0,0.45208
54,default_mul_newest_12,0.43438
55,default_comp_7,0.44377
56,default_struct_2,0.45055
57,default_pdb_1,0.45199
58,default_af_1,0.45246
59,default_uniref30_22_1,0.45237
60,default_mul_newest_13,0.43548
61,img_multimer_0,0.4534
62,default_struct_3,0.45007
63,default_comp_8,0.44061
64,default_pdb_2,0.43241
65,default_af_2,0.45445
66,img_multimer_1,0.4536
67,default_uniref30_22_2,0.4523
68,default_mul_newest_14,0.42357
69,default_struct_4,0.42345
70,default_af_3,0.45442
71,default_comp_9,0.44254
72,default_pdb_3,0.42419
73,img_multimer_2,0.42351
74,default_uniref30_22_3,0.45187
