,model,score,score_norm
0,Elo_0,0.4658,0.4658203125
1,Elo_1,0.4487,0.44873046875
2,Elo_2,0.4597,0.459716796875
3,Elo_3,0.4563,0.456298828125
4,Elo_4,0.4658,0.4658203125
5,avg_refine_0,0.57,0.56982421875
6,avg_refine_1,0.564,0.56396484375
7,avg_refine_2,0.5522,0.55224609375
8,avg_refine_3,0.5615,0.5615234375
9,avg_refine_4,0.5527,0.552734375
10,default_af_v1_0,0.537,0.537109375
11,default_af_v1_1,0.5024,0.50244140625
12,default_af_v1_2,0.505,0.5048828125
13,default_af_v1_3,0.5415,0.54150390625
14,default_af_v1_4,0.5527,0.552734375
15,default_af_v1_5,0.5596,0.5595703125
16,default_af_v1_6,0.509,0.5087890625
17,default_af_v1_7,0.5093,0.50927734375
18,default_af_v1_8,0.54,0.5400390625
19,default_af_v1_9,0.5366,0.53662109375
20,default_comp_v1_0,0.5293,0.529296875
21,default_comp_v1_1,0.4915,0.491455078125
22,default_comp_v1_2,0.4883,0.48828125
23,default_comp_v1_3,0.482,0.48193359375
24,default_comp_v1_4,0.4878,0.48779296875
25,default_comp_v1_5,0.482,0.48193359375
26,default_comp_v1_6,0.4783,0.478271484375
27,default_comp_v1_7,0.461,0.4609375
28,default_comp_v1_8,0.4465,0.446533203125
29,default_comp_v1_9,0.398,0.39794921875
30,default_comp_v2_0,0.5015,0.50146484375
31,default_comp_v2_1,0.4895,0.489501953125
32,default_comp_v2_2,0.481,0.48095703125
33,default_comp_v2_3,0.4854,0.4853515625
34,default_comp_v2_4,0.4854,0.4853515625
35,default_comp_v2_5,0.4814,0.4814453125
36,default_comp_v2_6,0.4722,0.47216796875
37,default_comp_v2_7,0.454,0.4541015625
38,default_comp_v2_8,0.4556,0.45556640625
39,default_comp_v2_9,0.4084,0.408447265625
40,default_img_v2_0,0.522,0.52197265625
41,default_img_v2_1,0.4995,0.49951171875
42,default_img_v2_2,0.4915,0.491455078125
43,default_img_v2_3,0.4841,0.484130859375
44,default_img_v2_4,0.488,0.488037109375
45,default_img_v2_5,0.482,0.48193359375
46,default_img_v2_6,0.4739,0.473876953125
47,default_img_v2_7,0.4844,0.484375
48,default_img_v2_8,0.4468,0.44677734375
49,default_img_v2_9,0.4407,0.440673828125
50,default_multimer_v1_0,0.479,0.47900390625
51,default_multimer_v1_1,0.44,0.43994140625
52,default_multimer_v1_2,0.4597,0.459716796875
53,default_multimer_v1_3,0.4373,0.437255859375
54,default_multimer_v1_4,0.413,0.4130859375
55,default_multimer_v1_5,0.4326,0.4326171875
56,default_multimer_v1_6,0.4128,0.412841796875
57,default_multimer_v1_7,0.4333,0.433349609375
58,default_multimer_v1_8,0.4504,0.450439453125
59,default_multimer_v1_9,0.4355,0.435546875
60,default_multimer_v2_0,0.4937,0.49365234375
61,default_multimer_v2_1,0.4746,0.474609375
62,default_multimer_v2_2,0.4712,0.47119140625
63,default_multimer_v2_3,0.4353,0.435302734375
64,default_multimer_v2_4,0.4456,0.445556640625
65,default_multimer_v2_5,0.4287,0.4287109375
66,default_multimer_v2_6,0.4084,0.408447265625
67,default_multimer_v2_7,0.4119,0.411865234375
68,default_multimer_v2_8,0.433,0.43310546875
69,default_multimer_v2_9,0.3938,0.393798828125
70,default_pdb70_v1_0,0.5293,0.529296875
71,default_pdb70_v1_1,0.4858,0.48583984375
72,default_pdb70_v1_2,0.4866,0.486572265625
73,default_pdb70_v1_3,0.4683,0.46826171875
74,default_pdb70_v1_4,0.435,0.43505859375
75,default_pdb70_v1_5,0.4612,0.461181640625
76,default_pdb70_v1_6,0.4185,0.41845703125
77,default_pdb70_v1_7,0.4536,0.45361328125
78,default_pdb70_v1_8,0.45,0.449951171875
79,default_pdb70_v1_9,0.4534,0.453369140625
80,default_pdb70_v2_0,0.4937,0.49365234375
81,default_pdb70_v2_1,0.4885,0.488525390625
82,default_pdb70_v2_2,0.438,0.43798828125
83,default_pdb70_v2_3,0.484,0.48388671875
84,default_pdb70_v2_4,0.4795,0.4794921875
85,default_pdb70_v2_5,0.4568,0.456787109375
86,default_pdb70_v2_6,0.4492,0.44921875
87,default_pdb70_v2_7,0.4583,0.458251953125
88,default_pdb70_v2_8,0.4556,0.45556640625
89,default_pdb70_v2_9,0.3914,0.391357421875
90,default_pdb_v1_0,0.4927,0.49267578125
91,default_pdb_v1_1,0.4785,0.478515625
92,default_pdb_v1_2,0.4746,0.474609375
93,default_pdb_v1_3,0.4397,0.439697265625
94,default_pdb_v1_4,0.4783,0.478271484375
95,default_pdb_v1_5,0.4702,0.47021484375
96,default_pdb_v1_6,0.4517,0.45166015625
97,default_pdb_v1_7,0.4575,0.45751953125
98,default_pdb_v1_8,0.464,0.464111328125
99,default_pdb_v1_9,0.449,0.448974609375
100,default_pdb_v2_0,0.503,0.5029296875
101,default_pdb_v2_1,0.4875,0.487548828125
102,default_pdb_v2_2,0.513,0.51318359375
103,default_pdb_v2_3,0.4902,0.490234375
104,default_pdb_v2_4,0.475,0.47509765625
105,default_pdb_v2_5,0.4927,0.49267578125
106,default_pdb_v2_6,0.4856,0.485595703125
107,default_pdb_v2_7,0.4773,0.477294921875
108,default_pdb_v2_8,0.4749,0.474853515625
109,default_pdb_v2_9,0.459,0.458984375
110,default_struct_v1_0,0.522,0.52197265625
111,default_struct_v1_1,0.4966,0.49658203125
112,default_struct_v1_2,0.4944,0.494384765625
113,default_struct_v1_3,0.4958,0.495849609375
114,default_struct_v1_4,0.4868,0.48681640625
115,default_struct_v1_5,0.4895,0.489501953125
116,default_struct_v1_6,0.4766,0.4765625
117,default_struct_v1_7,0.4753,0.475341796875
118,default_struct_v1_8,0.4731,0.47314453125
119,default_struct_v1_9,0.472,0.471923828125
120,default_uniclust_v1_0,0.4424,0.4423828125
121,default_uniclust_v1_1,0.4136,0.41357421875
122,default_uniclust_v1_2,0.4167,0.416748046875
123,default_uniclust_v1_3,0.408,0.407958984375
124,default_uniclust_v1_4,0.4126,0.41259765625
125,default_uniclust_v1_5,0.4202,0.420166015625
126,default_uniclust_v1_6,0.4187,0.418701171875
127,default_uniclust_v1_7,0.4075,0.407470703125
128,default_uniclust_v1_8,0.4038,0.40380859375
129,default_uniclust_v1_9,0.435,0.43505859375
130,default_uniclust_v2_0,0.433,0.43310546875
131,default_uniclust_v2_1,0.4324,0.432373046875
132,default_uniclust_v2_2,0.4417,0.441650390625
133,default_uniclust_v2_3,0.424,0.424072265625
134,default_uniclust_v2_4,0.4077,0.40771484375
135,default_uniclust_v2_5,0.3984,0.3984375
136,default_uniclust_v2_6,0.4106,0.41064453125
137,default_uniclust_v2_7,0.412,0.412109375
138,default_uniclust_v2_8,0.4075,0.407470703125
139,default_uniclust_v2_9,0.4202,0.420166015625
140,default_uniref30_22_0,0.4648,0.46484375
141,default_uniref30_22_1,0.4514,0.451416015625
