,model,score,score_norm
0,Elo_0,0.8276,0.82763671875
1,Elo_1,0.8306,0.83056640625
2,Elo_2,0.829,0.8291015625
3,Elo_3,0.8257,0.82568359375
4,Elo_4,0.829,0.8291015625
5,avg_refine_0,0.812,0.81201171875
6,avg_refine_1,0.811,0.81103515625
7,avg_refine_2,0.8096,0.8095703125
8,avg_refine_3,0.806,0.80615234375
9,avg_refine_4,0.81,0.81005859375
10,default_af_0,0.807,0.80712890625
11,default_af_1,0.8184,0.818359375
12,default_af_2,0.808,0.80810546875
13,default_af_3,0.82,0.81982421875
14,default_af_4,0.819,0.81884765625
15,default_af_5,0.816,0.81591796875
16,default_af_6,0.8145,0.814453125
17,default_af_7,0.8203,0.8203125
18,default_af_8,0.8184,0.818359375
19,default_af_9,0.818,0.81787109375
20,default_comp_0,0.8013,0.80126953125
21,default_comp_1,0.8037,0.8037109375
22,default_comp_2,0.793,0.79296875
23,default_comp_3,0.806,0.80615234375
24,default_comp_4,0.7925,0.79248046875
25,default_comp_5,0.8013,0.80126953125
26,default_comp_6,0.804,0.80419921875
27,default_comp_7,0.798,0.7978515625
28,default_comp_8,0.809,0.80908203125
29,default_comp_9,0.809,0.80908203125
30,default_mul_newest5_0,0.8296,0.82958984375
31,default_mul_newest5_1,0.8306,0.83056640625
32,default_mul_newest5_10,0.82,0.81982421875
33,default_mul_newest5_11,0.8184,0.818359375
34,default_mul_newest5_12,0.8228,0.82275390625
35,default_mul_newest5_13,0.822,0.82177734375
36,default_mul_newest5_14,0.819,0.81884765625
37,default_mul_newest5_15,0.8237,0.82373046875
38,default_mul_newest5_16,0.8325,0.83251953125
39,default_mul_newest5_17,0.822,0.82177734375
40,default_mul_newest5_18,0.833,0.8330078125
41,default_mul_newest5_19,0.8154,0.8154296875
42,default_mul_newest5_2,0.829,0.8291015625
43,default_mul_newest5_20,0.817,0.81689453125
44,default_mul_newest5_21,0.822,0.82177734375
45,default_mul_newest5_22,0.832,0.83203125
46,default_mul_newest5_23,0.832,0.83203125
47,default_mul_newest5_24,0.8306,0.83056640625
48,default_mul_newest5_3,0.83,0.830078125
49,default_mul_newest5_4,0.8267,0.82666015625
50,default_mul_newest5_5,0.828,0.828125
51,default_mul_newest5_6,0.826,0.826171875
52,default_mul_newest5_7,0.8257,0.82568359375
53,default_mul_newest5_8,0.8228,0.82275390625
54,default_mul_newest5_9,0.8237,0.82373046875
55,default_mul_newest_0,0.8276,0.82763671875
56,default_mul_newest_1,0.827,0.8271484375
57,default_mul_newest_10,0.8286,0.82861328125
58,default_mul_newest_11,0.827,0.8271484375
59,default_mul_newest_12,0.8267,0.82666015625
60,default_mul_newest_13,0.8257,0.82568359375
61,default_mul_newest_14,0.8286,0.82861328125
62,default_mul_newest_15,0.8267,0.82666015625
63,default_mul_newest_16,0.8276,0.82763671875
64,default_mul_newest_17,0.826,0.826171875
