,model,score,score_norm
0,Elo_0,0.8945,0.89453125
1,Elo_1,0.896,0.89599609375
2,Elo_2,0.893,0.89306640625
3,Elo_3,0.902,0.90185546875
4,Elo_4,0.888,0.88818359375
5,default_af_0,0.928,0.92822265625
6,default_af_1,0.928,0.92822265625
7,default_af_2,0.9277,0.927734375
8,default_af_3,0.927,0.9267578125
9,default_af_4,0.9287,0.9287109375
10,default_af_5,0.928,0.92822265625
11,default_af_6,0.928,0.92822265625
12,default_af_7,0.9277,0.927734375
13,default_af_8,0.9165,0.91650390625
14,default_af_9,0.917,0.9169921875
15,default_comp_0,0.8984,0.8984375
16,default_comp_1,0.8867,0.88671875
17,default_comp_2,0.897,0.89697265625
18,default_comp_3,0.892,0.89208984375
19,default_comp_4,0.897,0.89697265625
20,default_comp_5,0.887,0.88720703125
21,default_comp_6,0.8867,0.88671875
22,default_comp_7,0.887,0.88720703125
23,default_comp_8,0.888,0.88818359375
24,default_comp_9,0.8774,0.87744140625
25,default_multimer_0,0.9023,0.90234375
26,default_multimer_1,0.9014,0.9013671875
27,default_multimer_2,0.89,0.89013671875
28,default_multimer_3,0.9004,0.900390625
29,default_multimer_4,0.8906,0.890625
30,default_multimer_5,0.899,0.89892578125
31,default_multimer_6,0.8945,0.89453125
32,default_multimer_7,0.894,0.89404296875
33,default_multimer_8,0.8975,0.8974609375
34,default_multimer_9,0.896,0.89599609375
35,default_pdb70_0,0.9014,0.9013671875
36,default_pdb70_1,0.894,0.89404296875
37,default_pdb70_2,0.9004,0.900390625
38,default_pdb70_3,0.8916,0.8916015625
39,default_pdb70_4,0.8916,0.8916015625
40,default_pdb70_5,0.8906,0.890625
41,default_pdb70_6,0.898,0.89794921875
42,default_pdb70_7,0.8945,0.89453125
43,default_pdb70_8,0.887,0.88720703125
44,default_pdb70_9,0.886,0.88623046875
45,default_pdb_0,0.9,0.89990234375
46,default_pdb_1,0.8975,0.8974609375
47,default_pdb_2,0.8975,0.8974609375
48,default_pdb_3,0.893,0.89306640625
49,default_pdb_4,0.898,0.89794921875
50,default_pdb_5,0.8853,0.88525390625
51,default_pdb_6,0.889,0.88916015625
52,default_pdb_7,0.8857,0.8857421875
53,default_pdb_8,0.887,0.88720703125
54,default_pdb_9,0.881,0.880859375
55,default_struct_0,0.9023,0.90234375
56,default_struct_1,0.9014,0.9013671875
57,default_struct_2,0.9004,0.900390625
58,default_struct_3,0.9004,0.900390625
59,default_struct_4,0.9023,0.90234375
60,default_struct_5,0.8906,0.890625
61,default_struct_6,0.8945,0.89453125
62,default_struct_7,0.897,0.89697265625
63,default_struct_8,0.9004,0.900390625
64,default_struct_9,0.9004,0.900390625
65,default_uniref30_0,0.904,0.90380859375
66,default_uniref30_1,0.9033,0.9033203125
67,default_uniref30_2,0.9033,0.9033203125
68,default_uniref30_3,0.898,0.89794921875
69,default_uniref30_4,0.8896,0.8896484375
70,default_uniref30_5,0.899,0.89892578125
71,default_uniref30_6,0.896,0.89599609375
72,default_uniref30_7,0.894,0.89404296875
73,default_uniref30_8,0.8975,0.8974609375
74,default_uniref30_9,0.8965,0.896484375
75,iter_1_0,0.8867,0.88671875
76,iter_1_1,0.8867,0.88671875
77,iter_1_2,0.902,0.90185546875
78,iter_1_3,0.8994,0.8994140625
79,iter_1_4,0.897,0.89697265625
80,iter_1_5,0.8955,0.8955078125
81,iter_1_6,0.8877,0.8876953125
82,iter_1_7,0.8896,0.8896484375
83,iter_1_8,0.888,0.88818359375
84,iter_1_9,0.8887,0.888671875
85,iter_2_0,0.9067,0.90673828125
86,iter_2_1,0.8877,0.8876953125
87,iter_2_2,0.9077,0.90771484375
88,iter_2_3,0.8857,0.8857421875
89,iter_2_4,0.889,0.88916015625
90,iter_2_5,0.8887,0.888671875
91,iter_2_6,0.899,0.89892578125
92,iter_2_7,0.906,0.90576171875
93,iter_2_8,0.8975,0.8974609375
94,iter_2_9,0.896,0.89599609375
95,lewis_0,0.9053,0.9052734375
96,lewis_1,0.9043,0.904296875
97,lewis_2,0.9033,0.9033203125
98,lewis_3,0.903,0.90283203125
99,lewis_4,0.9033,0.9033203125
100,pdb_iter_uniref_a3m_0,0.886,0.88623046875
101,pdb_iter_uniref_a3m_1,0.886,0.88623046875
102,pdb_iter_uniref_a3m_2,0.8887,0.888671875
103,pdb_iter_uniref_a3m_3,0.8887,0.888671875
104,pdb_iter_uniref_a3m_4,0.8833,0.88330078125
105,pdb_iter_uniref_a3m_5,0.883,0.8828125
106,pdb_iter_uniref_a3m_6,0.8794,0.87939453125
107,pdb_iter_uniref_a3m_7,0.878,0.8779296875
108,pdb_iter_uniref_a3m_8,0.87,0.8701171875
109,pdb_iter_uniref_a3m_9,0.8706,0.87060546875
110,spec_af_0,0.9214,0.92138671875
111,spec_af_1,0.921,0.9208984375
112,spec_af_2,0.9214,0.92138671875
113,spec_af_3,0.9214,0.92138671875
114,spec_af_4,0.91,0.91015625
115,spec_af_5,0.9097,0.90966796875
116,spec_af_6,0.905,0.90478515625
117,spec_af_7,0.9033,0.9033203125
118,spec_af_8,0.9043,0.904296875
119,spec_af_9,0.9033,0.9033203125
120,spec_comp_0,0.8833,0.88330078125
121,spec_comp_1,0.865,0.865234375
122,spec_comp_2,0.851,0.85107421875
123,spec_comp_3,0.8545,0.8544921875
124,spec_comp_4,0.8496,0.849609375
125,spec_comp_5,0.8237,0.82373046875
126,spec_comp_6,0.7715,0.771484375
127,spec_comp_7,0.769,0.76904296875
128,spec_comp_8,0.7905,0.79052734375
129,spec_comp_9,0.7876,0.78759765625
130,spec_iter_uniprot_sto_0,0.8936,0.8935546875
131,spec_iter_uniprot_sto_1,0.895,0.89501953125
132,spec_iter_uniprot_sto_2,0.9097,0.90966796875
133,spec_iter_uniprot_sto_3,0.9053,0.9052734375
134,spec_iter_uniprot_sto_4,0.89,0.89013671875
135,spec_iter_uniprot_sto_5,0.89,0.89013671875
136,spec_iter_uniprot_sto_6,0.8955,0.8955078125
137,spec_iter_uniprot_sto_7,0.9043,0.904296875
138,spec_iter_uniprot_sto_8,0.9053,0.9052734375
139,spec_iter_uniprot_sto_9,0.894,0.89404296875
140,spec_iter_uniref_a3m_0,0.8975,0.8974609375
141,spec_iter_uniref_a3m_1,0.8916,0.8916015625
142,spec_iter_uniref_a3m_2,0.894,0.89404296875
143,spec_iter_uniref_a3m_3,0.891,0.89111328125
144,spec_iter_uniref_a3m_4,0.889,0.88916015625
145,spec_iter_uniref_a3m_5,0.8896,0.8896484375
146,spec_iter_uniref_a3m_6,0.889,0.88916015625
147,spec_iter_uniref_a3m_7,0.889,0.88916015625
148,spec_iter_uniref_a3m_8,0.8726,0.87255859375
149,spec_iter_uniref_a3m_9,0.872,0.8720703125
150,spec_iter_uniref_sto_0,0.903,0.90283203125
151,spec_iter_uniref_sto_1,0.904,0.90380859375
152,spec_iter_uniref_sto_2,0.9116,0.91162109375
153,spec_iter_uniref_sto_3,0.8984,0.8984375
154,spec_iter_uniref_sto_4,0.8965,0.896484375
155,spec_iter_uniref_sto_5,0.8926,0.892578125
156,spec_iter_uniref_sto_6,0.894,0.89404296875
157,spec_iter_uniref_sto_7,0.8896,0.8896484375
158,spec_iter_uniref_sto_8,0.882,0.8818359375
159,spec_iter_uniref_sto_9,0.88,0.8798828125
160,spec_pdb70_0,0.8945,0.89453125
161,spec_pdb70_1,0.898,0.89794921875
162,spec_pdb70_2,0.8906,0.890625
163,spec_pdb70_3,0.8916,0.8916015625
164,spec_pdb70_4,0.888,0.88818359375
165,spec_pdb70_5,0.89,0.89013671875
166,spec_pdb70_6,0.8896,0.8896484375
167,spec_pdb70_7,0.8887,0.888671875
168,spec_pdb70_8,0.876,0.8759765625
169,spec_pdb70_9,0.877,0.876953125
170,spec_pdb_0,0.8853,0.88525390625
171,spec_pdb_1,0.8857,0.8857421875
172,spec_pdb_2,0.8794,0.87939453125
173,spec_pdb_3,0.8643,0.8642578125
174,spec_pdb_4,0.854,0.85400390625
175,spec_pdb_5,0.825,0.8251953125
176,spec_pdb_6,0.7803,0.7802734375
177,spec_pdb_7,0.773,0.77294921875
178,spec_pdb_8,0.7773,0.77734375
179,spec_pdb_9,0.78,0.77978515625
180,spec_struct_0,0.898,0.89794921875
181,spec_struct_1,0.895,0.89501953125
182,spec_struct_2,0.892,0.89208984375
183,spec_struct_3,0.892,0.89208984375
184,spec_struct_4,0.8926,0.892578125
185,spec_struct_5,0.891,0.89111328125
186,spec_struct_6,0.888,0.88818359375
187,spec_struct_7,0.8887,0.888671875
188,spec_struct_8,0.8774,0.87744140625
189,spec_struct_9,0.8755,0.87548828125
190,uniclust_oxmatch_a3m_0,0.8994,0.8994140625
191,uniclust_oxmatch_a3m_1,0.902,0.90185546875
192,uniclust_oxmatch_a3m_2,0.892,0.89208984375
193,uniclust_oxmatch_a3m_3,0.889,0.88916015625
194,uniclust_oxmatch_a3m_4,0.8916,0.8916015625
195,uniclust_oxmatch_a3m_5,0.8916,0.8916015625
196,uniclust_oxmatch_a3m_6,0.8936,0.8935546875
197,uniclust_oxmatch_a3m_7,0.895,0.89501953125
198,uniclust_oxmatch_a3m_8,0.8823,0.88232421875
199,uniclust_oxmatch_a3m_9,0.882,0.8818359375
