,model,score,score_norm
0,Elo_0,0.8784,0.87841796875
1,Elo_1,0.862,0.86181640625
2,Elo_2,0.8584,0.8583984375
3,Elo_3,0.862,0.86181640625
4,Elo_4,0.8633,0.86328125
5,avg_refine_0,0.8677,0.86767578125
6,avg_refine_1,0.741,0.7412109375
7,avg_refine_2,0.738,0.73779296875
8,avg_refine_3,0.73,0.72998046875
9,avg_refine_4,0.7217,0.7216796875
10,default_af_0,0.923,0.9228515625
11,default_af_1,0.923,0.9228515625
12,default_af_2,0.9224,0.92236328125
13,default_af_3,0.9214,0.92138671875
14,default_af_4,0.9214,0.92138671875
15,default_af_5,0.9214,0.92138671875
16,default_af_6,0.9175,0.91748046875
17,default_af_7,0.917,0.9169921875
18,default_af_8,0.918,0.91796875
19,default_af_9,0.9185,0.91845703125
20,default_comp_0,0.8833,0.88330078125
21,default_comp_1,0.8696,0.86962890625
22,default_comp_2,0.8706,0.87060546875
23,default_comp_3,0.8696,0.86962890625
24,default_comp_4,0.8853,0.88525390625
25,default_comp_5,0.864,0.86376953125
26,default_comp_6,0.8657,0.86572265625
27,default_comp_7,0.8613,0.861328125
28,default_comp_8,0.8647,0.86474609375
29,default_comp_9,0.858,0.85791015625
30,default_img_0,0.872,0.8720703125
31,default_img_1,0.873,0.873046875
32,default_img_2,0.8677,0.86767578125
33,default_img_3,0.8623,0.8623046875
34,default_img_4,0.862,0.86181640625
35,default_img_5,0.8687,0.86865234375
36,default_img_6,0.8457,0.845703125
37,default_img_7,0.857,0.85693359375
38,default_img_8,0.855,0.85498046875
39,default_img_9,0.862,0.86181640625
40,default_multimer_0,0.863,0.86279296875
41,default_multimer_1,0.859,0.85888671875
42,default_multimer_2,0.861,0.86083984375
43,default_multimer_3,0.8574,0.857421875
44,default_multimer_4,0.8555,0.85546875
45,default_multimer_5,0.852,0.85205078125
46,default_multimer_6,0.852,0.85205078125
47,default_multimer_7,0.8564,0.8564453125
48,default_multimer_8,0.849,0.84912109375
49,default_multimer_9,0.8457,0.845703125
50,default_pdb70_0,0.8667,0.86669921875
51,default_pdb70_1,0.864,0.86376953125
52,default_pdb70_2,0.87,0.8701171875
53,default_pdb70_3,0.862,0.86181640625
54,default_pdb70_4,0.8735,0.87353515625
55,default_pdb70_5,0.8564,0.8564453125
56,default_pdb70_6,0.848,0.84814453125
57,default_pdb70_7,0.858,0.85791015625
58,default_pdb70_8,0.853,0.85302734375
59,default_pdb70_9,0.8174,0.8173828125
60,default_pdb_0,0.8696,0.86962890625
61,default_pdb_1,0.8706,0.87060546875
62,default_pdb_2,0.872,0.8720703125
63,default_pdb_3,0.8647,0.86474609375
64,default_pdb_4,0.871,0.87109375
65,default_pdb_5,0.873,0.873046875
66,default_pdb_6,0.864,0.86376953125
67,default_pdb_7,0.8555,0.85546875
68,default_pdb_8,0.862,0.86181640625
69,default_pdb_9,0.8184,0.818359375
70,default_struct_0,0.8696,0.86962890625
71,default_struct_1,0.868,0.8681640625
