,model,score,score_norm
0,Elo_full_0,0.6343,0.63427734375
1,Elo_full_1,0.632,0.6318359375
2,Elo_full_2,0.6396,0.6396484375
3,Elo_full_3,0.637,0.63720703125
4,Elo_full_4,0.6284,0.62841796875
5,avg_refine_0,0.6304,0.63037109375
6,avg_refine_1,0.63,0.6298828125
7,avg_refine_2,0.6284,0.62841796875
8,avg_refine_3,0.6255,0.62548828125
9,avg_refine_4,0.6274,0.62744140625
10,def_uniclust30_0,0.6353,0.63525390625
11,def_uniclust30_1,0.636,0.63623046875
12,def_uniclust30_2,0.632,0.6318359375
13,def_uniclust30_3,0.6333,0.63330078125
14,def_uniclust30_4,0.6313,0.63134765625
15,def_uniclust30_5,0.621,0.62109375
16,def_uniclust30_6,0.63,0.6298828125
17,def_uniclust30_7,0.6343,0.63427734375
18,def_uniclust30_8,0.6333,0.63330078125
19,def_uniclust30_9,0.6187,0.61865234375
20,def_uniref30_22_0,0.635,0.634765625
21,def_uniref30_22_1,0.631,0.630859375
22,def_uniref30_22_10,0.629,0.62890625
23,def_uniref30_22_11,0.628,0.6279296875
24,def_uniref30_22_12,0.629,0.62890625
25,def_uniref30_22_13,0.629,0.62890625
26,def_uniref30_22_14,0.6304,0.63037109375
27,def_uniref30_22_15,0.633,0.6328125
28,def_uniref30_22_16,0.6294,0.62939453125
29,def_uniref30_22_17,0.615,0.615234375
30,def_uniref30_22_18,0.6304,0.63037109375
31,def_uniref30_22_19,0.63,0.6298828125
32,def_uniref30_22_2,0.629,0.62890625
33,def_uniref30_22_20,0.6304,0.63037109375
34,def_uniref30_22_21,0.6157,0.61572265625
35,def_uniref30_22_22,0.618,0.6181640625
36,def_uniref30_22_23,0.616,0.6162109375
37,def_uniref30_22_24,0.6177,0.61767578125
38,def_uniref30_22_3,0.6304,0.63037109375
39,def_uniref30_22_4,0.6313,0.63134765625
40,def_uniref30_22_5,0.632,0.6318359375
41,def_uniref30_22_6,0.633,0.6328125
42,def_uniref30_22_7,0.6323,0.63232421875
43,def_uniref30_22_8,0.631,0.630859375
44,def_uniref30_22_9,0.6343,0.63427734375
45,default_af_0,0.6772,0.67724609375
46,default_af_1,0.677,0.6767578125
47,default_af_2,0.6724,0.67236328125
48,default_af_3,0.6743,0.67431640625
49,default_af_4,0.681,0.68115234375
50,default_af_5,0.6753,0.67529296875
51,default_af_6,0.6685,0.66845703125
52,default_af_7,0.6807,0.6806640625
53,default_af_8,0.6797,0.6796875
54,default_af_9,0.671,0.6708984375
