,model,score,score_norm
0,Elo_0,0.8135,0.8134765625
1,Elo_1,0.816,0.81591796875
2,Elo_2,0.8257,0.82568359375
3,Elo_3,0.811,0.81103515625
4,Elo_4,0.8213,0.8212890625
5,avg_refine_0,0.809,0.80908203125
6,avg_refine_1,0.8013,0.80126953125
7,avg_refine_2,0.801,0.80078125
8,avg_refine_3,0.802,0.8017578125
9,avg_refine_4,0.806,0.80615234375
10,default_af_0,0.824,0.82421875
11,default_af_1,0.8247,0.82470703125
12,default_af_2,0.83,0.830078125
13,default_af_3,0.8276,0.82763671875
14,default_af_4,0.8237,0.82373046875
15,default_af_5,0.833,0.8330078125
16,default_af_6,0.826,0.826171875
17,default_af_7,0.8247,0.82470703125
18,default_af_8,0.809,0.80908203125
19,default_af_9,0.8105,0.810546875
20,default_comp_0,0.817,0.81689453125
21,default_comp_1,0.826,0.826171875
22,default_comp_2,0.826,0.826171875
23,default_comp_3,0.8047,0.8046875
24,default_comp_4,0.811,0.81103515625
25,default_comp_5,0.81,0.81005859375
26,default_comp_6,0.785,0.78515625
27,default_comp_7,0.783,0.783203125
28,default_comp_8,0.768,0.76806640625
29,default_comp_9,0.771,0.77099609375
30,default_img_0,0.8145,0.814453125
31,default_img_1,0.819,0.81884765625
32,default_img_2,0.812,0.81201171875
33,default_img_3,0.796,0.7958984375
34,default_img_4,0.807,0.80712890625
35,default_img_5,0.8057,0.8056640625
36,default_img_6,0.7866,0.78662109375
37,default_img_7,0.785,0.78515625
38,default_img_8,0.757,0.7568359375
39,default_img_9,0.7524,0.75244140625
40,default_mul_newest_0,0.816,0.81591796875
41,default_mul_newest_1,0.816,0.81591796875
42,default_mul_newest_10,0.796,0.7958984375
43,default_mul_newest_11,0.805,0.80517578125
44,default_mul_newest_12,0.806,0.80615234375
45,default_mul_newest_13,0.795,0.794921875
46,default_mul_newest_14,0.8057,0.8056640625
47,default_mul_newest_15,0.791,0.791015625
48,default_mul_newest_16,0.7954,0.79541015625
49,default_mul_newest_17,0.805,0.80517578125
50,default_mul_newest_18,0.8037,0.8037109375
51,default_mul_newest_19,0.7905,0.79052734375
52,default_mul_newest_2,0.8164,0.81640625
53,default_mul_newest_20,0.767,0.76708984375
54,default_mul_newest_21,0.7705,0.7705078125
55,default_mul_newest_22,0.7573,0.75732421875
56,default_mul_newest_23,0.7466,0.74658203125
57,default_mul_newest_24,0.7466,0.74658203125
58,default_mul_newest_3,0.8145,0.814453125
59,default_mul_newest_4,0.814,0.81396484375
60,default_mul_newest_5,0.825,0.8251953125
61,default_mul_newest_6,0.818,0.81787109375
62,default_mul_newest_7,0.813,0.81298828125
63,default_mul_newest_8,0.7964,0.79638671875
64,default_mul_newest_9,0.8003,0.80029296875
65,default_multimer_0,0.8115,0.8115234375
66,default_multimer_1,0.811,0.81103515625
67,default_multimer_2,0.7964,0.79638671875
68,default_multimer_3,0.7974,0.79736328125
69,default_multimer_4,0.807,0.80712890625
70,default_multimer_5,0.802,0.8017578125
71,default_multimer_6,0.7935,0.79345703125
72,default_multimer_7,0.7876,0.78759765625
73,default_multimer_8,0.7627,0.7626953125
74,default_multimer_9,0.734,0.73388671875
75,default_pdb70_0,0.807,0.80712890625
76,default_pdb70_1,0.8022,0.80224609375
77,default_pdb70_2,0.7925,0.79248046875
78,default_pdb70_3,0.7915,0.79150390625
79,default_pdb70_4,0.79,0.7900390625
80,default_pdb70_5,0.7886,0.78857421875
81,default_pdb70_6,0.7876,0.78759765625
82,default_pdb70_7,0.7866,0.78662109375
83,default_pdb70_8,0.783,0.783203125
84,default_pdb70_9,0.7686,0.7685546875
85,default_pdb_0,0.8267,0.82666015625
86,default_pdb_1,0.815,0.81494140625
87,default_pdb_2,0.8267,0.82666015625
88,default_pdb_3,0.816,0.81591796875
89,default_pdb_4,0.812,0.81201171875
90,default_pdb_5,0.813,0.81298828125
91,default_pdb_6,0.784,0.7841796875
92,default_pdb_7,0.7827,0.78271484375
93,default_pdb_8,0.773,0.77294921875
94,default_pdb_9,0.7715,0.771484375
95,default_struct_0,0.801,0.80078125
96,default_struct_1,0.8057,0.8056640625
97,default_struct_2,0.7886,0.78857421875
98,default_struct_3,0.789,0.7890625
99,default_struct_4,0.789,0.7890625
100,default_struct_5,0.788,0.7880859375
101,default_struct_6,0.788,0.7880859375
102,default_struct_7,0.7866,0.78662109375
103,default_struct_8,0.769,0.76904296875
104,default_struct_9,0.7695,0.76953125
105,default_uniclust30_0,0.816,0.81591796875
106,default_uniclust30_1,0.82,0.81982421875
107,default_uniclust30_2,0.8193,0.8193359375
108,default_uniclust30_3,0.807,0.80712890625
109,default_uniclust30_4,0.8047,0.8046875
110,default_uniclust30_5,0.8057,0.8056640625
111,default_uniclust30_6,0.8003,0.80029296875
112,default_uniclust30_7,0.7866,0.78662109375
113,default_uniclust30_8,0.7876,0.78759765625
114,default_uniclust30_9,0.7686,0.7685546875
115,default_uniref30_22_0,0.8164,0.81640625
116,default_uniref30_22_1,0.816,0.81591796875
117,default_uniref30_22_10,0.8115,0.8115234375
118,default_uniref30_22_11,0.805,0.80517578125
119,default_uniref30_22_12,0.7974,0.79736328125
120,default_uniref30_22_13,0.801,0.80078125
121,default_uniref30_22_14,0.8057,0.8056640625
122,default_uniref30_22_15,0.7944,0.79443359375
123,default_uniref30_22_16,0.7935,0.79345703125
124,default_uniref30_22_17,0.7896,0.78955078125
125,default_uniref30_22_18,0.804,0.80419921875
126,default_uniref30_22_19,0.79,0.7900390625
127,default_uniref30_22_2,0.8145,0.814453125
128,default_uniref30_22_20,0.766,0.76611328125
129,default_uniref30_22_21,0.7637,0.763671875
130,default_uniref30_22_22,0.7573,0.75732421875
131,default_uniref30_22_23,0.754,0.75390625
132,default_uniref30_22_24,0.7446,0.74462890625
133,default_uniref30_22_3,0.8145,0.814453125
134,default_uniref30_22_4,0.8145,0.814453125
135,default_uniref30_22_5,0.831,0.8310546875
136,default_uniref30_22_6,0.827,0.8271484375
137,default_uniref30_22_7,0.81,0.81005859375
138,default_uniref30_22_8,0.7974,0.79736328125
139,default_uniref30_22_9,0.8115,0.8115234375
140,img_multimer_0,0.838,0.837890625
141,img_multimer_1,0.8286,0.82861328125
142,img_multimer_2,0.821,0.82080078125
143,img_multimer_3,0.8184,0.818359375
144,img_multimer_4,0.824,0.82421875
145,img_multimer_5,0.7925,0.79248046875
146,img_multimer_6,0.804,0.80419921875
147,img_multimer_7,0.8057,0.8056640625
148,img_multimer_8,0.7925,0.79248046875
149,img_multimer_9,0.819,0.81884765625
150,iter_1_0,0.7983,0.79833984375
151,iter_1_1,0.7915,0.79150390625
152,iter_1_2,0.806,0.80615234375
153,iter_1_3,0.806,0.80615234375
154,iter_1_4,0.7886,0.78857421875
155,iter_1_5,0.7876,0.78759765625
156,iter_1_6,0.792,0.7919921875
157,iter_1_7,0.7896,0.78955078125
158,iter_1_8,0.7656,0.765625
159,iter_1_9,0.7637,0.763671875
160,iter_1_old_0,0.7905,0.79052734375
161,iter_1_old_1,0.794,0.7939453125
162,iter_1_old_2,0.7974,0.79736328125
163,iter_1_old_3,0.802,0.8017578125
164,iter_1_old_4,0.788,0.7880859375
165,iter_1_old_5,0.791,0.791015625
166,iter_1_old_6,0.793,0.79296875
167,iter_1_old_7,0.7905,0.79052734375
168,iter_1_old_8,0.769,0.76904296875
169,iter_1_old_9,0.763,0.76318359375
170,iter_2_old_0,0.792,0.7919921875
171,iter_2_old_1,0.792,0.7919921875
172,iter_2_old_2,0.8027,0.802734375
173,iter_2_old_3,0.8027,0.802734375
174,iter_2_old_4,0.7827,0.78271484375
175,iter_2_old_5,0.781,0.78076171875
176,iter_2_old_6,0.7817,0.78173828125
