,model,score,score_norm
0,Elo_0,0.4749,0.474853515625
1,Elo_1,0.4846,0.484619140625
2,Elo_2,0.4983,0.498291015625
3,Elo_3,0.463,0.462890625
4,Elo_4,0.466,0.466064453125
5,avg_refine_0,0.554,0.55419921875
6,avg_refine_1,0.543,0.54296875
7,avg_refine_2,0.504,0.50390625
8,avg_refine_3,0.517,0.51708984375
9,avg_refine_4,0.5015,0.50146484375
10,default_af_0,0.5825,0.58251953125
11,default_af_1,0.5815,0.58154296875
12,default_af_2,0.5933,0.59326171875
13,default_af_3,0.5845,0.58447265625
14,default_af_4,0.595,0.59521484375
15,default_af_5,0.596,0.59619140625
16,default_af_6,0.548,0.5478515625
17,default_af_7,0.5522,0.55224609375
18,default_af_8,0.5483,0.54833984375
19,default_af_9,0.556,0.55615234375
20,default_comp_0,0.4695,0.469482421875
21,default_comp_1,0.4797,0.479736328125
22,default_comp_2,0.4558,0.455810546875
23,default_comp_3,0.4463,0.4462890625
24,default_comp_4,0.4668,0.466796875
25,default_comp_5,0.4412,0.441162109375
26,default_comp_6,0.444,0.444091796875
27,default_comp_7,0.4526,0.45263671875
28,default_comp_8,0.4624,0.46240234375
29,default_comp_9,0.4446,0.444580078125
30,default_img_0,0.4749,0.474853515625
31,default_img_1,0.5283,0.5283203125
32,default_img_2,0.5093,0.50927734375
33,default_img_3,0.4768,0.476806640625
34,default_img_4,0.4744,0.474365234375
35,default_img_5,0.4985,0.49853515625
36,default_img_6,0.4893,0.4892578125
37,default_img_7,0.4644,0.46435546875
38,default_img_8,0.4827,0.482666015625
39,default_img_9,0.4648,0.46484375
40,default_mul_newest_0,0.4622,0.462158203125
41,default_mul_newest_1,0.472,0.471923828125
42,default_mul_newest_10,0.4934,0.493408203125
43,default_mul_newest_11,0.489,0.489013671875
44,default_mul_newest_12,0.492,0.491943359375
45,default_mul_newest_13,0.4646,0.464599609375
46,default_mul_newest_14,0.4963,0.496337890625
47,default_mul_newest_15,0.4958,0.495849609375
48,default_mul_newest_16,0.4739,0.473876953125
49,default_mul_newest_17,0.4636,0.463623046875
50,default_mul_newest_18,0.515,0.51513671875
51,default_mul_newest_19,0.4766,0.4765625
52,default_mul_newest_2,0.513,0.51318359375
53,default_mul_newest_20,0.4724,0.472412109375
54,default_mul_newest_21,0.5034,0.50341796875
55,default_mul_newest_22,0.5103,0.51025390625
56,default_mul_newest_23,0.485,0.485107421875
57,default_mul_newest_24,0.5015,0.50146484375
58,default_mul_newest_3,0.5195,0.51953125
59,default_mul_newest_4,0.4868,0.48681640625
60,default_mul_newest_5,0.4758,0.475830078125
61,default_mul_newest_6,0.504,0.50390625
62,default_mul_newest_7,0.4717,0.4716796875
63,default_mul_newest_8,0.493,0.492919921875
64,default_mul_newest_9,0.4644,0.46435546875
65,default_multimer_0,0.4592,0.459228515625
66,default_multimer_1,0.4597,0.459716796875
67,default_multimer_2,0.4578,0.457763671875
68,default_multimer_3,0.4468,0.44677734375
69,default_multimer_4,0.457,0.45703125
70,default_multimer_5,0.4753,0.475341796875
71,default_multimer_6,0.4749,0.474853515625
72,default_multimer_7,0.4688,0.46875
73,default_multimer_8,0.4587,0.458740234375
74,default_multimer_9,0.4648,0.46484375
75,default_pdb70_0,0.4714,0.471435546875
76,default_pdb70_1,0.4626,0.462646484375
77,default_pdb70_2,0.4773,0.477294921875
78,default_pdb70_3,0.4521,0.4521484375
79,default_pdb70_4,0.4524,0.452392578125
80,default_pdb70_5,0.456,0.4560546875
81,default_pdb70_6,0.447,0.447021484375
82,default_pdb70_7,0.4614,0.46142578125
83,default_pdb70_8,0.4453,0.4453125
84,default_pdb70_9,0.4526,0.45263671875
85,default_pdb_0,0.4563,0.456298828125
86,default_pdb_1,0.4607,0.460693359375
87,default_pdb_2,0.457,0.45703125
88,default_pdb_3,0.4595,0.45947265625
89,default_pdb_4,0.454,0.4541015625
90,default_pdb_5,0.4487,0.44873046875
91,default_pdb_6,0.4446,0.444580078125
92,default_pdb_7,0.4788,0.478759765625
93,default_pdb_8,0.4443,0.4443359375
94,default_pdb_9,0.4775,0.4775390625
95,default_struct_0,0.4783,0.478271484375
96,default_struct_1,0.4875,0.487548828125
97,default_struct_2,0.4543,0.454345703125
98,default_struct_3,0.4534,0.453369140625
99,default_struct_4,0.4702,0.47021484375
100,default_struct_5,0.449,0.448974609375
101,default_struct_6,0.4492,0.44921875
102,default_struct_7,0.4578,0.457763671875
103,default_struct_8,0.4556,0.45556640625
104,default_struct_9,0.4685,0.468505859375
105,default_uniclust30_0,0.513,0.51318359375
106,default_uniclust30_1,0.52,0.52001953125
107,default_uniclust30_2,0.4983,0.498291015625
108,default_uniclust30_3,0.4827,0.482666015625
109,default_uniclust30_4,0.4695,0.469482421875
110,default_uniclust30_5,0.4702,0.47021484375
111,default_uniclust30_6,0.4932,0.4931640625
112,default_uniclust30_7,0.5005,0.50048828125
113,default_uniclust30_8,0.4915,0.491455078125
114,default_uniclust30_9,0.4797,0.479736328125
115,default_uniref30_22_0,0.4626,0.462646484375
116,default_uniref30_22_1,0.534,0.5341796875
117,default_uniref30_22_10,0.5015,0.50146484375
118,default_uniref30_22_11,0.4753,0.475341796875
119,default_uniref30_22_12,0.4736,0.4736328125
120,default_uniref30_22_13,0.4885,0.488525390625
121,default_uniref30_22_14,0.47,0.469970703125
122,default_uniref30_22_15,0.489,0.489013671875
123,default_uniref30_22_16,0.4639,0.4638671875
124,default_uniref30_22_17,0.502,0.501953125
125,default_uniref30_22_18,0.4749,0.474853515625
126,default_uniref30_22_19,0.503,0.5029296875
127,default_uniref30_22_2,0.5015,0.50146484375
128,default_uniref30_22_20,0.509,0.5087890625
129,default_uniref30_22_21,0.4841,0.484130859375
130,default_uniref30_22_22,0.4946,0.49462890625
131,default_uniref30_22_23,0.4834,0.4833984375
132,default_uniref30_22_24,0.4932,0.4931640625
133,default_uniref30_22_3,0.4675,0.467529296875
134,default_uniref30_22_4,0.5024,0.50244140625
135,default_uniref30_22_5,0.4849,0.48486328125
136,default_uniref30_22_6,0.4958,0.495849609375
137,default_uniref30_22_7,0.5063,0.50634765625
138,default_uniref30_22_8,0.464,0.464111328125
139,default_uniref30_22_9,0.495,0.4951171875
140,img_multimer_0,0.5015,0.50146484375
141,img_multimer_1,0.541,0.541015625
142,img_multimer_2,0.541,0.541015625
143,img_multimer_3,0.508,0.5078125
144,img_multimer_4,0.4895,0.489501953125
145,img_multimer_5,0.4895,0.489501953125
146,img_multimer_6,0.5034,0.50341796875
147,img_multimer_7,0.4841,0.484130859375
148,img_multimer_8,0.4907,0.49072265625
149,img_multimer_9,0.5107,0.5107421875
150,iter_1_0,0.4727,0.47265625
151,iter_1_1,0.48,0.47998046875
152,iter_1_2,0.4607,0.460693359375
153,iter_1_3,0.437,0.43701171875
154,iter_1_4,0.4863,0.486328125
155,iter_1_5,0.4868,0.48681640625
156,iter_1_6,0.476,0.47607421875
157,iter_1_7,0.5024,0.50244140625
158,iter_1_8,0.4985,0.49853515625
159,iter_1_9,0.4602,0.460205078125
160,iter_1_old_0,0.4998,0.499755859375
