,model,score,score_norm
0,Elo_0,0.786,0.7861328125
1,Elo_1,0.7817,0.78173828125
2,Elo_2,0.782,0.7822265625
3,Elo_3,0.779,0.77880859375
4,Elo_4,0.785,0.78515625
5,default_af_0,0.9067,0.90673828125
6,default_af_1,0.9067,0.90673828125
7,default_af_2,0.892,0.89208984375
8,default_af_3,0.89,0.89013671875
9,default_af_4,0.889,0.88916015625
10,default_af_5,0.8877,0.8876953125
11,default_af_6,0.8794,0.87939453125
12,default_af_7,0.8857,0.8857421875
13,default_af_8,0.885,0.884765625
14,default_af_9,0.886,0.88623046875
15,default_comp_0,0.783,0.783203125
16,default_comp_1,0.781,0.78076171875
17,default_comp_2,0.7886,0.78857421875
18,default_comp_3,0.7896,0.78955078125
19,default_comp_4,0.779,0.77880859375
20,default_comp_5,0.7803,0.7802734375
21,default_comp_6,0.7827,0.78271484375
22,default_comp_7,0.78,0.77978515625
23,default_comp_8,0.783,0.783203125
24,default_comp_9,0.779,0.77880859375
25,default_multimer_0,0.784,0.7841796875
26,default_multimer_1,0.7812,0.78125
27,default_multimer_2,0.781,0.78076171875
28,default_multimer_3,0.7793,0.779296875
29,default_multimer_4,0.789,0.7890625
30,default_multimer_5,0.7866,0.78662109375
31,default_multimer_6,0.7847,0.78466796875
32,default_multimer_7,0.7856,0.78564453125
33,default_multimer_8,0.785,0.78515625
34,default_multimer_9,0.782,0.7822265625
35,default_pdb70_0,0.783,0.783203125
36,default_pdb70_1,0.7827,0.78271484375
37,default_pdb70_2,0.793,0.79296875
38,default_pdb70_3,0.7886,0.78857421875
39,default_pdb70_4,0.7866,0.78662109375
40,default_pdb70_5,0.7856,0.78564453125
41,default_pdb70_6,0.7773,0.77734375
42,default_pdb70_7,0.78,0.77978515625
43,default_pdb70_8,0.7764,0.7763671875
44,default_pdb70_9,0.777,0.77685546875
45,default_pdb_0,0.7817,0.78173828125
46,default_pdb_1,0.783,0.783203125
47,default_pdb_2,0.7866,0.78662109375
48,default_pdb_3,0.7944,0.79443359375
49,default_pdb_4,0.7886,0.78857421875
50,default_pdb_5,0.789,0.7890625
51,default_pdb_6,0.7837,0.78369140625
52,default_pdb_7,0.788,0.7880859375
53,default_pdb_8,0.78,0.77978515625
54,default_pdb_9,0.7812,0.78125
55,default_struct_0,0.796,0.7958984375
56,default_struct_1,0.7866,0.78662109375
57,default_struct_2,0.795,0.794921875
58,default_struct_3,0.785,0.78515625
59,default_struct_4,0.7964,0.79638671875
60,default_struct_5,0.7935,0.79345703125
61,default_struct_6,0.7817,0.78173828125
62,default_struct_7,0.776,0.77587890625
63,default_struct_8,0.7754,0.775390625
64,default_struct_9,0.7803,0.7802734375
65,default_uniclust30_0,0.7847,0.78466796875
66,default_uniclust30_1,0.7827,0.78271484375
67,default_uniclust30_2,0.7886,0.78857421875
68,default_uniclust30_3,0.779,0.77880859375
69,default_uniclust30_4,0.7896,0.78955078125
70,default_uniclust30_5,0.7793,0.779296875
71,default_uniclust30_6,0.783,0.783203125
72,default_uniclust30_7,0.785,0.78515625
73,default_uniclust30_8,0.7827,0.78271484375
74,default_uniclust30_9,0.783,0.783203125
75,iter_1_0,0.7847,0.78466796875
76,iter_1_1,0.782,0.7822265625
77,iter_1_2,0.793,0.79296875
78,iter_1_3,0.779,0.77880859375
79,iter_1_4,0.7925,0.79248046875
80,iter_1_5,0.7915,0.79150390625
81,iter_1_6,0.7886,0.78857421875
82,iter_1_7,0.773,0.77294921875
83,iter_1_8,0.7725,0.7724609375
84,iter_1_9,0.772,0.77197265625
85,iter_1_old_0,0.778,0.77783203125
86,iter_1_old_1,0.776,0.77587890625
87,iter_1_old_2,0.759,0.7587890625
88,iter_1_old_3,0.7437,0.74365234375
89,iter_1_old_4,0.732,0.73193359375
90,iter_1_old_5,0.729,0.72900390625
91,iter_1_old_6,0.7236,0.7236328125
