,model,score,score_norm
0,Elo_0,0.6045,0.6044921875
1,Elo_1,0.6016,0.6015625
2,Elo_2,0.5967,0.5966796875
3,Elo_3,0.608,0.60791015625
4,Elo_4,0.6,0.60009765625
5,default_af_0,0.76,0.759765625
6,default_af_1,0.76,0.759765625
7,default_af_2,0.7617,0.76171875
8,default_af_3,0.761,0.76123046875
9,default_af_4,0.7686,0.7685546875
10,default_af_5,0.7363,0.736328125
11,default_af_6,0.7637,0.763671875
12,default_af_7,0.728,0.72802734375
13,default_af_8,0.741,0.7412109375
14,default_af_9,0.7427,0.74267578125
15,default_comp_v2_0,0.6084,0.6083984375
16,default_comp_v2_1,0.61,0.60986328125
17,default_comp_v2_2,0.6406,0.640625
18,default_comp_v2_3,0.62,0.6201171875
19,default_comp_v2_4,0.6177,0.61767578125
20,default_comp_v2_5,0.6206,0.62060546875
21,default_comp_v2_6,0.62,0.6201171875
22,default_comp_v2_7,0.614,0.61376953125
23,default_comp_v2_8,0.605,0.60498046875
24,default_comp_v2_9,0.58,0.580078125
25,default_img_0,0.65,0.64990234375
26,default_img_1,0.633,0.6328125
27,default_img_2,0.6294,0.62939453125
28,default_img_3,0.612,0.61181640625
29,default_img_4,0.6177,0.61767578125
30,default_img_5,0.615,0.615234375
31,default_img_6,0.625,0.625
32,default_img_7,0.626,0.6259765625
33,default_img_8,0.6274,0.62744140625
34,default_img_9,0.625,0.625
35,default_multimer_0,0.604,0.60400390625
36,default_multimer_1,0.5835,0.58349609375
37,default_multimer_2,0.6143,0.6142578125
38,default_multimer_3,0.61,0.60986328125
39,default_multimer_4,0.5947,0.5947265625
40,default_multimer_5,0.5903,0.59033203125
41,default_multimer_6,0.574,0.57421875
42,default_multimer_7,0.584,0.583984375
43,default_multimer_8,0.5747,0.57470703125
44,default_multimer_9,0.566,0.56591796875
45,default_pdb70_0,0.599,0.59912109375
46,default_pdb70_1,0.5967,0.5966796875
47,default_pdb70_2,0.6123,0.6123046875
48,default_pdb70_3,0.6304,0.63037109375
49,default_pdb70_4,0.618,0.6181640625
50,default_pdb70_5,0.6387,0.638671875
51,default_pdb70_6,0.6113,0.611328125
52,default_pdb70_7,0.6133,0.61328125
53,default_pdb70_8,0.6294,0.62939453125
54,default_pdb70_9,0.6157,0.61572265625
55,default_pdb70_v2_0,0.601,0.60107421875
56,default_pdb70_v2_1,0.61,0.60986328125
57,default_pdb70_v2_2,0.6157,0.61572265625
58,default_pdb70_v2_3,0.6387,0.638671875
59,default_pdb70_v2_4,0.6274,0.62744140625
60,default_pdb70_v2_5,0.6304,0.63037109375
61,default_pdb70_v2_6,0.6133,0.61328125
62,default_pdb70_v2_7,0.6274,0.62744140625
63,default_pdb70_v2_8,0.6064,0.6064453125
64,default_pdb70_v2_9,0.5996,0.599609375
65,default_pdb_v2_0,0.605,0.60498046875
66,default_pdb_v2_1,0.616,0.6162109375
67,default_pdb_v2_2,0.5967,0.5966796875
68,default_pdb_v2_3,0.62,0.6201171875
69,default_pdb_v2_4,0.6104,0.6103515625
70,default_pdb_v2_5,0.6,0.60009765625
71,default_pdb_v2_6,0.614,0.61376953125
72,default_pdb_v2_7,0.6055,0.60546875
73,default_pdb_v2_8,0.607,0.60693359375
74,default_pdb_v2_9,0.6187,0.61865234375
75,default_struct_v2_0,0.618,0.6181640625
76,default_struct_v2_1,0.607,0.60693359375
77,default_struct_v2_2,0.615,0.615234375
78,default_struct_v2_3,0.6255,0.62548828125
79,default_struct_v2_4,0.6196,0.61962890625
80,default_struct_v2_5,0.61,0.60986328125
81,default_struct_v2_6,0.606,0.60595703125
82,default_struct_v2_7,0.6274,0.62744140625
83,default_struct_v2_8,0.6133,0.61328125
84,default_struct_v2_9,0.6157,0.61572265625
85,default_uniclust30_0,0.574,0.57421875
86,default_uniclust30_1,0.573,0.5732421875
87,default_uniclust30_2,0.5913,0.59130859375
88,default_uniclust30_3,0.593,0.5927734375
89,default_uniclust30_4,0.5903,0.59033203125
90,default_uniclust30_5,0.5884,0.58837890625
91,default_uniclust30_6,0.5796,0.57958984375
92,default_uniclust30_7,0.5825,0.58251953125
93,default_uniclust30_8,0.5713,0.5712890625
94,default_uniclust30_9,0.57,0.56982421875
95,default_uniref30_22_0,0.612,0.61181640625
96,default_uniref30_22_1,0.5635,0.5634765625
97,default_uniref30_22_10,0.553,0.55322265625
98,default_uniref30_22_11,0.5586,0.55859375
99,default_uniref30_22_12,0.5645,0.564453125
100,default_uniref30_22_13,0.5674,0.5673828125
101,default_uniref30_22_14,0.554,0.55419921875
102,default_uniref30_22_15,0.567,0.56689453125
103,default_uniref30_22_16,0.5566,0.556640625
104,default_uniref30_22_17,0.5605,0.560546875
105,default_uniref30_22_18,0.5664,0.56640625
106,default_uniref30_22_19,0.562,0.56201171875
107,default_uniref30_22_2,0.572,0.57177734375
