,model,score,score_norm
0,Elo_0,0.828,0.828125
1,Elo_1,0.807,0.80712890625
2,Elo_2,0.786,0.7861328125
3,Elo_3,0.7847,0.78466796875
4,Elo_4,0.796,0.7958984375
5,avg_refine_0,0.8394,0.83935546875
6,avg_refine_1,0.8403,0.84033203125
7,avg_refine_2,0.833,0.8330078125
8,avg_refine_3,0.8306,0.83056640625
9,avg_refine_4,0.778,0.77783203125
10,default_af_0,0.7754,0.775390625
11,default_af_1,0.7676,0.767578125
12,default_af_2,0.787,0.787109375
13,default_af_3,0.7695,0.76953125
14,default_af_4,0.7734,0.7734375
15,default_af_5,0.7725,0.7724609375
16,default_af_6,0.7725,0.7724609375
17,default_af_7,0.7715,0.771484375
18,default_af_8,0.772,0.77197265625
19,default_af_9,0.7695,0.76953125
20,default_comp_0,0.777,0.77685546875
21,default_comp_1,0.772,0.77197265625
22,default_comp_2,0.7656,0.765625
23,default_comp_3,0.7646,0.7646484375
24,default_comp_4,0.7563,0.75634765625
25,default_comp_5,0.7505,0.75048828125
26,default_comp_6,0.741,0.7412109375
27,default_comp_7,0.75,0.75
28,default_comp_8,0.7173,0.71728515625
29,default_comp_9,0.7236,0.7236328125
30,default_multimer_0,0.8193,0.8193359375
31,default_multimer_1,0.8228,0.82275390625
32,default_multimer_2,0.7896,0.78955078125
33,default_multimer_3,0.782,0.7822265625
34,default_multimer_4,0.794,0.7939453125
35,default_multimer_5,0.7637,0.763671875
36,default_multimer_6,0.769,0.76904296875
37,default_multimer_7,0.7715,0.771484375
38,default_multimer_8,0.7646,0.7646484375
39,default_multimer_9,0.764,0.76416015625
40,default_pdb70_0,0.8228,0.82275390625
41,default_pdb70_1,0.82,0.81982421875
42,default_pdb70_2,0.7925,0.79248046875
43,default_pdb70_3,0.784,0.7841796875
44,default_pdb70_4,0.771,0.77099609375
45,default_pdb70_5,0.7695,0.76953125
46,default_pdb70_6,0.7466,0.74658203125
47,default_pdb70_7,0.7324,0.732421875
48,default_pdb70_8,0.741,0.7412109375
49,default_pdb70_9,0.752,0.751953125
50,default_pdb_0,0.7456,0.74560546875
51,default_pdb_1,0.75,0.75
52,default_pdb_2,0.7305,0.73046875
53,default_pdb_3,0.74,0.740234375
54,default_pdb_4,0.717,0.716796875
55,default_pdb_5,0.7407,0.74072265625
56,default_pdb_6,0.7354,0.7353515625
57,default_pdb_7,0.734,0.73388671875
58,default_pdb_8,0.7236,0.7236328125
59,default_pdb_9,0.735,0.73486328125
60,default_struct_0,0.8354,0.83544921875
61,default_struct_1,0.836,0.8359375
62,default_struct_2,0.828,0.828125
63,default_struct_3,0.813,0.81298828125
64,default_struct_4,0.8013,0.80126953125
65,default_struct_5,0.8022,0.80224609375
66,default_struct_6,0.7563,0.75634765625
67,default_struct_7,0.7515,0.75146484375
68,default_struct_8,0.7524,0.75244140625
69,default_struct_9,0.763,0.76318359375
70,default_uniclust30_0,0.8135,0.8134765625
71,default_uniclust30_1,0.8184,0.818359375
72,default_uniclust30_2,0.794,0.7939453125
73,default_uniclust30_3,0.79,0.7900390625
74,default_uniclust30_4,0.7773,0.77734375
75,default_uniclust30_5,0.7734,0.7734375
76,default_uniclust30_6,0.7617,0.76171875
77,default_uniclust30_7,0.7705,0.7705078125
78,default_uniclust30_8,0.76,0.759765625
79,default_uniclust30_9,0.77,0.77001953125
80,default_uniref30_22_0,0.819,0.81884765625
81,default_uniref30_22_1,0.821,0.82080078125
82,default_uniref30_22_10,0.79,0.7900390625
83,default_uniref30_22_11,0.7754,0.775390625
84,default_uniref30_22_12,0.7754,0.775390625
85,default_uniref30_22_13,0.7744,0.7744140625
86,default_uniref30_22_14,0.7593,0.75927734375
87,default_uniref30_22_15,0.7793,0.779296875
88,default_uniref30_22_16,0.77,0.77001953125
89,default_uniref30_22_17,0.7686,0.7685546875
90,default_uniref30_22_18,0.759,0.7587890625
91,default_uniref30_22_19,0.7515,0.75146484375
92,default_uniref30_22_2,0.8096,0.8095703125
93,default_uniref30_22_20,0.762,0.76220703125
94,default_uniref30_22_21,0.7695,0.76953125
95,default_uniref30_22_22,0.7397,0.73974609375
96,default_uniref30_22_23,0.75,0.75
97,default_uniref30_22_24,0.771,0.77099609375
98,default_uniref30_22_3,0.821,0.82080078125
99,default_uniref30_22_4,0.8047,0.8046875
100,default_uniref30_22_5,0.794,0.7939453125
101,default_uniref30_22_6,0.7935,0.79345703125
102,default_uniref30_22_7,0.796,0.7958984375
103,default_uniref30_22_8,0.7803,0.7802734375
104,default_uniref30_22_9,0.7817,0.78173828125
105,iter_1_0,0.803,0.80322265625
