,model,score,score_norm
0,Elo_0,0.8213,0.8212890625
1,Elo_1,0.818,0.81787109375
2,Elo_2,0.8066,0.806640625
3,Elo_3,0.779,0.77880859375
4,Elo_4,0.7847,0.78466796875
5,avg_refine_0,0.816,0.81591796875
6,avg_refine_1,0.787,0.787109375
7,avg_refine_2,0.791,0.791015625
8,avg_refine_3,0.7866,0.78662109375
9,avg_refine_4,0.796,0.7958984375
10,default_af_0,0.7974,0.79736328125
11,default_af_1,0.7793,0.779296875
12,default_af_2,0.78,0.77978515625
13,default_af_3,0.793,0.79296875
14,default_af_4,0.7866,0.78662109375
15,default_af_5,0.7876,0.78759765625
16,default_af_6,0.794,0.7939453125
17,default_af_7,0.7925,0.79248046875
18,default_af_8,0.795,0.794921875
19,default_af_9,0.799,0.798828125
20,default_comp_0,0.8013,0.80126953125
21,default_comp_1,0.7534,0.75341796875
22,default_comp_2,0.762,0.76220703125
23,default_comp_3,0.7563,0.75634765625
24,default_comp_4,0.7466,0.74658203125
25,default_comp_5,0.744,0.744140625
26,default_comp_6,0.747,0.7470703125
27,default_comp_7,0.7417,0.74169921875
28,default_comp_8,0.76,0.759765625
29,default_comp_9,0.7656,0.765625
30,default_mul_newest_0,0.803,0.80322265625
31,default_mul_newest_1,0.7915,0.79150390625
32,default_mul_newest_10,0.777,0.77685546875
33,default_mul_newest_11,0.784,0.7841796875
34,default_mul_newest_12,0.7705,0.7705078125
35,default_mul_newest_13,0.768,0.76806640625
36,default_mul_newest_14,0.771,0.77099609375
37,default_mul_newest_15,0.773,0.77294921875
38,default_mul_newest_16,0.7793,0.779296875
39,default_mul_newest_17,0.773,0.77294921875
40,default_mul_newest_18,0.7744,0.7744140625
41,default_mul_newest_19,0.7676,0.767578125
42,default_mul_newest_2,0.8013,0.80126953125
43,default_mul_newest_20,0.7734,0.7734375
44,default_mul_newest_21,0.781,0.78076171875
45,default_mul_newest_22,0.7793,0.779296875
46,default_mul_newest_23,0.775,0.77490234375
47,default_mul_newest_24,0.778,0.77783203125
48,default_mul_newest_3,0.7837,0.78369140625
49,default_mul_newest_4,0.786,0.7861328125
50,default_mul_newest_5,0.7837,0.78369140625
51,default_mul_newest_6,0.7847,0.78466796875
52,default_mul_newest_7,0.773,0.77294921875
53,default_mul_newest_8,0.782,0.7822265625
54,default_mul_newest_9,0.7856,0.78564453125
55,default_multimer_0,0.7817,0.78173828125
56,default_multimer_1,0.7905,0.79052734375
57,default_multimer_2,0.768,0.76806640625
58,default_multimer_3,0.768,0.76806640625
59,default_multimer_4,0.7827,0.78271484375
60,default_multimer_5,0.787,0.787109375
61,default_multimer_6,0.762,0.76220703125
62,default_multimer_7,0.765,0.76513671875
63,default_multimer_8,0.7812,0.78125
