,model,score,score_norm
0,Elo_0,0.7554,0.75537109375
1,Elo_1,0.7197,0.7197265625
2,Elo_2,0.755,0.7548828125
3,Elo_3,0.7573,0.75732421875
4,Elo_4,0.729,0.72900390625
5,avg_refine_0,0.7124,0.71240234375
6,avg_refine_1,0.712,0.7119140625
7,avg_refine_2,0.7383,0.73828125
8,avg_refine_3,0.7163,0.71630859375
9,avg_refine_4,0.762,0.76220703125
10,default_af_0,0.8003,0.80029296875
11,default_af_1,0.802,0.8017578125
12,default_af_2,0.784,0.7841796875
13,default_af_3,0.7827,0.78271484375
14,default_af_4,0.81,0.81005859375
15,default_af_5,0.812,0.81201171875
16,default_af_6,0.799,0.798828125
17,default_af_7,0.8047,0.8046875
18,default_af_8,0.7944,0.79443359375
19,default_af_9,0.809,0.80908203125
20,default_comp_0,0.7046,0.70458984375
21,default_comp_1,0.6987,0.69873046875
22,default_comp_2,0.713,0.712890625
23,default_comp_3,0.7236,0.7236328125
24,default_comp_4,0.724,0.72412109375
25,default_comp_5,0.7207,0.720703125
26,default_comp_6,0.7085,0.70849609375
27,default_comp_7,0.736,0.73583984375
28,default_comp_8,0.705,0.705078125
29,default_comp_9,0.6997,0.69970703125
30,default_img_0,0.695,0.69482421875
31,default_img_1,0.7036,0.70361328125
32,default_img_2,0.7144,0.71435546875
33,default_img_3,0.715,0.71484375
34,default_img_4,0.72,0.72021484375
35,default_img_5,0.711,0.7109375
36,default_img_6,0.7075,0.70751953125
37,default_img_7,0.7324,0.732421875
38,default_img_8,0.711,0.7109375
39,default_img_9,0.709,0.708984375
40,default_mul_newest_0,0.7524,0.75244140625
41,default_mul_newest_1,0.7476,0.74755859375
42,default_mul_newest_10,0.7256,0.7255859375
43,default_mul_newest_11,0.7207,0.720703125
44,default_mul_newest_12,0.7197,0.7197265625
45,default_mul_newest_13,0.7188,0.71875
46,default_mul_newest_14,0.724,0.72412109375
47,default_mul_newest_15,0.709,0.708984375
48,default_mul_newest_16,0.71,0.7099609375
49,default_mul_newest_17,0.7314,0.7314453125
50,default_mul_newest_18,0.729,0.72900390625
51,default_mul_newest_19,0.7554,0.75537109375
52,default_mul_newest_2,0.7275,0.7275390625
53,default_mul_newest_20,0.693,0.69287109375
54,default_mul_newest_21,0.6846,0.6845703125
55,default_mul_newest_22,0.6978,0.69775390625
56,default_mul_newest_23,0.7085,0.70849609375
57,default_mul_newest_24,0.72,0.72021484375
58,default_mul_newest_3,0.7437,0.74365234375
59,default_mul_newest_4,0.721,0.72119140625
60,default_mul_newest_5,0.7285,0.728515625
61,default_mul_newest_6,0.7417,0.74169921875
62,default_mul_newest_7,0.735,0.73486328125
63,default_mul_newest_8,0.725,0.72509765625
64,default_mul_newest_9,0.7017,0.70166015625
65,default_multimer_0,0.7583,0.75830078125
66,default_multimer_1,0.741,0.7412109375
67,default_multimer_2,0.7295,0.7294921875
68,default_multimer_3,0.7383,0.73828125
69,default_multimer_4,0.731,0.73095703125
70,default_multimer_5,0.725,0.72509765625
71,default_multimer_6,0.731,0.73095703125
72,default_multimer_7,0.7607,0.7607421875
