,model,score,score_norm
0,Elo_0,0.757,0.7568359375
1,Elo_1,0.7275,0.7275390625
2,Elo_2,0.7295,0.7294921875
3,Elo_3,0.716,0.7158203125
4,Elo_4,0.725,0.72509765625
5,avg_refine_0,0.7583,0.75830078125
6,avg_refine_1,0.7583,0.75830078125
7,avg_refine_2,0.722,0.72216796875
8,avg_refine_3,0.7207,0.720703125
9,avg_refine_4,0.7065,0.70654296875
10,default_af_0,0.743,0.7431640625
11,default_af_1,0.7437,0.74365234375
12,default_af_2,0.749,0.7490234375
13,default_af_3,0.7505,0.75048828125
14,default_af_4,0.7485,0.74853515625
15,default_af_5,0.74,0.740234375
16,default_af_6,0.754,0.75390625
17,default_af_7,0.739,0.73876953125
18,default_af_8,0.746,0.74609375
19,default_af_9,0.7607,0.7607421875
20,default_comp_0,0.7285,0.728515625
21,default_comp_1,0.7217,0.7216796875
22,default_comp_2,0.7144,0.71435546875
23,default_comp_3,0.705,0.705078125
24,default_comp_4,0.706,0.7060546875
25,default_comp_5,0.7134,0.71337890625
26,default_comp_6,0.7056,0.70556640625
27,default_comp_7,0.7036,0.70361328125
28,default_comp_8,0.7104,0.71044921875
29,default_comp_9,0.704,0.7041015625
30,default_mul_newest_0,0.7373,0.7373046875
31,default_mul_newest_1,0.7314,0.7314453125
32,default_mul_newest_10,0.71,0.7099609375
33,default_mul_newest_11,0.717,0.716796875
34,default_mul_newest_12,0.721,0.72119140625
35,default_mul_newest_13,0.733,0.73291015625
36,default_mul_newest_14,0.7246,0.724609375
37,default_mul_newest_15,0.7134,0.71337890625
38,default_mul_newest_16,0.723,0.72314453125
39,default_mul_newest_17,0.724,0.72412109375
40,default_mul_newest_18,0.7256,0.7255859375
41,default_mul_newest_19,0.7256,0.7255859375
42,default_mul_newest_2,0.7266,0.7265625
43,default_mul_newest_20,0.7407,0.74072265625
44,default_mul_newest_21,0.738,0.73779296875
45,default_mul_newest_22,0.7363,0.736328125
46,default_mul_newest_23,0.735,0.73486328125
47,default_mul_newest_24,0.739,0.73876953125
48,default_mul_newest_3,0.73,0.72998046875
49,default_mul_newest_4,0.7354,0.7353515625
50,default_mul_newest_5,0.7266,0.7265625
51,default_mul_newest_6,0.7295,0.7294921875
52,default_mul_newest_7,0.7163,0.71630859375
53,default_mul_newest_8,0.7207,0.720703125
54,default_mul_newest_9,0.723,0.72314453125
55,default_multimer_0,0.7246,0.724609375
56,default_multimer_1,0.72,0.72021484375
57,default_multimer_2,0.718,0.7177734375
58,default_multimer_3,0.7104,0.71044921875
59,default_multimer_4,0.7134,0.71337890625
60,default_multimer_5,0.7153,0.71533203125
61,default_multimer_6,0.721,0.72119140625
62,default_multimer_7,0.7207,0.720703125
63,default_multimer_8,0.7314,0.7314453125
64,default_multimer_9,0.734,0.73388671875
65,default_pdb70_0,0.703,0.703125
66,default_pdb70_1,0.719,0.71923828125
67,default_pdb70_2,0.702,0.7021484375
68,default_pdb70_3,0.7104,0.71044921875
69,default_pdb70_4,0.7144,0.71435546875
70,default_pdb70_5,0.706,0.7060546875
71,default_pdb70_6,0.706,0.7060546875
72,default_pdb70_7,0.708,0.7080078125
73,default_pdb70_8,0.706,0.7060546875
74,default_pdb70_9,0.704,0.7041015625
75,default_pdb_0,0.7173,0.71728515625
76,default_pdb_1,0.7017,0.70166015625
77,default_pdb_2,0.709,0.708984375
78,default_pdb_3,0.7017,0.70166015625
79,default_pdb_4,0.696,0.69580078125
80,default_pdb_5,0.691,0.69091796875
81,default_pdb_6,0.689,0.68896484375
82,default_pdb_7,0.684,0.68408203125
83,default_pdb_8,0.6963,0.6962890625
84,default_pdb_9,0.697,0.69677734375
85,default_struct_0,0.7373,0.7373046875
86,default_struct_1,0.7314,0.7314453125
87,default_struct_2,0.732,0.73193359375
88,default_struct_3,0.728,0.72802734375
89,default_struct_4,0.7183,0.71826171875
90,default_struct_5,0.73,0.72998046875
91,default_struct_6,0.717,0.716796875
92,default_struct_7,0.7197,0.7197265625
93,default_struct_8,0.7236,0.7236328125
94,default_struct_9,0.748,0.748046875
95,default_uniclust30_0,0.73,0.72998046875
96,default_uniclust30_1,0.7295,0.7294921875
97,default_uniclust30_2,0.7227,0.72265625
98,default_uniclust30_3,0.7153,0.71533203125
99,default_uniclust30_4,0.731,0.73095703125
100,default_uniclust30_5,0.7153,0.71533203125
101,default_uniclust30_6,0.7183,0.71826171875
102,default_uniclust30_7,0.7256,0.7255859375
103,default_uniclust30_8,0.731,0.73095703125
104,default_uniclust30_9,0.731,0.73095703125
105,default_uniref30_22_0,0.7334,0.7333984375
106,default_uniref30_22_1,0.7314,0.7314453125
107,default_uniref30_22_10,0.7295,0.7294921875
108,default_uniref30_22_11,0.7124,0.71240234375
109,default_uniref30_22_12,0.7173,0.71728515625
110,default_uniref30_22_13,0.7183,0.71826171875
111,default_uniref30_22_14,0.718,0.7177734375
112,default_uniref30_22_15,0.7188,0.71875
113,default_uniref30_22_16,0.7188,0.71875
114,default_uniref30_22_17,0.7217,0.7216796875
115,default_uniref30_22_18,0.7217,0.7216796875
116,default_uniref30_22_19,0.7236,0.7236328125
117,default_uniref30_22_2,0.728,0.72802734375
118,default_uniref30_22_20,0.722,0.72216796875
119,default_uniref30_22_21,0.7334,0.7333984375
120,default_uniref30_22_22,0.733,0.73291015625
121,default_uniref30_22_23,0.7344,0.734375
122,default_uniref30_22_24,0.733,0.73291015625
123,default_uniref30_22_3,0.722,0.72216796875
124,default_uniref30_22_4,0.719,0.71923828125
125,default_uniref30_22_5,0.73,0.72998046875
126,default_uniref30_22_6,0.722,0.72216796875
127,default_uniref30_22_7,0.715,0.71484375
128,default_uniref30_22_8,0.731,0.73095703125
129,default_uniref30_22_9,0.7266,0.7265625
130,iter_1_0,0.7407,0.74072265625
131,iter_1_1,0.745,0.7451171875
132,iter_1_2,0.718,0.7177734375
133,iter_1_3,0.7173,0.71728515625
134,iter_1_4,0.729,0.72900390625
135,iter_1_5,0.726,0.72607421875
136,iter_1_6,0.729,0.72900390625
137,iter_1_7,0.7275,0.7275390625
138,iter_1_8,0.6963,0.6962890625
139,iter_1_9,0.711,0.7109375
140,iter_2_0,0.719,0.71923828125
141,iter_2_1,0.7305,0.73046875
142,iter_2_2,0.7104,0.71044921875
143,iter_2_3,0.731,0.73095703125
144,iter_2_4,0.731,0.73095703125
145,iter_2_5,0.7124,0.71240234375
146,iter_2_6,0.716,0.7158203125
147,iter_2_7,0.728,0.72802734375
148,iter_2_8,0.726,0.72607421875
149,iter_2_9,0.7373,0.7373046875
150,lewis_0,0.739,0.73876953125
151,lewis_1,0.72,0.72021484375
152,lewis_2,0.72,0.72021484375
153,lewis_3,0.724,0.72412109375
154,lewis_4,0.7246,0.724609375
155,spec_af_0,0.747,0.7470703125
156,spec_af_1,0.7466,0.74658203125
157,spec_af_2,0.749,0.7490234375
158,spec_af_3,0.749,0.7490234375
159,spec_af_4,0.7397,0.73974609375
160,spec_af_5,0.747,0.7470703125
161,spec_af_6,0.755,0.7548828125
162,spec_af_7,0.737,0.73681640625
163,spec_af_8,0.7393,0.7392578125
164,spec_af_9,0.7646,0.7646484375
165,spec_colab_iter_0,0.778,0.77783203125
166,spec_colab_iter_1,0.7363,0.736328125
167,spec_colab_iter_2,0.729,0.72900390625
168,spec_colab_iter_3,0.71,0.7099609375
169,spec_colab_iter_4,0.714,0.7138671875
170,spec_colab_iter_5,0.7163,0.71630859375
171,spec_colab_iter_6,0.7124,0.71240234375
172,spec_colab_iter_7,0.702,0.7021484375
173,spec_colab_iter_8,0.7305,0.73046875
174,spec_colab_iter_9,0.73,0.72998046875
175,spec_comp_0,0.73,0.72998046875
176,spec_comp_1,0.7207,0.720703125
177,spec_comp_2,0.7217,0.7216796875
178,spec_comp_3,0.7134,0.71337890625
179,spec_comp_4,0.7173,0.71728515625
180,spec_comp_5,0.7075,0.70751953125
181,spec_comp_6,0.7017,0.70166015625
182,spec_comp_7,0.7114,0.71142578125
183,spec_comp_8,0.7104,0.71044921875
184,spec_comp_9,0.7075,0.70751953125
185,spec_iter_uniprot_sto_0,0.735,0.73486328125
186,spec_iter_uniprot_sto_1,0.7344,0.734375
187,spec_iter_uniprot_sto_2,0.7207,0.720703125
188,spec_iter_uniprot_sto_3,0.7217,0.7216796875
189,spec_iter_uniprot_sto_4,0.709,0.708984375
190,spec_iter_uniprot_sto_5,0.712,0.7119140625
191,spec_iter_uniprot_sto_6,0.7207,0.720703125
192,spec_iter_uniprot_sto_7,0.731,0.73095703125
193,spec_iter_uniprot_sto_8,0.731,0.73095703125
194,spec_iter_uniprot_sto_9,0.7266,0.7265625
195,spec_iter_uniref_a3m_0,0.7285,0.728515625
196,spec_iter_uniref_a3m_1,0.7275,0.7275390625
197,spec_iter_uniref_a3m_2,0.7104,0.71044921875
198,spec_iter_uniref_a3m_3,0.704,0.7041015625
199,spec_iter_uniref_a3m_4,0.712,0.7119140625
200,spec_iter_uniref_a3m_5,0.7217,0.7216796875
201,spec_iter_uniref_a3m_6,0.713,0.712890625
202,spec_iter_uniref_a3m_7,0.73,0.72998046875
203,spec_iter_uniref_a3m_8,0.732,0.73193359375
204,spec_iter_uniref_a3m_9,0.711,0.7109375
205,spec_iter_uniref_sto_0,0.7407,0.74072265625
206,spec_iter_uniref_sto_1,0.7197,0.7197265625
