,model,score,score_norm
0,Elo_0,0.8213,0.8212890625
1,Elo_1,0.8115,0.8115234375
2,Elo_2,0.818,0.81787109375
3,Elo_3,0.815,0.81494140625
4,Elo_4,0.816,0.81591796875
5,avg_refine_0,0.8457,0.845703125
6,avg_refine_1,0.845,0.84521484375
7,avg_refine_2,0.8296,0.82958984375
8,avg_refine_3,0.8286,0.82861328125
9,avg_refine_4,0.8228,0.82275390625
10,default_af_0,0.7915,0.79150390625
11,default_af_1,0.79,0.7900390625
12,default_af_2,0.8096,0.8095703125
13,default_af_3,0.81,0.81005859375
14,default_af_4,0.789,0.7890625
15,default_af_5,0.7754,0.775390625
16,default_af_6,0.7773,0.77734375
17,default_af_7,0.7593,0.75927734375
18,default_af_8,0.747,0.7470703125
19,default_af_9,0.7476,0.74755859375
20,default_comp_0,0.8096,0.8095703125
21,default_comp_1,0.802,0.8017578125
22,default_comp_2,0.8096,0.8095703125
23,default_comp_3,0.801,0.80078125
24,default_comp_4,0.7593,0.75927734375
25,default_comp_5,0.768,0.76806640625
26,default_comp_6,0.7544,0.75439453125
27,default_comp_7,0.756,0.755859375
28,default_comp_8,0.7607,0.7607421875
29,default_comp_9,0.753,0.7529296875
30,default_img_0,0.823,0.8232421875
31,default_img_1,0.8135,0.8134765625
32,default_img_2,0.814,0.81396484375
33,default_img_3,0.814,0.81396484375
34,default_img_4,0.815,0.81494140625
35,default_img_5,0.7827,0.78271484375
36,default_img_6,0.771,0.77099609375
37,default_img_7,0.765,0.76513671875
38,default_img_8,0.75,0.75
39,default_img_9,0.7446,0.74462890625
40,default_mul_newest_0,0.824,0.82421875
41,default_mul_newest_1,0.8228,0.82275390625
42,default_mul_newest_10,0.781,0.78076171875
43,default_mul_newest_11,0.802,0.8017578125
44,default_mul_newest_12,0.812,0.81201171875
45,default_mul_newest_13,0.8145,0.814453125
46,default_mul_newest_14,0.776,0.77587890625
47,default_mul_newest_15,0.807,0.80712890625
48,default_mul_newest_16,0.808,0.80810546875
49,default_mul_newest_17,0.798,0.7978515625
50,default_mul_newest_18,0.762,0.76220703125
51,default_mul_newest_19,0.776,0.77587890625
52,default_mul_newest_2,0.8237,0.82373046875
53,default_mul_newest_20,0.7617,0.76171875
54,default_mul_newest_21,0.7603,0.76025390625
55,default_mul_newest_22,0.7646,0.7646484375
56,default_mul_newest_23,0.7607,0.7607421875
57,default_mul_newest_24,0.757,0.7568359375
58,default_mul_newest_3,0.8228,0.82275390625
59,default_mul_newest_4,0.8223,0.822265625
60,default_mul_newest_5,0.8223,0.822265625
61,default_mul_newest_6,0.8213,0.8212890625
62,default_mul_newest_7,0.7847,0.78466796875
63,default_mul_newest_8,0.8076,0.8076171875
64,default_mul_newest_9,0.785,0.78515625
65,default_multimer_0,0.82,0.81982421875
66,default_multimer_1,0.818,0.81787109375
67,default_multimer_2,0.818,0.81787109375
68,default_multimer_3,0.807,0.80712890625
69,default_multimer_4,0.7603,0.76025390625
70,default_multimer_5,0.755,0.7548828125
71,default_multimer_6,0.7666,0.7666015625
72,default_multimer_7,0.7686,0.7685546875
73,default_multimer_8,0.773,0.77294921875
74,default_multimer_9,0.754,0.75390625
75,default_pdb70_0,0.8125,0.8125
76,default_pdb70_1,0.805,0.80517578125
77,default_pdb70_2,0.8057,0.8056640625
78,default_pdb70_3,0.776,0.77587890625
79,default_pdb70_4,0.7705,0.7705078125
80,default_pdb70_5,0.787,0.787109375
81,default_pdb70_6,0.7993,0.79931640625
82,default_pdb70_7,0.8,0.7998046875
83,default_pdb70_8,0.7637,0.763671875
84,default_pdb70_9,0.731,0.73095703125
85,default_pdb_0,0.7935,0.79345703125
86,default_pdb_1,0.8057,0.8056640625
87,default_pdb_2,0.7754,0.775390625
88,default_pdb_3,0.757,0.7568359375
89,default_pdb_4,0.758,0.7578125
90,default_pdb_5,0.743,0.7431640625
91,default_pdb_6,0.756,0.755859375
92,default_pdb_7,0.7847,0.78466796875
93,default_pdb_8,0.7617,0.76171875
94,default_pdb_9,0.7617,0.76171875
95,default_struct_0,0.82,0.81982421875
96,default_struct_1,0.81,0.81005859375
97,default_struct_2,0.808,0.80810546875
98,default_struct_3,0.8086,0.80859375
99,default_struct_4,0.767,0.76708984375
100,default_struct_5,0.7944,0.79443359375
101,default_struct_6,0.7656,0.765625
102,default_struct_7,0.795,0.794921875
103,default_struct_8,0.776,0.77587890625
104,default_struct_9,0.7686,0.7685546875
105,default_uniclust30_0,0.8354,0.83544921875
106,default_uniclust30_1,0.8223,0.822265625
107,default_uniclust30_2,0.8394,0.83935546875
108,default_uniclust30_3,0.837,0.8369140625
109,default_uniclust30_4,0.804,0.80419921875
110,default_uniclust30_5,0.7983,0.79833984375
111,default_uniclust30_6,0.8184,0.818359375
112,default_uniclust30_7,0.8022,0.80224609375
113,default_uniclust30_8,0.77,0.77001953125
114,default_uniclust30_9,0.7812,0.78125
115,default_uniref30_22_0,0.8237,0.82373046875
116,default_uniref30_22_1,0.823,0.8232421875
117,default_uniref30_22_10,0.815,0.81494140625
118,default_uniref30_22_11,0.7803,0.7802734375
119,default_uniref30_22_12,0.8022,0.80224609375
120,default_uniref30_22_13,0.804,0.80419921875
121,default_uniref30_22_14,0.782,0.7822265625
122,default_uniref30_22_15,0.8086,0.80859375
123,default_uniref30_22_16,0.774,0.77392578125
124,default_uniref30_22_17,0.8066,0.806640625
125,default_uniref30_22_18,0.7773,0.77734375
126,default_uniref30_22_19,0.7554,0.75537109375
127,default_uniref30_22_2,0.8228,0.82275390625
128,default_uniref30_22_20,0.7637,0.763671875
129,default_uniref30_22_21,0.7637,0.763671875
130,default_uniref30_22_22,0.7583,0.75830078125
131,default_uniref30_22_23,0.763,0.76318359375
132,default_uniref30_22_24,0.758,0.7578125
133,default_uniref30_22_3,0.822,0.82177734375
134,default_uniref30_22_4,0.822,0.82177734375
135,default_uniref30_22_5,0.806,0.80615234375
136,default_uniref30_22_6,0.794,0.7939453125
137,default_uniref30_22_7,0.806,0.80615234375
138,default_uniref30_22_8,0.785,0.78515625
139,default_uniref30_22_9,0.8154,0.8154296875
140,img_multimer_0,0.857,0.85693359375
141,img_multimer_1,0.856,0.85595703125
142,img_multimer_2,0.7993,0.79931640625
143,img_multimer_3,0.8105,0.810546875
144,img_multimer_4,0.8164,0.81640625
145,img_multimer_5,0.8203,0.8203125
146,img_multimer_6,0.8164,0.81640625
147,img_multimer_7,0.7563,0.75634765625
148,img_multimer_8,0.7466,0.74658203125
149,img_multimer_9,0.706,0.7060546875
150,iter_1_0,0.8237,0.82373046875
151,iter_1_1,0.8237,0.82373046875
152,iter_1_2,0.8247,0.82470703125
153,iter_1_3,0.8237,0.82373046875
154,iter_1_4,0.819,0.81884765625
155,iter_1_5,0.795,0.794921875
156,iter_1_6,0.8057,0.8056640625
157,iter_1_7,0.8037,0.8037109375
158,iter_1_8,0.771,0.77099609375
159,iter_1_9,0.77,0.77001953125
160,iter_1_old_0,0.825,0.8251953125
161,iter_1_old_1,0.824,0.82421875
162,iter_1_old_2,0.822,0.82177734375
163,iter_1_old_3,0.816,0.81591796875
164,iter_1_old_4,0.7812,0.78125
165,iter_1_old_5,0.798,0.7978515625
166,iter_1_old_6,0.8,0.7998046875
167,iter_1_old_7,0.7705,0.7705078125
168,iter_1_old_8,0.7705,0.7705078125
169,iter_1_old_9,0.767,0.76708984375
170,iter_2_old_0,0.8286,0.82861328125
171,iter_2_old_1,0.823,0.8232421875
172,iter_2_old_2,0.8237,0.82373046875
173,iter_2_old_3,0.823,0.8232421875
174,iter_2_old_4,0.8057,0.8056640625
175,iter_2_old_5,0.8096,0.8095703125
176,iter_2_old_6,0.774,0.77392578125
177,iter_2_old_7,0.761,0.76123046875
178,iter_2_old_8,0.7534,0.75341796875
179,iter_2_old_9,0.766,0.76611328125
180,lewis_0,0.834,0.833984375
181,lewis_1,0.8223,0.822265625
182,lewis_2,0.8203,0.8203125
183,lewis_3,0.823,0.8232421875
184,lewis_4,0.8237,0.82373046875
185,spec_af_0,0.8013,0.80126953125
186,spec_af_1,0.7803,0.7802734375
187,spec_af_2,0.8,0.7998046875
188,spec_af_3,0.8003,0.80029296875
189,spec_af_4,0.7935,0.79345703125
190,spec_af_5,0.8057,0.8056640625
191,spec_af_6,0.8037,0.8037109375
192,spec_af_7,0.7935,0.79345703125
193,spec_af_8,0.7686,0.7685546875
194,spec_af_9,0.7744,0.7744140625
195,spec_comp_0,0.8022,0.80224609375
196,spec_comp_1,0.8013,0.80126953125
197,spec_comp_2,0.8105,0.810546875
198,spec_comp_3,0.8037,0.8037109375
199,spec_comp_4,0.791,0.791015625
200,spec_comp_5,0.795,0.794921875
201,spec_comp_6,0.6904,0.6904296875
202,spec_comp_7,0.763,0.76318359375
203,spec_comp_8,0.7583,0.75830078125
204,spec_comp_9,0.716,0.7158203125
205,spec_iter_uniprot_sto_0,0.793,0.79296875
206,spec_iter_uniprot_sto_1,0.791,0.791015625
207,spec_iter_uniprot_sto_2,0.7803,0.7802734375
208,spec_iter_uniprot_sto_3,0.778,0.77783203125
209,spec_iter_uniprot_sto_4,0.7646,0.7646484375
210,spec_iter_uniprot_sto_5,0.7505,0.75048828125
211,spec_iter_uniprot_sto_6,0.7637,0.763671875
212,spec_iter_uniprot_sto_7,0.7505,0.75048828125
213,spec_iter_uniprot_sto_8,0.719,0.71923828125
214,spec_iter_uniprot_sto_9,0.733,0.73291015625
215,spec_iter_uniref_a3m_0,0.8027,0.802734375
216,spec_iter_uniref_a3m_1,0.8027,0.802734375
217,spec_iter_uniref_a3m_2,0.807,0.80712890625
