,model,score,score_norm
0,Elo_0,0.868,0.8681640625
1,Elo_1,0.868,0.8681640625
2,Elo_2,0.867,0.8671875
3,Elo_3,0.8667,0.86669921875
4,Elo_4,0.845,0.84521484375
5,avg_refine_0,0.8955,0.8955078125
6,avg_refine_1,0.8916,0.8916015625
7,avg_refine_2,0.883,0.8828125
8,avg_refine_3,0.8823,0.88232421875
9,avg_refine_4,0.878,0.8779296875
10,default_af_0,0.873,0.873046875
11,default_af_1,0.874,0.8740234375
12,default_af_2,0.874,0.8740234375
13,default_af_3,0.874,0.8740234375
14,default_af_4,0.8633,0.86328125
15,default_af_5,0.8633,0.86328125
16,default_af_6,0.856,0.85595703125
17,default_af_7,0.8555,0.85546875
18,default_af_8,0.8647,0.86474609375
19,default_af_9,0.8657,0.86572265625
20,default_comp_0,0.874,0.8740234375
21,default_comp_1,0.8623,0.8623046875
22,default_comp_2,0.8506,0.8505859375
23,default_comp_3,0.851,0.85107421875
24,default_comp_4,0.8257,0.82568359375
25,default_comp_5,0.824,0.82421875
26,default_comp_6,0.8423,0.84228515625
27,default_comp_7,0.8335,0.83349609375
28,default_comp_8,0.8184,0.818359375
29,default_comp_9,0.809,0.80908203125
30,default_img_0,0.876,0.8759765625
31,default_img_1,0.874,0.8740234375
32,default_img_2,0.85,0.85009765625
33,default_img_3,0.829,0.8291015625
34,default_img_4,0.835,0.8349609375
35,default_img_5,0.828,0.828125
36,default_img_6,0.828,0.828125
37,default_img_7,0.8135,0.8134765625
38,default_img_8,0.8086,0.80859375
39,default_img_9,0.809,0.80908203125
40,default_multimer_0,0.8745,0.87451171875
41,default_multimer_1,0.864,0.86376953125
42,default_multimer_2,0.8276,0.82763671875
43,default_multimer_3,0.8213,0.8212890625
44,default_multimer_4,0.8257,0.82568359375
45,default_multimer_5,0.8325,0.83251953125
46,default_multimer_6,0.82,0.81982421875
47,default_multimer_7,0.7974,0.79736328125
48,default_multimer_8,0.8047,0.8046875
49,default_multimer_9,0.8096,0.8095703125
50,default_pdb70_0,0.873,0.873046875
51,default_pdb70_1,0.8706,0.87060546875
52,default_pdb70_2,0.8447,0.8447265625
53,default_pdb70_3,0.8315,0.83154296875
54,default_pdb70_4,0.837,0.8369140625
55,default_pdb70_5,0.854,0.85400390625
56,default_pdb70_6,0.832,0.83203125
57,default_pdb70_7,0.8125,0.8125
58,default_pdb70_8,0.815,0.81494140625
59,default_pdb70_9,0.811,0.81103515625
60,default_pdb_0,0.8765,0.87646484375
61,default_pdb_1,0.8735,0.87353515625
62,default_pdb_2,0.843,0.8427734375
63,default_pdb_3,0.84,0.83984375
64,default_pdb_4,0.8384,0.83837890625
65,default_pdb_5,0.854,0.85400390625
66,default_pdb_6,0.8535,0.853515625
67,default_pdb_7,0.8164,0.81640625
68,default_pdb_8,0.808,0.80810546875
69,default_pdb_9,0.802,0.8017578125
70,default_struct_0,0.8706,0.87060546875
71,default_struct_1,0.8706,0.87060546875
72,default_struct_2,0.8555,0.85546875
73,default_struct_3,0.8374,0.83740234375
74,default_struct_4,0.8203,0.8203125
75,default_struct_5,0.8394,0.83935546875
76,default_struct_6,0.834,0.833984375
77,default_struct_7,0.783,0.783203125
78,default_struct_8,0.8154,0.8154296875
79,default_struct_9,0.8115,0.8115234375
80,default_uniclust30_0,0.8755,0.87548828125
81,default_uniclust30_1,0.868,0.8681640625
82,default_uniclust30_2,0.84,0.83984375
83,default_uniclust30_3,0.831,0.8310546875
84,default_uniclust30_4,0.83,0.830078125
85,default_uniclust30_5,0.8105,0.810546875
86,default_uniclust30_6,0.821,0.82080078125
87,default_uniclust30_7,0.818,0.81787109375
88,default_uniclust30_8,0.8086,0.80859375
89,default_uniclust30_9,0.802,0.8017578125
90,default_uniref30_22_0,0.879,0.87890625
91,default_uniref30_22_1,0.868,0.8681640625
92,default_uniref30_22_10,0.809,0.80908203125
93,default_uniref30_22_11,0.834,0.833984375
94,default_uniref30_22_12,0.834,0.833984375
95,default_uniref30_22_13,0.7935,0.79345703125
96,default_uniref30_22_14,0.8237,0.82373046875
97,default_uniref30_22_15,0.832,0.83203125
98,default_uniref30_22_16,0.829,0.8291015625
99,default_uniref30_22_17,0.811,0.81103515625
100,default_uniref30_22_18,0.811,0.81103515625
101,default_uniref30_22_19,0.8037,0.8037109375
102,default_uniref30_22_2,0.867,0.8671875
103,default_uniref30_22_20,0.8086,0.80859375
104,default_uniref30_22_21,0.806,0.80615234375
105,default_uniref30_22_22,0.8003,0.80029296875
106,default_uniref30_22_23,0.807,0.80712890625
107,default_uniref30_22_24,0.816,0.81591796875
108,default_uniref30_22_3,0.858,0.85791015625
109,default_uniref30_22_4,0.854,0.85400390625
110,default_uniref30_22_5,0.837,0.8369140625
111,default_uniref30_22_6,0.8306,0.83056640625
112,default_uniref30_22_7,0.826,0.826171875
113,default_uniref30_22_8,0.8247,0.82470703125
114,default_uniref30_22_9,0.834,0.833984375
115,img_multimer_0,0.875,0.875
116,img_multimer_1,0.872,0.8720703125
117,img_multimer_2,0.8184,0.818359375
118,img_multimer_3,0.8403,0.84033203125
119,img_multimer_4,0.8413,0.84130859375
120,img_multimer_5,0.8286,0.82861328125
121,img_multimer_6,0.8413,0.84130859375
122,img_multimer_7,0.7754,0.775390625
123,img_multimer_8,0.7964,0.79638671875
124,img_multimer_9,0.798,0.7978515625
125,iter_1_0,0.873,0.873046875
126,iter_1_1,0.8726,0.87255859375
127,iter_1_2,0.821,0.82080078125
128,iter_1_3,0.8345,0.83447265625
129,iter_1_4,0.8193,0.8193359375
130,iter_1_5,0.8413,0.84130859375
131,iter_1_6,0.8164,0.81640625
132,iter_1_7,0.815,0.81494140625
133,iter_1_8,0.805,0.80517578125
134,iter_1_9,0.8066,0.806640625
135,iter_1_old_0,0.8784,0.87841796875
136,iter_1_old_1,0.876,0.8759765625
137,iter_1_old_2,0.802,0.8017578125
138,iter_1_old_3,0.7993,0.79931640625
139,iter_1_old_4,0.833,0.8330078125
140,iter_1_old_5,0.837,0.8369140625
141,iter_1_old_6,0.839,0.8388671875
142,iter_1_old_7,0.8335,0.83349609375
