,model,score,score_norm
0,Elo_0,0.873,0.873046875
1,Elo_1,0.876,0.8759765625
2,Elo_2,0.868,0.8681640625
3,Elo_3,0.8706,0.87060546875
4,Elo_4,0.8657,0.86572265625
5,default_af_0,0.843,0.8427734375
6,default_af_1,0.8394,0.83935546875
7,default_af_2,0.8213,0.8212890625
8,default_af_3,0.8145,0.814453125
9,default_af_4,0.815,0.81494140625
10,default_af_5,0.818,0.81787109375
11,default_af_6,0.8184,0.818359375
12,default_af_7,0.8174,0.8173828125
13,default_af_8,0.816,0.81591796875
14,default_af_9,0.8105,0.810546875
15,default_comp_0,0.873,0.873046875
16,default_comp_1,0.869,0.869140625
17,default_comp_2,0.8716,0.87158203125
18,default_comp_3,0.8716,0.87158203125
19,default_comp_4,0.866,0.8662109375
20,default_comp_5,0.7734,0.7734375
21,default_comp_6,0.7563,0.75634765625
22,default_comp_7,0.7534,0.75341796875
23,default_comp_8,0.765,0.76513671875
24,default_comp_9,0.764,0.76416015625
25,default_multimer_0,0.8716,0.87158203125
26,default_multimer_1,0.8716,0.87158203125
27,default_multimer_2,0.8623,0.8623046875
28,default_multimer_3,0.8364,0.83642578125
29,default_multimer_4,0.843,0.8427734375
30,default_multimer_5,0.8276,0.82763671875
31,default_multimer_6,0.809,0.80908203125
32,default_multimer_7,0.809,0.80908203125
33,default_multimer_8,0.7954,0.79541015625
34,default_multimer_9,0.794,0.7939453125
35,default_pdb70_0,0.852,0.85205078125
36,default_pdb70_1,0.794,0.7939453125
37,default_pdb70_2,0.807,0.80712890625
38,default_pdb70_3,0.7817,0.78173828125
39,default_pdb70_4,0.7886,0.78857421875
40,default_pdb70_5,0.7764,0.7763671875
41,default_pdb70_6,0.782,0.7822265625
42,default_pdb70_7,0.777,0.77685546875
43,default_pdb70_8,0.7603,0.76025390625
44,default_pdb70_9,0.758,0.7578125
45,default_pdb_0,0.8623,0.8623046875
46,default_pdb_1,0.859,0.85888671875
47,default_pdb_2,0.82,0.81982421875
48,default_pdb_3,0.7744,0.7744140625
49,default_pdb_4,0.754,0.75390625
50,default_pdb_5,0.7603,0.76025390625
51,default_pdb_6,0.736,0.73583984375
52,default_pdb_7,0.755,0.7548828125
53,default_pdb_8,0.7646,0.7646484375
54,default_pdb_9,0.757,0.7568359375
55,default_struct_0,0.882,0.8818359375
56,default_struct_1,0.88,0.8798828125
57,default_struct_2,0.834,0.833984375
58,default_struct_3,0.8086,0.80859375
59,default_struct_4,0.7935,0.79345703125
60,default_struct_5,0.785,0.78515625
61,default_struct_6,0.783,0.783203125
62,default_struct_7,0.786,0.7861328125
63,default_struct_8,0.787,0.787109375
64,default_struct_9,0.775,0.77490234375
65,default_uniclust30_0,0.8755,0.87548828125
66,default_uniclust30_1,0.875,0.875
67,default_uniclust30_2,0.871,0.87109375
68,default_uniclust30_3,0.8584,0.8583984375
69,default_uniclust30_4,0.8047,0.8046875
70,default_uniclust30_5,0.7866,0.78662109375
71,default_uniclust30_6,0.79,0.7900390625
72,default_uniclust30_7,0.775,0.77490234375
73,default_uniclust30_8,0.7954,0.79541015625
74,default_uniclust30_9,0.77,0.77001953125
75,default_uniref30_22_0,0.8774,0.87744140625
76,default_uniref30_22_1,0.871,0.87109375
77,default_uniref30_22_10,0.8193,0.8193359375
78,default_uniref30_22_11,0.811,0.81103515625
79,default_uniref30_22_12,0.7954,0.79541015625
80,default_uniref30_22_13,0.791,0.791015625
81,default_uniref30_22_14,0.786,0.7861328125
82,default_uniref30_22_15,0.8022,0.80224609375
83,default_uniref30_22_16,0.7974,0.79736328125
84,default_uniref30_22_17,0.7754,0.775390625
85,default_uniref30_22_18,0.7905,0.79052734375
86,default_uniref30_22_19,0.769,0.76904296875
87,default_uniref30_22_2,0.866,0.8662109375
88,default_uniref30_22_20,0.799,0.798828125
89,default_uniref30_22_21,0.7925,0.79248046875
90,default_uniref30_22_22,0.7974,0.79736328125
91,default_uniref30_22_23,0.793,0.79296875
92,default_uniref30_22_24,0.775,0.77490234375
93,default_uniref30_22_3,0.87,0.8701171875
94,default_uniref30_22_4,0.8667,0.86669921875
95,default_uniref30_22_5,0.8604,0.8603515625
96,default_uniref30_22_6,0.8594,0.859375
97,default_uniref30_22_7,0.865,0.865234375
98,default_uniref30_22_8,0.8535,0.853515625
99,default_uniref30_22_9,0.846,0.84619140625
100,iter_1_0,0.8794,0.87939453125
101,iter_1_1,0.873,0.873046875
102,iter_1_2,0.828,0.828125
103,iter_1_3,0.8223,0.822265625
104,iter_1_4,0.808,0.80810546875
105,iter_1_5,0.801,0.80078125
106,iter_1_6,0.798,0.7978515625
107,iter_1_7,0.798,0.7978515625
108,iter_1_8,0.7734,0.7734375
109,iter_1_9,0.7734,0.7734375
110,iter_2_0,0.883,0.8828125
111,iter_2_1,0.8574,0.857421875
112,iter_2_2,0.831,0.8310546875
113,iter_2_3,0.827,0.8271484375
114,iter_2_4,0.824,0.82421875
115,iter_2_5,0.823,0.8232421875
116,iter_2_6,0.8047,0.8046875
117,iter_2_7,0.809,0.80908203125
118,iter_2_8,0.784,0.7841796875
119,iter_2_9,0.7827,0.78271484375
120,lewis_0,0.883,0.8828125
121,lewis_1,0.883,0.8828125
122,lewis_2,0.8833,0.88330078125
123,lewis_3,0.883,0.8828125
124,lewis_4,0.883,0.8828125
125,spec_af_0,0.8516,0.8515625
126,spec_af_1,0.8467,0.8466796875
127,spec_af_2,0.823,0.8232421875
128,spec_af_3,0.8193,0.8193359375
129,spec_af_4,0.8223,0.822265625
130,spec_af_5,0.8203,0.8203125
131,spec_af_6,0.829,0.8291015625
132,spec_af_7,0.8154,0.8154296875
133,spec_af_8,0.8115,0.8115234375
134,spec_af_9,0.8154,0.8154296875
135,spec_colab_iter_0,0.873,0.873046875
136,spec_colab_iter_1,0.8066,0.806640625
137,spec_colab_iter_2,0.8228,0.82275390625
138,spec_colab_iter_3,0.804,0.80419921875
