,model,score,score_norm
0,Elo_0,0.631,0.630859375
1,Elo_1,0.593,0.5927734375
2,Elo_2,0.677,0.6767578125
3,Elo_3,0.613,0.61279296875
4,Elo_4,0.5483,0.54833984375
5,avg_refine_0,0.738,0.73779296875
6,avg_refine_1,0.807,0.80712890625
7,avg_refine_2,0.7485,0.74853515625
8,avg_refine_3,0.676,0.67578125
9,avg_refine_4,0.653,0.65283203125
10,default_af_0,0.6016,0.6015625
11,default_af_1,0.602,0.60205078125
12,default_af_2,0.59,0.58984375
13,default_af_3,0.621,0.62109375
14,default_af_4,0.5894,0.58935546875
15,default_af_5,0.579,0.5791015625
16,default_af_6,0.601,0.60107421875
17,default_af_7,0.593,0.5927734375
18,default_af_8,0.6,0.60009765625
19,default_af_9,0.564,0.56396484375
20,default_img_0,0.663,0.6630859375
21,default_img_1,0.5415,0.54150390625
22,default_img_2,0.5005,0.50048828125
23,default_img_3,0.6577,0.65771484375
24,default_img_4,0.5054,0.50537109375
25,default_img_5,0.4702,0.47021484375
26,default_img_6,0.6094,0.609375
27,default_img_7,0.4758,0.475830078125
28,default_img_8,0.4805,0.48046875
29,default_img_9,0.5093,0.50927734375
30,default_mul_newest_0,0.663,0.6630859375
31,default_mul_newest_1,0.738,0.73779296875
32,default_mul_newest_10,0.5933,0.59326171875
33,default_mul_newest_11,0.6953,0.6953125
34,default_mul_newest_12,0.6284,0.62841796875
35,default_mul_newest_13,0.593,0.5927734375
36,default_mul_newest_14,0.6465,0.646484375
37,default_mul_newest_15,0.6665,0.66650390625
38,default_mul_newest_16,0.5293,0.529296875
39,default_mul_newest_17,0.554,0.55419921875
40,default_mul_newest_18,0.5615,0.5615234375
41,default_mul_newest_19,0.5615,0.5615234375
42,default_mul_newest_2,0.696,0.69580078125
43,default_mul_newest_20,0.539,0.5390625
44,default_mul_newest_21,0.5723,0.572265625
45,default_mul_newest_22,0.5693,0.5693359375
46,default_mul_newest_23,0.675,0.6748046875
47,default_mul_newest_24,0.557,0.55712890625
48,default_mul_newest_3,0.712,0.7119140625
