,model,icps,recall
0,T1173TS003_1o,0.06285964912280702,0.0002883506343713956
1,T1173TS003_2o,0.06250526315789474,0.0002883506343713956
2,T1173TS003_3o,0.06947757009345794,0.00031237985390234526
3,T1173TS003_4o,0.06057338709677419,0.0003364090734332949
4,T1173TS003_5o,0.0689119658119658,0.00038446751249519417
5,T1173TS011_1o,0.06184347826086957,0.0002883506343713956
6,T1173TS011_2o,0.0612234375,0.00031237985390234526
7,T1173TS011_3o,0.06915555555555554,0.00031237985390234526
8,T1173TS011_4o,0.0695954128440367,0.00031237985390234526
9,T1173TS011_5o,0.07340827067669173,0.00038446751249519417
10,T1173TS035_1o,0.06337522123893806,0.0002883506343713956
11,T1173TS035_2o,0.07217850467289719,0.0003364090734332949
12,T1173TS035_3o,0.057006923076923066,0.00031237985390234526
13,T1173TS035_4o,0.06704965034965035,0.00036043829296424453
14,T1173TS035_5o,0.06751751824817519,0.0003364090734332949
15,T1173TS037_1o,0.061416806722689087,0.0002883506343713956
16,T1173TS037_2o,0.0564202797202797,0.0003364090734332949
17,T1173TS037_3o,0.06124255319148936,0.00031237985390234526
18,T1173TS037_4o,0.06578823529411766,0.00031237985390234526
19,T1173TS037_5o,0.07886736842105264,0.00031237985390234526
20,T1173TS054_1o,0.06546517857142857,0.00031237985390234526
21,T1173TS054_2o,0.05443988764044943,0.00036043829296424453
22,T1173TS054_3o,0.07085913043478259,0.00036043829296424453
23,T1173TS054_4o,0.06499166666666666,0.0003364090734332949
24,T1173TS054_5o,0.07228130081300813,0.00038446751249519417
25,T1173TS071_1o,0.07331809523809524,0.00031237985390234526
26,T1173TS071_2o,0.0660979865771812,0.00038446751249519417
27,T1173TS071_3o,0.07449062499999999,0.0002883506343713956
28,T1173TS071_4o,0.050616778523489926,0.00031237985390234526
29,T1173TS071_5o,0.07201826923076923,0.0003364090734332949
30,T1173TS073_1o,0.07243235294117648,0.00031237985390234526
31,T1173TS073_2o,0.062030322580645156,0.00038446751249519417
32,T1173TS073_3o,0.06590254237288135,0.0003364090734332949
33,T1173TS073_4o,0.06141019108280254,0.00038446751249519417
34,T1173TS073_5o,0.059941176470588234,0.00038446751249519417
35,T1173TS074_1o,0.07243235294117648,0.00031237985390234526
36,T1173TS074_2o,0.062030322580645156,0.00038446751249519417
37,T1173TS074_3o,0.06590254237288135,0.0003364090734332949
38,T1173TS074_4o,0.06141019108280254,0.00038446751249519417
39,T1173TS074_5o,0.059941176470588234,0.00038446751249519417
40,T1173TS086_1o,0.0630342105263158,0.0002883506343713956
41,T1173TS086_2o,0.0581673076923077,0.00036043829296424453
42,T1173TS086_3o,0.0689119658119658,0.00038446751249519417
43,T1173TS086_4o,0.07093308823529411,0.0003364090734332949
44,T1173TS086_5o,0.06057338709677419,0.0003364090734332949
45,T1173TS091_1o,0.04978571428571428,0.000264321414840446
46,T1173TS091_2o,0.07971217391304346,0.00038446751249519417
47,T1173TS091_3o,0.06638383838383838,0.0002883506343713956
48,T1173TS091_4o,0.05516280991735536,0.0002883506343713956
49,T1173TS091_5o,0.04572764227642276,0.0002883506343713956
50,T1173TS098_1o,0.06794204545454545,9.611687812379854e-05
51,T1173TS098_2o,0.07115925925925927,0.00031237985390234526
52,T1173TS098_3o,0.07520576923076923,0.0003364090734332949
53,T1173TS098_4o,0.06691491228070176,0.00031237985390234526
54,T1173TS098_5o,0.033604838709677426,2.4029219530949635e-05
55,T1173TS119_1o,0.05940378787878788,0.0003364090734332949
56,T1173TS119_2o,0.05460759493670886,0.00031237985390234526
57,T1173TS119_3o,0.07178058252427186,0.00031237985390234526
58,T1173TS119_4o,0.06465982142857142,0.00031237985390234526
59,T1173TS119_5o,0.07240378787878789,0.00038446751249519417
60,T1173TS125_1o,0.06546517857142857,0.00031237985390234526
61,T1173TS125_2o,0.05443988764044943,0.00036043829296424453
62,T1173TS125_3o,0.07085913043478259,0.00036043829296424453
63,T1173TS125_4o,0.06499166666666666,0.0003364090734332949
64,T1173TS125_5o,0.07228130081300813,0.00038446751249519417
65,T1173TS131_1o,0.05873493150684932,0.00031237985390234526
66,T1173TS131_2o,0.07163839999999999,0.0003364090734332949
67,T1173TS131_3o,0.0695546153846154,0.00031237985390234526
68,T1173TS131_4o,0.058728776978417274,0.0002883506343713956
69,T1173TS131_5o,0.06497518796992482,0.00031237985390234526
70,T1173TS133_1o,0.06543362068965518,0.00031237985390234526
71,T1173TS133_2o,0.0598491935483871,0.0002883506343713956
72,T1173TS133_3o,0.05622196969696969,0.00031237985390234526
73,T1173TS133_4o,0.07373970588235293,0.00038446751249519417
74,T1173TS133_5o,0.06222101449275363,0.00031237985390234526
75,T1173TS147_1o,0.07043916083916082,0.00036043829296424453
76,T1173TS147_2o,0.06207891156462584,0.00031237985390234526
77,T1173TS147_3o,0.0600696551724138,0.00031237985390234526
78,T1173TS147_4o,0.06637228915662652,0.0004084967320261438
79,T1173TS147_5o,0.0584038961038961,0.0003364090734332949
80,T1173TS150_1o,0.05524740259740259,0.00031237985390234526
81,T1173TS150_2o,0.07054536082474225,0.0002883506343713956
82,T1173TS150_3o,0.064909009009009,0.0002883506343713956
83,T1173TS150_4o,0.0645603896103896,0.00036043829296424453
84,T1173TS150_5o,0.09213,0.0003364090734332949
85,T1173TS158_1o,0.0689119658119658,0.00038446751249519417
86,T1173TS158_2o,0.06250526315789474,0.0002883506343713956
87,T1173TS158_3o,0.07093308823529411,0.0003364090734332949
88,T1173TS158_4o,0.06057338709677419,0.0003364090734332949
89,T1173TS158_5o,0.0581673076923077,0.00036043829296424453
90,T1173TS165_1o,0.043861627906976744,0.00024029219530949635
91,T1173TS165_2o,0.056018791946308724,0.00038446751249519417
92,T1173TS165_3o,0.05785390070921985,0.000264321414840446
93,T1173TS165_4o,0.019164102564102562,4.805843906189927e-05
94,T1173TS165_5o,0.010405825242718445,0.0
95,T1173TS169_1o,0.06984660194174756,0.00031237985390234526
