,model,icps,recall
0,T1132TS003_1o,0.7291306122448978,0.0038446751249519417
1,T1132TS003_2o,0.7166041666666666,0.0038446751249519417
2,T1132TS003_3o,0.7242041666666666,0.003748558246828143
3,T1132TS003_4o,0.7291306122448978,0.0038446751249519417
4,T1132TS003_5o,0.7418166666666667,0.0044213763936947325
5,T1132TS035_1o,0.7291306122448978,0.0038446751249519417
6,T1132TS035_2o,0.7165220000000001,0.0038446751249519417
7,T1132TS035_3o,0.7029297872340425,0.003556324490580546
8,T1132TS035_4o,0.7086444444444444,0.0034602076124567475
9,T1132TS035_5o,0.7064777777777776,0.0034602076124567475
10,T1132TS037_1o,0.7442958333333335,0.0039407920030757404
11,T1132TS037_2o,0.7348204081632653,0.004036908881199538
12,T1132TS037_3o,0.5768729729729729,0.006535947712418301
13,T1132TS037_4o,0.71681875,0.0039407920030757404
14,T1132TS037_5o,0.72771,0.004036908881199538
15,T1132TS054_1o,0.7166041666666666,0.0038446751249519417
16,T1132TS054_2o,0.7166041666666666,0.0038446751249519417
17,T1132TS054_3o,0.7020040816326529,0.0038446751249519417
18,T1132TS054_4o,0.732350980392157,0.004133025759323337
19,T1132TS054_5o,0.7166041666666666,0.0038446751249519417
20,T1132TS071_1o,0.7166041666666666,0.0038446751249519417
21,T1132TS071_2o,0.7166041666666666,0.0038446751249519417
22,T1132TS071_3o,0.7166041666666666,0.0038446751249519417
23,T1132TS071_4o,0.7166041666666666,0.0038446751249519417
24,T1132TS071_5o,0.7166041666666666,0.0038446751249519417
25,T1132TS086_1o,0.7291306122448978,0.0038446751249519417
26,T1132TS086_2o,0.7418166666666667,0.0044213763936947325
27,T1132TS086_3o,0.7418166666666667,0.0044213763936947325
28,T1132TS086_4o,0.7349038461538462,0.004229142637447136
29,T1132TS086_5o,0.7291306122448978,0.0038446751249519417
30,T1132TS091_1o,0.7941268292682926,0.003556324490580546
31,T1132TS091_2o,0.808823076923077,0.0034602076124567475
32,T1132TS091_3o,0.7970736842105265,0.0038446751249519417
33,T1132TS091_4o,0.784069230769231,0.003556324490580546
34,T1132TS091_5o,0.7993642857142857,0.0036524413687043446
35,T1132TS098_1o,0.7166041666666666,0.0039407920030757404
36,T1132TS098_2o,0.7136568627450981,0.004036908881199538
37,T1132TS098_3o,0.7136568627450981,0.004036908881199538
38,T1132TS098_4o,0.23554516129032255,0.0033640907343329488
39,T1132TS098_5o,0.7279059999999999,0.004036908881199538
40,T1132TS119_1o,0.7023442307692308,0.004036908881199538
41,T1132TS119_2o,0.7442958333333335,0.0038446751249519417
42,T1132TS119_3o,0.7023442307692308,0.004036908881199538
43,T1132TS119_4o,0.7166041666666666,0.0038446751249519417
44,T1132TS119_5o,0.7051403846153848,0.004036908881199538
45,T1132TS125_1o,0.7166041666666666,0.0038446751249519417
46,T1132TS125_2o,0.7166041666666666,0.0038446751249519417
47,T1132TS125_3o,0.7020040816326529,0.0038446751249519417
48,T1132TS125_4o,0.732350980392157,0.004133025759323337
49,T1132TS125_5o,0.7166041666666666,0.0038446751249519417
50,T1132TS131_1o,0.7023442307692308,0.004036908881199538
51,T1132TS131_2o,0.7023442307692308,0.004036908881199538
52,T1132TS131_3o,0.7166041666666666,0.0038446751249519417
53,T1132TS131_4o,0.7166041666666666,0.0038446751249519417
54,T1132TS131_5o,0.7051403846153848,0.004036908881199538
55,T1132TS147_1o,0.7136568627450981,0.004036908881199538
56,T1132TS147_2o,0.7136568627450981,0.004036908881199538
57,T1132TS147_3o,0.7353538461538462,0.004229142637447136
58,T1132TS147_4o,0.7136568627450981,0.004036908881199538
59,T1132TS147_5o,0.7136568627450981,0.004036908881199538
60,T1132TS150_1o,0.7442958333333335,0.0038446751249519417
61,T1132TS150_2o,0.7166041666666666,0.0038446751249519417
62,T1132TS150_3o,0.7166041666666666,0.0038446751249519417
63,T1132TS150_4o,0.7136568627450981,0.004036908881199538
64,T1132TS150_5o,0.7166041666666666,0.0038446751249519417
65,T1132TS158_1o,0.7291306122448978,0.0038446751249519417
66,T1132TS158_2o,0.7418166666666667,0.0044213763936947325
67,T1132TS158_3o,0.7418166666666667,0.0044213763936947325
68,T1132TS158_4o,0.7349038461538462,0.004229142637447136
69,T1132TS158_5o,0.7166041666666666,0.0038446751249519417
70,T1132TS165_1o,0.5318671232876712,0.0044213763936947325
71,T1132TS165_2o,0.5720636363636364,0.003748558246828143
72,T1132TS165_3o,0.5955905660377359,0.003748558246828143
73,T1132TS165_4o,0.5720636363636364,0.003748558246828143
74,T1132TS165_5o,0.5318671232876712,0.0044213763936947325
75,T1132TS169_1o,0.7166041666666666,0.0039407920030757404
76,T1132TS169_2o,0.7166041666666666,0.0039407920030757404
77,T1132TS169_3o,0.7166041666666666,0.0038446751249519417
78,T1132TS169_4o,0.708618,0.0039407920030757404
79,T1132TS169_5o,0.7279059999999999,0.004036908881199538
80,T1132TS180_1o,0.7020040816326529,0.0038446751249519417
81,T1132TS180_2o,0.7020040816326529,0.0038446751249519417
82,T1132TS180_3o,0.7020040816326529,0.0038446751249519417
83,T1132TS180_4o,0.7020040816326529,0.0038446751249519417
84,T1132TS180_5o,0.6852807692307692,0.0039407920030757404
85,T1132TS185_1o,0.7131555555555557,0.004229142637447136
86,T1132TS185_2o,0.7298,0.00461361014994233
87,T1132TS185_3o,0.7023442307692308,0.004036908881199538
88,T1132TS185_4o,0.7233696428571428,0.0044213763936947325
89,T1132TS185_5o,0.7233696428571428,0.0044213763936947325
90,T1132TS187_1o,0.7002109090909091,0.004229142637447136
91,T1132TS187_2o,0.6940999999999999,0.0036524413687043446
92,T1132TS187_3o,0.7136568627450981,0.004036908881199538
93,T1132TS187_4o,0.6994686274509804,0.0039407920030757404
94,T1132TS187_5o,0.7098471698113208,0.004133025759323337
95,T1132TS188_1o,0.7136568627450981,0.004036908881199538
96,T1132TS188_2o,0.7020040816326529,0.0038446751249519417
97,T1132TS188_3o,0.7166041666666666,0.0038446751249519417
98,T1132TS188_4o,0.708618,0.0039407920030757404
99,T1132TS188_5o,0.72771,0.004036908881199538
100,T1132TS205_1o,0.7051403846153848,0.004036908881199538
101,T1132TS205_2o,0.6965735849056603,0.004517493271818531
102,T1132TS205_3o,0.7279059999999999,0.004036908881199538
103,T1132TS205_4o,0.7184137254901959,0.004325259515570935
104,T1132TS205_5o,0.7230411764705883,0.004036908881199538
105,T1132TS234_1o,0.00515,0.0
106,T1132TS234_2o,0.003375,0.0
107,T1132TS239_1o,0.7291306122448978,0.0038446751249519417
108,T1132TS239_2o,0.7166041666666666,0.0038446751249519417
109,T1132TS239_3o,0.707954,0.0039407920030757404
110,T1132TS239_4o,0.7166041666666666,0.0038446751249519417
111,T1132TS239_5o,0.68,0.0038446751249519417
112,T1132TS248_1o,0.7291306122448978,0.0038446751249519417
113,T1132TS248_2o,0.7165220000000001,0.0038446751249519417
114,T1132TS248_3o,0.7029297872340425,0.003556324490580546
115,T1132TS248_4o,0.7086444444444444,0.0034602076124567475
116,T1132TS248_5o,0.7064777777777776,0.0034602076124567475
117,T1132TS278_1o,0.6935759999999999,0.0038446751249519417
