,model,icps,recall
0,H1134TS003_1,0.00447027027027027,0.0
1,H1134TS003_2,0.004355263157894737,0.0
2,H1134TS003_3,0.0045153846153846156,0.0
3,H1134TS003_4,0.00447027027027027,0.0
4,H1134TS003_5,0.00447027027027027,0.0
5,H1134TS011_1,0.004304166666666667,0.0
6,H1134TS011_2,0.004113333333333333,0.0
7,H1134TS011_3,0.0037170212765957446,0.0
8,H1134TS011_4,0.003926086956521739,0.0
9,H1134TS011_5,0.004207692307692307,0.0
10,H1134TS035_1,0.00416,0.0
11,H1134TS035_2,0.005124137931034484,0.0
12,H1134TS035_3,0.004880645161290324,0.0
13,H1134TS035_4,0.004371052631578947,0.0
14,H1134TS035_5,0.0038999999999999994,0.0
15,H1134TS037_1,0.0035875000000000004,0.0
16,H1134TS037_2,0.0010166666666666666,0.0
17,H1134TS037_3,0.0009739130434782609,0.0
18,H1134TS037_4,0.002676470588235294,0.0
19,H1134TS037_5,0.0028738636363636358,0.0
20,H1134TS054_1,0.004080555555555555,0.0
21,H1134TS054_2,0.004489189189189189,0.0
22,H1134TS054_3,0.004274285714285715,0.0
23,H1134TS054_4,0.003902325581395349,0.0
24,H1134TS054_5,0.004274285714285715,0.0
25,H1134TS067_1,0.005475000000000001,0.0
26,H1134TS067_2,0.005233333333333333,0.0
27,H1134TS071_1,0.004342857142857143,0.0
28,H1134TS071_2,0.0039972972972972965,0.0
29,H1134TS071_3,0.004497142857142857,0.0
30,H1134TS071_4,0.004083333333333334,0.0
31,H1134TS071_5,0.00505625,0.0
32,H1134TS073_1,0.00276875,0.0
33,H1134TS073_2,0.005204545454545454,0.0
34,H1134TS073_3,0.0006599999999999998,0.0
35,H1134TS073_4,0.004235135135135135,0.0
36,H1134TS073_5,0.0049575,0.0
37,H1134TS086_1,0.0045153846153846156,0.0
38,H1134TS086_2,0.00447027027027027,0.0
39,H1134TS086_3,0.004220408163265306,0.0
40,H1134TS086_4,0.0044358974358974365,0.0
41,H1134TS086_5,0.004900000000000001,0.0
42,H1134TS091_1,0.004233333333333334,0.0
43,H1134TS091_2,0.0008151515151515152,0.0
44,H1134TS091_3,0.001070731707317073,0.0
45,H1134TS091_4,0.007103846153846155,0.0
46,H1134TS091_5,0.006733333333333334,0.0
47,H1134TS092_1,0.004441860465116279,0.0
48,H1134TS098_1,0.0038138888888888892,0.0
49,H1134TS098_2,0.0043564102564102565,0.0
50,H1134TS098_3,0.003989189189189188,0.0
51,H1134TS098_4,0.004336363636363637,0.0
52,H1134TS098_5,0.0013,0.0
53,H1134TS119_1,0.004277777777777777,0.0
54,H1134TS119_2,0.0041736842105263156,0.0
55,H1134TS119_3,0.004371052631578947,0.0
56,H1134TS119_4,0.0037579999999999996,0.0
57,H1134TS119_5,0.003994444444444444,0.0
58,H1134TS125_1,0.004080555555555555,0.0
59,H1134TS125_2,0.004489189189189189,0.0
60,H1134TS125_3,0.004274285714285715,0.0
61,H1134TS125_4,0.003902325581395349,0.0
62,H1134TS125_5,0.004274285714285715,0.0
63,H1134TS131_1,0.004277777777777777,0.0
64,H1134TS131_2,0.0041736842105263156,0.0
65,H1134TS131_3,0.004371052631578947,0.0
66,H1134TS131_4,0.0037579999999999996,0.0
67,H1134TS131_5,0.0044805555555555545,0.0
68,H1134TS133_1,0.005141935483870969,0.0
69,H1134TS133_2,0.0054310344827586225,0.0
70,H1134TS133_3,0.0040885714285714275,0.0
71,H1134TS133_4,0.0040885714285714275,0.0
72,H1134TS133_5,0.004355263157894737,0.0
73,H1134TS147_1,0.004486842105263159,0.0
74,H1134TS147_2,0.0044779661016949145,0.0
75,H1134TS147_3,0.0038833333333333337,0.0
76,H1134TS147_4,0.0037038461538461544,0.0
77,H1134TS147_5,0.005531111111111112,0.0
78,H1134TS150_1,0.004371052631578947,0.0
79,H1134TS150_2,0.003984782608695653,0.0
80,H1134TS150_3,0.0037458333333333332,0.0
81,H1134TS150_4,0.0044540540540540545,0.0
82,H1134TS150_5,0.004162857142857143,0.0
83,H1134TS158_1,0.00447027027027027,0.0
84,H1134TS158_2,0.0045153846153846156,0.0
85,H1134TS158_3,0.0044358974358974365,0.0
86,H1134TS158_4,0.004497368421052632,0.0
87,H1134TS158_5,0.004900000000000001,0.0
88,H1134TS165_1,0.0035291666666666666,0.0
89,H1134TS165_2,0.003645454545454545,0.0
90,H1134TS165_3,0.0024866666666666665,0.0
91,H1134TS165_4,0.0020425,0.0
92,H1134TS165_5,0.0008481481481481481,0.0
93,H1134TS169_1,0.00578,0.0
94,H1134TS169_2,0.0055095238095238105,0.0
95,H1134TS169_3,0.005373913043478262,0.0
96,H1134TS169_4,0.00552,0.0
97,H1134TS169_5,0.0055320000000000005,0.0
98,H1134TS180_1,0.004152083333333333,0.0
99,H1134TS180_2,0.004134090909090909,0.0
100,H1134TS180_3,0.004162,0.0
101,H1134TS180_4,0.004264,0.0
102,H1134TS180_5,0.004566666666666668,0.0
103,H1134TS185_1,0.005786956521739131,0.0
104,H1134TS185_2,0.006011111111111111,0.0
105,H1134TS185_3,0.00595909090909091,0.0
106,H1134TS185_4,0.005795833333333333,0.0
107,H1134TS185_5,0.0057875,0.0
108,H1134TS187_1,0.00159296875,0.0
109,H1134TS187_2,0.0015513513513513515,0.0
110,H1134TS187_3,0.004069444444444444,0.0
111,H1134TS187_4,0.004155555555555556,0.0
112,H1134TS187_5,0.0039675675675675676,0.0
113,H1134TS188_1,0.0038138888888888892,0.0
114,H1134TS188_2,0.0043564102564102565,0.0
115,H1134TS188_3,0.0055320000000000005,0.0
116,H1134TS188_4,0.003628260869565217,0.0
117,H1134TS188_5,0.0042636363636363635,0.0
118,H1134TS205_1,0.004766,0.0
119,H1134TS205_2,0.004662857142857143,0.0
120,H1134TS205_3,0.004347368421052631,0.0
121,H1134TS205_4,0.004448648648648648,0.0
122,H1134TS205_5,0.004812820512820513,0.0
123,H1134TS215_1,0.00194,0.0
124,H1134TS215_2,0.0017125,0.0
125,H1134TS215_3,0.00182,0.0
126,H1134TS215_4,0.0016333333333333332,0.0
127,H1134TS215_5,0.0024200000000000003,0.0
128,H1134TS225_1,0.004364285714285714,0.0
129,H1134TS225_2,0.003872340425531915,0.0
130,H1134TS225_3,0.0044285714285714275,0.0
131,H1134TS225_4,0.004272916666666667,0.0
132,H1134TS225_5,0.0037176470588235304,0.0
133,H1134TS227_1,0.005141935483870969,0.0
134,H1134TS227_2,0.0054310344827586225,0.0
135,H1134TS227_3,0.0040885714285714275,0.0
136,H1134TS227_4,0.0040885714285714275,0.0
137,H1134TS227_5,0.004355263157894737,0.0
138,H1134TS229_1,0.004152083333333333,0.0
139,H1134TS229_2,0.00423125,0.0
140,H1134TS229_3,0.005239285714285715,0.0
141,H1134TS229_4,0.004511627906976744,0.0
142,H1134TS229_5,0.0037111111111111108,0.0
143,H1134TS234_1,0.0030454545454545456,0.0
144,H1134TS234_2,0.0007285714285714286,0.0
145,H1134TS234_3,0.008133333333333333,0.0
146,H1134TS234_4,0.003955555555555556,0.0
