,model,icps,recall
0,H1135TS003_1,0.17730486295313883,0.00022353714661406968
1,H1135TS003_2,0.18314178571428574,0.00022353714661406968
2,H1135TS003_3,0.18490442307692304,0.00022353714661406968
3,H1135TS003_4,0.18189155844155847,0.00022353714661406968
4,H1135TS003_5,0.18904583333333327,0.0002498356344510191
5,H1135TS011_1,0.11915,0.00013149243918474687
6,H1135TS011_2,0.16606666666666667,0.00023668639053254438
7,H1135TS011_3,0.239175,0.000210387902695595
8,H1135TS011_4,0.15944791666666666,0.00023668639053254438
9,H1135TS011_5,0.16445961538461537,0.000210387902695595
10,H1135TS035_1,0.18185902777777777,0.00023668639053254438
11,H1135TS035_2,0.17705645161290326,0.00023668639053254438
12,H1135TS035_3,0.1665714285714286,0.00023668639053254438
13,H1135TS035_4,0.18426181818181817,0.0002498356344510191
14,H1135TS035_5,0.18695166666666665,0.00023668639053254438
15,H1135TS037_1,0.16995431249999998,0.0002498356344510191
16,H1135TS037_2,0.17496207759699625,0.0002498356344510191
17,H1135TS037_3,0.17052541743970315,0.0002498356344510191
18,H1135TS037_4,0.1590806451612903,0.00022353714661406968
19,H1135TS037_5,0.02349148936170213,0.0
20,H1135TS054_1,0.17478273657289004,0.0002498356344510191
21,H1135TS054_2,0.17885568181818182,0.00023668639053254438
22,H1135TS054_3,0.1716035714285714,0.00028928336620644314
23,H1135TS054_4,0.16038620689655173,0.0003681788297172913
24,H1135TS054_5,0.20129697802197802,0.0014963839579224193
25,H1135TS071_1,0.015756603773584905,0.0
26,H1135TS071_2,0.017140566037735852,0.0
27,H1135TS071_3,0.017041509433962265,0.0
28,H1135TS071_4,0.016524074074074073,0.0
29,H1135TS071_5,0.01754537037037037,0.0
30,H1135TS073_1,0.20595101214574899,0.00048126232741617353
31,H1135TS073_2,0.1871940315315315,0.0004944115713346483
32,H1135TS073_3,0.18577179487179488,0.00048126232741617353
33,H1135TS073_4,0.20297759615384614,0.0005838264299802762
34,H1135TS073_5,0.20595101214574899,0.00048126232741617353
35,H1135TS086_1,0.16807277777777774,0.000210387902695595
36,H1135TS086_2,0.18086847517730498,0.00022353714661406968
37,H1135TS086_3,0.1704694927536232,0.00022353714661406968
38,H1135TS086_4,0.17248766866566714,0.000210387902695595
39,H1135TS086_5,0.17304540229885054,0.00022353714661406968
40,H1135TS091_1,0.2154435534591195,0.001254437869822485
41,H1135TS091_2,0.16443125,0.0003944773175542406
42,H1135TS091_3,0.1620975,0.00040762656147271534
43,H1135TS091_4,0.2154778846153846,0.0009467455621301775
44,H1135TS091_5,0.18791833333333335,0.00042077580539119
45,H1135TS092_1,0.14847500000000002,0.00023668639053254438
46,H1135TS098_1,0.18160314465408803,0.0004838921761998685
47,H1135TS098_2,0.16528928571428575,0.00022353714661406968
48,H1135TS098_3,0.16679166666666664,0.0003261012491781722
49,H1135TS098_4,0.15969814814814812,0.00022353714661406968
50,H1135TS098_5,0.18160314465408803,0.0004838921761998685
51,H1135TS119_1,0.16009762443438913,0.00023668639053254438
52,H1135TS119_2,0.16063820528211284,0.00023668639053254438
53,H1135TS119_3,0.16042147058823528,0.00023668639053254438
54,H1135TS119_4,0.16032009803921568,0.00023668639053254438
55,H1135TS119_5,0.16042147058823528,0.00023668639053254438
56,H1135TS125_1,0.17478273657289004,0.0002498356344510191
57,H1135TS125_2,0.17885568181818182,0.00023668639053254438
58,H1135TS125_3,0.1716035714285714,0.00028928336620644314
59,H1135TS125_4,0.16038620689655173,0.0003681788297172913
60,H1135TS125_5,0.20129697802197802,0.0014963839579224193
61,H1135TS131_1,0.17146111111111106,0.000210387902695595
62,H1135TS131_2,0.17623448275862066,0.00023668639053254438
63,H1135TS131_3,0.16915434782608693,0.000210387902695595
64,H1135TS131_4,0.17040535714285712,0.00022353714661406968
65,H1135TS131_5,0.16606041666666665,0.00023668639053254438
66,H1135TS132_1,0.16528928571428575,0.00022353714661406968
67,H1135TS133_1,0.17388541666666668,0.000210387902695595
68,H1135TS133_2,0.1693195652173913,0.00022353714661406968
69,H1135TS133_3,0.164875,0.0001972386587771203
70,H1135TS133_4,0.16557045454545455,0.0001972386587771203
71,H1135TS133_5,0.1953277777777778,0.00022353714661406968
72,H1135TS147_1,0.19268462732919253,0.0002498356344510191
73,H1135TS147_2,0.19332738095238092,0.00023668639053254438
74,H1135TS147_3,0.1926440476190476,0.00023668639053254438
75,H1135TS147_4,0.1762337382445141,0.00022353714661406968
76,H1135TS147_5,0.1762337382445141,0.00022353714661406968
77,H1135TS150_1,0.1871649184149184,0.0002761341222879684
78,H1135TS150_2,0.1796471153846154,0.0002761341222879684
79,H1135TS150_3,0.16503335164835167,0.00028928336620644314
80,H1135TS150_4,0.1821123015873016,0.0002761341222879684
81,H1135TS150_5,0.17760040792540793,0.0002498356344510191
82,H1135TS158_1,0.16836999999999996,0.00022353714661406968
83,H1135TS158_2,0.170740892053973,0.00022353714661406968
84,H1135TS158_3,0.1686022222222222,0.00022353714661406968
85,H1135TS158_4,0.17613931899641577,0.00022353714661406968
86,H1135TS158_5,0.1708316666666667,0.00023668639053254438
87,H1135TS165_1,0.1701285714285714,0.0001972386587771203
88,H1135TS165_2,0.23295044642857143,0.0008126232741617357
89,H1135TS165_3,0.23295044642857143,0.0008126232741617357
90,H1135TS165_4,0.2026037162162162,0.0015700197238658776
91,H1135TS165_5,0.1723410714285714,0.0001972386587771203
92,H1135TS169_1,0.18160314465408803,0.0004838921761998685
93,H1135TS169_2,0.16679166666666664,0.0003261012491781722
94,H1135TS169_3,0.18160314465408803,0.0004838921761998685
95,H1135TS169_4,0.16679166666666664,0.0003261012491781722
96,H1135TS169_5,0.15969814814814812,0.00022353714661406968
97,H1135TS180_1,0.1674909867172676,0.00022353714661406968
98,H1135TS180_2,0.16758275862068964,0.00022353714661406968
99,H1135TS180_3,0.1664346153846154,0.000210387902695595
100,H1135TS180_4,0.17119999999999996,0.00023668639053254438
101,H1135TS180_5,0.17866304347826087,0.000210387902695595
102,H1135TS185_1,0.16950111111111113,0.0002498356344510191
103,H1135TS185_2,0.16367103896103896,0.0002498356344510191
104,H1135TS185_3,0.17046622807017547,0.00026298487836949375
105,H1135TS185_4,0.18053571428571427,0.0002761341222879684
106,H1135TS185_5,0.16568927192498623,0.00026298487836949375
107,H1135TS187_1,0.1473135775862069,0.00028928336620644314
108,H1135TS187_2,0.17468063204005008,0.0002498356344510191
109,H1135TS187_3,0.16918956140350877,0.00026298487836949375
110,H1135TS187_4,0.13591990740740742,0.000378698224852071
111,H1135TS187_5,0.1725556320400501,0.0002498356344510191
112,H1135TS188_1,0.16679166666666664,0.0003261012491781722
113,H1135TS188_2,0.15969814814814812,0.00022353714661406968
114,H1135TS188_3,0.18160314465408803,0.0004838921761998685
115,H1135TS188_4,0.16528928571428575,0.00022353714661406968
116,H1135TS188_5,0.16528928571428575,0.00022353714661406968
117,H1135TS205_1,0.15507240566037733,0.0002498356344510191
118,H1135TS205_2,0.1533699472096531,0.00017094017094017094
119,H1135TS205_3,0.1557494658119658,0.0002498356344510191
120,H1135TS205_4,0.16183890365448506,0.00023668639053254438
121,H1135TS205_5,0.15321802413273003,0.00017094017094017094
122,H1135TS215_1,0.019988392857142857,0.0
123,H1135TS215_2,0.02034537037037037,0.0
124,H1135TS215_3,0.019034259259259258,0.0
125,H1135TS215_4,0.0,0.0
126,H1135TS215_5,0.0202671875,0.0
127,H1135TS225_1,0.1622297222222222,0.00046811308349769886
128,H1135TS225_2,0.16415249287749287,0.000712689020381328
129,H1135TS225_3,0.19339666666666666,0.0005706771860618015
130,H1135TS225_4,0.1650522222222222,0.0005706771860618015
131,H1135TS225_5,0.1650522222222222,0.0005706771860618015
132,H1135TS227_1,0.17388541666666668,0.000210387902695595
133,H1135TS227_2,0.1693195652173913,0.00022353714661406968
134,H1135TS227_3,0.164875,0.0001972386587771203
135,H1135TS227_4,0.16557045454545455,0.0001972386587771203
136,H1135TS227_5,0.1953277777777778,0.00022353714661406968
137,H1135TS229_1,0.16593998294970164,0.00022353714661406968
138,H1135TS229_2,0.15117257053291533,0.000210387902695595
139,H1135TS229_3,0.17757647058823528,0.0001972386587771203
140,H1135TS229_4,0.1663170568561873,0.00022353714661406968
141,H1135TS229_5,0.17202429971988797,0.000210387902695595
142,H1135TS234_1,0.17379791666666664,0.00022353714661406968
143,H1135TS234_2,0.17379791666666664,0.00022353714661406968
144,H1135TS234_3,0.17379791666666664,0.00022353714661406968
145,H1135TS234_4,0.17379791666666664,0.00022353714661406968
146,H1135TS234_5,0.17379791666666664,0.00022353714661406968
147,H1135TS239_1,0.16593998294970164,0.00022353714661406968
148,H1135TS239_2,0.15117257053291533,0.000210387902695595
149,H1135TS239_3,0.17757647058823528,0.0001972386587771203
150,H1135TS239_4,0.1663170568561873,0.00022353714661406968
151,H1135TS239_5,0.17202429971988797,0.000210387902695595
