,model,icps,recall
0,H1114TS003_1,0.0011970185309387186,0.0
1,H1114TS003_2,0.0019125000000000001,0.0
2,H1114TS003_3,0.0008696050326485109,0.0
3,H1114TS003_4,0.0010215356352045162,0.0
4,H1114TS003_5,0.001014091337705199,0.0
5,H1114TS035_1,0.06832628094415659,9.798157946306095e-05
6,H1114TS035_2,0.06916166178782458,0.00010264736896130194
7,H1114TS035_3,0.07032319461958807,0.00010264736896130194
8,H1114TS035_4,0.06907861823951435,0.00010264736896130194
9,H1114TS035_5,0.06901432667070463,0.00010264736896130194
10,H1114TS037_1,0.001395133683158421,0.0
11,H1114TS037_2,0.0006242788461538461,0.0
12,H1114TS037_3,0.00042803738317757006,0.0
13,H1114TS046_1,0.06832628094415659,9.798157946306095e-05
14,H1114TS046_2,0.06916166178782458,0.00010264736896130194
15,H1114TS046_3,0.07032319461958807,0.00010264736896130194
16,H1114TS046_4,0.06907861823951435,0.00010264736896130194
17,H1114TS046_5,0.06901432667070463,0.00010264736896130194
18,H1114TS054_1,0.00673196430598116,2.7994736989445982e-05
19,H1114TS054_2,0.018939020467836257,0.0
20,H1114TS054_3,0.001629906204906205,0.0
21,H1114TS054_4,0.0041023611111111104,0.0
22,H1114TS054_5,0.0434351691017316,3.732631598592798e-05
23,H1114TS071_1,0.0010617738687514807,0.0
24,H1114TS071_2,0.0010858635110086352,0.0
25,H1114TS071_3,0.0010995911949685535,0.0
26,H1114TS071_4,0.0008414419225634178,0.0
27,H1114TS071_5,0.000856340805313408,0.0
28,H1114TS086_1,0.0010215356352045162,0.0
29,H1114TS086_2,0.001014091337705199,0.0
30,H1114TS086_3,0.00102822314795999,0.0
31,H1114TS086_4,0.0010138743691420332,0.0
32,H1114TS086_5,0.001113098374195792,0.0
33,H1114TS091_1,0.008245216283800589,0.0
34,H1114TS091_2,0.004236141173641174,0.0
35,H1114TS091_3,0.0032306070680882836,0.0
36,H1114TS091_4,0.01016851942469268,9.331578996481996e-06
37,H1114TS091_5,0.007539781837741989,0.0
38,H1114TS092_1,0.006409477932121983,2.3291699420618975e-06
39,H1114TS098_1,0.016853677228684496,4.199210548416898e-05
40,H1114TS098_2,0.01678394124626587,4.199210548416898e-05
41,H1114TS098_3,0.01678394124626587,4.199210548416898e-05
42,H1114TS098_4,0.01678394124626587,4.199210548416898e-05
43,H1114TS098_5,0.017436931401320615,4.199210548416898e-05
44,H1114TS119_1,0.08079824561403509,0.00011197894795778393
45,H1114TS119_2,0.10885577777777776,0.00010731315845954294
46,H1114TS119_3,0.097705969348659,0.00010731315845954294
47,H1114TS119_4,0.09769403641679957,0.00010731315845954294
48,H1114TS119_5,0.09770539018087854,0.00010731315845954294
49,H1114TS125_1,0.00673196430598116,2.7994736989445982e-05
50,H1114TS125_2,0.018939020467836257,0.0
51,H1114TS125_3,0.001629906204906205,0.0
52,H1114TS125_4,0.0041023611111111104,0.0
53,H1114TS125_5,0.0434351691017316,3.732631598592798e-05
54,H1114TS131_1,0.0010491709936275666,0.0
55,H1114TS131_2,0.0010491709936275666,0.0
56,H1114TS131_3,0.0010491709936275666,0.0
57,H1114TS131_4,0.0010491709936275666,0.0
58,H1114TS131_5,0.0010491709936275666,0.0
59,H1114TS132_1,0.0010330731707317074,0.0
60,H1114TS147_1,0.06844633763931718,0.00010731315845954294
61,H1114TS150_1,0.024351730971708275,5.5989473978891965e-05
