,model,icps,recall
0,T1192TS003_1o,0.003853846153846154,0.0
1,T1192TS003_2o,0.003849253731343283,0.0
2,T1192TS003_3o,0.003803030303030303,0.0
3,T1192TS003_4o,0.0042573333333333335,0.0
4,T1192TS003_5o,0.011518181818181818,0.0
5,T1192TS035_1o,0.0019808695652173912,0.0
6,T1192TS035_2o,0.0008634146341463415,0.0
7,T1192TS035_3o,0.003591129032258065,0.0
8,T1192TS035_4o,0.00117741935483871,0.0
9,T1192TS035_5o,0.00866933962264151,5.7233121952336254e-06
10,T1192TS037_1o,0.007353333333333333,0.0
11,T1192TS037_2o,0.014625,0.0
12,T1192TS037_3o,0.0055875000000000005,0.0
13,T1192TS037_4o,0.0062875000000000006,0.0
14,T1192TS037_5o,0.00550609756097561,0.0
15,T1192TS054_1o,0.003251219512195122,0.0
16,T1192TS054_2o,0.06988260869565217,0.0
17,T1192TS054_3o,0.0055357142857142844,0.0
18,T1192TS054_4o,0.014596153846153846,0.0
19,T1192TS054_5o,0.0007617021276595749,0.0
20,T1192TS071_1o,0.023457142857142853,0.0
21,T1192TS071_2o,0.004760869565217392,0.0
22,T1192TS071_4o,0.0128734693877551,0.0
23,T1192TS071_5o,0.0010050279329608938,0.0
24,T1192TS073_1o,0.0028370786516853934,0.0
25,T1192TS073_2o,0.0034256756756756756,0.0
26,T1192TS073_3o,0.003031325301204819,0.0
27,T1192TS073_4o,0.0034,0.0
28,T1192TS073_5o,0.0038472727272727274,0.0
29,T1192TS074_1o,0.0028370786516853934,0.0
30,T1192TS074_2o,0.003378666666666666,0.0
31,T1192TS086_1o,0.0049483050847457626,0.0
32,T1192TS086_2o,0.0044544642857142856,0.0
33,T1192TS086_3o,0.004172881355932203,0.0
34,T1192TS086_4o,0.011518181818181818,0.0
35,T1192TS086_5o,0.0042573333333333335,0.0
36,T1192TS098_1o,0.014371864406779664,0.0
37,T1192TS098_2o,0.011193181818181817,0.0
38,T1192TS098_3o,0.00035833333333333333,0.0
39,T1192TS098_4o,0.011193181818181817,0.0
40,T1192TS098_5o,0.014371864406779664,0.0
41,T1192TS119_1o,0.003291025641025641,0.0
42,T1192TS119_2o,0.0033610389610389613,0.0
43,T1192TS119_3o,0.004168992248062016,0.0
44,T1192TS119_4o,0.0034934065934065935,0.0
45,T1192TS119_5o,0.0032524390243902444,0.0
