,model,icps,recall
0,T1115TS003_1o,0.0143,0.0
1,T1115TS003_2o,0.003987500000000001,0.0
2,T1115TS003_3o,0.003967605633802817,0.0
3,T1115TS003_4o,0.004229850746268657,0.0
4,T1115TS003_5o,0.00410655737704918,0.0
5,T1115TS035_1o,0.005078359908883827,0.0
6,T1115TS035_2o,0.006013214285714286,0.0
7,T1115TS035_3o,0.006720866141732284,0.0
8,T1115TS035_4o,0.007278538812785389,0.0
9,T1115TS035_5o,0.0012266666666666667,0.0
10,T1115TS054_1o,0.002,0.0
11,T1115TS054_2o,0.0034289473684210527,0.0
12,T1115TS054_3o,0.0008933333333333332,0.0
13,T1115TS054_4o,0.0009367346938775511,0.0
14,T1115TS054_5o,0.016706250000000002,0.0
15,T1115TS071_1o,0.00025,0.0
16,T1115TS071_2o,0.0025809523809523804,0.0
17,T1115TS071_3o,0.0008142857142857142,0.0
18,T1115TS071_4o,0.0008076923076923078,0.0
19,T1115TS071_5o,0.00047894736842105264,0.0
20,T1115TS086_1o,0.0226,0.0
21,T1115TS086_2o,0.015340000000000001,0.0
22,T1115TS086_3o,0.006555555555555556,0.0
23,T1115TS086_4o,0.003911267605633804,0.0
24,T1115TS086_5o,0.00393943661971831,0.0
25,T1115TS091_1o,0.008257692307692306,0.0
26,T1115TS091_2o,0.0218,0.0
27,T1115TS091_3o,0.005683561643835616,0.0
28,T1115TS091_4o,0.007347524752475247,0.0
29,T1115TS091_5o,0.003557894736842106,0.0
30,T1115TS098_1o,0.003189622641509434,0.0
31,T1115TS098_2o,0.003189622641509434,0.0
32,T1115TS098_3o,0.025777720207253885,0.0
33,T1115TS098_4o,0.025777720207253885,0.0
34,T1115TS098_5o,0.004398780487804879,0.0
35,T1115TS119_1o,0.008738823529411766,0.0
36,T1115TS119_2o,0.01225925925925926,0.0
37,T1115TS119_3o,0.00482037037037037,0.0
38,T1115TS119_4o,0.006062275449101796,0.0
39,T1115TS119_5o,0.003914634146341463,0.0
40,T1115TS125_1o,0.002,0.0
41,T1115TS125_2o,0.0034289473684210527,0.0
42,T1115TS125_3o,0.0008933333333333332,0.0
43,T1115TS125_4o,0.0009367346938775511,0.0
44,T1115TS125_5o,0.016706250000000002,0.0
45,T1115TS131_1o,0.0045658536585365846,0.0
46,T1115TS131_2o,0.006225862068965518,0.0
47,T1115TS131_3o,0.0038633333333333336,0.0
48,T1115TS131_4o,0.006271052631578948,0.0
49,T1115TS131_5o,0.005963333333333333,0.0
50,T1115TS147_1o,0.009103333333333331,0.0
51,T1115TS147_2o,0.0007181818181818181,0.0
52,T1115TS147_3o,0.005198113207547171,0.0
53,T1115TS147_4o,0.002817283950617284,0.0
54,T1115TS147_5o,0.006354838709677419,0.0
55,T1115TS150_1o,0.0001459459459459459,0.0
56,T1115TS150_2o,0.00010000000000000002,0.0
57,T1115TS150_3o,0.008210526315789474,0.0
58,T1115TS150_4o,0.00013333333333333334,0.0
59,T1115TS150_5o,0.00012941176470588237,0.0
60,T1115TS158_1o,0.003911267605633804,0.0
61,T1115TS158_2o,0.00393943661971831,0.0
62,T1115TS158_3o,0.0043144444444444445,0.0
63,T1115TS158_4o,0.0226,0.0
64,T1115TS158_5o,0.015340000000000001,0.0
65,T1115TS165_1o,0.011653246753246754,0.0
66,T1115TS165_2o,0.015542647058823529,0.0
67,T1115TS165_3o,0.004348780487804878,0.0
68,T1115TS165_4o,0.011653246753246754,0.0
69,T1115TS165_5o,0.0513,0.0
70,T1115TS169_1o,0.003189622641509434,0.0
71,T1115TS169_2o,0.025777720207253885,0.0
72,T1115TS169_3o,0.003189622641509434,0.0
73,T1115TS169_4o,0.025777720207253885,0.0
74,T1115TS169_5o,0.025777720207253885,0.0
75,T1115TS180_1o,0.0007042553191489362,0.0
76,T1115TS180_2o,0.00013529411764705884,0.0
77,T1115TS180_3o,0.00016,0.0
78,T1115TS180_4o,0.00035,0.0
79,T1115TS180_5o,0.0001,0.0
80,T1115TS185_1o,0.008674015748031496,0.0
81,T1115TS185_2o,0.008216083916083916,0.0
82,T1115TS185_3o,0.006307432432432433,0.0
83,T1115TS185_4o,0.009452631578947369,0.0
84,T1115TS185_5o,0.006895,0.0
85,T1115TS187_1o,0.008352244897959184,0.0
86,T1115TS187_2o,0.00631638418079096,0.0
87,T1115TS187_3o,0.001753333333333333,0.0
88,T1115TS187_4o,0.00874,0.0
89,T1115TS187_5o,0.0008188679245283019,0.0
90,T1115TS188_1o,0.0017934782608695654,0.0
91,T1115TS188_2o,0.0017934782608695654,0.0
92,T1115TS188_3o,0.0017934782608695654,0.0
93,T1115TS188_4o,0.002117777777777778,0.0
94,T1115TS188_5o,0.004398780487804879,0.0
95,T1115TS234_1o,0.012705128205128204,0.0
96,T1115TS239_1o,0.007440983606557376,0.0
97,T1115TS239_2o,0.007077777777777778,0.0
98,T1115TS239_3o,0.007602307692307692,0.0
99,T1115TS239_4o,0.0010526315789473684,0.0
100,T1115TS239_5o,0.002213793103448276,0.0
101,T1115TS248_1o,0.007028877005347593,0.0
102,T1115TS248_2o,0.005078359908883827,0.0
103,T1115TS248_3o,0.006013214285714286,0.0
104,T1115TS248_4o,0.006720866141732284,0.0
105,T1115TS248_5o,0.000536986301369863,0.0
106,T1115TS278_1o,0.006205844155844156,0.0
107,T1115TS278_2o,0.007758653846153846,0.0
108,T1115TS278_3o,0.011399999999999999,0.0
109,T1115TS278_4o,0.011005599999999999,0.0
110,T1115TS278_5o,0.007158083832335329,0.0
111,T1115TS288_1o,0.011104705882352942,0.0
112,T1115TS288_2o,0.010682954545454546,0.0
113,T1115TS288_3o,0.008883157894736843,0.0
114,T1115TS288_4o,0.009759,0.0
115,T1115TS288_5o,0.011955681818181818,0.0
116,T1115TS298_1o,0.004398780487804879,0.0
117,T1115TS298_2o,0.002117777777777778,0.0
118,T1115TS298_3o,0.0009800000000000002,0.0
119,T1115TS298_4o,0.007020588235294117,0.0
120,T1115TS298_5o,0.0009195652173913043,0.0
121,T1115TS320_1o,0.0024000000000000002,0.0
122,T1115TS320_2o,0.0076517667844522965,0.0
123,T1115TS320_3o,0.00015000000000000001,0.0
124,T1115TS320_4o,0.007660790431617266,0.0
125,T1115TS348_1o,0.0005285714285714285,0.0
126,T1115TS348_2o,0.0012583333333333333,0.0
127,T1115TS348_3o,0.0026833333333333336,0.0
128,T1115TS348_4o,0.0037816666666666667,0.0
129,T1115TS348_5o,0.003846666666666667,0.0
130,T1115TS352_1o,0.0001,0.0
131,T1115TS352_2o,0.00010000000000000002,0.0
132,T1115TS352_3o,0.00010000000000000002,0.0
133,T1115TS352_4o,0.000125,0.0
134,T1115TS352_5o,0.00012727272727272728,0.0
135,T1115TS360_1o,0.0003409090909090909,0.0
136,T1115TS360_2o,0.0003409090909090909,0.0
137,T1115TS360_3o,0.0004272727272727273,0.0
138,T1115TS360_4o,0.0003909090909090909,0.0
139,T1115TS360_5o,0.0003409090909090909,0.0
140,T1115TS367_1o,0.004172857142857145,0.0
141,T1115TS367_2o,0.004386153846153845,0.0
142,T1115TS367_3o,0.004075,0.0
143,T1115TS367_4o,0.004283333333333334,0.0
144,T1115TS367_5o,0.013533333333333333,0.0
145,T1115TS374_1o,0.007814864864864863,0.0
146,T1115TS374_2o,0.009164179104477614,0.0
147,T1115TS374_3o,0.010989583333333332,0.0
148,T1115TS374_4o,0.007862666666666665,0.0
149,T1115TS374_5o,0.008622077922077922,0.0
150,T1115TS385_1o,0.0035722222222222227,0.0
151,T1115TS390_1o,0.003166666666666667,0.0
152,T1115TS390_2o,0.004098245614035088,0.0
153,T1115TS390_3o,0.003077272727272727,0.0
154,T1115TS390_4o,0.004260869565217392,0.0
155,T1115TS390_5o,0.0029781609195402305,0.0
156,T1115TS397_1o,0.007378082191780822,0.0
157,T1115TS397_2o,0.006688151658767773,0.0
158,T1115TS397_3o,0.006556888888888888,0.0
159,T1115TS397_4o,0.007769613259668508,0.0
160,T1115TS397_5o,0.007750857142857142,0.0
161,T1115TS399_1o,0.002,0.0
162,T1115TS399_2o,0.0034289473684210527,0.0
163,T1115TS399_3o,0.0008933333333333332,0.0
164,T1115TS399_4o,0.0009367346938775511,0.0
165,T1115TS399_5o,0.016706250000000002,0.0
166,T1115TS423_1o,0.007555026455026455,0.0
167,T1115TS423_2o,0.0068608465608465605,0.0
168,T1115TS423_3o,0.0071342541436464095,0.0
169,T1115TS423_4o,0.00711453488372093,0.0
170,T1115TS423_5o,0.008193406593406593,0.0
171,T1115TS439_1o,0.007602307692307692,0.0
172,T1115TS439_2o,0.008095172413793103,0.0
173,T1115TS439_3o,0.007077777777777778,0.0
174,T1115TS439_4o,0.004713461538461538,0.0
175,T1115TS439_5o,0.0010526315789473684,0.0
176,T1115TS461_1o,0.0014276923076923076,0.0
177,T1115TS462_1o,0.00629349593495935,0.0
178,T1115TS462_2o,0.0063185185185185185,0.0
179,T1115TS462_3o,0.002186764705882353,0.0
180,T1115TS462_4o,0.004848888888888889,0.0
181,T1115TS462_5o,0.0025511111111111108,0.0
182,T1115TS494_1o,0.007164974619289339,0.0
183,T1115TS494_2o,0.007157978723404255,0.0
184,T1115TS494_3o,0.0067707446808510634,0.0
185,T1115TS494_4o,0.006438518518518518,0.0
186,T1115TS494_5o,0.008277368421052632,0.0
