,model,GNN_sum_score,GNN_sum_score_norm,GNN_pcadscore,GNN_pcadscore_norm,voromqa_dark,voromqa_dark_norm
0,spec_iter_uniprot_sto_7,6169.224,6169.224,0.951,0.951,0.731,0.731
1,spec_iter_uniprot_sto_5,7114.015,7114.015,0.932,0.932,0.737,0.737
2,spec_iter_uniprot_sto_9,7169.543,7169.543,0.974,0.974,0.732,0.732
3,spec_struct_4,4426.474,4426.474,0.88,0.88,0.733,0.733
4,spec_iter_uniref_sto_3,5655.002,5655.002,0.88,0.88,0.73,0.73
5,spec_comp_8,4987.154,4987.154,0.923,0.923,0.732,0.732
6,pdb_iter_uniref_a3m_1,6377.536,6377.536,0.942,0.942,0.735,0.735
7,spec_struct_5,5958.165,5958.165,0.913,0.913,0.732,0.732
8,pdb_iter_uniref_a3m_2,5236.826,5236.826,0.864,0.864,0.732,0.732
9,default_pdb_2,5380.714,5380.714,0.899,0.899,0.73,0.73
10,spec_comp_0,6405.376,6405.376,0.878,0.878,0.737,0.737
11,spec_pdb70_1,5557.749,5557.749,0.87,0.87,0.732,0.732
12,default_af_5,5171.666,5171.666,0.921,0.921,0.732,0.732
13,pdb_iter_uniref_a3m_9,4335.014,4335.014,0.854,0.854,0.733,0.733
14,spec_pdb_3,5702.776,5702.776,0.913,0.913,0.735,0.735
15,uniclust_oxmatch_a3m_8,4144.743,4144.743,0.833,0.833,0.737,0.737
16,iter_2_6,5381.613,5381.613,0.865,0.865,0.73,0.73
17,spec_comp_9,5636.149,5636.149,0.907,0.907,0.734,0.734
18,spec_pdb_9,3291.042,3291.042,0.764,0.764,0.729,0.729
19,iter_2_8,5645.659,5645.659,0.896,0.896,0.736,0.736
20,uniclust_oxmatch_a3m_3,5726.977,5726.977,0.907,0.907,0.733,0.733
21,spec_pdb_7,4991.948,4991.948,0.734,0.734,0.723,0.723
22,spec_struct_9,4324.734,4324.734,0.844,0.844,0.735,0.735
23,iter_1_9,5500.497,5500.497,0.903,0.903,0.734,0.734
24,default_comp_3,4732.912,4732.912,0.841,0.841,0.729,0.729
25,spec_comp_2,3539.531,3539.531,0.77,0.77,0.733,0.733
26,iter_1_4,4865.38,4865.38,0.865,0.865,0.736,0.736
27,spec_pdb_5,3278.223,3278.223,0.77,0.77,0.729,0.729
28,spec_comp_5,4169.597,4169.597,0.852,0.852,0.729,0.729
29,spec_pdb_6,2896.554,2896.554,0.73,0.73,0.726,0.726
30,Elo_0,0.0,0.0,0.0,0.0,0.0,0.0
31,Elo_1,0.0,0.0,0.0,0.0,0.0,0.0
32,Elo_2,0.0,0.0,0.0,0.0,0.0,0.0
33,Elo_3,0.0,0.0,0.0,0.0,0.0,0.0
34,Elo_4,0.0,0.0,0.0,0.0,0.0,0.0
35,default_af_0,0.0,0.0,0.0,0.0,0.0,0.0
36,default_af_1,0.0,0.0,0.0,0.0,0.0,0.0
37,default_af_2,0.0,0.0,0.0,0.0,0.0,0.0
38,default_af_3,0.0,0.0,0.0,0.0,0.0,0.0
39,default_af_4,0.0,0.0,0.0,0.0,0.0,0.0
40,default_af_6,0.0,0.0,0.0,0.0,0.0,0.0
