,model,GNN_sum_score,GNN_sum_score_norm,GNN_pcadscore,GNN_pcadscore_norm,voromqa_dark,voromqa_dark_norm
0,default_uniref30_22_9,13202.025,13202.025,0.514,0.514,0.681,0.681
1,default_comp_5,11563.363,11563.363,0.508,0.508,0.68,0.68
2,default_pdb_4,10379.287,10379.287,0.446,0.446,0.681,0.681
3,default_comp_4,10091.623,10091.623,0.438,0.438,0.68,0.68
4,default_pdb70_1,9612.521,9612.521,0.441,0.441,0.686,0.686
5,default_uniref30_22_4,8999.004,8999.004,0.438,0.438,0.688,0.688
6,default_pdb70_3,8459.094,8459.094,0.441,0.441,0.686,0.686
7,default_pdb70_7,6595.794,6595.794,0.394,0.394,0.679,0.679
8,default_uniref30_22_7,9498.251,9498.251,0.453,0.453,0.68,0.68
9,default_pdb_5,12704.904,12704.904,0.531,0.531,0.682,0.682
10,default_pdb_3,8585.936,8585.936,0.408,0.408,0.683,0.683
11,default_struct_3,9446.973,9446.973,0.484,0.484,0.68,0.68
12,default_comp_3,8519.313,8519.313,0.401,0.401,0.679,0.679
13,default_uniref30_22_15,7436.457,7436.457,0.401,0.401,0.676,0.676
14,default_multimer_5,10609.154,10609.154,0.47,0.47,0.679,0.679
15,default_mul_newest_3,10957.007,10957.007,0.48,0.48,0.682,0.682
16,default_uniref30_22_0,9145.888,9145.888,0.429,0.429,0.682,0.682
17,default_comp_2,8364.492,8364.492,0.416,0.416,0.68,0.68
18,default_comp_6,6079.146,6079.146,0.403,0.403,0.677,0.677
19,default_comp_9,8079.697,8079.697,0.457,0.457,0.671,0.671
20,default_pdb70_9,8864.093,8864.093,0.483,0.483,0.673,0.673
21,default_mul_newest_5,7229.519,7229.519,0.466,0.466,0.675,0.675
22,default_uniref30_22_20,5875.275,5875.275,0.441,0.441,0.67,0.67
23,default_multimer_8,3902.164,3902.164,0.401,0.401,0.668,0.668
24,default_struct_8,2248.008,2248.008,0.394,0.394,0.675,0.675
25,default_af_9,3686.817,3686.817,0.474,0.474,0.662,0.662
26,default_comp_8,6112.661,6112.661,0.364,0.364,0.675,0.675
27,Elo_1,5116.37,5116.37,0.393,0.393,0.679,0.679
28,Elo_4,4245.18,4245.18,0.368,0.368,0.676,0.676
29,Elo_0,5700.494,5700.494,0.397,0.397,0.677,0.677
30,default_af_8,-3421.293,-3421.293,0.222,0.222,0.676,0.676
31,default_multimer_9,794.961,794.961,0.352,0.352,0.669,0.669
32,default_struct_9,1229.302,1229.302,0.359,0.359,0.669,0.669
33,default_af_4,-2441.591,-2441.591,0.234,0.234,0.669,0.669
34,default_af_1,-5742.839,-5742.839,0.13,0.13,0.672,0.672
35,default_af_0,-6583.121,-6583.121,0.116,0.116,0.675,0.675
36,default_af_7,-4220.952,-4220.952,0.171,0.171,0.67,0.67
37,default_af_2,2375.182,2375.182,0.368,0.368,0.672,0.672
38,default_af_6,-2931.662,-2931.662,0.236,0.236,0.668,0.668
39,Elo_2,0.0,0.0,0.0,0.0,0.0,0.0
40,Elo_3,0.0,0.0,0.0,0.0,0.0,0.0
41,default_af_3,0.0,0.0,0.0,0.0,0.0,0.0
42,default_af_5,0.0,0.0,0.0,0.0,0.0,0.0
43,default_comp_0,0.0,0.0,0.0,0.0,0.0,0.0
44,default_comp_1,0.0,0.0,0.0,0.0,0.0,0.0
45,default_comp_7,0.0,0.0,0.0,0.0,0.0,0.0
46,default_mul_newest_0,0.0,0.0,0.0,0.0,0.0,0.0
47,default_mul_newest_1,0.0,0.0,0.0,0.0,0.0,0.0
48,default_mul_newest_2,0.0,0.0,0.0,0.0,0.0,0.0
49,default_mul_newest_4,0.0,0.0,0.0,0.0,0.0,0.0
50,default_mul_newest_6,0.0,0.0,0.0,0.0,0.0,0.0
51,default_multimer_0,0.0,0.0,0.0,0.0,0.0,0.0
52,default_multimer_1,0.0,0.0,0.0,0.0,0.0,0.0
53,default_multimer_2,0.0,0.0,0.0,0.0,0.0,0.0
54,default_multimer_3,0.0,0.0,0.0,0.0,0.0,0.0
55,default_multimer_4,0.0,0.0,0.0,0.0,0.0,0.0
56,default_multimer_6,0.0,0.0,0.0,0.0,0.0,0.0
57,default_multimer_7,0.0,0.0,0.0,0.0,0.0,0.0
58,default_pdb70_0,0.0,0.0,0.0,0.0,0.0,0.0
59,default_pdb70_2,0.0,0.0,0.0,0.0,0.0,0.0
60,default_pdb70_4,0.0,0.0,0.0,0.0,0.0,0.0
61,default_pdb70_5,0.0,0.0,0.0,0.0,0.0,0.0
62,default_pdb70_6,0.0,0.0,0.0,0.0,0.0,0.0
63,default_pdb70_8,0.0,0.0,0.0,0.0,0.0,0.0
64,default_pdb_0,0.0,0.0,0.0,0.0,0.0,0.0
65,default_pdb_1,0.0,0.0,0.0,0.0,0.0,0.0
66,default_pdb_2,0.0,0.0,0.0,0.0,0.0,0.0
67,default_pdb_6,0.0,0.0,0.0,0.0,0.0,0.0
68,default_pdb_7,0.0,0.0,0.0,0.0,0.0,0.0
69,default_pdb_8,0.0,0.0,0.0,0.0,0.0,0.0
70,default_pdb_9,0.0,0.0,0.0,0.0,0.0,0.0
71,default_struct_0,0.0,0.0,0.0,0.0,0.0,0.0
72,default_struct_1,0.0,0.0,0.0,0.0,0.0,0.0
73,default_struct_2,0.0,0.0,0.0,0.0,0.0,0.0
74,default_struct_4,0.0,0.0,0.0,0.0,0.0,0.0
75,default_struct_5,0.0,0.0,0.0,0.0,0.0,0.0
76,default_struct_6,0.0,0.0,0.0,0.0,0.0,0.0
77,default_struct_7,0.0,0.0,0.0,0.0,0.0,0.0
78,default_uniref30_22_1,0.0,0.0,0.0,0.0,0.0,0.0
